N	2gram	Vinokur_Ku_3	Dialekti
749	мере не	2	1
750	только для	2	1
751	не об	1	1
752	но для	3	1
753	вообще все	1	1
754	каждой из	2	1
755	вопрос в	2	1
756	в идеале	1	1
757	на мой	3	1
758	тем и	1	1
759	есть часть	1	1
760	говорим что	1	1
761	об отношении	1	1
762	в его	11	1
763	это можно	1	1
764	еще раз	2	1
765	здесь я	1	1
766	совершенно иной	2	1
767	лишь как	1	1
768	тем более	5	1
769	не должен	1	1
770	у которого	1	1
771	всего вышесказанного	1	1
772	мы не	3	1
773	дана в	1	1
774	находим в	1	1
775	все они	2	1
776	я в	3	1
777	до тех	4	1
778	к самому	1	1
779	но точно	1	1
780	не знает	2	1
781	состоит из	1	1
782	а ведь	1	1
783	как поэзия	1	1
784	равно как	2	1
785	сколько угодно	1	1
786	не иметь	1	1
787	или иного	3	1
788	в свое	2	1
789	который не	1	1
790	на своем	1	1
791	что то	1	1
792	если же	2	1
793	уже говорил	1	1
794	только они	1	1
795	и эта	1	1
796	это в	2	1
797	и идей	1	1
798	как на	8	1
799	все что	1	1
800	слова это	1	1
