N	2gram	Losev_Prob_4	Psycholo
473	или иную	1	1
474	то в	2	1
475	за собой	2	1
476	непонятным и	1	1
477	а во-вторых	1	1
478	этих моментов	1	1
479	бы сказать	1	1
480	еще далеко	1	1
481	учение о	3	1
482	это тот	1	1
483	с их	1	1
484	бы только	1	1
485	только один	2	1
486	и те	1	1
487	одно и	1	1
488	знаки как	1	1
489	на его	2	1
490	что без	2	1
491	к выводу	1	1
492	и лучше	1	1
493	и еще	1	1
494	эта последняя	1	1
495	в корне	2	1
496	в ряд	3	1
497	пользования и	1	1
498	эти картины	1	1
499	ни было	2	1
500	работ в	1	1
501	изображения и	1	1
502	науки и	1	1
503	вечной и	1	1
504	основе своей	1	1
505	является не	2	1
506	картины и	1	1
507	конца и	1	1
508	но все	3	1
509	человека в	3	1
510	удивительно что	1	1
511	а вместе	2	1
512	мы его	2	1
513	деле для	1	1
514	есть все	1	1
515	об этом	6	1
516	на все	2	1
517	времени и	4	1
518	особенно в	1	1
519	и кажется	1	1
520	чтобы все	2	1
521	это не	7	1
522	он есть	1	1
523	трудом и	1	1
524	эти моменты	1	1
525	чаще всего	1	1
526	от всякой	2	1
527	и точности	1	1
528	все равно	3	1
529	тот самый	1	1
530	и уже	1	1
531	не ради	1	1
532	всегда и	1	1
533	мы хотели	2	1
534	идеи с	1	1
535	как сказано	1	1
536	для себя	2	1
537	ею и	1	1
538	чем в	1	1
539	произведение с	1	1
540	значение как	1	1
541	значения этого	1	1
542	мере не	5	1
543	как таковой	1	1
544	понятия и	3	1
545	или к	2	1
546	раз для	1	1
547	есть такая	1	1
548	для него	3	1
549	но если	6	1
550	из общего	1	1
551	и при	1	1
552	просто и	1	1
553	предполагает его	1	1
554	нас не	1	1
555	наглядностью и	1	1
556	из которой	1	1
557	что вся	1	1
558	представлений и	1	1
559	мы называем	1	1
560	теории литературы	1	1
561	жизни с	1	1
562	признать что	1	1
563	должны были	1	1
564	и останется	1	1
565	над ними	1	1
566	в прямом	1	1
567	и более	3	1
568	или что	1	1
569	не могли	2	1
570	однако в	2	1
571	что этот	1	1
572	трагедии шекспира	1	1
573	новое и	2	1
574	идеи и	1	1
575	вещей как	1	1
576	вплоть до	3	1
577	и какие	1	1
578	есть основное	1	1
579	лиц и	1	1
580	иной раз	1	1
581	самого начала	1	1
582	как о	3	1
583	дело не	3	1
584	они находятся	1	1
585	дело в	2	1
586	в самых	3	1
587	пока еще	1	1
588	нам и	1	1
589	никакой разницы	1	1
590	исследования на	1	1
591	только и	5	1
592	имеем дело	3	1
593	здесь совершенно	1	1
594	почти во	1	1
595	своей природе	1	1
596	сущность его	1	1
597	буквальном смысле	2	1
598	с новой	1	1
599	связи с	3	1
600	искусства всегда	1	1
601	для анализа	1	1
602	и искусства	1	1
603	так то	1	1
604	не ее	1	1
605	и делает	1	1
606	точном смысле	1	1
607	области познания	1	1
608	перед ним	1	1
609	и отличие	1	1
610	во все	2	1
611	числе и	1	1
612	анализа и	1	1
613	в стихотворении	2	1
614	для его	2	1
615	этих областей	1	1
616	они и	2	1
617	так просто	1	1
618	наконец что	1	1
619	и понятие	4	1
620	можно и	1	1
621	значительной мере	2	1
622	отношения и	1	1
623	в буквальном	3	1
624	чем отличается	2	1
625	же и	3	1
626	с самого	1	1
627	духа и	1	1
628	в пределах	2	1
629	идет речь	2	1
630	следовательно и	1	1
631	то как	1	1
632	что может	1	1
633	из двух	1	1
634	принять во	1	1
635	здесь как	4	1
636	того и	1	1
637	здесь нет	3	1
638	произведения не	1	1
639	отдельные части	1	1
640	который я	1	1
641	можно только	2	1
642	том как	2	1
643	революции а	1	1
644	по сравнению	1	1
645	всех возможных	1	1
646	поэтому в	1	1
647	в эпоху	1	1
648	другое дело	2	1
649	и вообще	6	1
650	в коем	3	1
651	не меньше	1	1
652	точности и	1	1
653	выводу что	1	1
654	которые у	1	1
655	против этого	1	1
656	именно потому	1	1
657	которые возникают	1	1
658	как ее	1	1
659	в глаза	1	1
660	одного из	1	1
661	этого анализа	1	1
662	не имеем	1	1
663	можно сказать	5	1
664	а также	6	1
665	может не	1	1
666	в значительной	2	1
667	все в	3	1
668	мы вовсе	1	1
669	если например	1	1
670	если принять	1	1
671	нечто иное	2	1
672	что теория	1	1
673	которые мы	1	1
674	бы представить	1	1
675	внешним образом	1	1
676	вообще и	1	1
677	исторического развития	1	1
678	резко отличается	1	1
679	и об	1	1
680	своему содержанию	5	1
681	в самый	1	1
682	и полное	1	1
683	бросается в	1	1
684	известном смысле	1	1
685	но так	2	1
686	д и	1	1
687	обе эти	1	1
688	одной из	4	1
689	отчего ему	1	1
690	и предполагает	1	1
691	том или	3	1
692	так всегда	1	1
693	и между	1	1
694	только содержание	1	1
695	и творчество	1	1
696	очень много	2	1
697	чего-то другого	1	1
698	божественная комедия	2	1
699	и такое	1	1
700	нужно и	1	1
701	образа в	1	1
702	к высшим	1	1
703	здесь с	1	1
704	не мешает	3	1
705	иное как	2	1
706	таком понимании	1	1
707	без этого	3	1
708	он их	1	1
709	теперь уже	2	1
710	эти черты	1	1
711	своим собственным	2	1
712	и всякая	1	1
713	значение и	1	1
714	в нашей	1	1
715	если в	1	1
716	а это	3	1
717	и процессов	1	1
718	за ним	2	1
719	к содержанию	1	1
720	предмет и	1	1
721	тоже в	1	1
722	не так	3	1
723	разница только	1	1
724	мы находим	2	1
725	сами по	2	1
726	от тех	1	1
727	для меня	1	1
728	или это	1	1
729	как при	1	1
730	заметить что	1	1
731	отсутствует и	1	1
732	с искусством	1	1
733	ее на	1	1
734	в других	2	1
735	этом рассказе	1	1
736	жизни в	2	1
737	со всем	1	1
738	без всякой	2	1
739	и содержания	1	1
740	выходит за	2	1
741	связаны с	1	1
742	именно в	7	1
743	здесь в	5	1
744	бы если	1	1
745	являются только	1	1
746	в свою	1	1
747	представляет собою	1	1
748	на чем	1	1
749	еще и	3	1
750	такое же	1	1
751	мы еще	1	1
752	и др	1	1
753	в настоящей	2	1
754	я должен	1	1
755	церкви и	1	1
756	мы скажем	1	1
757	эта мифология	1	1
758	она является	2	1
759	и самый	1	1
760	в рассказе	1	1
761	его как	1	1
762	с простой	1	1
763	была бы	2	1
764	остается и	1	1
765	понятие о	2	1
766	и том	1	1
767	произведения искусства	2	1
768	сознательно и	1	1
769	так называемых	1	1
770	между собою	2	1
771	выступают в	2	1
772	о себе	3	1
773	самой своей	1	1
774	зачем же	1	1
775	к другой	2	1
776	что именно	2	1
777	только с	1	1
778	может как	1	1
779	это произведение	3	1
780	сравнению с	1	1
781	тем является	1	1
782	а если	3	1
783	она есть	1	1
784	в той	8	1
785	выйти из	1	1
786	на эту	1	1
787	совершенно разных	1	1
788	в литературе	2	1
789	есть как	1	1
790	а потом	1	1
791	никакой возможности	2	1
792	развития но	1	1
793	должно быть	1	1
794	дело здесь	1	1
795	для души	1	1
796	л толстой	2	1
797	в это	2	1
798	этих бесконечно	1	1
799	слова есть	1	1
800	слова и	1	1
801	в условиях	3	1
802	и каждая	1	1
803	как предмет	2	1
804	совершенно новое	1	1
805	не к	2	1
806	но для	1	1
807	между собой	2	1
808	судьбы и	1	1
809	в самые	1	1
810	или в	5	1
811	а к	1	1
812	содержание всякого	1	1
813	в ближайшем	1	1
814	и разные	1	1
815	и смысл	1	1
816	мы должны	3	1
817	находится в	1	1
818	хотя бы	7	1
819	новый взгляд	1	1
820	же в	4	1
821	образом разница	1	1
822	о своем	1	1
823	между ними	1	1
824	из тех	1	1
825	в их	1	1
826	что такие	1	1
827	с ними	2	1
828	самой же	2	1
829	не что	2	1
830	к другу	1	1
831	бы его	1	1
832	при изучении	1	1
833	в действительности	1	1
834	до степени	1	1
835	никто не	2	1
836	своего произведения	1	1
837	а может	2	1
838	это понятие	1	1
839	думать что	1	1
840	том числе	1	1
