N	2gram	Tiupa_Anal_1	Problema
238	только для	2	3
239	от нас	1	3
240	своему содержанию	1	3
241	хотя бы	3	3
242	с ним	4	3
243	или не	2	3
244	хотя в	1	3
245	может и	1	3
246	другой стороны	2	3
247	в искусстве	2	3
248	я и	6	2
249	то на	1	2
250	например в	1	2
251	и потому	2	2
252	вещей но	1	2
253	в первом	2	2
254	по преимуществу	1	2
255	и до	2	2
256	едва ли	2	2
257	по его	1	2
258	мы имеем	6	2
259	мы не	1	2
260	слово о	1	2
261	в сущности	6	2
262	что иное	5	2
263	на себя	2	2
264	он сам	1	2
265	иное как	5	2
266	говоря уже	1	2
267	с его	3	2
268	то он	2	2
269	мы будем	1	2
270	нет и	2	2
271	то или	1	2
272	есть его	1	2
273	в которой	2	2
274	он в	1	2
275	из этих	2	2
276	вопроса о	3	2
277	поскольку в	1	2
278	сознания с	1	2
279	на его	2	2
280	не значит	1	2
281	которая является	1	2
282	в понятии	1	2
283	что ни	1	2
284	или иных	2	2
285	и заключается	2	2
286	не будет	3	2
287	и может	1	2
288	и с	2	2
289	с другими	4	2
290	ведь если	1	2
291	для них	1	2
292	для чего	2	2
293	это соотношение	1	2
294	должно быть	2	2
295	и того	5	2
296	одного и	2	2
297	на первый	1	2
298	и при	1	2
299	не как	1	2
300	которые в	2	2
301	по крайней	1	2
302	текст и	2	2
303	однако в	3	2
304	мы встречаемся	1	2
305	которые обычно	1	2
306	в науке	1	2
307	мы находим	1	2
308	не о	2	2
309	не ее	1	2
310	в области	4	2
311	xx века	1	2
312	не могут	3	2
313	могут быть	4	2
314	как для	1	2
315	себе все	1	2
316	подобно тому	3	2
317	уже с	1	2
318	лучше сказать	1	2
319	мы наблюдаем	1	2
320	что может	1	2
321	особенно в	2	2
322	логического анализа	2	2
323	является в	1	2
324	на что	1	2
325	и должно	1	2
326	и внутреннее	1	2
327	все прочие	2	2
328	того или	3	2
329	между тем	5	2
330	крайней мере	1	2
331	все время	1	2
332	может иметь	2	2
333	или может	1	2
334	в него	1	2
335	предмета и	1	2
336	том как	1	2
337	в качестве	31	2
338	не можем	1	2
339	от других	1	2
340	для него	2	2
341	есть выражение	1	2
342	в целях	1	2
343	само собой	1	2
344	или иначе	1	2
345	человека а	1	2
346	действующих лиц	1	2
347	данного художественного	4	2
348	но о	2	2
349	предмета но	1	2
350	что для	1	2
351	его как	1	2
352	вместе с	4	2
353	и особенно	1	2
354	тому как	3	2
355	о его	1	2
356	сколько бы	2	2
357	сознания и	1	2
358	в результате	1	2
359	особого рода	7	2
360	собственно говоря	4	2
361	эту вещь	1	2
362	понимать как	2	2
363	к его	1	2
364	или иного	3	2
365	не что	4	2
366	а может	1	2
367	ее в	1	2
368	себя как	1	1
369	художественном произведении	1	1
370	одним из	3	1
371	знать в	1	1
372	мысли или	1	1
373	художественного произведения	5	1
374	в разные	1	1
375	для науки	3	1
376	отношения между	1	1
377	сам автор	1	1
378	и больше	1	1
379	отношения к	2	1
380	в году	1	1
381	достаточной для	1	1
382	той же	2	1
383	настоящий момент	1	1
384	что наиболее	1	1
385	не сводимую	1	1
386	говоря и	3	1
387	имеется и	1	1
388	со смертью	1	1
389	требует от	1	1
390	к смыслу	1	1
391	оно есть	1	1
392	я не	1	1
393	которое не	1	1
394	но то	1	1
395	имеет дело	1	1
396	имеют место	1	1
397	и самого	2	1
398	и отличается	1	1
399	чисто художественный	1	1
400	вещь в	1	1
401	быть в	1	1
402	нам представляется	1	1
403	бы то	3	1
404	оно ни	1	1
405	внутреннего смысла	2	1
406	события в	2	1
407	он может	2	1
408	ценность которой	1	1
409	только тогда	1	1
410	тут же	1	1
411	любой другой	1	1
412	или иное	1	1
413	и эстетического	1	1
414	в течение	1	1
415	мысли однако	1	1
416	первый взгляд	1	1
417	субъекта и	4	1
418	в акте	2	1
419	данный момент	1	1
420	и объекта	1	1
421	моментов а	1	1
422	что ее	1	1
423	все же	4	1
424	встрече с	3	1
425	его к	2	1
426	есть сама	1	1
427	к другим	1	1
428	здесь обязательно	1	1
429	к числу	1	1
430	не сам	2	1
431	о самом	1	1
432	именно эта	1	1
433	не приходится	1	1
434	не знает	1	1
435	и возникновение	1	1
436	себя к	1	1
437	бы не	2	1
438	ужаса и	1	1
439	есть вещь	2	1
440	думать что	2	1
441	в известном	1	1
442	не пассивное	1	1
443	но его	1	1
444	нам как	1	1
445	этих актов	1	1
446	тому же	4	1
447	и те	1	1
448	если он	1	1
449	а вовсе	1	1
450	в какой-то	1	1
451	а скорее	1	1
452	должна быть	1	1
453	сам является	1	1
454	вы видите	1	1
455	не к	2	1
456	отношений между	1	1
457	в силу	3	1
458	красоты и	1	1
459	не имея	1	1
460	на этом	2	1
461	его можно	1	1
462	одно и	1	1
463	этом последнем	1	1
464	а вместе	1	1
465	которые уже	1	1
466	то ни	3	1
467	модели как	1	1
468	тем оно	1	1
469	идеальное не	1	1
470	в глубине	1	1
471	а его	1	1
472	для своей	1	1
473	лишь в	5	1
474	в художественном	3	1
475	заключается в	1	1
476	при встрече	3	1
477	анализа в	2	1
478	даже в	3	1
479	или другой	1	1
480	еще одно	1	1
481	жизни человека	1	1
482	объективным ни	1	1
483	является для	1	1
484	и тогда	2	1
485	и становится	1	1
486	не так	1	1
487	себя внимание	1	1
488	во время	1	1
489	или иному	1	1
490	она сама	1	1
491	в такой	1	1
492	вне всякого	1	1
493	должно предшествовать	1	1
494	место в	3	1
495	свой смысл	1	1
496	вопрос о	2	1
497	и другого	4	1
498	и той	1	1
499	я есть	2	1
500	данный текст	2	1
501	том чтобы	7	1
502	т п	3	1
503	войти в	1	1
504	ни было	4	1
505	том и	2	1
506	том же	1	1
507	события что	1	1
508	есть всегда	1	1
509	случае мы	1	1
510	власти о	1	1
511	если и	1	1
512	смысла как	2	1
513	между людьми	1	1
514	вплоть до	1	1
515	сущности говоря	1	1
516	дело не	3	1
517	на котором	1	1
518	тогда когда	2	1
519	если в	3	1
520	сознания однако	1	1
521	в процессе	2	1
522	это всегда	3	1
523	в основе	6	1
524	или лучше	1	1
525	сознания как	1	1
526	образом в	1	1
527	самих же	1	1
528	из него	1	1
529	последние десятилетия	1	1
530	одна из	1	1
531	тому или	1	1
532	имеем дело	4	1
533	этих двух	1	1
534	они являются	1	1
535	произведения а	1	1
536	х годов	2	1
537	просто с	1	1
538	вместо этого	1	1
539	было не	1	1
540	только с	1	1
541	этом отношении	2	1
542	представляется нам	1	1
543	в специальном	1	1
544	уже о	1	1
545	исходить из	1	1
546	начиная с	1	1
547	это также	1	1
548	указать на	1	1
549	случайна и	1	1
550	того о	1	1
551	его с	1	1
552	того и	3	1
553	все еще	1	1
554	сознания на	1	1
555	нечто внутреннее	1	1
556	утверждать что	1	1
557	время он	1	1
558	где он	1	1
559	с анализом	2	1
560	в настоящий	1	1
561	вещь но	1	1
562	должен быть	6	1
563	элементы в	1	1
564	можно и	1	1
565	но по	1	1
566	не всякая	1	1
567	сама природа	1	1
568	самим собою	1	1
569	могут и	1	1
570	мысль о	2	1
571	чтобы быть	1	1
572	значение этих	1	1
573	всей своей	1	1
574	в пределах	2	1
575	если они	1	1
576	и сам	2	1
577	по этой	1	1
578	только через	2	1
579	не с	4	1
580	здесь как	1	1
581	с самим	1	1
582	понимать и	1	1
583	и призван	1	1
584	о природе	1	1
585	он был	1	1
586	мир или	1	1
587	он служит	1	1
588	и всякого	1	1
589	по мере	1	1
590	не случайна	1	1
591	сводится к	5	1
592	познания и	1	1
593	это происходит	1	1
594	в другом	4	1
595	это вполне	1	1
596	внимание на	1	1
597	и та	2	1
598	его жизни	1	1
599	одного из	2	1
600	и просто	2	1
601	основе своей	2	1
602	ее и	1	1
603	за собою	1	1
604	во втором	1	1
605	эти два	1	1
606	мы ни	1	1
607	чем и	2	1
608	не более	4	1
609	не сводится	2	1
610	которая и	1	1
611	в ту	1	1
612	познания в	1	1
613	и всего	1	1
614	известном смысле	1	1
615	по своей	6	1
616	не случайно	3	1
617	что даже	1	1
618	общие понятия	1	1
619	которая оказывается	1	1
620	может оказаться	1	1
621	который в	2	1
622	смысла его	1	1
623	смыслу и	1	1
624	себя в	6	1
625	же нам	1	1
626	для всех	1	1
627	есть чисто	2	1
628	акт и	1	1
629	вернуться к	1	1
630	чтобы он	1	1
631	в начале	2	1
632	чем ее	1	1
633	а то	1	1
634	в данной	1	1
635	в душе	1	1
636	его и	2	1
637	за ним	1	1
638	могло бы	1	1
639	с указанием	1	1
640	материальный субстрат	1	1
641	при всей	2	1
642	друг друга	1	1
643	каждый из	2	1
644	что то	1	1
645	не говорит	1	1
646	общих понятий	1	1
647	явлений в	1	1
648	образом не	2	1
649	значение только	1	1
650	встречаемся с	1	1
651	смерти и	1	1
652	к самому	1	1
653	без такого	1	1
654	в последние	1	1
655	же деле	1	1
656	со стороны	2	1
657	выходит за	1	1
658	даже не	1	1
659	в данный	1	1
660	на примере	2	1
661	было и	1	1
662	присущи и	1	1
663	или о	1	1
664	времени в	1	1
665	и внешнее	1	1
666	его из	1	1
667	к человеку	1	1
668	что находится	1	1
669	действительность но	1	1
670	самом же	1	1
671	и жизни	1	1
672	означало бы	1	1
673	человек в	3	1
674	его по	1	1
675	научный анализ	2	1
676	была бы	2	1
677	на множество	1	1
678	от полной	1	1
679	произведение в	2	1
680	с предметом	1	1
681	что из	2	1
682	и п	2	1
683	мира в	2	1
684	нельзя назвать	1	1
685	вступает в	3	1
686	говорит нам	1	1
687	он уже	1	1
688	зачем же	1	1
689	человека к	4	1
690	или по	1	1
691	этом все	1	1
692	модели в	1	1
693	из которых	4	1
694	в любой	1	1
695	к своему	1	1
696	и к	3	1
697	для искусства	1	1
698	научные и	1	1
699	есть слово	1	1
700	их внутренней	1	1
701	здесь имеется	1	1
702	с некоторым	1	1
703	с этой	1	1
704	в науках	1	1
705	художественное произведение	5	1
706	фактов в	1	1
707	входящее в	1	1
708	силу и	1	1
709	в некий	2	1
710	остается в	1	1
711	вещь а	1	1
712	при всем	1	1
713	есть она	1	1
714	она должна	1	1
715	мышления в	1	1
716	основанная на	2	1
717	несет в	1	1
718	и от	1	1
719	понять что	1	1
720	о котором	1	1
721	которая в	3	1
722	своей собственной	1	1
723	к живому	1	1
724	от него	1	1
725	из себя	1	1
726	с художественным	1	1
727	которое есть	1	1
728	будто бы	3	1
729	все они	1	1
730	есть уже	1	1
731	утверждал что	1	1
732	тот же	1	1
733	в романе	1	1
734	конечно далеко	1	1
735	или других	1	1
736	имеет место	5	1
737	ее художник	1	1
738	и представления	1	1
739	друга а	1	1
740	анализ обнаруживает	1	1
741	его непосредственного	1	1
742	просто не	1	1
743	жизни и	1	1
744	а я	1	1
745	и эта	1	1
746	это понятие	1	1
747	в противоположность	2	1
