N	2gram	Losev_Prob_1	Problemy
482	что если	2	1
483	или точнее	1	1
484	для удобства	2	1
485	именно и	1	1
486	в такой	1	1
487	одним и	1	1
488	место в	1	1
489	мы в	3	1
490	собою а	1	1
491	рождение и	1	1
492	которой они	1	1
493	не будем	2	1
494	друг другу	2	1
495	что было	1	1
496	этом необходимо	1	1
497	тем самым	4	1
498	однако в	2	1
499	не должна	1	1
500	даже в	1	1
501	и вся	1	1
502	тому что	4	1
503	и очень	2	1
504	то с	9	1
505	между людьми	1	1
506	вплоть до	1	1
507	он остается	1	1
508	в пиковой	1	1
509	есть прежде	1	1
510	что ему	1	1
511	дело не	1	1
512	самих же	1	1
513	мышления и	4	1
514	тогда когда	1	1
515	что их	2	1
516	и притом	4	1
517	как его	2	1
518	и внутренней	1	1
519	эта внутренняя	1	1
520	чтобы стать	1	1
521	о них	1	1
522	что вы	3	1
523	иметь в	4	1
524	во всякой	2	1
525	но только	2	1
526	все действие	1	1
527	для всего	2	1
528	и всегда	2	1
529	только его	1	1
530	и без	1	1
531	действительности но	4	1
532	и весь	4	1
533	невозможны без	1	1
534	ровно ничего	4	1
535	неподвижный а	1	1
536	его можно	1	1
537	охватить и	1	1
538	отвлечения от	1	1
539	пиковой даме	1	1
540	именно его	1	1
541	связи с	5	1
542	и сама	2	1
543	мы бы	1	1
544	внешней и	1	1
545	в сознании	5	1
546	только с	1	1
547	как будто	3	1
548	можем говорить	2	1
549	входящее в	1	1
550	что на	1	1
551	в области	2	1
552	настоящего времени	1	1
553	действительности то	1	1
554	иван карамазов	1	1
555	начиная с	1	1
556	когда мы	8	1
557	нисколько не	3	1
558	совершенно особая	1	1
559	человека в	1	1
560	указание на	4	1
561	должны быть	1	1
562	что наш	1	1
563	является одним	1	1
564	и другим	2	1
565	в окончательном	2	1
566	его с	1	1
567	бы он	1	1
568	все еще	1	1
569	уже на	2	1
570	наш герой	1	1
571	здесь еще	1	1
572	правда не	1	1
573	предмет без	1	1
574	и поэтому	1	1
575	они вовсе	2	1
576	и самое	1	1
577	им в	1	1
578	у себя	1	1
579	того чтобы	9	1
580	не всякая	1	1
581	вообще во	3	1
582	данном случае	8	1
583	лучше сказать	2	1
584	а особенно	1	1
585	не возникает	1	1
586	сознания с	2	1
587	идет речь	1	1
588	мы наблюдаем	2	1
589	быть еще	1	1
590	если они	1	1
591	что может	2	1
592	на нее	1	1
593	не с	1	1
594	глубоко и	1	1
595	известной мере	1	1
596	это только	2	1
597	является в	2	1
598	определенным образом	3	1
599	поэтому в	1	1
600	и вообще	4	1
601	а впрочем	1	1
602	смысле и	2	1
603	часто и	2	1
604	каждый раз	1	1
605	слова из	1	1
606	то уже	3	1
607	этом последнем	1	1
608	его жизни	1	1
609	или на	3	1
610	никакой необходимости	1	1
611	на что	2	1
612	от него	1	1
613	он его	1	1
614	или иначе	2	1
615	функций в	1	1
616	во втором	1	1
617	эти два	1	1
618	на одном	2	1
619	быть даже	2	1
620	в художественной	1	1
621	ее как	1	1
622	какой-то мере	1	1
623	о предмете	2	1
624	и существенно	1	1
625	в литературе	4	1
626	известно что	1	1
627	быть и	3	1
628	один из	4	1
629	также ее	1	1
630	романа и	1	1
631	мы видим	2	1
632	не сказано	1	1
633	для себя	3	1
634	художественной литературе	1	1
635	в стороне	1	1
636	несколько подробнее	1	1
637	никак нельзя	3	1
638	кроме этого	1	1
639	это же	1	1
640	и жизни	1	1
641	именно на	3	1
642	со всеми	2	1
643	с которыми	4	1
644	человека с	1	1
645	определения и	1	1
646	достоевского данный	1	1
647	существенным и	1	1
648	переходит в	1	1
649	и хочет	1	1
650	вопроса о	2	1
651	и типов	1	1
652	одной точке	1	1
653	но самое	1	1
654	а это	2	1
655	переходить в	1	1
656	он существует	1	1
657	они все	1	1
658	сознание о	1	1
659	его и	1	1
660	достоевский так	1	1
661	всяком случае	3	1
662	другой но	1	1
663	бы совершенно	1	1
664	время правда	1	1
665	здесь перед	3	1
666	свой смысл	1	1
667	ее не	1	1
668	при всей	1	1
669	не о	2	1
670	дело и	1	1
671	время уже	1	1
672	даже и	8	1
673	xix веков	1	1
674	символ с	3	1
675	в последние	1	1
676	другое и	1	1
677	со стороны	1	1
678	даже не	1	1
679	мы это	1	1
680	это есть	9	1
681	не обязательно	3	1
682	нельзя сказать	2	1
683	именно в	4	1
684	а именно	12	1
685	было и	1	1
686	надо уметь	1	1
687	предмета но	2	1
688	что не	3	1
689	на ней	1	1
690	что для	2	1
691	с очень	1	1
692	в некоторых	1	1
693	этот термин	4	1
694	самом же	1	1
695	опять к	1	1
696	в любой	1	1
697	которых мы	2	1
698	где приводятся	1	1
699	а главное	1	1
700	и самый	1	1
701	не на	3	1
702	бесконечную смысловую	1	1
703	однако и	3	1
704	человек в	1	1
705	человек есть	1	1
706	самый факт	2	1
707	и социальных	1	1
708	на возможность	2	1
709	мы остановимся	1	1
710	совершенно очевидно	1	1
711	но есть	2	1
712	и слово	1	1
713	в связи	4	1
714	между собою	7	1
715	может иметь	2	1
716	уже давно	2	1
717	к лицу	1	1
718	деле это	1	1
719	нами как	1	1
720	ни на	4	1
721	и особенно	2	1
722	это те	1	1
723	и потому	2	1
724	как это	6	1
725	а завтра	2	1
726	мы говорим	3	1
727	конечно есть	1	1
728	речь не	1	1
729	и понимать	1	1
730	без труда	1	1
731	не знал	5	1
732	до настоящего	1	1
733	что за	1	1
734	трех линий	2	1
735	вокруг себя	1	1
736	два раза	1	1
737	это символ	1	1
738	в бесах	1	1
739	довольно много	1	1
740	в это	2	1
741	отсутствует но	1	1
742	этом случае	2	1
743	является для	1	1
744	будет и	1	1
745	у вас	2	1
746	является как	1	1
747	силу и	1	1
748	вещь а	1	1
749	с большой	1	1
750	известной степени	2	1
751	не знаем	1	1
752	для выражения	1	1
753	не имея	1	1
754	мы сразу	1	1
755	своей собственной	1	1
756	в другое	1	1
757	этом уже	1	1
758	не имеется	1	1
759	нет ничего	10	1
760	да впрочем	1	1
761	к этой	1	1
762	конце концов	4	1
763	но зато	1	1
764	что другое	1	1
765	все они	1	1
766	ни было	1	1
767	же деле	1	1
768	бы оно	3	1
769	не есть	29	1
770	по поводу	4	1
771	уже знаком	1	1
772	и внешней	1	1
773	это все	1	1
774	на их	1	1
775	конечно далеко	1	1
776	была бы	1	1
777	от всех	2	1
778	по одному	1	1
779	предмете и	1	1
780	типа и	1	1
781	одновременно и	1	1
782	голядкин не	1	1
783	важно для	1	1
784	а может	2	1
785	а я	1	1
786	в данную	1	1
787	и эта	1	1
788	это в	1	1
789	всегда будет	1	1
790	к этому	1	1
791	как на	1	1
792	в таком	9	1
