N	2gram	Vinokur_St_3	Istorich
340	одно целое	1	1
341	тех же	1	1
342	как нельзя	1	1
343	на пути	1	1
344	но он	3	1
345	что эти	4	1
346	и оно	1	1
347	в предисловии	2	1
348	но что	1	1
349	сказать по	1	1
350	также в	1	1
351	оказывается в	1	1
352	на том	1	1
353	было и	1	1
354	все с	1	1
355	начала xix	1	1
356	слова в	1	1
357	иногда и	1	1
358	только тогда	2	1
359	что как	1	1
360	и ее	2	1
361	что ее	1	1
362	материала для	1	1
363	т п	6	1
364	не интересовала	1	1
365	самые разнообразные	1	1
366	с тремя	1	1
367	как с	1	1
368	этом направлении	1	1
369	здесь как	1	1
370	не было	4	1
371	с фольклором	1	1
372	кроме того	3	1
373	первый этап	1	1
374	должны найти	1	1
375	из таких	1	1
376	и все	1	1
377	бы он	1	1
378	гораздо более	2	1
379	где мы	1	1
380	и больше	1	1
381	и посмотрим	1	1
382	в жизни	4	1
383	как можно	2	1
384	теперь к	1	1
385	на время	1	1
386	имен с	1	1
387	говоря уже	1	1
388	надо рассматривать	1	1
389	и так	1	1
390	на новый	1	1
391	др или	1	1
392	ней и	1	1
393	источник и	1	1
394	независимо от	5	1
395	женится на	1	1
396	которые всегда	1	1
397	совершенно ясно	1	1
398	ним и	1	1
399	примеры показывают	1	1
400	бы не	1	1
401	в конце	6	1
402	но здесь	1	1
403	в системе	3	1
404	но можно	1	1
405	в своей	4	1
406	что именно	2	1
407	во главе	1	1
408	очень хорошо	1	1
409	не годится	1	1
410	из названных	1	1
411	так сказать	2	1
412	согласно которой	1	1
413	как его	1	1
414	он действует	1	1
415	того или	1	1
416	элементом в	1	1
417	такая точка	1	1
418	вопросом о	1	1
419	то в	4	1
420	в это	2	1
421	к историческим	2	1
422	он попытался	2	1
423	те же	1	1
424	поэтому его	2	1
425	или иным	1	1
426	нет никакого	3	1
427	одно из	2	1
428	свою работу	1	1
429	эти слова	1	1
430	и я	1	1
431	явление в	1	1
432	его развитии	1	1
433	который в	1	1
434	тогда он	1	1
435	за это	1	1
436	говорит следующее	1	1
437	установить по	1	1
438	в отношении	2	1
439	не мог	2	1
440	смысле этого	1	1
441	этого не	1	1
442	представлением об	1	1
443	тому что	3	1
444	новый этап	2	1
445	он часто	1	1
446	есть не	1	1
447	связан с	3	1
448	весьма скромное	1	1
449	своего рода	3	1
450	было указано	1	1
451	этом смысле	4	1
452	к жизни	1	1
453	роль этого	1	1
454	вплоть до	1	1
455	и некоторые	1	1
456	основаны на	1	1
457	еще на	1	1
458	что эта	2	1
459	иметь в	1	1
460	которых можно	1	1
461	совершенно иное	1	1
462	в формах	1	1
463	быть не	2	1
464	они уже	1	1
465	какой степени	1	1
466	для сравнения	1	1
467	состоит из	1	1
468	с теми	1	1
469	о которой	2	1
470	с начала	1	1
471	ответить на	1	1
472	на самом	1	1
473	у них	1	1
474	к ней	4	1
475	найти в	2	1
476	второй половины	1	1
477	люди и	1	1
478	не трудно	1	1
479	времени и	2	1
480	что для	3	1
481	из его	7	1
482	из анализа	1	1
483	можно отметить	1	1
484	как по	1	1
485	многих случаях	1	1
486	была средством	1	1
487	в свет	1	1
488	соответствии с	1	1
489	именно о	1	1
490	отдельном случае	1	1
491	тесно связана	3	1
492	и к	4	1
493	уже по	1	1
494	он хочет	2	1
495	в новую	1	1
496	ее а	1	1
497	а как	4	1
498	он может	2	1
499	я считаю	1	1
500	два раза	1	1
501	из уст	1	1
502	есть первый	1	1
503	удивительно хорошо	1	1
504	нас к	2	1
505	как некую	1	1
506	говорят о	1	1
507	которое можно	2	1
508	можно установить	1	1
509	а что	1	1
510	у нас	4	1
511	нет никакой	1	1
512	но как	2	1
513	не говоря	1	1
514	и говорить	1	1
515	котором эти	1	1
516	он с	1	1
517	материал в	1	1
518	того чтобы	1	1
519	и они	1	1
520	что у	2	1
521	так было	1	1
522	связана с	4	1
523	что из	2	1
524	дальнейшем же	1	1
525	которая была	1	1
526	относятся такие	1	1
527	возможно что	1	1
528	в древнем	1	1
529	к этой	2	1
530	можно судить	1	1
531	для того	2	1
532	когда она	1	1
533	них как	1	1
534	основана на	1	1
535	не получится	1	1
536	эти сказки	1	1
537	до наших	1	1
538	представлением о	1	1
539	и еще	1	1
540	стремление к	1	1
541	в истории	1	1
542	такого рода	5	1
543	ее с	1	1
544	наших дней	1	1
545	при таком	1	1
546	он был	3	1
547	в первом	1	1
548	в языке	8	1
549	в сказках	1	1
550	а она	1	1
551	в и	1	1
552	свободна от	1	1
553	или этот	1	1
554	заметить что	2	1
555	поколебать его	1	1
556	отношении что	1	1
557	который сам	1	1
558	тем или	1	1
559	ту же	1	1
560	тому как	1	1
561	так мы	1	1
562	скромное место	1	1
563	не могли	1	1
564	образом в	1	1
565	вот почему	1	1
566	такова социальная	1	1
567	что еще	1	1
568	является не	1	1
569	чтобы понять	1	1
570	в них	5	1
571	смысл этого	1	1
572	в виду	2	1
573	друг друга	1	1
574	между собою	2	1
575	значения этого	1	1
576	а у	2	1
577	эти вещи	3	1
578	внимание на	2	1
579	можно усмотреть	2	1
580	этого слова	2	1
581	а просто	1	1
582	у него	9	1
583	эпохи в	1	1
584	это однако	1	1
585	этом же	1	1
586	что русская	1	1
587	также не	1	1
588	по этим	1	1
589	по возможности	1	1
590	или нет	1	1
591	однако с	1	1
592	силами которые	1	1
593	в сторону	1	1
594	этом отношении	4	1
595	уже давно	1	1
596	последнее время	1	1
597	от себя	1	1
598	нам в	1	1
599	широкая и	1	1
600	замечательно что	1	1
601	с одним	1	1
602	уже о	1	1
603	это сделано	1	1
604	в результате	2	1
605	уже сейчас	1	1
606	с большой	1	1
607	все дело	1	1
608	второй этап	1	1
609	находилась в	1	1
610	в году	5	1
611	еще одно	1	1
612	нет ничего	1	1
613	от других	1	1
614	несмотря на	3	1
615	не раз	1	1
616	же касается	1	1
617	быть очень	1	1
618	известен в	1	1
619	др но	2	1
620	больше ничего	1	1
621	в прямом	2	1
622	сопоставить с	1	1
623	что хотя	1	1
624	форме а	1	1
625	здесь он	1	1
626	одном из	1	1
627	века и	1	1
628	были и	2	1
629	у одного	1	1
630	а также	4	1
631	его не	2	1
632	в каком	4	1
633	собственно говоря	1	1
634	или иного	1	1
635	и у	2	1
636	чем в	1	1
637	от их	1	1
638	и со	1	1
639	здесь только	2	1
640	целый ряд	1	1
641	представляла собой	1	1
642	не из	1	1
643	и женится	2	1
644	приходит к	1	1
645	этом пути	1	1
646	от нее	3	1
647	и редко	1	1
648	в которых	2	1
649	так много	1	1
650	все более	2	1
651	знает что	1	1
652	подходит к	1	1
653	должно было	1	1
654	котором он	1	1
655	ничто не	1	1
656	тем же	1	1
657	тот жанр	1	1
658	для анализа	1	1
659	на себя	1	1
660	и то	1	1
661	и силы	1	1
662	отвечает что	1	1
663	то к	1	1
664	в самой	1	1
665	мнение что	1	1
666	известно что	2	1
667	том отношении	1	1
668	в эту	4	1
669	приблизительно так	1	1
670	и это	5	1
671	например у	1	1
672	чаще всего	1	1
673	для этой	1	1
674	каждой из	1	1
675	они в	1	1
676	такая же	1	1
677	и переносит	1	1
678	бы подчеркнуть	1	1
679	здесь еще	1	1
680	от необходимости	1	1
681	вытекает из	1	1
682	всей его	1	1
683	него как	1	1
684	зрения что	1	1
685	возникает вопрос	1	1
686	об отношении	1	1
687	известной степени	1	1
688	от которого	1	1
689	не теряя	1	1
690	выше было	1	1
691	речь идет	2	1
692	друг другу	1	1
693	на большую	1	1
694	и более	3	1
695	к своей	2	1
696	на примере	1	1
697	и легко	1	1
