N	2gram	Losev_Prob_1	RusskieA
162	его к	1	2
163	но в	14	2
164	все эти	8	2
165	в дальнейшем	4	2
166	и до	2	2
167	почти целиком	1	2
168	как он	4	2
169	для обозначения	4	2
170	что она	5	2
171	в нем	13	2
172	всех этих	7	2
173	не значит	2	2
174	в силу	1	2
175	его от	3	2
176	в году	1	2
177	в каждом	1	2
178	и с	2	2
179	разница между	2	2
180	на этой	2	2
181	с целью	4	2
182	на холмах	1	2
183	в жизни	3	2
184	чтобы они	1	2
185	как символ	6	2
186	если угодно	1	2
187	том же	1	2
188	для этого	3	2
189	она не	2	2
190	что ему	1	2
191	именно с	1	2
192	встречаются в	1	2
193	но даже	1	2
194	и здесь	6	2
195	могут быть	2	2
196	и другим	2	2
197	имеет место	1	2
198	ничего общего	11	2
199	как они	2	2
200	мы наблюдаем	2	2
201	с ним	3	2
202	находится в	1	2
203	и поэтому	1	2
204	на что	2	2
205	этому поводу	3	2
206	в его	6	2
207	них в	1	2
208	в свете	1	2
209	к ней	1	2
210	значит что	3	2
211	не случайно	1	2
212	этот вопрос	1	2
213	в разные	1	2
214	так что	6	2
215	это показывает	1	2
216	его и	1	2
217	и никаких	1	2
218	в прошлом	1	2
219	но что	2	2
220	тут же	1	2
221	не было	4	2
222	которые можно	1	2
223	но есть	2	2
224	и пр	4	2
225	не на	3	2
226	а не	15	2
227	его как	2	2
228	и потому	2	2
229	довольно много	1	2
230	быть и	3	2
231	только для	3	2
232	между прочим	2	2
233	мы видим	2	2
234	и для	4	2
235	тем и	2	2
236	или в	4	2
237	мы должны	5	2
238	года в	1	2
239	обычно не	1	2
240	не что	2	2
241	в отдельности	4	2
242	у которых	1	2
243	нас не	2	2
244	ту же	1	1
245	не думает	1	1
246	также и	11	1
247	о каких	1	1
248	же как	2	1
249	таком случае	6	1
250	чтобы не	1	1
251	мы здесь	2	1
252	самом деле	6	1
253	только потому	3	1
254	в первом	2	1
255	из самых	1	1
256	по преимуществу	2	1
257	что эти	1	1
258	и ее	8	1
259	советского союза	1	1
260	оно было	1	1
261	должна быть	1	1
262	чем именно	1	1
263	по его	2	1
264	мы уже	5	1
265	из всех	1	1
266	что изучение	1	1
267	или наоборот	1	1
268	что если	2	1
269	не приходится	1	1
270	которую мы	1	1
271	в семье	1	1
272	есть весь	1	1
273	вопрос о	1	1
274	этом не	1	1
275	не символ	1	1
276	говорить о	6	1
277	много разных	2	1
278	нет но	1	1
279	которое в	1	1
280	направление в	2	1
281	кто же	1	1
282	того же	3	1
283	бы судить	1	1
284	в чем	3	1
285	не имеющий	3	1
286	с его	2	1
287	этих случаях	3	1
288	а следовательно	1	1
289	особенно если	1	1
290	а только	5	1
291	не путем	1	1
292	в общем	1	1
293	в расцвете	1	1
294	мы сейчас	1	1
295	и свои	1	1
296	что текст	1	1
297	относится к	1	1
298	в истории	4	1
299	исторически и	1	1
300	общего с	8	1
301	символ а	1	1
302	то чем	1	1
303	показать что	1	1
304	однако не	3	1
305	перед нами	5	1
306	с понятием	1	1
307	тем же	1	1
308	от этого	1	1
309	поэтому и	2	1
310	не связаны	1	1
311	в которой	2	1
312	говорят о	2	1
313	два обстоятельства	1	1
314	действительно когда-то	1	1
315	но который	1	1
316	за это	1	1
317	один от	1	1
318	земля и	1	1
319	ни одна	1	1
320	то и	6	1
321	в себе	15	1
322	сливаются в	3	1
323	тому же	1	1
324	на то	8	1
325	в случае	3	1
326	не имеют	5	1
327	что было	1	1
328	все другие	2	1
329	он не	3	1
330	брать ли	2	1
331	у древних	3	1
332	одно целое	2	1
333	гораздо менее	1	1
334	он должен	2	1
335	не к	1	1
336	не как	2	1
337	в начале	1	1
338	однако он	1	1
339	действительности которая	1	1
340	теперь еще	1	1
341	подобно тому	2	1
342	которые уже	1	1
343	что все	3	1
344	в совершенно	1	1
345	о котором	1	1
346	его в	6	1
347	землей в	1	1
348	на почве	1	1
349	известно что	1	1
350	но их	1	1
351	и тем	13	1
352	народов как	1	1
353	на свои	1	1
354	прочим в	1	1
355	ни в	7	1
356	жизни человека	1	1
357	нет в	1	1
358	в этой	10	1
359	жизни то	1	1
360	и необходимое	1	1
361	дела и	1	1
362	со своими	1	1
363	он и	8	1
364	мы видели	1	1
365	и того	2	1
366	смысл и	3	1
367	одного и	2	1
368	себя внимание	1	1
369	что между	1	1
370	но если	2	1
371	и при	2	1
372	никак не	4	1
373	и без	1	1
374	в советской	1	1
375	просто в	2	1
376	место в	1	1
377	однако еще	1	1
378	этого вопроса	1	1
379	что я	1	1
380	верили в	1	1
381	из центральных	1	1
382	которые в	2	1
383	с такими	2	1
384	что сам	1	1
385	необходимо чтобы	3	1
386	понимаются как	1	1
387	сам он	1	1
388	этот вывод	1	1
389	иной раз	1	1
390	обладает для	1	1
391	в то	6	1
392	самый акт	1	1
393	не о	2	1
394	хотелось бы	1	1
395	о причине	1	1
396	дело не	1	1
397	тогда когда	1	1
398	дело в	3	1
399	что их	2	1
400	было не	1	1
401	в основе	1	1
402	не пользуются	1	1
403	заключалось в	1	1
404	иметь в	4	1
405	общий для	1	1
406	мы указали	1	1
407	каждый из	1	1
408	следовательно и	2	1
409	и всегда	2	1
410	которые и	1	1
411	или как	3	1
412	нас еще	1	1
413	явление в	1	1
414	прежде чем	3	1
415	и его	3	1
416	и сама	2	1
417	этом отношении	1	1
418	ему не	1	1
419	не потому	2	1
420	от другого	2	1
421	ни о	5	1
422	том кто	1	1
423	должны быть	1	1
424	содержанием и	1	1
425	что наш	1	1
426	же только	1	1
427	если же	1	1
428	менее здесь	2	1
429	для себя	3	1
430	и это	9	1
431	они должны	1	1
432	необходимо изучить	1	1
433	ниже мы	2	1
434	и о	8	1
435	у себя	1	1
436	в виду	6	1
437	на другой	1	1
438	данном случае	8	1
439	которые как	1	1
440	большей частью	2	1
441	нами выше	1	1
442	как знак	2	1
443	то время	1	1
444	всей своей	1	1
445	на том	4	1
446	если они	1	1
447	и сам	1	1
448	по этой	1	1
449	можно было	3	1
450	признает его	1	1
451	на путь	1	1
452	мы приведем	1	1
453	и этого	2	1
454	самого понятия	1	1
455	уже на	2	1
456	вопрос этот	1	1
457	связанных с	1	1
458	часто в	1	1
459	имеется в	1	1
460	разного рода	6	1
461	если бы	4	1
462	и вообще	4	1
463	по мере	1	1
464	имеет много	1	1
465	одно это	1	1
466	что значит	3	1
467	из других	2	1
468	необходимо иметь	1	1
469	свидетельствует о	3	1
470	поэтический образ	3	1
471	нечто совсем	1	1
472	внимание на	1	1
473	и та	1	1
474	общей форме	1	1
475	и просто	1	1
476	можно сказать	5	1
477	и который	2	1
478	нас в	2	1
479	нас особенно	1	1
480	не весь	1	1
481	к нему	3	1
482	и во	3	1
483	при исследовании	1	1
484	во втором	1	1
485	в третьем	1	1
486	стоит и	2	1
487	во всей	3	1
488	что указывает	1	1
489	что бы	1	1
490	и менее	3	1
491	и следовательно	3	1
492	их уже	1	1
493	или может	2	1
494	это несомненно	1	1
495	было бы	8	1
496	не так	1	1
497	что здесь	3	1
498	д и	4	1
499	же все	1	1
500	сразу же	2	1
501	несколько примеров	1	1
502	совсем не	4	1
503	тот же	1	1
504	или когда	2	1
505	взывает к	1	1
506	что он	7	1
507	что исследователь	1	1
508	например на	2	1
509	даже если	4	1
510	очень много	3	1
511	и так	2	1
512	он уже	1	1
513	который в	1	1
514	или его	2	1
515	том чтобы	1	1
516	вот что	1	1
517	с которыми	4	1
518	есть в	5	1
519	уже в	3	1
520	или не	3	1
521	в значении	1	1
522	в нашей	1	1
523	же в	4	1
524	только тогда	1	1
525	не дает	1	1
526	сами не	1	1
527	совсем другое	1	1
528	всяком случае	3	1
529	т п	1	1
530	чтобы она	1	1
531	солнце и	1	1
532	с этими	2	1
533	дело и	1	1
534	случае не	3	1
535	не могут	2	1
536	от того	1	1
537	смерти и	1	1
538	и поэтический	2	1
539	же деле	1	1
540	что пишет	2	1
541	которая должна	1	1
542	еще и	5	1
543	тому как	2	1
544	мы еще	1	1
545	что не	3	1
546	и существует	1	1
547	что для	2	1
548	говорит о	3	1
549	в любой	1	1
550	которых мы	2	1
551	и самый	1	1
552	однако и	3	1
553	ниже в	1	1
554	с которым	1	1
555	подобного рода	5	1
556	мы остановимся	1	1
557	совершенно очевидно	1	1
558	под влиянием	1	1
559	могут рассматриваться	1	1
560	становится ясным	2	1
561	в одно	4	1
562	мы знаем	1	1
563	если не	4	1
564	уже давно	2	1
565	представления о	1	1
566	деле это	1	1
567	его по	1	1
568	нами как	1	1
569	можно будет	2	1
570	входили в	1	1
571	смысл который	1	1
572	или по	1	1
573	но такое	2	1
574	из которых	1	1
575	в пределах	1	1
576	по своему	9	1
577	в данном	9	1
578	по поводу	4	1
579	который мы	2	1
580	наряду с	1	1
581	ко всему	1	1
582	расцвете своих	1	1
583	два раза	1	1
584	может считаться	1	1
585	и было	1	1
586	есть и	3	1
587	самом же	1	1
588	что мы	13	1
589	же корень	1	1
590	но для	3	1
591	кроме того	2	1
592	содержится в	1	1
593	ближе к	1	1
594	не является	5	1
595	с разным	1	1
596	для такого	2	1
597	тот кто	2	1
598	оказалось что	1	1
599	от него	1	1
600	и все	7	1
601	иное чем	1	1
602	не более	1	1
603	только с	1	1
604	или вообще	2	1
605	нет никаких	1	1
606	дерево в	1	1
607	но оно	1	1
608	в период	1	1
609	это все	1	1
610	на смену	1	1
611	не знает	1	1
612	сказать что	13	1
613	только как	1	1
614	имеет ничего	2	1
615	оно не	3	1
616	к числу	1	1
617	жизни и	1	1
618	в таком	9	1
619	указывают на	2	1
620	как на	1	1
621	точно так	4	1
622	во всяком	7	1
