N	2gram	Medvedev_F_2	Problemy
123	скрытой полемики	1	4
124	точек зрения	1	4
125	до конца	2	4
126	превращается в	2	4
127	да и	1	4
128	должно быть	2	4
129	и нет	1	4
130	то что	6	4
131	совершенно не	4	4
132	что в	7	4
133	но эти	1	4
134	одним из	1	3
135	сам по	3	3
136	и это	2	3
137	тем же	3	3
138	между двумя	2	3
139	здесь и	4	3
140	и до	3	3
141	той же	1	3
142	мы имеем	1	3
143	словами в	1	3
144	и о	2	3
145	так чтобы	1	3
146	то это	3	3
147	конечно и	1	3
148	самим собою	1	3
149	отношение к	2	3
150	отличие от	2	3
151	в той	2	3
152	в своем	1	3
153	более или	1	3
154	в условиях	1	3
155	из этих	3	3
156	в этой	6	3
157	имеем в	1	3
158	как он	1	3
159	на то	1	3
160	направлено на	1	3
161	но именно	3	3
162	не к	2	3
163	их в	2	3
164	на этом	2	3
165	они должны	2	3
166	было бы	6	3
167	кажется что	1	3
168	далеко не	1	3
169	в слове	5	3
170	такой же	3	3
171	или менее	1	3
172	но если	1	3
173	и при	1	3
174	и их	3	3
175	в своей	7	3
176	в отличие	2	3
177	не как	4	3
178	установка на	2	3
179	но он	1	3
180	она не	2	3
181	правда в	2	3
182	дело в	1	3
183	слова как	2	3
184	на него	1	3
185	и несколько	1	3
186	не могут	7	3
187	но при	1	3
188	и этим	2	3
189	с собой	1	3
190	в последующих	1	3
191	если бы	5	3
192	в различных	1	3
193	и во	1	3
194	и только	5	3
195	слов и	1	3
196	отличается от	1	3
197	между этими	3	3
198	только на	3	3
199	в единстве	2	3
200	ведь это	1	3
201	в конце	2	3
202	что и	8	3
203	бытия и	1	3
204	тем что	8	3
205	эти явления	2	3
206	и даже	4	3
207	с другой	3	3
208	более того	5	3
209	с помощью	10	3
210	в такие	1	3
211	так же	1	3
212	к своему	1	3
213	что же	5	3
214	по существу	7	3
215	другого человека	1	3
216	но для	1	3
217	и для	5	3
218	в речи	1	3
219	бы в	5	3
220	еще более	5	3
221	другой стороны	4	3
222	того же	1	3
223	героя в	1	3
224	и другие	2	3
225	же как	3	2
226	и через	1	2
227	самый предмет	2	2
228	а как	3	2
229	вопрос о	1	2
230	из своих	1	2
231	не была	2	2
232	себе что	1	2
233	быть никаких	1	2
234	меньшей степени	1	2
235	установку на	1	2
236	но конечно	1	2
237	мы будем	1	2
238	не входит	3	2
239	если в	3	2
240	в общем	5	2
241	этот след	1	2
242	оно является	1	2
243	помощью чисто	1	2
244	сама по	1	2
245	в одной	2	2
246	с этим	5	2
247	вот как	4	2
248	в художественном	2	2
249	целый ряд	1	2
250	и как	3	2
251	не было	6	2
252	его к	1	2
253	увидим что	1	2
254	от этого	3	2
255	бы не	1	2
256	степени и	1	2
257	так в	3	2
258	и резко	1	2
259	но ведь	3	2
260	но на	1	2
261	широком смысле	2	2
262	развиваться в	1	2
263	в первых	1	2
264	время и	3	2
265	должна быть	5	2
266	разобранная нами	1	2
267	в узком	1	2
268	в корне	7	2
269	слово или	1	2
270	и по	2	2
271	но все	3	2
272	самим собой	1	2
273	высказывание в	1	2
274	лишь в	7	2
275	хотя бы	6	2
276	от одного	2	2
277	на почве	9	2
278	он есть	1	2
279	этом романе	1	2
280	этом смысле	2	2
281	и тем	2	2
282	все равно	1	2
283	и само	1	2
284	автора и	1	2
285	себе а	2	2
286	не менее	1	2
287	которые в	1	2
288	не могли	2	2
289	диалогической речи	1	2
290	всего его	1	2
291	слова мы	1	2
292	одной плоскости	1	2
293	но она	1	2
294	слово по	1	2
295	не могло	1	2
296	ничего не	4	2
297	только и	3	2
298	к определенному	1	2
299	к ней	1	2
300	и является	1	2
301	то и	3	2
302	у нас	1	2
303	языка в	9	2
304	могут быть	6	2
305	к тому	4	2
306	самом предмете	2	2
307	той или	1	2
308	него как	1	2
309	без всякого	1	2
310	мыслить и	1	2
311	языка и	12	2
312	в произведении	1	2
313	и совершенно	2	2
314	в другом	1	2
315	можно было	1	2
316	те же	1	2
317	времени и	2	2
318	в плоскости	1	2
319	с ним	2	2
320	только так	2	2
321	все в	1	2
322	лишь как	4	2
323	между тем	2	2
324	от них	1	2
325	явление в	1	2
326	в языке	6	2
327	возникает вопрос	1	2
328	здесь в	1	2
329	все время	6	2
330	и следовательно	1	2
331	и всякое	2	2
332	большей или	1	2
333	этот вопрос	2	2
334	том или	1	2
335	отчасти и	1	2
336	и элементы	1	2
337	и так	1	2
338	поэтому и	1	2
339	он уже	1	2
340	здесь с	2	2
341	так что	1	2
342	слово иногда	1	2
343	с нею	2	2
344	героя с	1	2
345	в поэзии	12	2
346	не принимает	1	2
347	речь в	1	2
348	для него	7	2
349	в известной	2	2
350	другую сторону	1	2
351	сами по	2	2
352	а в	6	2
353	в других	7	2
354	к самому	1	2
355	именно как	4	2
356	всякое высказывание	2	2
357	для этого	2	2
358	или меньшей	1	2
359	в конкретном	1	2
360	и пр	21	2
361	на этот	1	2
362	чисто лингвистических	1	2
363	его как	2	2
364	в руках	1	2
365	слова слово	1	2
366	там где	4	2
367	слова от	1	2
368	материал и	3	2
369	вместе с	6	2
370	в данном	1	2
371	лингвистики и	1	2
372	в первой	1	2
373	об особенностях	1	2
374	для понимания	6	2
375	этого слова	1	2
376	остается в	1	2
377	узком смысле	1	2
378	в результате	6	2
379	для нас	1	2
380	в большей	1	2
381	системе языка	1	2
382	не дает	1	2
383	в системе	1	2
384	сказать что	2	2
385	нет но	1	2
386	конкретного высказывания	1	2
387	к другим	2	2
388	значение в	1	2
389	во всяком	5	2
390	они не	4	2
391	слово ибо	1	1
392	слова которые	1	1
393	относится и	2	1
394	функции в	2	1
395	и то	2	1
396	этом пункте	2	1
397	на самом	3	1
398	к своей	1	1
399	и есть	1	1
400	всякое иное	1	1
401	по преимуществу	5	1
402	мировоззрения и	1	1
403	игры с	2	1
404	оно было	1	1
405	собственном смысле	1	1
406	этого он	1	1
407	обойтись без	1	1
408	всей ее	1	1
409	и глубину	1	1
410	на материале	1	1
411	при анализе	2	1
412	входит в	4	1
413	до крайности	2	1
414	идет однако	1	1
415	стиля в	1	1
416	язык как	8	1
417	иногда прямо	1	1
418	их к	3	1
419	этом не	1	1
420	высказывания в	1	1
421	совпадает с	2	1
422	не вполне	1	1
423	из того	1	1
424	и заставляет	1	1
425	подчеркнуть что	1	1
426	это время	2	1
427	в ней	6	1
428	литературы и	4	1
429	и сами	1	1
430	именно эти	1	1
431	художественные функции	1	1
432	в широком	2	1
433	в последних	2	1
434	со словами	1	1
435	время в	1	1
436	произведения только	1	1
437	события в	1	1
438	художественном творчестве	1	1
439	в сюжете	3	1
440	в нашем	1	1
441	не довлеет	1	1
442	иного рода	1	1
443	одним словом	4	1
444	различия между	1	1
445	системы языка	2	1
446	но как	2	1
447	а только	2	1
448	менее всего	3	1
449	конкретной жизни	1	1
450	вступают в	1	1
451	он пишет	2	1
452	и речи	5	1
453	своих последних	1	1
454	один и	1	1
455	к сожалению	2	1
456	нельзя дать	1	1
457	в собственном	1	1
458	характер и	1	1
459	речи именно	2	1
460	и сказ	2	1
461	без другого	1	1
462	для создания	2	1
463	и речевых	1	1
464	речи но	2	1
465	как к	3	1
466	слова эта	1	1
467	им положения	1	1
468	в одних	1	1
469	все остальные	2	1
470	однако не	3	1
471	просто как	1	1
472	его специфической	1	1
473	чисто лингвистические	1	1
474	мысль в	1	1
475	всего возникает	1	1
476	тяготеющей к	1	1
477	всего как	1	1
478	приема в	2	1
479	то убедимся	1	1
480	за свои	1	1
481	со своей	2	1
482	та же	2	1
483	что это	3	1
484	в целом	3	1
485	так или	1	1
486	же слово	1	1
487	отрицает и	2	1
488	определяет все	1	1
489	языка а	5	1
490	знаем в	1	1
491	с их	1	1
492	взаимоотношение между	2	1
493	элементов в	2	1
494	и способами	1	1
495	важное место	2	1
496	из его	1	1
497	манера мыслить	1	1
498	могут как	1	1
499	чтобы тем	1	1
500	не вещь	1	1
501	а вовсе	1	1
502	зрения его	1	1
503	рассказе и	1	1
504	путем что	2	1
505	в ее	2	1
506	сказать в	1	1
507	поэтическое высказывание	1	1
508	читателя в	1	1
509	высшей степени	4	1
510	они в	1	1
511	и еще	1	1
512	он должен	1	1
513	его конкретной	1	1
514	в первом	7	1
515	полемики с	1	1
516	в плане	2	1
517	от нее	4	1
518	нашем вопросе	1	1
519	это сопоставление	1	1
520	же не	1	1
521	от некоторых	1	1
522	связанных с	1	1
523	влиять на	1	1
524	говорить не	2	1
525	занимает очень	1	1
526	его в	3	1
527	произведения поэтому	1	1
528	для нее	2	1
529	который и	1	1
530	понять его	1	1
531	и иных	2	1
532	и мы	1	1
533	не совпадает	1	1
534	если такая	1	1
535	моменты в	1	1
536	формах литературного	1	1
537	литературном произведении	1	1
538	за ней	1	1
539	слова без	1	1
540	первого периода	1	1
541	ведь в	1	1
542	они только	2	1
543	он является	1	1
544	в них	1	1
545	этот чужой	1	1
546	ни одной	1	1
547	в высшей	4	1
548	место и	2	1
549	несмотря на	1	1
550	очень важное	1	1
551	различных жизненных	1	1
552	мы знаем	3	1
553	чем в	1	1
554	тем резче	2	1
555	обратимся к	1	1
556	который как	1	1
557	на конкретном	1	1
558	можно только	1	1
559	что если	1	1
560	контекст в	1	1
561	во второй	2	1
562	прием в	1	1
563	при изучении	1	1
564	и тут	1	1
565	языка если	2	1
566	именно и	1	1
567	в такой	2	1
568	процессе перехода	1	1
569	язык с	1	1
570	место в	3	1
571	мы в	2	1
572	не столько	4	1
573	что говорит	1	1
574	нельзя понять	1	1
575	в частном	1	1
576	от поэтического	1	1
577	не будем	1	1
578	поэтому мы	1	1
579	друг другу	1	1
580	тем самым	2	1
581	и под	1	1
582	даже в	2	1
583	и вся	1	1
584	тому что	2	1
585	быть лишь	1	1
586	между людьми	1	1
587	проблем не	1	1
588	но они	1	1
589	отчетливо и	1	1
590	виду что	1	1
591	самого начала	2	1
592	есть а	1	1
593	этими двумя	2	1
594	сделать и	1	1
595	мышления и	1	1
596	слово без	1	1
597	и притом	1	1
598	же контекста	1	1
599	к этим	1	1
600	как его	2	1
601	самую манеру	1	1
602	и имеет	1	1
603	как установку	1	1
604	о них	1	1
605	его участников	1	1
606	иметь в	1	1
607	во всякой	1	1
608	для всего	2	1
609	и без	1	1
610	действительности но	1	1
611	бы сказали	1	1
612	показывает нам	1	1
613	и лишь	2	1
614	всего на	1	1
615	для поэзии	1	1
616	в другую	1	1
617	ровно ничего	1	1
618	а лишь	3	1
619	и нужно	2	1
620	связи с	13	1
621	ибо все	1	1
622	мы бы	1	1
623	в более	1	1
624	для осуществления	1	1
625	слова его	1	1
626	другого но	1	1
627	только с	1	1
628	лишь одно	1	1
629	как будто	1	1
630	можем говорить	1	1
631	становится объектом	1	1
632	совершенно необходимо	1	1
633	его изучения	1	1
634	эта логика	1	1
635	что на	2	1
636	в области	3	1
637	и самой	1	1
638	настоящего времени	1	1
639	стиль и	1	1
640	при определенных	2	1
641	художественных заданий	1	1
642	как предмете	1	1
643	лежит в	1	1
644	только еще	1	1
645	должны быть	1	1
646	всего в	2	1
647	значительной степени	3	1
648	является одним	1	1
649	здесь они	1	1
650	его с	3	1
651	далее неизбежно	1	1
652	для его	1	1
653	к речи	1	1
654	они и	1	1
655	поэтического языка	65	1
656	им для	1	1
657	и поэтому	1	1
658	слов но	1	1
659	этой своей	1	1
660	им в	1	1
661	становится условной	1	1
662	того чтобы	3	1
663	как не	1	1
664	как один	1	1
665	данном случае	1	1
666	перед необходимостью	2	1
667	этических и	1	1
668	в средневековой	1	1
669	с самого	2	1
670	в пределе	1	1
671	роль в	3	1
672	находятся и	1	1
673	дифференциация и	1	1
674	во многом	1	1
675	таковы что	1	1
676	произведения не	3	1
677	речь как	1	1
678	иногда в	1	1
679	конкретном материале	1	1
680	и функции	2	1
681	это только	1	1
682	является в	2	1
683	в эпоху	2	1
684	сообщение о	1	1
685	стремление к	1	1
686	форме в	1	1
687	как чисто	1	1
688	смысле и	1	1
689	связанная с	1	1
690	говорят что	1	1
691	произведения как	2	1
692	силы и	1	1
693	слова из	1	1
694	говорить но	1	1
695	вопроса и	1	1
696	законам и	1	1
697	мы убедимся	1	1
698	этом последнем	1	1
699	могут дать	1	1
700	на что	1	1
701	лишь материал	1	1
702	диалога с	1	1
703	же самая	1	1
704	речь то	1	1
705	в значительной	3	1
706	свои пределы	1	1
707	от него	2	1
708	языке как	4	1
709	с теми	2	1
710	его смысла	2	1
711	он вводит	1	1
712	или иначе	1	1
713	воспринимается не	1	1
714	во втором	7	1
715	или иными	1	1
716	же характер	1	1
717	убедимся что	2	1
718	отметить что	2	1
719	именно такое	1	1
720	быть даже	2	1
721	язык в	2	1
722	отдельного слова	1	1
723	в художественной	1	1
724	ее как	2	1
725	и самые	1	1
726	эта тенденция	1	1
727	и следует	1	1
728	как объект	1	1
729	в литературе	1	1
730	существенно и	1	1
731	быть и	3	1
732	сюда же	1	1
733	один из	2	1
734	тем путем	2	1
735	же сами	1	1
736	характерна для	1	1
737	в какой	3	1
738	для себя	1	1
739	должен был	2	1
740	в литературу	1	1
741	никак нельзя	1	1
742	точка зрения	1	1
743	из наших	1	1
744	с одной	1	1
745	именно на	3	1
746	в эти	1	1
747	определения и	1	1
748	его своим	1	1
749	определенных условиях	2	1
750	существенным и	1	1
751	и хочет	1	1
752	сущности вовсе	1	1
753	вопроса о	2	1
754	поэтому же	1	1
755	очень существенное	2	1
756	можно определить	1	1
757	какой они	1	1
758	языка как	11	1
759	только слово	1	1
760	и отчетливой	1	1
761	следует отметить	3	1
762	характерно что	2	1
763	никто не	1	1
764	всяком случае	5	1
765	бы совершенно	2	1
766	в прозе	1	1
767	как их	2	1
768	ее не	1	1
769	не о	4	1
770	из системы	1	1
771	определенным литературным	1	1
772	вследствие этой	1	1
773	даже и	4	1
774	смысле то	1	1
775	мы обратимся	1	1
776	на лингвистику	3	1
777	острое ощущение	1	1
778	нужно было	2	1
779	одной стороны	1	1
780	со стороны	2	1
781	даже не	2	1
782	определить и	1	1
783	с другим	1	1
784	специфических особенностей	3	1
785	не обязательно	1	1
786	именно в	5	1
787	по своим	1	1
788	а именно	2	1
789	в каких	2	1
790	к которому	1	1
791	художественного слова	1	1
792	было и	2	1
793	и др	3	1
794	в высшую	1	1
795	что не	4	1
796	действие романа	1	1
797	что для	2	1
798	всякое слово	1	1
799	точке зрения	2	1
800	и странность	1	1
801	положений и	1	1
802	в некоторых	4	1
803	смысла и	2	1
804	различных формах	1	1
805	ничем не	2	1
806	и самый	1	1
807	не на	1	1
808	есть лишь	2	1
809	однако и	3	1
810	же языком	1	1
811	план и	1	1
812	взаимоотношения между	1	1
813	сказ в	1	1
814	нет слова	1	1
815	совершенно очевидно	1	1
816	в последующем	1	1
817	в связи	10	1
818	языка непосредственно	1	1
819	может иметь	1	1
820	все более	2	1
821	в сторону	4	1
822	всей полноты	3	1
823	должны вступить	1	1
824	контекста и	1	1
825	особого типа	1	1
826	слово становится	1	1
827	элементы речи	1	1
828	ни на	2	1
829	стиле и	1	1
830	и особенно	1	1
831	положениях и	1	1
832	как это	2	1
833	мы говорим	4	1
834	подхода к	2	1
835	и оценки	1	1
836	о возможности	3	1
837	до настоящего	1	1
838	установкой на	2	1
839	лежат в	1	1
840	к действительности	3	1
841	слова он	1	1
842	тенденция как	1	1
843	в тех	2	1
844	и там	1	1
845	остановимся прежде	1	1
846	высказываний и	2	1
847	в форме	1	1
848	и установки	1	1
849	в каком-нибудь	1	1
850	и другой	1	1
851	эти вопросы	1	1
852	языковых явлений	1	1
853	этом случае	1	1
854	является для	2	1
855	конкретное высказывание	1	1
856	слово для	1	1
857	определяющие ее	1	1
858	вещь а	1	1
859	в книге	1	1
860	высказывания а	1	1
861	известной степени	4	1
862	которых он	1	1
863	не имея	1	1
864	исключительно как	1	1
865	по принципу	3	1
866	а к	2	1
867	человека на	1	1
868	совершенно иной	2	1
869	можно согласиться	1	1
870	с установкой	1	1
871	увидим дальше	1	1
872	конце концов	2	1
873	все они	1	1
874	поэтому чрезвычайно	1	1
875	важное значение	1	1
876	не есть	3	1
877	некоторых сторон	1	1
878	лишь тогда	1	1
879	чисто лингвистического	2	1
880	от лица	1	1
881	всюду где	1	1
882	в свою	1	1
883	являются чисто	1	1
884	это все	1	1
885	на их	1	1
886	отношением к	1	1
887	была бы	3	1
888	ведь именно	2	1
889	от всех	2	1
890	жизни а	1	1
891	значение все	1	1
892	в характере	2	1
893	в последнем	1	1
894	у толстого	2	1
895	можно назвать	1	1
896	поэтическая речь	1	1
897	ли они	1	1
898	быть конечно	2	1
899	в простую	1	1
900	в своих	1	1
901	отвлекается от	2	1
902	и эта	1	1
903	плане языка	1	1
904	к этому	4	1
905	им и	1	1
906	как на	1	1
907	в таком	2	1
