N	2gram	Ircho_Kome_2	FransuaR
176	от своего	1	2
177	и без	1	2
178	их в	1	2
179	бы быть	1	2
180	и очень	1	2
181	здесь на	1	2
182	этих двух	1	2
183	к себе	1	2
184	к тому	12	2
185	и это	2	2
186	приводит к	1	2
187	роль в	2	2
188	во второй	1	2
189	но у	1	2
190	на что	2	2
191	и начало	1	2
192	о том	6	2
193	второй половине	1	2
194	три основных	1	2
195	представления о	2	2
196	образов и	1	2
197	мы видим	1	2
198	с одной	2	2
199	в большинстве	1	2
200	только на	1	2
201	ни с	1	2
202	не для	2	2
203	в наиболее	4	2
204	от того	2	2
205	протяжении всего	1	2
206	не укладывается	1	2
207	что не	1	2
208	у других	2	2
209	дошедших до	2	2
210	одной стороны	2	2
211	на этот	4	2
212	до конца	1	2
213	и самый	1	2
214	несмотря на	1	2
215	и особенно	3	2
216	в разной	1	2
217	в изображении	2	2
218	наряду с	6	2
219	да и	3	2
220	образом на	1	2
221	в это	2	2
222	еще раз	1	2
223	в целом	4	2
224	многие из	3	2
225	и для	4	2
226	мы найдем	3	2
227	было еще	1	2
228	при таком	1	2
229	и от	4	2
230	или в	3	2
231	хотя и	4	2
232	интерес к	3	2
233	разной степени	1	2
234	же в	4	2
235	из тех	1	2
236	речи и	1	2
237	основе его	1	2
238	своем роде	1	1
239	то на	1	1
240	речь идет	3	1
241	изменилось и	1	1
242	нет другой	1	1
243	а из	2	1
244	тех же	3	1
245	этого последнего	1	1
246	так у	1	1
247	все его	1	1
248	жизни мы	1	1
249	из самых	2	1
250	по которым	2	1
251	как результат	1	1
252	бы к	2	1
253	на две	1	1
254	в какой-то	2	1
255	то же	3	1
256	еще остается	1	1
257	по объему	1	1
258	мы не	2	1
259	этого нет	1	1
260	античной литературы	5	1
261	нам в	1	1
262	на эти	1	1
263	еды и	1	1
264	с радостью	1	1
265	говорить о	2	1
266	план в	1	1
267	и самой	1	1
268	первый план	1	1
269	и мира	1	1
270	во внешнем	1	1
271	от них	1	1
272	же она	1	1
273	с которыми	2	1
274	по отношению	3	1
275	друг от	1	1
276	в свои	1	1
277	человека с	1	1
278	человеку и	2	1
279	чем же	1	1
280	и мелкие	1	1
281	с этим	5	1
282	как к	1	1
283	получил в	1	1
284	это был	1	1
285	в полном	1	1
286	жизни см	1	1
287	как уже	1	1
288	и как	1	1
289	что по	2	1
290	самом начале	2	1
291	имеет в	2	1
292	от этого	2	1
293	роль играет	1	1
294	для которого	1	1
295	в которой	5	1
296	чуть ли	2	1
297	в нашем	2	1
298	связанного с	1	1
299	остановиться на	1	1
300	по форме	1	1
301	тому же	11	1
302	лица и	1	1
303	как он	3	1
304	не могла	1	1
305	и если	2	1
306	в v	5	1
307	сказать в	1	1
308	в античном	1	1
309	для того	5	1
310	в несравненно	1	1
311	же это	1	1
312	систему его	1	1
313	и более	1	1
314	и сам	3	1
315	встретим в	1	1
316	не могли	1	1
317	на этом	2	1
318	нему же	1	1
319	в основу	1	1
320	могла бы	3	1
321	об этом	2	1
322	связанных с	2	1
323	самим собой	1	1
324	зрения на	1	1
325	мира сего	1	1
326	действительности в	1	1
327	было бы	8	1
328	говоря о	1	1
329	и дает	2	1
330	мы встретим	1	1
331	на сцене	2	1
332	в бытовом	1	1
333	но уже	1	1
334	о которых	1	1
335	имел он	1	1
336	мы имеем	2	1
337	и уже	1	1
338	к самой	1	1
339	де молина	1	1
340	в развитии	2	1
341	здесь она	1	1
342	на первый	1	1
343	которую он	1	1
344	место в	4	1
345	и при	1	1
346	мысль и	1	1
347	произведения созданные	1	1
348	можно найти	1	1
349	проблемы он	1	1
350	и шире	1	1
351	жизнь и	1	1
352	никакому сомнению	1	1
353	не столько	1	1
354	представление о	2	1
355	было очень	1	1
356	значение для	1	1
357	которой они	1	1
358	как это	4	1
359	только для	1	1
360	которые в	2	1
361	времени не	1	1
362	ним в	1	1
363	освободиться от	1	1
364	не менее	4	1
365	на рубеже	1	1
366	но они	1	1
367	тем самым	1	1
368	с которой	1	1
369	в то	6	1
370	которые были	1	1
371	в разных	1	1
372	богатого и	1	1
373	на стороне	1	1
374	комические маски	2	1
375	относят к	1	1
376	же время	3	1
377	для постановки	1	1
378	всю историю	1	1
379	другой стороны	1	1
380	аттическая комедия	2	1
381	и считают	1	1
382	со своим	1	1
383	здесь же	1	1
384	людьми не	1	1
385	эти три	1	1
386	с участием	2	1
387	что на	3	1
388	с другом	2	1
389	у нас	1	1
390	но там	3	1
391	вошли в	1	1
392	человека в	3	1
393	и всех	1	1
394	как почти	1	1
395	они и	1	1
396	на это	2	1
397	время он	1	1
398	того чтобы	6	1
399	от друга	1	1
400	того времени	3	1
401	и служит	1	1
402	в комедиях	5	1
403	в собственном	1	1
404	или еще	1	1
405	действия и	1	1
406	в пределах	1	1
407	так в	2	1
408	культуры на	1	1
409	в рамки	1	1
410	самый обширный	1	1
411	с собой	2	1
412	можно было	4	1
413	было в	1	1
414	здесь нет	1	1
415	образы в	1	1
416	еще в	4	1
417	даже у	1	1
418	шаги на	1	1
419	отрицать что	2	1
420	остановимся на	1	1
421	сомнений но	1	1
422	с человеком	1	1
423	сводится к	1	1
424	по себе	1	1
425	в состав	2	1
426	кого не	1	1
427	современной жизни	1	1
428	и та	1	1
429	и имени	1	1
430	вместе со	1	1
431	за пределами	1	1
432	его жизни	1	1
433	времени в	2	1
434	и были	1	1
435	нас в	1	1
436	в которую	1	1
437	мы понимаем	2	1
438	на ее	1	1
439	достаточно назвать	2	1
440	но нет	1	1
441	и целых	1	1
442	бы в	2	1
443	выступает как	1	1
444	них в	1	1
445	наконец в	2	1
446	именно в	1	1
447	нас дошли	1	1
448	в вольную	1	1
449	и следовательно	1	1
450	дома в	1	1
451	как ее	1	1
452	в жизнь	2	1
453	не зная	1	1
454	существенно изменилось	1	1
455	один из	5	1
456	в новой	1	1
457	всякого рода	1	1
458	наиболее ярко	1	1
459	среди других	1	1
460	одной из	4	1
461	с ними	2	1
462	в какой	2	1
463	однозначного решения	1	1
464	всяком случае	2	1
465	и ее	2	1
466	не было	3	1
467	в уста	2	1
468	для всех	3	1
469	с нею	1	1
470	уже в	4	1
471	и они	1	1
472	то и	1	1
473	мудрость в	1	1
474	получили в	1	1
475	античного мира	2	1
476	внешней и	1	1
477	целого ряда	1	1
478	от других	1	1
479	связан в	1	1
480	за ним	1	1
481	он имеет	1	1
482	в так	2	1
483	в комедии	19	1
484	не находит	1	1
485	в конце	2	1
486	что и	7	1
487	не о	1	1
488	у него	4	1
489	тем что	3	1
490	ее на	1	1
491	в очень	1	1
492	тирсо де	1	1
493	на положение	1	1
494	из комедий	3	1
495	его считали	1	1
496	со стороны	2	1
497	и создает	1	1
498	и произведения	1	1
499	на примере	1	1
500	его приняли	1	1
501	стороны он	1	1
502	к которому	1	1
503	и образов	1	1
504	говорит о	1	1
505	выше и	1	1
506	к человеку	1	1
507	а на	2	1
508	в любой	1	1
509	не на	1	1
510	а не	1	1
511	однако и	1	1
512	необходимость в	1	1
513	жизнь в	1	1
514	находились в	1	1
515	так называемой	3	1
516	о чем	3	1
517	одна из	2	1
518	для этой	2	1
519	как абсолютный	1	1
520	все более	1	1
521	всех трех	1	1
522	из которых	3	1
523	не одно	1	1
524	конечно не	1	1
525	до настоящего	1	1
526	он говорит	1	1
527	в область	1	1
528	целом ряде	1	1
529	в течение	2	1
530	там они	1	1
531	в тот	1	1
532	там где	1	1
533	друг с	2	1
534	ли не	7	1
535	для подготовки	1	1
536	его творчество	1	1
537	в контексте	1	1
538	мы употребляем	1	1
539	как например	1	1
540	отличается от	1	1
541	в начале	4	1
542	времени к	1	1
543	начале нашего	1	1
544	что касается	3	1
545	самую сущность	1	1
546	о мире	1	1
547	при всем	3	1
548	под названием	2	1
549	этот образ	1	1
550	более поздние	2	1
551	отношениях к	1	1
552	его лежит	1	1
553	средством для	1	1
554	в связи	3	1
555	в результате	1	1
556	в эту	1	1
557	хотя бы	2	1
558	отношении является	1	1
559	от ее	2	1
560	этой же	1	1
561	либо вовсе	1	1
562	этого времени	2	1
563	какой мере	1	1
564	отношению к	3	1
565	для внутреннего	1	1
566	для эпохи	1	1
567	к этому	5	1
568	как на	1	1
569	во всяком	2	1
570	все что	1	1
