N	2gram	Propp_Isto_1	Myslijsy
188	мы в	2	3
189	в виду	1	3
190	там же	2	3
191	образом мы	2	3
192	связь между	3	3
193	и только	2	3
194	мысли не	1	3
195	этот вопрос	7	3
196	то в	1	3
197	и так	1	3
198	уже не	3	3
199	при помощи	2	3
200	и их	3	3
201	со стороны	2	3
202	именно в	3	3
203	что хотя	1	3
204	лишь тогда	1	3
205	все более	1	3
206	нет ничего	1	3
207	о человеке	1	3
208	кроме того	1	3
209	известной степени	1	3
210	в этих	7	3
211	меня то	1	2
212	но тем	1	2
213	уже по	1	2
214	а как	1	2
215	как мы	3	2
216	имеет свою	1	2
217	что иное	1	2
218	не вполне	2	2
219	я не	3	2
220	но даже	1	2
221	же что	1	2
222	в ней	7	2
223	и говорить	1	2
224	от представления	1	2
225	иное как	1	2
226	и многие	1	2
227	столь же	2	2
228	этих случаях	2	2
229	то он	2	2
230	значение и	2	2
231	к ним	4	2
232	когда например	2	2
233	и я	1	2
234	эта связь	1	2
235	одном из	1	2
236	имеет в	1	2
237	это можно	1	2
238	вопрос почему	2	2
239	в нашем	1	2
240	из этих	1	2
241	во многих	2	2
242	в наших	1	2
243	что она	5	2
244	как оно	2	2
245	он не	2	2
246	не значит	1	2
247	не как	3	2
248	подобно тому	1	2
249	значительной степени	1	2
250	здесь мы	7	2
251	об этом	4	2
252	это было	2	2
253	чем в	1	2
254	но что	1	2
255	на ступени	2	2
256	от его	1	2
257	вопрос о	5	2
258	выше мы	3	2
259	сами по	1	2
260	даже в	4	2
261	тому что	1	2
262	она не	1	2
263	что происходит	1	2
264	эта мысль	3	2
265	до известной	1	2
266	в таких	2	2
267	даже не	2	2
268	и другое	2	2
269	самого начала	2	2
270	например что	1	2
271	дело не	5	2
272	иметь в	1	2
273	имеем дело	1	2
274	и притом	1	2
275	к ней	1	2
276	и его	3	2
277	в более	1	2
278	более позднее	1	2
279	в области	2	2
280	течением времени	1	2
281	у нас	1	2
282	не могут	2	2
283	в высокой	2	2
284	уже было	1	2
285	указывает на	2	2
286	оно не	1	2
287	в греческом	1	2
288	и это	1	2
289	не существует	2	2
290	в ее	2	2
291	с течением	1	2
292	на том	1	2
293	и когда	2	2
294	в образе	3	2
295	можно было	5	2
296	не с	3	2
297	можно только	1	2
298	что от	2	2
299	и здесь	7	2
300	мы могли	1	2
301	в самой	1	2
302	но мы	2	2
303	это потому	1	2
304	после того	1	2
305	других признаков	1	2
306	нас в	2	2
307	все в	1	2
308	можно видеть	2	2
309	природы и	1	2
310	бы в	2	2
311	в другой	1	2
312	в ту	2	2
313	мы хотим	2	2
314	может иметь	1	2
315	но так	2	2
316	происходит в	1	2
317	один из	4	2
318	мы видим	11	2
319	тот же	2	2
320	связь и	1	2
321	позднее явление	1	2
322	основная форма	1	2
323	именно на	2	2
324	конечно не	2	2
325	и у	1	2
326	если мы	3	2
327	в большинстве	4	2
328	и они	1	2
329	в виде	2	2
330	в понятие	2	2
331	большинстве случаев	4	2
332	за ним	1	2
333	не так	2	2
334	никто не	2	2
335	пока не	2	2
336	друг друга	1	2
337	это значение	2	2
338	и даже	4	2
339	с другой	6	2
340	на этот	2	2
341	было и	1	2
342	и др	7	2
343	превращается в	4	2
344	случае когда	1	2
345	равно как	1	2
346	на который	1	2
347	только для	2	2
348	из которых	3	2
349	а если	1	2
350	тому как	1	2
351	а может	1	2
352	своем развитии	1	2
353	быть не	1	2
354	в это	1	2
355	и для	4	2
356	не знаем	2	2
357	а что	1	2
358	чтобы понять	1	2
359	и как	2	2
360	мы должны	13	2
361	ни к	2	2
362	во время	3	2
363	хотя в	1	2
364	требует чтобы	1	2
365	не что	1	2
366	из этого	2	2
367	только о	1	2
368	об отношении	1	2
369	к другим	1	2
370	уже есть	1	2
371	точно так	3	2
372	можно назвать	2	2
373	можно говорить	1	1
374	также что	1	1
375	речь идет	1	1
376	одним из	2	1
377	обращается в	1	1
378	относится и	1	1
379	художественного произведения	1	1
380	начинается с	3	1
381	связана с	1	1
382	все остальное	1	1
383	он может	1	1
384	к своей	1	1
385	по этим	1	1
386	связь эта	1	1
387	тем же	1	1
388	вопрос мы	2	1
389	должна быть	5	1
390	каком отношении	1	1
391	в их	3	1
392	со второй	1	1
393	и посмотрим	1	1
394	отсюда видно	1	1
395	которую мы	1	1
396	развития на	1	1
397	большую роль	2	1
398	так тесно	2	1
399	ему в	3	1
400	в некотором	2	1
401	исследования но	1	1
402	зависимости от	2	1
403	это время	2	1
404	меньшей степени	1	1
405	и иначе	1	1
406	стороны его	2	1
407	по этому	2	1
408	на них	2	1
409	как один	1	1
410	с уверенностью	1	1
411	и связь	1	1
412	во всех	2	1
413	ними в	1	1
414	видели что	3	1
415	но не	5	1
416	в народную	1	1
417	но как	1	1
418	было указано	1	1
419	не все	4	1
420	не считаем	1	1
421	понято и	1	1
422	отличие от	2	1
423	как мифы	1	1
424	тесно связан	2	1
425	том чем	1	1
426	относится к	2	1
427	каждое такое	2	1
428	первый взгляд	2	1
429	дает нам	1	1
430	заключаются в	1	1
431	словом в	1	1
432	как нам	1	1
433	перед нами	3	1
434	вообще а	1	1
435	что этим	1	1
436	что связь	1	1
437	о различии	1	1
438	себе как	1	1
439	та же	1	1
440	ступени развития	1	1
441	меньшей мере	2	1
442	а во-вторых	1	1
443	он в	2	1
444	многое в	1	1
445	может считаться	1	1
446	в этой	6	1
447	еще один	2	1
448	к двум	1	1
449	необходимо сделать	1	1
450	не годится	1	1
451	говорят о	1	1
452	от необходимости	1	1
453	дальше и	1	1
454	мы получим	2	1
455	быть только	1	1
456	если один	1	1
457	слова а	1	1
458	на одну	1	1
459	одно целое	1	1
460	они в	1	1
461	и еще	1	1
462	он пользуется	1	1
463	том чтобы	2	1
464	что одно	1	1
465	с представлением	1	1
466	какой бы	1	1
467	мы например	1	1
468	на этом	3	1
469	это однако	1	1
470	что нельзя	2	1
471	основные черты	1	1
472	и наоборот	1	1
473	что их	2	1
474	но все	4	1
475	от нее	1	1
476	что этот	2	1
477	главным образом	1	1
478	же касается	1	1
479	и сделал	1	1
480	взятый из	1	1
481	из самой	1	1
482	них не	1	1
483	а по	2	1
484	с целью	1	1
485	гораздо труднее	1	1
486	второй половины	1	1
487	понимания слова	1	1
488	действительности в	1	1
489	окажется что	1	1
490	их мысли	1	1
491	должен был	3	1
492	лучше чем	1	1
493	стоит на	2	1
494	еще одно	1	1
495	из первых	1	1
496	и легко	1	1
497	нет в	2	1
498	это положение	2	1
499	случае мы	1	1
500	показывает что	3	1
501	мы видели	2	1
502	здесь можно	2	1
503	был этот	1	1
504	уже раньше	1	1
505	многие другие	1	1
506	обратимся к	1	1
507	и тогда	3	1
508	не мог	1	1
509	а произведения	1	1
510	перед собой	1	1
511	на первый	2	1
512	в эту	1	1
513	к тем	1	1
514	в своей	1	1
515	этой связи	1	1
516	еще менее	1	1
517	в такой	2	1
518	нас может	1	1
519	бы к	1	1
520	от себя	1	1
521	своего рода	1	1
522	природы но	1	1
523	бы мы	2	1
524	а есть	1	1
525	пить и	1	1
526	которые в	2	1
527	ли тогда	1	1
528	иначе как	1	1
529	но он	1	1
530	тесно связаны	3	1
531	друг другу	1	1
532	собой что	1	1
533	в прямом	1	1
534	предприятии и	1	1
535	более сложные	1	1
536	есть еще	2	1
537	тому чтобы	1	1
538	на всю	1	1
539	бы быть	3	1
540	роль играют	2	1
541	в отношении	1	1
542	нечто вроде	1	1
543	но они	2	1
544	всякое явление	1	1
545	дело когда	1	1
546	можно указать	1	1
547	что эта	1	1
548	с которой	1	1
549	подчинить ее	1	1
550	как о	2	1
551	дело в	3	1
552	только из	2	1
553	ее с	1	1
554	не по	2	1
555	одну сторону	1	1
556	в самых	1	1
557	что характер	1	1
558	можно получить	1	1
559	вытекает из	1	1
560	если ему	1	1
561	этого явления	3	1
562	а для	2	1
563	о природе	1	1
564	ничего не	2	1
565	отнестись к	1	1
566	степени это	1	1
567	на наш	1	1
568	с одним	1	1
569	видим что	9	1
570	во всем	3	1
571	новый и	1	1
572	этот способ	1	1
573	поэтому совершенно	1	1
574	что речь	1	1
575	силы природы	3	1
576	проявления ее	1	1
577	на которой	1	1
578	весь этот	1	1
579	только с	2	1
580	как будто	4	1
581	этом отношении	1	1
582	такое изучение	1	1
583	у меня	3	1
584	от их	1	1
585	но менее	1	1
586	такими словами	1	1
587	относиться к	1	1
588	истории не	1	1
589	есть признак	1	1
590	лежит в	1	1
591	нет мы	1	1
592	коровы в	1	1
593	основаны на	1	1
594	по возможности	1	1
595	бы он	1	1
596	всегда есть	1	1
597	никакого сомнения	1	1
598	которой она	1	1
599	утверждать что	3	1
600	открывает нам	1	1
601	значение это	1	1
602	части которая	1	1
603	из связи	1	1
604	при таком	1	1
605	должно бы	1	1
606	меня в	1	1
607	ты мы	1	1
608	при котором	1	1
609	к какой	1	1
610	от изучения	1	1
611	в себя	1	1
612	с самого	2	1
613	или для	1	1
614	то время	3	1
615	ясно что	2	1
616	в пределах	4	1
617	нечто другое	1	1
618	мнение что	1	1
619	как с	1	1
620	невозможно и	1	1
621	в другом	3	1
622	находятся и	1	1
623	почему в	1	1
624	времени и	1	1
625	себя что	1	1
626	том как	2	1
627	а все	1	1
628	основана на	1	1
629	силу того	1	1
630	всегда имеет	1	1
631	средство или	1	1
632	о ней	1	1
633	о нем	2	1
634	это происходит	2	1
635	более высокой	1	1
636	яснее когда	1	1
637	же чем	1	1
638	что существуют	1	1
639	этой мысли	2	1
640	от степени	2	1
641	а также	1	1
642	может не	1	1
643	на следующее	1	1
644	освобождает нас	1	1
645	на основе	5	1
646	один момент	1	1
647	одно только	1	1
648	этих предметов	1	1
649	а у	1	1
650	которого оно	1	1
651	и требует	1	1
652	ее так	1	1
653	например когда	1	1
654	в форме	3	1
655	предположим что	2	1
656	не более	2	1
657	непосредственно в	2	1
658	них в	1	1
659	вслед за	6	1
660	века и	1	1
661	мысль также	1	1
662	если это	1	1
663	не своего	1	1
664	и другую	1	1
665	что здесь	5	1
666	показывают что	5	1
667	но с	1	1
668	другого не	1	1
669	до ее	1	1
670	одной из	2	1
671	дело с	2	1
672	уже довольно	1	1
673	словом и	1	1
674	самые разнообразные	1	1
675	с соответствующими	1	1
676	или же	1	1
677	их не	2	1
678	сказанного видно	1	1
679	объяснить почему	1	1
680	с одной	4	1
681	целого на	1	1
682	в качестве	5	1
683	это так	4	1
684	буйные ветры	1	1
685	из них	3	1
686	одно из	1	1
687	не будут	1	1
688	более как	1	1
689	более это	1	1
690	можно с	1	1
691	иногда и	1	1
692	у него	1	1
693	представления которые	1	1
694	которые могут	3	1
695	объяснение этого	1	1
696	не выходя	1	1
697	ее на	1	1
698	но из	1	1
699	ее себе	1	1
700	были бы	2	1
701	нужно было	1	1
702	мы это	1	1
703	исходят из	1	1
704	здесь в	2	1
705	превратится в	1	1
706	к которому	5	1
707	с той	2	1
708	а с	2	1
709	и затем	1	1
710	д то	1	1
711	прежде всего	10	1
712	два раза	1	1
713	одной стороны	4	1
714	может ли	1	1
715	или другими	1	1
716	здесь видим	1	1
717	так это	1	1
718	именно так	2	1
719	его по	1	1
720	вопрос можно	1	1
721	сомнения не	1	1
722	чтобы определить	1	1
723	радикальные изменения	1	1
724	в изучении	1	1
725	однако не	2	1
726	его как	2	1
727	стоящих на	1	1
728	в связи	4	1
729	и об	1	1
730	следовало бы	3	1
731	туда по	1	1
732	связь с	4	1
733	в частности	2	1
734	эти слова	1	1
735	не дается	1	1
736	быть объяснено	1	1
737	в лесу	8	1
738	как это	3	1
739	если она	1	1
740	влечет за	1	1
741	надо было	1	1
742	и история	1	1
743	власть над	1	1
744	к своему	2	1
745	xix века	2	1
746	куда же	1	1
747	с внутренней	1	1
748	образом и	1	1
749	этим мы	1	1
750	смысле этого	1	1
751	на эту	3	1
752	где не	1	1
753	связь образа	1	1
754	я с	1	1
755	как нельзя	1	1
756	нельзя точно	1	1
757	на пути	1	1
758	же мысль	1	1
759	как из	1	1
760	самое что	2	1
761	того она	1	1
762	происходит именно	1	1
763	помнить что	1	1
764	быть очень	1	1
765	из ряда	1	1
766	люди не	1	1
767	это явление	2	1
768	все же	10	1
769	одного лица	1	1
770	бывает и	2	1
771	или в	5	1
772	его не	1	1
773	которая в	1	1
774	найдем и	1	1
775	который ему	1	1
776	можно ограничиться	1	1
777	то не	1	1
778	у них	1	1
779	как уже	2	1
780	или нет	1	1
781	и смысл	1	1
782	приблизительно так	1	1
783	или за	1	1
784	скажем что	1	1
785	ее в	5	1
786	или не	1	1
787	нас от	1	1
788	к делу	2	1
789	такая задача	1	1
790	нам в	1	1
791	здесь только	1	1
792	есть изучение	1	1
793	но если	2	1
794	две формы	2	1
795	не знает	5	1
796	другой стороны	5	1
797	состоит из	1	1
798	была бы	2	1
799	но можно	1	1
800	их с	1	1
801	в глаза	1	1
802	есть производное	2	1
803	легко заметить	1	1
804	не сами	1	1
805	при изучении	1	1
806	из своей	1	1
807	отказаться от	2	1
808	себе но	1	1
809	значило бы	1	1
810	указывают на	1	1
811	увидим что	5	1
812	видим в	1	1
813	лес не	1	1
