N	2gram	Trubetskoy_1	Psycholo
334	бы в	1	2
335	к этой	4	2
336	и как	3	2
337	или не	1	2
338	знаем и	1	2
339	всех других	1	2
340	из этого	3	2
341	имеет в	1	2
342	только они	1	2
343	это в	2	2
344	с новыми	1	1
345	от этой	2	1
346	говоря о	2	1
347	общественной или	1	1
348	от какого	1	1
349	смотрит на	1	1
350	в силе	1	1
351	вся она	2	1
352	к созданию	1	1
353	и этот	3	1
354	работы которая	1	1
355	на тех	1	1
356	прийти к	1	1
357	не была	1	1
358	он как	1	1
359	но она	2	1
360	в деле	1	1
361	свою особую	1	1
362	в полной	1	1
363	то это	3	1
364	которое в	1	1
365	один общий	1	1
366	в ней	2	1
367	свою очередь	1	1
368	собой в	1	1
369	еще не	3	1
370	и на	5	1
371	и многие	1	1
372	время в	2	1
373	может сделать	1	1
374	бы то	4	1
375	взгляде на	2	1
376	во всех	5	1
377	там и	2	1
378	по своему	1	1
379	а следовательно	3	1
380	друг к	1	1
381	в сторону	1	1
382	и непременно	1	1
383	есть по	1	1
384	для всякого	1	1
385	при условии	3	1
386	тогда как	2	1
387	нет и	1	1
388	судить об	1	1
389	же ее	1	1
390	в постоянном	1	1
391	в известной	1	1
392	перед нами	1	1
393	это отнюдь	1	1
394	обе точки	1	1
395	с понятием	1	1
396	и наконец	2	1
397	не являются	1	1
398	конечно не	5	1
399	он на	1	1
400	котором она	1	1
401	то в	3	1
402	привести к	1	1
403	а во-вторых	2	1
404	выражение в	1	1
405	образом при	1	1
406	только один	1	1
407	во многих	2	1
408	и те	2	1
409	вследствие этого	1	1
410	эту мысль	1	1
411	на его	1	1
412	ли представить	1	1
413	как оно	1	1
414	не следует	1	1
415	время и	1	1
416	всех остальных	1	1
417	эта последняя	1	1
418	даже тогда	1	1
419	он должен	5	1
420	же это	1	1
421	к одному	1	1
422	в корне	4	1
423	ни было	1	1
424	что ни	1	1
425	чтобы их	2	1
426	является не	2	1
427	заключает в	1	1
428	но все	1	1
429	такого же	1	1
430	человека в	1	1
431	в одну	1	1
432	для всей	1	1
433	мысль об	1	1
434	могла бы	1	1
435	деле для	1	1
436	в мире	4	1
437	об этом	1	1
438	полной мере	1	1
439	на все	1	1
440	к творчеству	1	1
441	не умеет	1	1
442	чтобы все	1	1
443	это не	1	1
444	и мы	1	1
445	из русских	1	1
446	он есть	1	1
447	чаще всего	1	1
448	от всякой	1	1
449	на этот	1	1
450	это положение	1	1
451	она и	1	1
452	все равно	1	1
453	в общей	1	1
454	которой он	4	1
455	всегда и	1	1
456	как сказано	1	1
457	для себя	2	1
458	и того	1	1
459	мысли что	1	1
460	для него	6	1
461	но если	3	1
462	и при	6	1
463	нас не	1	1
464	из которой	1	1
465	что вся	1	1
466	и построений	1	1
467	знаем что	3	1
468	признать что	6	1
469	должны были	1	1
470	результате этого	1	1
471	до такой	1	1
472	прямым путем	1	1
473	с совершенной	1	1
474	и более	2	1
475	или что	1	1
476	творчества или	1	1
477	ним в	1	1
478	же мы	1	1
479	приводят к	2	1
480	в таких	2	1
481	быть признан	3	1
482	самого начала	1	1
483	для каждого	1	1
484	ними не	1	1
485	дело в	1	1
486	к новым	1	1
487	результаты этой	1	1
488	бытия и	1	1
489	из предыдущего	1	1
490	народа к	1	1
491	когда они	4	1
492	об отдельном	1	1
493	пользоваться теми	1	1
494	та или	1	1
495	однако если	1	1
496	при отсутствии	2	1
497	найти в	1	1
498	вот это	1	1
499	свою природу	1	1
500	явление в	1	1
501	людей и	2	1
502	связи с	3	1
503	здесь же	1	1
504	точке зрения	3	1
505	и направление	2	1
506	исходить из	1	1
507	в духе	1	1
508	образом оказывается	1	1
509	и заключается	1	1
510	как только	1	1
511	числе и	1	1
512	одну и	1	1
513	понять что	2	1
514	себя только	1	1
515	наконец что	1	1
516	подход к	1	1
517	которой она	2	1
518	оно может	1	1
519	обречена на	1	1
520	как не	1	1
521	значительной мере	2	1
522	но при	1	1
523	однако ни	1	1
524	на нем	1	1
525	дала бы	1	1
526	языка и	1	1
527	же и	1	1
528	мысль о	1	1
529	идет не	1	1
530	с самого	1	1
531	идет речь	4	1
532	следовательно и	2	1
533	с общим	1	1
534	что может	3	1
535	понимание и	1	1
536	из двух	1	1
537	не трудно	1	1
538	его жизни	1	1
539	больше в	1	1
540	того и	1	1
541	столько же	1	1
542	и результаты	1	1
543	личности на	1	1
544	по сравнению	1	1
545	точно также	1	1
546	быть может	1	1
547	в эпоху	1	1
548	вопроса необходимо	1	1
549	это зависит	1	1
550	сводится к	3	1
551	в состав	1	1
552	то они	1	1
553	эта точка	1	1
554	что наша	1	1
555	одного из	1	1
556	можно сказать	1	1
557	в различных	1	1
558	может не	3	1
559	в значительной	3	1
560	нас от	1	1
561	на точку	1	1
562	которая сама	1	1
563	в согласии	1	1
564	помощи которых	1	1
565	было стремление	1	1
566	внешним образом	1	1
567	положения с	1	1
568	другие как	1	1
569	в свете	1	1
570	ясного и	1	1
571	мы хотим	1	1
572	является результатом	1	1
573	совершенной ясностью	1	1
574	совершенно ином	1	1
575	образом как	1	1
576	обе эти	1	1
577	работа будет	1	1
578	одной из	3	1
579	и действительно	1	1
580	должен быть	1	1
581	иное как	1	1
582	как проявление	1	1
583	сомнений в	1	1
584	нами и	1	1
585	своим собственным	1	1
586	значение и	1	1
587	тем чтобы	3	1
588	если в	6	1
589	а это	1	1
590	в данной	1	1
591	и обратно	1	1
592	за ним	1	1
593	условии если	3	1
594	что данный	1	1
595	не так	2	1
596	центр тяжести	2	1
597	которая может	1	1
598	случае когда	1	1
599	от тех	1	1
600	данный народ	2	1
601	которое является	1	1
602	она будет	2	1
603	что та	1	1
604	они будут	2	1
605	для решения	1	1
606	в других	2	1
607	и важность	1	1
608	но из	1	1
609	и материал	1	1
610	быть для	1	1
611	но вся	1	1
612	жизни в	5	1
613	если признать	1	1
614	связаны с	1	1
615	именно в	3	1
616	оно будет	1	1
617	в свою	1	1
618	на чем	1	1
619	еще и	1	1
620	а с	2	1
621	церкви и	9	1
622	которых мы	1	1
623	на которых	1	1
624	не таков	1	1
625	хоть сколько-нибудь	1	1
626	зависит от	2	1
627	между индивидуальным	2	1
628	была бы	1	1
629	выражением его	1	1
630	понятие о	1	1
631	необходимый для	1	1
632	в те	1	1
633	стоять на	2	1
634	о себе	1	1
635	есть общая	1	1
636	кроме тех	1	1
637	без помощи	1	1
638	многих случаях	1	1
639	только с	2	1
640	их к	2	1
641	ни от	2	1
642	представления о	1	1
643	а если	1	1
644	той и	1	1
645	что бы	3	1
646	на эту	2	1
647	не за	1	1
648	психологии при	1	1
649	должно быть	3	1
650	или хотя	1	1
651	бы такой	1	1
652	его творчество	1	1
653	этом вопросе	1	1
654	общественной жизни	2	1
655	не к	2	1
656	но для	2	1
657	между собой	5	1
658	нужна но	1	1
659	что позволяет	1	1
660	в тесном	1	1
661	при таком	1	1
662	или в	3	1
663	всяком другом	3	1
664	мы должны	7	1
665	зрения в	1	1
666	хотя бы	5	1
667	на такой	2	1
668	этой общей	1	1
669	к чисто	1	1
670	личности и	1	1
671	приходится признать	1	1
672	психики и	1	1
673	отдельному человеку	1	1
674	из тех	1	1
675	и внутренне	1	1
676	в их	4	1
677	другим и	1	1
678	разных странах	1	1
679	с ними	1	1
680	к другу	1	1
681	бы его	2	1
682	до степени	1	1
683	случае если	3	1
684	от ее	1	1
685	том числе	1	1
