N	2gram	Potebnia_M_2	VLabPisa
179	он не	1	2
180	том чтобы	1	2
181	например как	1	2
182	подобно тому	4	2
183	что ни	2	2
184	так например	3	2
185	человека в	3	2
186	в каждом	2	2
187	им как	1	2
188	в другом	2	2
189	нам остается	1	2
190	или наконец	1	2
191	заключается в	1	2
192	с другими	5	2
193	в жизни	2	2
194	только о	1	2
195	само собою	2	2
196	не всегда	1	2
197	между собою	7	2
198	и для	3	2
199	восприятия и	2	2
200	что такое	2	2
201	никаких оснований	1	2
202	могут не	1	2
203	всяком случае	7	2
204	не столько	2	2
205	знаем что	1	2
206	которые в	1	2
207	начнем с	1	2
208	по крайней	5	2
209	если бы	11	2
210	что например	2	2
211	по себе	15	2
212	не менее	5	2
213	тогда когда	10	2
214	к этим	1	2
215	того чтобы	2	2
216	только не	1	2
217	и весь	2	2
218	связанное с	1	2
219	в сознании	23	2
220	от того	5	2
221	некоторых из	1	2
222	отличается от	1	2
223	должны быть	4	2
224	что оно	4	2
225	в самых	1	2
226	для того	5	2
227	что при	1	2
228	на это	1	2
229	формы и	1	2
230	мысль о	7	2
231	только то	1	2
232	и может	3	2
233	мы наблюдаем	1	2
234	примеров можно	1	2
235	если они	1	2
236	остановимся на	2	2
237	во всяком	7	2
238	на вопрос	3	2
239	для проявления	1	2
240	лишь в	1	2
241	и просто	1	2
242	из себя	2	2
243	от них	3	2
244	крайней мере	5	2
245	вообще и	2	2
246	значит что	1	2
247	но с	1	2
248	и быть	1	2
249	с одной	4	2
250	только очень	1	2
251	при помощи	1	2
252	ни с	2	2
253	могло бы	1	2
254	вовсе не	9	2
255	к ним	1	2
256	не о	1	2
257	в особенности	1	2
258	одной стороны	3	2
259	до сих	4	2
260	несколько примеров	1	2
261	что для	3	2
262	зависит от	2	2
263	и непосредственно	1	2
264	и том	1	2
265	показывает как	1	2
266	что мы	11	2
267	тому как	4	2
268	с а	4	2
269	было в	2	2
270	начиная с	1	2
271	и потому	2	2
272	в течение	1	2
273	как например	3	2
274	сих пор	4	2
275	между прочим	4	2
276	этом и	1	2
277	но для	1	2
278	вне его	1	2
279	многие из	1	2
280	в большей	1	2
281	отличия от	1	2
282	все они	1	2
283	и бессознательное	1	2
284	а в	8	2
285	между ними	2	2
286	в своих	1	2
287	явления в	1	2
288	этой точки	1	2
289	они не	4	2
290	которая не	1	2
291	а между	4	1
292	вряд ли	3	1
293	говоря о	3	1
294	в движение	2	1
295	таком случае	2	1
296	с новыми	1	1
297	что наконец	1	1
298	одни только	1	1
299	и без	1	1
300	самом деле	2	1
301	применении к	1	1
302	все его	1	1
303	и выражением	1	1
304	мысли а	2	1
305	и так	1	1
306	чувств в	1	1
307	расположением к	1	1
308	оно может	2	1
309	должна быть	1	1
310	быть достигнуто	1	1
311	и связанное	1	1
312	обойтись без	1	1
313	со всех	1	1
314	смотреть на	1	1
315	им самим	1	1
316	за его	1	1
317	чувства которые	1	1
318	предмета в	2	1
319	как мы	1	1
320	что если	6	1
321	это что	2	1
322	содержания в	1	1
323	вопрос о	2	1
324	по частям	1	1
325	но она	3	1
326	собою не	1	1
327	обыкновенно не	1	1
328	мы получаем	1	1
329	из того	1	1
330	мы и	1	1
331	всех сторон	1	1
332	сам по	4	1
333	к общему	4	1
334	свою очередь	6	1
335	и то	3	1
336	мертвых душ	5	1
337	между собой	1	1
338	быть в	1	1
339	здесь не	1	1
340	сознания а	1	1
341	не отличается	1	1
342	ними в	1	1
343	а только	8	1
344	значение и	2	1
345	только тогда	3	1
346	другое если	1	1
347	не все	2	1
348	ответ на	1	1
349	а и	5	1
350	себе и	1	1
351	сама по	2	1
352	которые не	3	1
353	ему следует	1	1
354	в известном	1	1
355	это самое	2	1
356	в истории	1	1
357	внимания то	1	1
358	самое понятие	1	1
359	что во	2	1
360	общего с	2	1
361	сразу и	1	1
362	этого развития	1	1
363	бы при	2	1
364	может обойтись	2	1
365	для их	2	1
366	еще больше	1	1
367	впечатления не	1	1
368	что по	1	1
369	и наконец	1	1
370	это определение	2	1
371	и свою	1	1
372	то в	1	1
373	вообще но	1	1
374	в определенные	1	1
375	сознание с	1	1
376	значит только	1	1
377	уже в	5	1
378	есть для	1	1
379	что так	1	1
380	рассказ о	1	1
381	этого образа	1	1
382	имеем в	1	1
383	тому же	1	1
384	связи между	1	1
385	непосредственно как	1	1
386	на то	5	1
387	но на	2	1
388	дальше и	1	1
389	так сказать	4	1
390	и если	4	1
391	очень важную	1	1
392	как оно	2	1
393	время и	2	1
394	нас этот	1	1
395	и еще	1	1
396	первой части	1	1
397	как увидим	2	1
398	не как	3	1
399	ими в	2	1
400	почти то	1	1
401	всего следует	1	1
402	чувства в	4	1
403	но вместе	2	1
404	уже не	4	1
405	его от	1	1
406	что может	2	1
407	на этом	2	1
408	заключает в	4	1
409	одно и	2	1
410	а вместе	4	1
411	оно и	1	1
412	так называемым	1	1
413	чувственное восприятие	1	1
414	чего он	1	1
415	связанных с	1	1
416	и качеств	1	1
417	что мысль	1	1
418	то есть	30	1
419	входит в	1	1
420	деле в	1	1
421	то все	4	1
422	этом смысле	2	1
423	например с	2	1
424	приходит в	1	1
425	кажется что	3	1
426	говорим о	1	1
427	его частей	1	1
428	этого не	2	1
429	с этой	1	1
430	отражается в	1	1
431	смысле что	1	1
432	видим ничего	1	1
433	себе все	1	1
434	в этих	3	1
435	или вообще	1	1
436	в ходе	1	1
437	он должен	1	1
438	впечатлений и	1	1
439	явление очень	1	1
440	как совокупность	2	1
441	то воспоминание	1	1
442	значение для	1	1
443	в памяти	5	1
444	бытие как	1	1
445	и той	2	1
446	единство и	1	1
447	воспринимается им	1	1
448	без участия	2	1
449	но он	2	1
450	друг другу	1	1
451	в прямом	1	1
452	и эти	1	1
453	слова к	1	1
454	все данные	1	1
455	в устах	1	1
456	радости и	1	1
457	бы быть	3	1
458	зрения и	7	1
459	что есть	2	1
460	перед собою	2	1
461	эта мысль	1	1
462	в таких	1	1
463	с которой	1	1
464	для определения	1	1
465	с теми	2	1
466	мысли в	3	1
467	того как	7	1
468	на себе	1	1
469	время как	4	1
470	и имеет	1	1
471	к так	1	1
472	наблюдений над	1	1
473	но только	2	1
474	не могло	1	1
475	может только	1	1
476	не имеет	6	1
477	сознании а	1	1
478	судя по	5	1
479	не имели	1	1
480	же процесс	1	1
481	к ней	2	1
482	от него	4	1
483	друг друга	2	1
484	и чувства	2	1
485	как не	3	1
486	эти восприятия	1	1
487	мы бы	2	1
488	только с	1	1
489	а одним	1	1
490	в каком	3	1
491	остаются вне	2	1
492	к таким	2	1
493	все то	1	1
494	об одном	3	1
495	содержание в	1	1
496	то во-первых	1	1
497	раз навсегда	1	1
498	бы он	1	1
499	сложного процесса	1	1
500	перейти к	1	1
501	время сна	1	1
502	ничего общего	1	1
503	в применении	1	1
504	и это	2	1
505	и поэтому	2	1
506	чувственных впечатлений	7	1
507	же так	1	1
508	же не	1	1
509	то время	4	1
510	вопрос что	1	1
511	это для	1	1
512	на другом	2	1
513	его самого	1	1
514	и сам	1	1
515	что у	2	1
516	мы только	1	1
517	невозможно и	2	1
518	нельзя не	1	1
519	и прочих	1	1
520	по тому	1	1
521	остается только	2	1
522	по сравнению	1	1
523	мы в	3	1
524	поэтому в	1	1
525	о котором	2	1
526	по мере	5	1
527	с ним	5	1
528	или только	1	1
529	на него	3	1
530	и та	1	1
531	и что	4	1
532	др и	1	1
533	и интенсивность	1	1
534	живым и	1	1
535	после того	2	1
536	для нас	31	1
537	по их	1	1
538	связанной с	1	1
539	развития не	1	1
540	к истине	1	1
541	или как	1	1
542	сами собою	4	1
543	которой было	1	1
544	которой мы	2	1
545	и во	3	1
546	таких же	5	1
547	на одном	1	1
548	частью в	1	1
549	даже для	1	1
550	даже на	1	1
551	в ту	1	1
552	к сознанию	1	1
553	если это	2	1
554	это описание	1	1
555	для самого	4	1
556	действительности не	1	1
557	образом можно	1	1
558	быть при	1	1
559	следует ли	1	1
560	направленных к	1	1
561	в какой	2	1
562	как нечто	1	1
563	к их	1	1
564	то прежде	1	1
565	что а	1	1
566	в стороне	1	1
567	который в	1	1
568	во времени	2	1
569	ему самому	1	1
570	между этими	1	1
571	сознания человека	1	1
572	процессов в	1	1
573	же и	1	1
574	есть в	2	1
575	конечно не	1	1
576	звуков и	5	1
577	только на	1	1
578	по законам	1	1
579	не дает	2	1
580	и других	2	1
581	она представляется	1	1
582	его и	1	1
583	что будет	1	1
584	роль и	1	1
585	себе в	3	1
586	и звука	3	1
587	ни в	1	1
588	в известной	1	1
589	сами по	7	1
590	не для	1	1
591	в состоянии	6	1
592	отношение к	1	1
593	содержания а	1	1
594	но что	2	1
595	каждый из	1	1
596	при отсутствии	1	1
597	заметить что	6	1
598	представлений в	4	1
599	тем что	7	1
600	явлений в	1	1
601	всеми этими	1	1
602	и вместе	4	1
603	в более	1	1
604	имели бы	1	1
605	при желании	1	1
606	так не	1	1
607	связаны с	1	1
608	а именно	1	1
609	человека а	1	1
610	в явлениях	1	1
611	в свою	6	1
612	прав ли	1	1
613	себя и	2	1
614	близко к	1	1
615	связано с	2	1
616	быть названо	2	1
617	них и	1	1
618	решение этой	1	1
619	них общее	1	1
620	и психологии	1	1
621	самого начала	2	1
622	что из	1	1
623	следующее как	1	1
624	если не	4	1
625	очень часто	1	1
626	есть одно	1	1
627	долго и	1	1
628	может иметь	1	1
629	не постепенно	1	1
630	впасть в	1	1
631	представить себе	1	1
632	относятся к	1	1
633	мы говорим	3	1
634	как в	10	1
635	и самые	1	1
636	приводит в	5	1
637	если так	1	1
638	сравнению с	1	1
639	а если	1	1
640	в той	1	1
641	которое не	1	1
642	это его	1	1
643	мыслей но	1	1
644	бы его	1	1
645	ли эта	1	1
646	этому в	1	1
647	другое более	1	1
648	том смысле	4	1
649	должно быть	2	1
650	их отношение	1	1
651	слова и	3	1
652	вне себя	2	1
653	только для	5	1
654	но это	3	1
655	природу и	1	1
656	принимается за	1	1
657	слова с	1	1
658	мы видим	2	1
659	это правило	1	1
660	для такого	1	1
661	мой взгляд	1	1
662	которые должны	1	1
663	это как	1	1
664	а к	2	1
665	не представляет	1	1
666	внимание на	2	1
667	и все	3	1
668	собственно говоря	1	1
669	и ни	1	1
670	вообще в	1	1
671	находится в	3	1
672	потому что	49	1
673	же оно	1	1
674	и наоборот	5	1
675	или не	5	1
676	как показывает	1	1
677	к ее	1	1
678	бы с	1	1
679	дело с	1	1
680	из тех	1	1
681	состоит из	1	1
682	имеет ничего	1	1
683	от всех	1	1
684	это на	1	1
685	в последнем	1	1
686	не один	1	1
687	этот последний	1	1
688	есть и	1	1
689	или точнее	1	1
690	в заключение	1	1
691	это было	2	1
692	весь процесс	1	1
693	от которой	1	1
694	можно назвать	2	1
695	в таком	4	1
696	вообще вне	1	1
