N	2gram	Tiupa_Narr_2	FransuaR
156	в пределе	1	3
157	с помощью	1	3
158	на этот	1	3
159	с точки	2	2
160	из его	1	2
161	говорить о	2	2
162	в целом	3	2
163	подчеркнуть что	2	2
164	это время	1	2
165	в чем	2	2
166	в данном	10	2
167	в сторону	1	2
168	отличие от	5	2
169	относится к	1	2
170	все же	6	2
171	кто не	1	2
172	когда он	1	2
173	и наконец	1	2
174	может послужить	1	2
175	что это	4	2
176	раз в	2	2
177	им в	1	2
178	роль в	2	2
179	при этом	14	2
180	в начале	2	2
181	распространяется на	1	2
182	конечно в	1	2
183	в будущее	1	2
184	с которой	1	2
185	было бы	2	2
186	делает его	1	2
187	смерть и	1	2
188	глазами и	1	2
189	несмотря на	2	2
190	на кухне	1	2
191	в церкви	2	2
192	когда в	1	2
193	одно из	2	2
194	во второй	2	2
195	и без	1	2
196	не столько	5	2
197	точку зрения	3	2
198	в отношении	1	2
199	вплоть до	1	2
200	на котором	1	2
201	на него	5	2
202	слова но	1	2
203	и притом	1	2
204	к ней	3	2
205	которая не	2	2
206	не могут	1	2
207	что все	1	2
208	к тому	9	2
209	чем не	1	2
210	данном случае	6	2
211	встреча с	1	2
212	и что	2	2
213	на том	3	2
214	еще в	1	2
215	том как	2	2
216	жизнь и	1	2
217	мира а	1	2
218	же самое	1	2
219	и т.д	4	2
220	но мы	1	2
221	можно сказать	6	2
222	к нему	1	2
223	между тем	3	2
224	и она	1	2
225	происходит в	1	2
226	ли он	1	2
227	в уста	1	2
228	в качестве	14	2
229	в большинстве	1	2
230	большинстве случаев	1	2
231	конце жизни	1	2
232	у нее	4	2
233	может быть	10	2
234	заметить что	1	2
235	церкви и	2	2
236	не подлежит	1	2
237	а именно	1	2
238	в ряде	1	2
239	в отличие	5	2
240	неразрывном единстве	1	2
241	превращается в	2	2
242	один из	3	2
243	на эту	1	2
244	в городе	1	2
245	во все	1	2
246	войны и	4	2
247	слова и	1	2
248	благодаря этому	1	2
249	своей жизни	1	2
250	в прекрасном	1	2
251	в другое	1	2
252	хотя бы	2	2
253	в системе	1	2
254	на фоне	2	2
255	то что	8	2
256	жизни в	6	2
257	одновременно и	1	2
258	играют существенную	2	2
259	к этому	1	2
260	единстве с	1	1
261	течение всей	1	1
262	мир где	1	1
263	он может	2	1
264	далее и	1	1
265	то в	1	1
266	тем же	1	1
267	это придает	1	1
268	все те	2	1
269	по его	2	1
270	жизни для	1	1
271	всей ее	1	1
272	а как	3	1
273	есть не	1	1
274	в сатирическом	1	1
275	нам в	3	1
276	не была	1	1
277	только благодаря	1	1
278	с радостью	1	1
279	похожи на	1	1
280	жизни это	1	1
281	смерть никогда	1	1
282	проявляется в	1	1
283	защиты от	1	1
284	это действительно	1	1
285	столь же	2	1
286	нельзя недооценивать	1	1
287	время в	1	1
288	и мира	4	1
289	истории в	4	1
290	в юности	1	1
291	могло быть	1	1
292	для других	3	1
293	свою жизнь	1	1
294	не все	2	1
295	конечном счете	3	1
296	по отношению	5	1
297	не просто	1	1
298	в едином	1	1
299	человеку и	1	1
300	за пределы	1	1
301	что они	3	1
302	они характеризуют	1	1
303	характер и	3	1
304	более чем	2	1
305	другой день	1	1
306	если она	1	1
307	о жизни	4	1
308	низа и	1	1
309	это был	2	1
310	сознания в	1	1
311	имеет в	1	1
312	и глубокому	1	1
313	за свои	1	1
314	бы и	1	1
315	бы не	1	1
316	всей своей	2	1
317	в себе	8	1
318	ее как	1	1
319	на то	2	1
320	этой культуры	1	1
321	так сказать	3	1
322	этим создается	1	1
323	ее жизнь	1	1
324	о которой	3	1
325	в разработке	1	1
326	xix века	1	1
327	не нуждаются	1	1
328	не могли	1	1
329	чтобы в	2	1
330	не отделен	1	1
331	быть самим	1	1
332	никому не	1	1
333	смысле как	1	1
334	и по	3	1
335	в нее	1	1
336	и пьет	1	1
337	мы его	2	1
338	и характер	1	1
339	в мире	4	1
340	с позиций	1	1
341	и неизбежно	1	1
342	и внутренняя	1	1
343	самим собой	3	1
344	полной мере	1	1
345	площади или	1	1
346	было в	1	1
347	эту минуту	1	1
348	отца и	1	1
349	главного героя	2	1
350	новой жизни	1	1
351	должен был	2	1
352	начала и	2	1
353	в жизни	6	1
354	но уже	1	1
355	но затем	1	1
356	своему характеру	2	1
357	далеко не	5	1
358	в главе	1	1
359	все было	1	1
360	молока в	1	1
361	что не	1	1
362	автору и	1	1
363	эту тему	1	1
364	и вопреки	1	1
365	жизни но	1	1
366	строгом смысле	1	1
367	мир в	1	1
368	обратимся к	1	1
369	и того	3	1
370	между ними	1	1
371	нужно было	1	1
372	к первому	1	1
373	в ходе	1	1
374	и сейчас	1	1
375	она сама	1	1
376	к восприятию	1	1
377	женщин и	1	1
378	оказывается для	1	1
379	в котором	5	1
380	знает и	1	1
381	не от	1	1
382	они неразрывно	1	1
383	жизни с	2	1
384	из земли	1	1
385	что я	3	1
386	признать что	1	1
387	это сделал	1	1
388	в памяти	2	1
389	с такою	2	1
390	тем не	5	1
391	совершенно иной	1	1
392	и более	2	1
393	их в	1	1
394	для нее	1	1
395	всего его	1	1
396	тому что	3	1
397	раз и	1	1
398	про него	1	1
399	между людьми	1	1
400	человечества и	1	1
401	что с	2	1
402	граница между	1	1
403	принадлежат к	1	1
404	одна из	3	1
405	своего существования	1	1
406	в процессе	2	1
407	это всегда	1	1
408	и внутренней	2	1
409	действующие лица	1	1
410	принадлежит к	1	1
411	из него	1	1
412	никогда не	6	1
413	нет места	1	1
414	с ранней	1	1
415	и по-видимому	1	1
416	в полной	1	1
417	с нами	1	1
418	у шекспира	1	1
419	связь и	1	1
420	от внутреннего	1	1
421	свидетельствуют о	1	1
422	со своим	2	1
423	не по	1	1
424	как будто	1	1
425	в области	2	1
426	может показаться	1	1
427	не мыслится	1	1
428	к той	1	1
429	у нас	2	1
430	детей в	1	1
431	в специальном	1	1
432	все то	2	1
433	чтобы сделать	1	1
434	как только	1	1
435	состав которой	1	1
436	и смертью	1	1
437	той или	3	1
438	что при	1	1
439	возвращается домой	1	1
440	и потому	1	1
441	где он	1	1
442	более не	1	1
443	и сами	1	1
444	это только	1	1
445	на другой	1	1
446	в организации	1	1
447	реальной действительности	1	1
448	своей чисто	1	1
449	никак не	3	1
450	приводит к	1	1
451	к жизни	1	1
452	и когда	3	1
453	и сам	3	1
454	что у	2	1
455	те же	2	1
456	времени и	4	1
457	которая была	1	1
458	реальностью и	1	1
459	еще не	2	1
460	если бы	4	1
461	собой и	1	1
462	и смерть	1	1
463	о нем	3	1
464	раз того	1	1
465	было не	1	1
466	в состав	3	1
467	над смертью	1	1
468	тех кто	1	1
469	другими словами	1	1
470	говорит об	1	1
471	или на	1	1
472	нашей жизни	1	1
473	его тело	1	1
474	основе своей	1	1
475	все его	4	1
476	обычно они	1	1
477	времени в	1	1
478	в конечном	3	1
479	на протяжении	5	1
480	во всей	1	1
481	я вижу	1	1
482	в форме	5	1
483	тем более	2	1
484	или косвенно	1	1
485	в лице	1	1
486	которой следует	1	1
487	не несет	1	1
488	одна за	1	1
489	быть и	1	1
490	в формах	1	1
491	но с	1	1
492	в двух	1	1
493	время когда	1	1
494	позицию с	1	1
495	с ними	3	1
496	от всего	2	1
497	но то	1	1
498	таких вариаций	1	1
499	не будет	2	1
500	именно на	1	1
501	себя в	2	1
502	и детей	1	1
503	не можем	1	1
504	свидетельствует о	4	1
505	является не	1	1
506	в душе	2	1
507	говорит о	2	1
508	в прозе	1	1
509	при всей	4	1
510	не о	1	1
511	не случайно	2	1
512	жизни на	2	1
513	тем что	1	1
514	к одной	1	1
515	в других	2	1
516	на стороне	2	1
517	а потому	1	1
518	иное как	1	1
519	обо мне	4	1
520	человеческой мысли	1	1
521	или иной	3	1
522	а исключительно	1	1
523	по которой	1	1
524	как у	4	1
525	к которому	2	1
526	прямо или	1	1
527	бы эти	1	1
528	и быть	1	1
529	что иное	1	1
530	наконец в	1	1
531	из таких	1	1
532	нового времени	2	1
533	и люди	1	1
534	более того	1	1
535	связано с	1	1
536	и своего	1	1
537	не знает	1	1
538	представления о	2	1
539	у его	1	1
540	человеческой жизни	1	1
541	и внутренне	1	1
542	ни о	1	1
543	когда она	1	1
544	со своими	2	1
545	в живой	1	1
546	за нею	1	1
547	в неразрывном	1	1
548	мира в	4	1
549	время обеда	1	1
550	если не	2	1
551	в это	1	1
552	но оно	1	1
553	в частности	11	1
554	о себе	1	1
555	границы между	1	1
556	в рамках	6	1
557	в строгом	2	1
558	к своему	2	1
559	эта история	1	1
560	в той	5	1
561	не удалось	1	1
562	которые по	1	1
563	да и	3	1
564	характера и	3	1
565	времени эта	1	1
566	и восприятие	1	1
567	ему в	2	1
568	еще раз	1	1
569	о его	1	1
570	видно что	2	1
571	находящиеся в	1	1
572	одного и	1	1
573	и времени	1	1
574	еще одна	1	1
575	не существует	1	1
576	котором он	1	1
577	себя самого	1	1
578	но эти	1	1
579	еще более	1	1
580	на других	1	1
581	но зато	2	1
582	т.д здесь	1	1
583	вслед за	6	1
584	прошлого и	1	1
585	показывает в	1	1
586	этих событий	1	1
587	человека не	1	1
588	в заключительном	1	1
589	в свою	2	1
590	которая на	1	1
591	две стороны	1	1
592	нее ни	1	1
593	истина в	1	1
594	жизни а	1	1
595	того на	1	1
596	о делах	1	1
597	за столом	2	1
598	не что	1	1
599	отношению к	5	1
600	из этого	1	1
601	в виде	2	1
602	ее в	1	1
603	не претендует	1	1
604	все содержание	1	1
605	можно назвать	2	1
606	в таком	3	1
607	во всяком	1	1
608	они не	2	1
