N	2gram	Bakhtin_Fr_1	Myshleni
168	мысль и	1	3
169	мы видим	2	3
170	есть в	5	3
171	только на	2	3
172	развития мы	1	3
173	и обратно	1	3
174	менее всего	3	3
175	как раз	3	3
176	момент в	1	3
177	до сих	4	3
178	в живом	1	3
179	исторического развития	2	3
180	и потому	10	3
181	при переходе	1	3
182	мы остановимся	4	3
183	сих пор	4	3
184	но это	3	3
185	все это	9	3
186	не является	3	3
187	совершается в	1	3
188	в пределе	1	3
189	в новой	1	3
190	находит свое	1	3
191	между ними	4	3
192	речи здесь	1	3
193	в то	1	3
194	отношения к	2	2
195	одним из	2	2
196	а из	1	2
197	на деле	1	2
198	проявляются в	1	2
199	можно говорить	3	2
200	и до	4	2
201	от всякой	1	2
202	и ничего	1	2
203	на первом	1	2
204	мы и	3	2
205	этого термина	1	2
206	и он	2	2
207	время в	2	2
208	значение и	2	2
209	отношение к	4	2
210	отличие от	5	2
211	друг от	1	2
212	с этим	1	2
213	остановиться на	1	2
214	говорит что	1	2
215	что по	1	2
216	его к	2	2
217	что слово	1	2
218	но эта	2	2
219	в известном	1	2
220	в последнее	1	2
221	раз в	1	2
222	не могла	1	2
223	на его	2	2
224	в нем	13	2
225	котором мы	1	2
226	мере как	1	2
227	его от	2	2
228	а затем	2	2
229	особенности в	1	2
230	самим собой	1	2
231	лишь в	1	2
232	его в	7	2
233	действительности в	1	2
234	не чем	1	2
235	о которых	1	2
236	несмотря на	2	2
237	в этих	2	2
238	во время	4	2
239	и при	1	2
240	в их	4	2
241	мы говорили	1	2
242	в отличие	4	2
243	в которых	1	2
244	начале нашего	1	2
245	точку зрения	1	2
246	которые в	1	2
247	и мышление	1	2
248	но он	1	2
249	иным как	1	2
250	что было	1	2
251	мы упоминали	2	2
252	даже в	3	2
253	в отношении	6	2
254	можно ли	1	2
255	ничего не	3	2
256	и весь	1	2
257	речи по	1	2
258	эти три	1	2
259	с другом	1	2
260	у нас	1	2
261	форм и	9	2
262	есть только	2	2
263	ли не	1	2
264	и больше	1	2
265	что при	1	2
266	которого мы	2	2
267	от друга	1	2
268	что все	1	2
269	можно было	1	2
270	здесь как	1	2
271	специфические особенности	1	2
272	образом в	2	2
273	находится в	1	2
274	из основных	2	2
275	и здесь	3	2
276	одновременно и	2	2
277	нас в	1	2
278	этих двух	2	2
279	входит в	4	2
280	которой мы	1	2
281	должно было	1	2
282	никаких сомнений	1	2
283	во всей	3	2
284	наконец в	1	2
285	слов и	1	2
286	известном смысле	1	2
287	один из	1	2
288	говорили выше	1	2
289	своего выражения	1	2
290	и ее	1	2
291	с которыми	1	2
292	где они	3	2
293	уже в	1	2
294	в большинстве	2	2
295	нас и	1	2
296	на этих	1	2
297	и других	3	2
298	его и	1	2
299	только к	1	2
300	моментов в	1	2
301	вовсе не	18	2
302	случае не	1	2
303	ее развития	1	2
304	что на	1	2
305	на ее	1	2
306	с ней	1	2
307	себя и	1	2
308	что не	2	2
309	нашему мнению	1	2
310	которых мы	1	2
311	не исключает	1	2
312	оно представляет	1	2
313	подобного рода	1	2
314	большинстве случаев	2	2
315	именно поэтому	1	2
316	и она	1	2
317	границы между	1	2
318	ключом к	1	2
319	и приобретает	1	2
320	совершенно в	1	2
321	из которых	1	2
322	оно имеет	1	2
323	наряду с	2	2
324	могут быть	2	2
325	но этот	1	2
326	друг с	1	2
327	но для	3	2
328	но с	2	2
329	или в	2	2
330	развития и	1	2
331	для нас	4	2
332	на двух	1	2
333	от ее	1	2
334	совершенно не	4	2
335	какой мере	1	2
336	чем иным	1	2
337	но именно	1	2
338	следовательно не	1	2
339	в своих	5	2
340	к этому	1	2
341	во всяком	1	2
342	формы и	7	1
343	например в	2	1
344	функции в	1	1
345	в чисто	2	1
346	вещь не	1	1
347	оно было	1	1
348	его связь	2	1
349	объясняется и	1	1
350	действительности и	1	1
351	значение но	1	1
352	а как	1	1
353	мы имеем	1	1
354	правильного понимания	1	1
355	своего развития	1	1
356	нам в	1	1
357	именно к	1	1
358	до минимума	2	1
359	причем это	1	1
360	они были	6	1
361	и самой	1	1
362	начала в	4	1
363	себя из	1	1
364	слово почти	1	1
365	особую форму	1	1
366	во внешнем	1	1
367	совершенно прав	1	1
368	мы будем	3	1
369	но как	3	1
370	в план	1	1
371	этой проблеме	1	1
372	изменения и	1	1
373	ту сторону	1	1
374	внутреннее движение	1	1
375	за пределы	8	1
376	его развития	5	1
377	которые не	1	1
378	о необходимости	2	1
379	там где	1	1
380	это одно	1	1
381	чем мы	1	1
382	на других	1	1
383	что как	1	1
384	в своем	8	1
385	ней в	1	1
386	кроме того	2	1
387	дистанция между	1	1
388	и понимания	1	1
389	и как	1	1
390	и свою	1	1
391	есть ли	1	1
392	от этого	1	1
393	еще на	1	1
394	ступени развития	1	1
395	тому же	1	1
396	контакт между	2	1
397	с их	5	1
398	по форме	1	1
399	основных момента	1	1
400	в ряду	3	1
401	но на	3	1
402	этот процесс	1	1
403	но прежде	1	1
404	при этом	6	1
405	она становится	1	1
406	перестает быть	3	1
407	они в	2	1
408	образом на	2	1
409	всех этих	8	1
410	новое и	2	1
411	на этом	1	1
412	так например	2	1
413	виду только	1	1
414	особая форма	1	1
415	от других	1	1
416	в основу	1	1
417	но все	3	1
418	еще более	5	1
419	в работе	1	1
420	нами предварительно	1	1
421	и может	1	1
422	в совершенно	1	1
423	и дальше	1	1
424	этому типу	1	1
425	все признаки	1	1
426	на все	2	1
427	наш анализ	1	1
428	времени и	6	1
429	на этой	3	1
430	от земли	1	1
431	это было	2	1
432	них для	1	1
433	может стать	1	1
434	свести к	1	1
435	языка но	1	1
436	делает его	1	1
437	отсюда и	1	1
438	этом мы	1	1
439	но вся	2	1
440	о которой	1	1
441	в общей	1	1
442	тот самый	1	1
443	его отношения	1	1
444	и уже	1	1
445	друга в	1	1
446	рода и	1	1
447	и мыслью	1	1
448	еще в	1	1
449	остается в	1	1
450	других вещей	1	1
451	и без	2	1
452	с развитием	1	1
453	мы называем	1	1
454	не к	2	1
455	в одном	5	1
456	совершенно иначе	1	1
457	остается вне	1	1
458	проявления мы	1	1
459	есть именно	1	1
460	по ту	1	1
461	их в	2	1
462	и почти	2	1
463	мы встречаемся	1	1
464	раз и	2	1
465	между людьми	5	1
466	не пошли	1	1
467	на самых	1	1
468	в цепи	1	1
469	одна из	1	1
470	выводы и	1	1
471	оба полюса	2	1
472	всей их	3	1
473	говорить о	1	1
474	он еще	1	1
475	в самых	1	1
476	совершенно правильно	1	1
477	не могло	1	1
478	для всего	1	1
479	следовательно и	1	1
480	в разных	1	1
481	всего на	2	1
482	они являются	2	1
483	природы в	1	1
484	другой стороны	1	1
485	убедиться в	1	1
486	на него	2	1
487	внутренней жизни	1	1
488	почти не	1	1
489	так сказать	4	1
490	приближается к	1	1
491	вещами она	1	1
492	мы встречаем	1	1
493	по нашему	1	1
494	которого был	1	1
495	заключение что	1	1
496	о происхождении	1	1
497	они и	1	1
498	особой и	1	1
499	свое значение	1	1
500	т.е в	1	1
501	всегда в	3	1
502	самое главное	1	1
503	и это	2	1
504	вещей в	1	1
505	и которая	1	1
506	вступая в	1	1
507	это снижение	1	1
508	но при	2	1
509	здесь не	1	1
510	без всякого	1	1
511	быть никакой	1	1
512	и говорит	1	1
513	в себя	3	1
514	идет не	1	1
515	всей своей	1	1
516	движение самого	1	1
517	выражения и	2	1
518	первых мест	1	1
519	и размышления	1	1
520	к самой	1	1
521	именно этот	1	1
522	момент во	1	1
523	понятно что	2	1
524	поэтому в	2	1
525	из одного	1	1
526	и вообще	3	1
527	остановимся на	1	1
528	дальнейшего развития	1	1
529	о нем	3	1
530	вот почему	1	1
531	в раннем	1	1
532	остановимся в	2	1
533	и объяснить	1	1
534	связанной с	2	1
535	упоминали выше	1	1
536	всей нашей	1	1
537	между тем	5	1
538	от них	1	1
539	место в	1	1
540	в форме	3	1
541	них в	1	1
542	нет он	1	1
543	поэтому все	1	1
544	она дает	1	1
545	ни к	2	1
546	своей сущности	1	1
547	проявления и	1	1
548	понимания не	1	1
549	этот вопрос	2	1
550	выражается но	1	1
551	проникнуть в	1	1
552	к чисто	1	1
553	который в	1	1
554	всяком случае	1	1
555	человека с	1	1
556	это целое	2	1
557	лежащие в	2	1
558	конечно не	1	1
559	ряду других	1	1
560	целого ряда	1	1
561	этого процесса	1	1
562	из них	4	1
563	за ним	1	1
564	между обоими	1	1
565	их как	1	1
566	не для	2	1
567	к ним	1	1
568	собой не	1	1
569	у него	1	1
570	них мы	1	1
571	речи нет	1	1
572	от того	2	1
573	в них	5	1
574	ее на	1	1
575	в других	3	1
576	в очень	1	1
577	на стороне	1	1
578	чтобы показать	1	1
579	же деле	3	1
580	к совершенно	1	1
581	уже говорили	7	1
582	не были	3	1
583	или иной	5	1
584	различных направлений	1	1
585	здесь в	8	1
586	и создает	1	1
587	к которому	1	1
588	момента во-первых	1	1
589	он позволяет	1	1
590	и неразрывно	1	1
591	фантазии и	1	1
592	пародии на	1	1
593	быть тем	1	1
594	самом же	3	1
595	не было	1	1
596	в образах	1	1
597	на этот	2	1
598	выше и	1	1
599	его как	1	1
600	процесса развития	1	1
601	в живой	1	1
602	в неразрывном	1	1
603	первоначально не	1	1
604	под влиянием	1	1
605	он и	3	1
606	что новая	1	1
607	в связи	1	1
608	все более	1	1
609	но оно	1	1
610	связь с	5	1
611	этот же	1	1
612	в частности	5	1
613	понимания его	1	1
614	всех трех	1	1
615	все основные	1	1
616	и особенно	2	1
617	в изображении	2	1
618	он говорит	1	1
619	если оно	1	1
620	сущности за	1	1
621	речь на	1	1
622	речевые функции	1	1
623	в состоянии	3	1
624	этого вида	1	1
625	только для	1	1
626	и развития	1	1
627	в резком	1	1
628	числе и	7	1
629	более глубокое	1	1
630	в литературе	6	1
631	являются не	1	1
632	мы найдем	2	1
633	и часто	2	1
634	новое слово	1	1
635	становится возможным	1	1
636	при таком	2	1
637	включает в	1	1
638	ее но	1	1
639	в результате	1	1
640	в меньшей	1	1
641	хотя и	2	1
642	как эта	1	1
643	и все	5	1
644	жить и	3	1
645	той или	5	1
646	площади в	1	1
647	но зато	1	1
648	все они	1	1
649	же в	2	1
650	и обобщения	1	1
651	условий и	1	1
652	отношении к	1	1
653	из тех	2	1
654	возможным только	1	1
655	в заключение	2	1
656	что такое	1	1
657	это так	1	1
658	друга как	1	1
659	и другие	8	1
660	в таком	2	1
661	том числе	10	1
662	они не	1	1
