N	2gram	Tiupa_Hudo_1	Psycholo
160	или его	1	3
161	с одной	2	3
162	на сцене	1	3
163	тому же	1	3
164	в одном	2	3
165	тем что	1	3
166	но и	10	3
167	не было	1	3
168	одной стороны	2	3
169	мы легко	2	3
170	означало бы	1	3
171	из которых	1	3
172	он говорит	1	3
173	в той	3	3
174	тот же	1	3
175	в своих	1	3
176	точно так	1	3
177	событий в	1	3
178	также и	1	2
179	и то	4	2
180	между двумя	2	2
181	из его	1	2
182	жизни ее	1	2
183	а как	1	2
184	мы имеем	6	2
185	впечатление от	1	2
186	принадлежит к	3	2
187	и ее	3	2
188	вовсе может	1	2
189	столь же	1	2
190	бы то	1	2
191	с его	6	2
192	во всех	3	2
193	со стороны	2	2
194	оно является	1	2
195	как говорит	3	2
196	в одной	1	2
197	в художественном	4	2
198	не в	7	2
199	и к	3	2
200	толстого в	1	2
201	в действительности	1	2
202	но в	7	2
203	говорит не	1	2
204	тому как	1	2
205	бы и	1	2
206	не упоминается	1	2
207	всего романа	1	2
208	представляет собой	10	2
209	бы не	1	2
210	из этих	3	2
211	если он	1	2
212	с чем	1	2
213	при этом	13	2
214	читателя в	3	2
215	тем и	1	2
216	едва ли	1	2
217	и дает	1	2
218	в них	2	2
219	творческий акт	1	2
220	всю жизнь	1	2
221	иначе говоря	4	2
222	в такой	1	2
223	в котором	1	2
224	в их	5	2
225	место в	4	2
226	что говорит	1	2
227	быть не	1	2
228	даже в	3	2
229	части и	1	2
230	в русской	3	2
231	не имеет	1	2
232	не по	1	2
233	же время	5	2
234	и является	1	2
235	перед ним	1	2
236	этот закон	1	2
237	и другим	1	2
238	и конечно	1	2
239	могли бы	1	2
240	к такому	1	2
241	ни одно	2	2
242	в ее	5	2
243	действия и	1	2
244	то время	1	2
245	переход к	1	2
246	на нее	1	2
247	те же	1	2
248	времени и	2	2
249	в последней	1	2
250	мире в	1	2
251	можно сказать	5	2
252	в виду	5	2
253	сводится к	7	2
254	внимание на	1	2
255	но мы	1	2
256	толстым в	1	2
257	уже до	1	2
258	один из	2	2
259	никак нельзя	1	2
260	от одной	1	2
261	связи с	1	2
262	не все	2	2
263	одно из	2	2
264	непременно должен	1	2
265	отклонения от	1	2
266	образом что	1	2
267	с другой	7	2
268	на ее	1	2
269	именно в	2	2
270	с той	1	2
271	а с	2	2
272	прежде всего	4	2
273	а на	5	2
274	не на	3	2
275	была бы	3	2
276	до этого	1	2
277	и потому	2	2
278	быть это	1	2
279	есть как	2	2
280	для понимания	2	2
281	в это	1	2
282	и формы	1	2
283	не является	4	2
284	поводу этой	1	2
285	и от	1	2
286	в результате	1	2
287	все они	1	2
288	слово в	1	2
289	героя и	5	2
290	другой стороны	5	2
291	в искусстве	7	2
292	художественном произведении	1	1
293	говоря о	3	1
294	словами никак	1	1
295	таком случае	1	1
296	человека и	1	1
297	художественного произведения	3	1
298	начинается с	1	1
299	отделен от	1	1
300	того же	2	1
301	искусства она	1	1
302	на деле	3	1
303	самих событий	1	1
304	ее никто	1	1
305	в первом	1	1
306	конечно с	1	1
307	к другому	1	1
308	и чрезвычайно	1	1
309	нас на	1	1
310	действительности и	1	1
311	и ясный	1	1
312	этот удар	1	1
313	есть не	1	1
314	из всего	1	1
315	от художественного	1	1
316	превратилась в	1	1
317	случае это	1	1
318	к новой	1	1
319	не была	1	1
320	это всегда	1	1
321	что иное	1	1
322	требует от	1	1
323	завершение и	1	1
324	и со	1	1
325	что можно	3	1
326	которое в	1	1
327	во внешних	1	1
328	во мне	2	1
329	еще не	3	1
330	это возможно	1	1
331	и возможности	1	1
332	иное как	1	1
333	тем как	1	1
334	такого что	1	1
335	проникновение в	1	1
336	чем это	2	1
337	но как	2	1
338	нет не	1	1
339	если в	1	1
340	конечном счете	5	1
341	по отношению	9	1
342	человеческих отношений	2	1
343	а через	1	1
344	за пределы	2	1
345	и я	1	1
346	в истории	1	1
347	более чем	1	1
348	первый взгляд	1	1
349	от автора	1	1
350	как к	2	1
351	о жизни	1	1
352	такого рода	10	1
353	неизмеримо более	1	1
354	имеет в	1	1
355	со своей	3	1
356	из жизни	1	1
357	так или	3	1
358	в нашем	2	1
359	рассказ о	2	1
360	говорят о	1	1
361	и те	1	1
362	двух других	1	1
363	так с	1	1
364	не могла	1	1
365	что одна	1	1
366	на его	1	1
367	равнодушна к	1	1
368	том в	1	1
369	целом всегда	1	1
370	он должен	3	1
371	введенное в	1	1
372	у читателя	1	1
373	необходимо для	1	1
374	и сам	1	1
375	наших глазах	2	1
376	составлено не	1	1
377	подобно тому	1	1
378	мы обнаруживаем	1	1
379	евгении онегине	1	1
380	то ни	1	1
381	себя еще	1	1
382	тем в	1	1
383	в другом	3	1
384	что желая	1	1
385	все их	1	1
386	же об	1	1
387	искусства в	4	1
388	этом смысле	3	1
389	вещами как	1	1
390	и одна	1	1
391	основу этого	1	1
392	например с	1	1
393	это событие	1	1
394	за ним	1	1
395	он же	1	1
396	действий или	1	1
397	и некоторые	2	1
398	перед собой	1	1
399	бы место	1	1
400	на первый	1	1
401	в этих	3	1
402	вещи в	1	1
403	для него	4	1
404	другим и	2	1
405	что такое	1	1
406	герой одновременно	1	1
407	идея или	1	1
408	мы конечно	1	1
409	и без	1	1
410	и вокруг	1	1
411	все и	1	1
412	не столько	3	1
413	говорил о	1	1
414	от его	1	1
415	значение для	1	1
416	за минуту	1	1
417	есть его	1	1
418	образом и	2	1
419	которые в	1	1
420	его воли	1	1
421	и более	2	1
422	не могли	1	1
423	том и	2	1
424	с такими	1	1
425	бы быть	1	1
426	мы встречаемся	1	1
427	то с	1	1
428	на один	1	1
429	это правило	1	1
430	в отношении	3	1
431	все мы	1	1
432	действительности они	1	1
433	которого он	1	1
434	виду не	3	1
435	он еще	1	1
436	но только	1	1
437	действующие лица	1	1
438	вытекает из	2	1
439	на язык	1	1
440	дело в	1	1
441	этом так	1	1
442	своей природе	2	1
443	акте выбора	1	1
444	его смысл	1	1
445	сюжет в	1	1
446	из того	1	1
447	что речь	1	1
448	до того	1	1
449	однако это	1	1
450	художественной литературы	2	1
451	начиная с	2	1
452	взятое в	1	1
453	и такие	1	1
454	глаза в	2	1
455	и развития	1	1
456	всего что	1	1
457	вырождается в	1	1
458	на это	1	1
459	им по	1	1
460	должен быть	1	1
461	значение это	1	1
462	и открывает	1	1
463	этой фразе	1	1
464	свою очередь	2	1
465	меня в	1	1
466	своем составе	1	1
467	личности и	3	1
468	он мог	1	1
469	они ни	1	1
470	мысль о	1	1
471	от обычного	1	1
472	только то	1	1
473	в художественно	1	1
474	как с	1	1
475	границы и	1	1
476	героев или	1	1
477	произведения является	1	1
478	что от	1	1
479	но у	1	1
480	в новелле	1	1
481	на их	1	1
482	тех кто	1	1
483	акта в	1	1
484	и поступки	1	1
485	героя не	1	1
486	как ее	1	1
487	к действительности	3	1
488	на наших	2	1
489	и сделать	1	1
490	и который	2	1
491	а также	5	1
492	может не	1	1
493	жизни если	1	1
494	в евгении	1	1
495	это была	1	1
496	в конечном	5	1
497	не мыслью	1	1
498	в которую	1	1
499	к нему	3	1
500	если с	1	1
501	его смысла	1	1
502	воображении читателя	1	1
503	в другой	1	1
504	с матерью	1	1
505	такого понимания	1	1
506	статье о	1	1
507	в заключительной	1	1
508	истории литературы	2	1
509	но с	1	1
510	этой точки	1	1
511	одной из	2	1
512	вступить в	1	1
513	что даже	1	1
514	могло быть	2	1
515	историю или	1	1
516	между тем	4	1
517	во времени	4	1
518	и гамлета	1	1
519	бы ни	1	1
520	жизни однако	1	1
521	с которыми	1	1
522	же и	1	1
523	есть в	2	1
524	ни было	1	1
525	слова в	2	1
526	действующего лица	1	1
527	его текст	2	1
528	в душе	8	1
529	чем-то другим	1	1
530	эти два	1	1
531	себе в	1	1
532	уклоняется от	1	1
533	с этими	1	1
534	ее не	1	1
535	или ином	1	1
536	встречаемся с	1	1
537	введено в	2	1
538	представляют собой	1	1
539	выявить и	1	1
540	рядом с	1	1
541	в особенности	1	1
542	к его	2	1
543	своем значении	1	1
544	и даже	1	1
545	в данный	2	1
546	нам не	1	1
547	не следует	4	1
548	или иначе	4	1
549	связаны с	1	1
550	по своим	1	1
551	к которому	4	1
552	минуту до	1	1
553	это необходимо	1	1
554	и глубокий	1	1
555	действующих лиц	1	1
556	и др	2	1
557	в воображении	3	1
558	себя и	2	1
559	а чем-то	1	1
560	превращается в	2	1
561	не решает	1	1
562	автором в	1	1
563	однако и	1	1
564	других для	1	1
565	с которым	1	1
566	как ни	1	1
567	которое существует	1	1
568	разговор с	1	1
569	не об	1	1
570	на которые	1	1
571	нигде не	1	1
572	и пути	1	1
573	ясно говорит	2	1
574	я уже	1	1
575	что каждый	2	1
576	так в	4	1
577	искусства но	3	1
578	в европейской	1	1
579	отношению к	9	1
580	и бунин	1	1
581	ряда и	1	1
582	чувства и	1	1
583	дело здесь	1	1
584	художественное произведение	1	1
585	в условиях	1	1
586	только для	1	1
587	о его	1	1
588	отличается от	2	1
589	в чем	2	1
590	вокруг него	1	1
591	но для	1	1
592	или слова	1	1
593	за его	1	1
594	для автора	2	1
595	в связи	1	1
596	и состоит	3	1
597	была названа	1	1
598	душа не	1	1
599	или в	2	1
600	мы нигде	1	1
601	совершенно иной	2	1
602	от него	1	1
603	бы в	1	1
604	на языке	2	1
605	которое должно	1	1
606	же в	1	1
607	и другие	2	1
608	жизни в	2	1
609	в свою	3	1
610	из тех	2	1
611	не быть	1	1
612	том или	1	1
613	речи и	3	1
614	это на	1	1
615	в глаза	2	1
616	автора в	1	1
617	в сравнении	1	1
618	не что	1	1
619	функции которую	1	1
620	просто не	1	1
621	того времени	1	1
622	как следствие	1	1
