N	2gram	Losev_Prob_4	Dialekti
997	мы не	7	1
998	все они	3	1
999	по самой	1	1
1000	даже совсем	1	1
1001	уже давно	4	1
1002	мифом миф	1	1
1003	к самому	1	1
1004	в типе	2	1
1005	не знает	1	1
1006	действительности мы	2	1
1007	примеров на	1	1
1008	будущей жизни	1	1
1009	равно как	1	1
1010	самой своей	1	1
1011	но этот	2	1
1012	мифа от	1	1
1013	или иного	3	1
1014	этом мы	2	1
1015	ко всему	1	1
1016	в отдельности	1	1
1017	из этого	3	1
1018	есть то	1	1
1019	и самих	1	1
1020	что то	1	1
1021	вещи есть	1	1
1022	если же	1	1
1023	вещах и	1	1
1024	образности и	5	1
1025	можно назвать	2	1
1026	только они	2	1
1027	это в	1	1
1028	невозможна без	1	1
1029	пространства в	1	1
1030	как на	1	1
1031	точно так	3	1
1032	гораздо более	1	1
