N	2gram	Bakhtin_Pr_1	Istorich
114	должны быть	4	3
115	данном случае	4	3
116	и этим	6	3
117	здесь нет	2	3
118	приходит к	1	3
119	и даже	3	3
120	связано с	1	3
121	происходит в	1	3
122	выше в	2	3
123	что мы	1	3
124	сих пор	1	3
125	но это	3	3
126	от него	3	3
127	мы здесь	4	2
128	не имеют	2	2
129	его не	2	2
130	время как	1	2
131	на себя	1	2
132	у некоторых	1	2
133	и ее	2	2
134	и на	3	2
135	этим не	1	2
136	но конечно	4	2
137	к которой	1	2
138	задача может	1	2
139	если в	1	2
140	не просто	1	2
141	которые не	1	2
142	стороны и	1	2
143	что по	1	2
144	в действительности	1	2
145	но эта	1	2
146	в самом	7	2
147	в которой	1	2
148	все эти	5	2
149	представления не	1	2
150	им в	1	2
151	нами в	2	2
152	вообще не	7	2
153	так например	1	2
154	в одну	1	2
155	где оно	2	2
156	было бы	8	2
157	и тем	3	2
158	ни в	11	2
159	это положение	1	2
160	быть понят	1	2
161	этого не	1	2
162	в один	1	2
163	можно найти	1	2
164	в котором	2	2
165	направлен на	1	2
166	к этому	2	2
167	но он	1	2
168	не его	2	2
169	для нее	8	2
170	тому что	1	2
171	она не	2	2
172	вплоть до	1	2
173	в таких	2	2
174	в то	4	2
175	случаях мы	1	2
176	на него	3	2
177	в основе	5	2
178	друг друга	1	2
179	во всем	2	2
180	не могут	2	2
181	как только	3	2
182	и это	3	2
183	из всего	1	2
184	не совсем	1	2
185	связи со	1	2
186	без всякого	1	2
187	в ее	4	2
188	нами выше	2	2
189	то время	1	2
190	они должны	1	2
191	и исторически	1	2
192	собственно не	2	2
193	на том	1	2
194	имеется в	1	2
195	но здесь	3	2
196	другими словами	2	2
197	имеют отношение	1	2
198	в форме	4	2
199	только там	2	2
200	здесь не	4	2
201	этот вопрос	1	2
202	конечно не	5	2
203	уже не	1	2
204	не можем	2	2
205	и у	2	2
206	только на	1	2
207	что не	4	2
208	или даже	1	2
209	из них	1	2
210	ни с	2	2
211	прежде всего	13	2
212	к ним	1	2
213	или это	1	2
214	героя его	1	2
215	в особенности	2	2
216	до сих	1	2
217	связаны с	2	2
218	на этот	1	2
219	в каких	2	2
220	такое же	1	2
221	и др	8	2
222	в связи	2	2
223	но оно	1	2
224	связь с	3	2
225	в иной	1	2
226	как это	2	2
227	видит в	1	2
228	не сделает	1	2
229	и от	3	2
230	и о	5	2
231	отличается от	2	2
232	но для	1	2
233	это как	1	2
234	в мифе	1	2
235	сказать что	4	2
236	от всех	4	2
237	всех других	1	2
238	и эта	2	2
239	они не	3	2
240	на своих	1	1
241	отношения к	6	1
242	ряд как	2	1
243	не остается	2	1
244	всех видах	1	1
245	самом деле	6	1
246	и должны	2	1
247	показать что	2	1
248	к этой	1	1
249	чего не	1	1
250	от своей	1	1
251	в чисто	1	1
252	из его	1	1
253	она все	1	1
254	должна быть	4	1
255	есть не	2	1
256	можно и	2	1
257	с теорией	1	1
258	бы что	1	1
259	что уже	1	1
260	который был	1	1
261	но она	2	1
262	что иное	1	1
263	причем это	1	1
264	я не	2	1
265	в ней	4	1
266	в которых	1	1
267	но объяснить	1	1
268	бы то	3	1
269	и связь	1	1
270	его личной	1	1
271	тем как	5	1
272	иных случаях	3	1
273	то он	1	1
274	не входит	10	1
275	его во	1	1
276	по отношению	21	1
277	искусство в	1	1
278	иногда и	3	1
279	ждет своего	1	1
280	значение имеет	3	1
281	в свои	1	1
282	только путем	1	1
283	во что	1	1
284	план выступает	1	1
285	независимо от	13	1
286	дает нам	2	1
287	в своем	5	1
288	своему предмету	1	1
289	может получить	1	1
290	и как	8	1
291	и к	3	1
292	в непосредственной	1	1
293	имеет в	1	1
294	есть ли	1	1
295	жизнь уже	1	1
296	не приходится	1	1
297	ни один	1	1
298	в целом	3	1
299	образом и	1	1
300	в главе	1	1
301	в этой	1	1
302	в наших	1	1
303	не могла	1	1
304	бы ни	1	1
305	но именно	1	1
306	есть та	1	1
307	и вот	1	1
308	значения но	1	1
309	характер в	1	1
310	ни было	3	1
311	для понимания	2	1
312	ему на	1	1
313	всех своих	2	1
314	в нее	1	1
315	и за	1	1
316	в каждом	2	1
317	то ни	3	1
318	могла бы	1	1
319	имеют в	1	1
320	в совершенно	1	1
321	в другом	2	1
322	форма есть	6	1
323	а как	3	1
324	входит в	8	1
325	на протяжении	1	1
326	от одного	1	1
327	характер не	1	1
328	в предмете	4	1
329	он является	1	1
330	о которых	2	1
331	она и	1	1
332	ни одной	1	1
333	далеко не	5	1
334	с тем	1	1
335	и уже	1	1
336	и вне	1	1
337	всем искусствам	2	1
338	здесь все	2	1
339	должно быть	5	1
340	должен стать	1	1
341	автора и	1	1
342	обратимся к	1	1
343	переносится в	1	1
344	но если	1	1
345	и при	2	1
346	в своей	7	1
347	которую мы	3	1
348	при изучении	1	1
349	не вносят	1	1
350	и без	1	1
351	искусствам и	1	1
352	с точки	6	1
353	еще нет	1	1
354	этого вопроса	1	1
355	нему здесь	1	1
356	не путем	2	1
357	истолковать как	1	1
358	силу и	1	1
359	и более	2	1
360	лежит не	1	1
361	не могли	2	1
362	не должно	1	1
363	по себе	1	1
364	находясь на	1	1
365	что эта	2	1
366	не для	1	1
367	форма действительно	1	1
368	же мы	1	1
369	и есть	2	1
370	вообще невозможно	1	1
371	некоторых случаях	1	1
372	можно ли	1	1
373	таких случаях	1	1
374	не раз	1	1
375	тем самым	4	1
376	а иногда	2	1
377	как можно	1	1
378	мышления и	1	1
379	дело в	2	1
380	что их	1	1
381	она никогда	1	1
382	не нуждается	2	1
383	здесь прежде	1	1
384	культа и	1	1
385	же значение	1	1
386	того и	1	1
387	его от	1	1
388	под этим	1	1
389	действительности но	2	1
390	имеем дело	3	1
391	о ней	1	1
392	находятся в	1	1
393	и весь	2	1
394	очень мало	1	1
395	того в	1	1
396	правда это	1	1
397	с достаточной	1	1
398	в сознании	1	1
399	до того	1	1
400	ли это	1	1
401	однако это	1	1
402	ему не	1	1
403	очень часто	1	1
404	становится достоянием	1	1
405	деле и	1	1
406	нуждается ни	1	1
407	здесь совершенно	3	1
408	же самое	2	1
409	мы все	1	1
410	к тому	1	1
411	так она	1	1
412	в наши	1	1
413	а ее	2	1
414	оно не	3	1
415	в специальной	1	1
416	должен быть	2	1
417	можем назвать	1	1
418	оно может	2	1
419	подобных случаях	1	1
420	же их	1	1
421	как не	1	1
422	в некоторых	2	1
423	но далеко	1	1
424	на основе	6	1
425	о содержании	1	1
426	можно сделать	2	1
427	и может	1	1
428	не их	1	1
429	можно было	4	1
430	на нее	1	1
431	не с	4	1
432	ясно что	3	1
433	и которые	2	1
434	мог бы	1	1
435	на которую	1	1
436	можно только	6	1
437	его она	1	1
438	том как	2	1
439	и с	17	1
440	если бы	3	1
441	что под	1	1
442	к своему	2	1
443	во избежание	1	1
444	себя не	1	1
445	в которое	1	1
446	можно сказать	2	1
447	а также	1	1
448	мы понимаем	1	1
449	вопросу о	1	1
450	и во	2	1
451	один момент	1	1
452	ее от	1	1
453	от них	2	1
454	в его	43	1
455	во всей	1	1
456	и только	4	1
457	именно в	1	1
458	бояться они	1	1
459	нем и	2	1
460	в самый	1	1
461	она на	1	1
462	в современной	2	1
463	дело конечно	1	1
464	как например	1	1
465	на которой	1	1
466	но с	3	1
467	задачу и	1	1
468	наши задачи	1	1
469	или становится	1	1
470	связь и	2	1
471	с ними	4	1
472	дело с	6	1
473	в какой	2	1
474	к их	1	1
475	и действительно	1	1
476	и потому	4	1
477	его место	1	1
478	бытия в	3	1
479	который в	1	1
480	жизни и	1	1
481	а только	2	1
482	в большинстве	5	1
483	в виде	2	1
484	в начале	2	1
485	не дает	2	1
486	большинстве случаев	5	1
487	которые в	1	1
488	котором можно	1	1
489	опасность в	1	1
490	не о	1	1
491	как его	3	1
492	но что	1	1
493	даже и	1	1
494	для того	2	1
495	рядом с	5	1
496	связан с	1	1
497	с другим	1	1
498	здесь более	1	1
499	на ее	3	1
500	здесь в	2	1
501	мы еще	1	1
502	которую претендует	1	1
503	должны ли	3	1
504	и пр	2	1
505	только по	4	1
506	смысла и	1	1
507	а на	1	1
508	его как	3	1
509	человек в	2	1
510	таким например	1	1
511	о чем	1	1
512	мы просто	1	1
513	есть момент	1	1
514	порядок по	1	1
515	до этого	1	1
516	в самой	2	1
517	в иных	3	1
518	в него	2	1
519	теперь к	1	1
520	из которых	2	1
521	направление в	1	1
522	по своему	1	1
523	к другому	1	1
524	другой же	2	1
525	и всей	1	1
526	выйти за	1	1
527	действительно не	1	1
528	выходят за	1	1
529	и формы	1	1
530	особенно ясен	1	1
531	т п	13	1
532	о мире	1	1
533	и собственно	1	1
534	и ему	1	1
535	и часто	1	1
536	для выражения	1	1
537	же стороны	2	1
538	формы и	5	1
539	его с	1	1
540	мира и	1	1
541	о той	1	1
542	ее и	1	1
543	еще более	1	1
544	для его	1	1
545	и смысл	1	1
546	или за	1	1
547	но зато	2	1
548	хотя бы	4	1
549	только что	1	1
550	все они	5	1
551	я в	1	1
552	может и	4	1
553	этому как	1	1
554	а о	1	1
555	неотделим от	1	1
556	не знает	3	1
557	только как	6	1
558	вот на	1	1
559	но этот	1	1
560	отношению к	19	1
561	из этого	1	1
562	в свое	1	1
563	которые имеют	1	1
564	другого рода	1	1
565	но эти	1	1
566	все что	3	1
567	в частности	2	1
568	находит ее	1	1
569	это в	1	1
570	им и	1	1
571	в таком	3	1
572	вот несколько	1	1
