N	2gram	Ircho_Kome_3	Myshleni
324	в некоторых	1	2
325	на которых	1	2
326	для человека	1	2
327	нет никаких	2	2
328	видит в	1	2
329	для обозначения	2	2
330	чем в	3	2
331	тому как	1	2
332	остается в	2	2
333	в первой	1	2
334	можно считать	1	2
335	с этой	3	2
336	на которой	1	2
337	самое что	1	2
338	к вопросу	1	2
339	и для	4	2
340	однако и	1	2
341	так называемых	1	2
342	у них	1	2
343	к его	1	2
344	не объясняет	1	2
345	и эта	1	2
346	я и	1	1
347	в силе	1	1
348	вопросу который	1	1
349	же по	1	1
350	не хочет	5	1
351	видеть в	1	1
352	на пороге	1	1
353	на первый	1	1
354	и о	2	1
355	еще до	1	1
356	а для	1	1
357	я не	1	1
358	и со	2	1
359	если говорить	1	1
360	же что	1	1
361	и он	2	1
362	из ее	1	1
363	в ней	4	1
364	и на	2	1
365	он был	4	1
366	между собой	4	1
367	первый план	1	1
368	здесь не	2	1
369	когда же	1	1
370	бы то	2	1
371	в чем	1	1
372	а после	1	1
373	одним словом	1	1
374	в ее	3	1
375	но как	1	1
376	к которой	1	1
377	не входит	1	1
378	не пришел	1	1
379	силу этого	1	1
380	ответ на	1	1
381	процесс образования	1	1
382	он полагает	1	1
383	себе и	1	1
384	первая из	1	1
385	более чем	5	1
386	его на	2	1
387	одном из	1	1
388	для создания	1	1
389	нечто подобное	1	1
390	и наконец	1	1
391	и тот	3	1
392	не удалось	1	1
393	настаивает на	2	1
394	что-нибудь подобное	1	1
395	роль играет	1	1
396	стороны мы	1	1
397	с той	1	1
398	ситуации в	3	1
399	говорил он	1	1
400	стремится не	1	1
401	отказывается от	1	1
402	в нашем	1	1
403	прямо противоположным	1	1
404	действительности а	1	1
405	то обстоятельство	2	1
406	только один	2	1
407	имеем в	1	1
408	тому же	6	1
409	и если	2	1
410	не знающий	1	1
411	ли для	1	1
412	в нем	3	1
413	о которой	2	1
414	еще раньше	1	1
415	которой не	1	1
416	и еще	3	1
417	в понимании	1	1
418	не являются	1	1
419	не к	1	1
420	в предыдущих	1	1
421	одно лишь	1	1
422	на совершенно	1	1
423	быть с	1	1
424	мало того	1	1
425	свое время	1	1
426	том и	1	1
427	бы ожидать	1	1
428	постольку поскольку	1	1
429	на этом	1	1
430	речь с	1	1
431	находим у	1	1
432	чтобы дать	1	1
433	эта же	1	1
434	же пути	1	1
435	исходя из	2	1
436	то ни	3	1
437	а затем	2	1
438	и может	1	1
439	а по	5	1
440	его в	8	1
441	известно что	1	1
442	чтобы узнать	1	1
443	должен был	4	1
444	с самого	4	1
445	приходит в	1	1
446	нам по	1	1
447	за ней	2	1
448	действий и	1	1
449	материал для	1	1
450	который по	2	1
451	для них	1	1
452	позволяет ему	1	1
453	нет в	1	1
454	не видно	1	1
455	на основании	2	1
456	что не	3	1
457	с тем	4	1
458	мы располагаем	1	1
459	не всегда	1	1
460	из которой	2	1
461	ею и	1	1
462	чтобы они	1	1
463	речь на	1	1
464	такой же	1	1
465	большинством исследователей	1	1
466	линии в	1	1
467	не выдерживает	1	1
468	основных линий	1	1
469	все социальное	1	1
470	прямо к	1	1
471	как там	1	1
472	этому же	1	1
473	место в	1	1
474	то его	1	1
475	не от	1	1
476	которые в	1	1
477	то это	5	1
478	друг другу	1	1
479	это дело	1	1
480	ни было	2	1
481	однако в	4	1
482	как видим	2	1
483	намека на	1	1
484	и вся	1	1
485	тому что	2	1
486	подобной ситуации	1	1
487	она стремится	1	1
488	эта мысль	1	1
489	как можно	1	1
490	трудно было	2	1
491	с ребенком	4	1
492	в обоих	1	1
493	самого начала	4	1
494	дело не	2	1
495	что их	2	1
496	и притом	1	1
497	этой тенденции	1	1
498	к этим	1	1
499	на него	4	1
500	не по	7	1
501	в самых	1	1
502	а тот	1	1
503	из других	1	1
504	почему в	1	1
505	и лишь	1	1
506	того в	1	1
507	своей природе	1	1
508	он хочет	1	1
509	и после	2	1
510	вот что	1	1
511	с новой	1	1
512	ребенком к	1	1
513	в области	2	1
514	перед ним	3	1
515	предположение о	1	1
516	обстоятельство что	2	1
517	один раз	1	1
518	если у	1	1
519	она непременно	1	1
520	всего в	1	1
521	два момента	1	1
522	бы он	3	1
523	мышления из	1	1
524	слова с	1	1
525	на это	3	1
526	но сама	1	1
527	здесь мы	1	1
528	ничего общего	1	1
529	принять за	1	1
530	правда не	1	1
531	его никогда	1	1
532	приходит к	1	1
533	вывод что	2	1
534	подходе к	1	1
535	том своего	1	1
536	в пределах	2	1
537	он так	3	1
538	особенно в	1	1
539	полном согласии	1	1
540	все остальные	2	1
541	это как	1	1
542	после того	1	1
543	стремление к	1	1
544	а к	1	1
545	сводится к	1	1
546	именно потому	2	1
547	и здесь	4	1
548	не позволяет	3	1
549	и поэтому	4	1
550	язык и	1	1
551	их происхождении	1	1
552	одного из	3	1
553	до сих	9	1
554	или на	1	1
555	мысль не	1	1
556	теперь и	1	1
557	может не	1	1
558	чем она	1	1
559	аналогии с	2	1
560	там же	1	1
561	она не	2	1
562	он овладел	1	1
563	как теперь	1	1
564	как нет	1	1
565	это может	1	1
566	к нему	5	1
567	большое количество	1	1
568	которой было	1	1
569	являются в	1	1
570	этих слов	2	1
571	и во	2	1
572	все основания	1	1
573	вслед за	1	1
574	для самого	1	1
575	наряду со	1	1
576	но так	1	1
577	один из	3	1
578	том как	3	1
579	в двух	3	1
580	ответа на	1	1
581	близкое к	1	1
582	ii в	2	1
583	равно что	1	1
584	по мнению	2	1
585	между тем	2	1
586	и раньше	1	1
587	во времени	1	1
588	которых в	1	1
589	затем когда	1	1
590	человека с	1	1
591	так что	6	1
592	конечно не	3	1
593	зрения того	1	1
594	только на	1	1
595	ни одного	1	1
596	в нашей	1	1
597	доказать свое	1	1
598	этот момент	1	1
599	в сознании	1	1
600	является не	1	1
601	этому вопросу	1	1
602	предположение что	1	1
603	за ним	2	1
604	этот раз	2	1
605	был бы	2	1
606	одно из	1	1
607	к мысли	1	1
608	ли этот	1	1
609	речи что	1	1
610	в современном	1	1
611	к ним	3	1
612	при всей	2	1
613	близко к	1	1
614	как его	1	1
615	другой и	1	1
616	известных нам	1	1
617	некоторые исследователи	1	1
618	которые как	1	1
619	но вместе	1	1
620	чтобы показать	1	1
621	не были	1	1
622	он без	1	1
623	а именно	1	1
624	чем он	1	1
625	о котором	1	1
626	такое же	2	1
627	на которые	3	1
628	показывает что	1	1
629	отношения в	1	1
630	до конца	4	1
631	в руках	1	1
632	же точно	1	1
633	чем на	1	1
634	этой точки	1	1
635	для начала	1	1
636	говоря что	1	1
637	с которым	1	1
638	под влиянием	2	1
639	ближе к	2	1
640	стороны более	1	1
641	не видит	1	1
642	этого объяснения	1	1
643	эти слова	1	1
644	как эти	1	1
645	эта идея	1	1
646	ко всем	1	1
647	и потому	1	1
648	указывающих на	1	1
649	но этот	1	1
650	о возможности	1	1
651	разве не	1	1
652	к своему	2	1
653	находит в	1	1
654	вспомнить что	1	1
655	образом и	1	1
656	для сравнения	1	1
657	не обманывает	1	1
658	одновременно с	1	1
659	за него	1	1
660	в тех	1	1
661	и там	1	1
662	можем заключить	1	1
663	эту мысль	1	1
664	да и	1	1
665	приобретает в	1	1
666	и от	1	1
667	от окружающих	1	1
668	сих пор	9	1
669	человеческого поведения	1	1
670	и ты	2	1
671	в смысле	1	1
672	но едва	1	1
673	при всем	2	1
674	себя с	1	1
675	мы сталкиваемся	1	1
676	это новое	1	1
677	не знаем	1	1
678	и дают	2	1
679	именно это	1	1
680	сейчас уже	1	1
681	которого они	1	1
682	отметить еще	1	1
683	из себя	3	1
684	иное чем	1	1
685	бы в	4	1
686	знак в	1	1
687	жизни в	1	1
688	между ними	2	1
689	не знает	3	1
690	другой стороны	2	1
691	почему он	1	1
692	которым он	2	1
693	жизни а	1	1
694	из этого	2	1
695	в свое	2	1
696	которой она	1	1
697	из своей	1	1
698	наглядным примером	1	1
699	к числу	1	1
700	насколько мы	1	1
701	указывают на	1	1
702	это было	1	1
703	в своих	2	1
704	как на	1	1
