N	2gram	Losev_Prob_5	Istorich
307	и за	2	1
308	по его	2	1
309	их и	1	1
310	внутренности и	1	1
311	еще остается	2	1
312	а как	1	1
313	и о	5	1
314	в пещеру	1	1
315	бы что	1	1
316	из своих	1	1
317	пока только	1	1
318	и дать	2	1
319	так чтобы	1	1
320	на себя	1	1
321	себе а	2	1
322	и он	4	1
323	это время	2	1
324	на небо	8	1
325	он сам	3	1
326	этот текст	1	1
327	или от	1	1
328	не приходит	1	1
329	что его	3	1
330	с его	1	1
331	тем как	2	1
332	чем это	1	1
333	на основе	1	1
334	а только	1	1
335	существа в	1	1
336	не то	2	1
337	ты их	1	1
338	а он	1	1
339	в свои	1	1
340	от очага	1	1
341	своего сына	2	1
342	как показывает	1	1
343	отнюдь не	4	1
344	а самый	1	1
345	которые производятся	1	1
346	этой стороны	1	1
347	однако не	1	1
348	и как	6	1
349	что по	1	1
350	было только	1	1
351	не зная	1	1
352	в трудах	1	1
353	и к	4	1
354	духа и	1	1
355	от этого	3	1
356	в этот	1	1
357	вопросами как	1	1
358	и этим	1	1
359	для которого	1	1
360	как то	1	1
361	так или	1	1
362	всей своей	2	1
363	в главе	1	1
364	ее сердце	1	1
365	однако как	2	1
366	говорит не	1	1
367	огромное количество	1	1
368	но на	1	1
369	же автор	1	1
370	он все	2	1
371	материалом который	1	1
372	после его	2	1
373	душу и	1	1
374	но некоторые	1	1
375	на земле	9	1
376	достаточно указать	1	1
377	что ни	1	1
378	же остается	1	1
379	и которые	2	1
380	так например	1	1
381	божественных существ	1	1
382	не будет	2	1
383	за то	2	1
384	что такой	2	1
385	и сделал	1	1
386	ушедшего в	1	1
387	входит в	1	1
388	дать ей	1	1
389	который и	1	1
390	этой силы	1	1
391	приходит в	1	1
392	которая была	1	1
393	тихо и	1	1
394	не ясно	1	1
395	его у	1	1
396	для них	3	1
397	но уже	2	1
398	в них	2	1
399	далеко не	4	1
400	и полубоги	1	1
401	как видно	1	1
402	не всегда	3	1
403	несмотря на	6	1
404	к своему	1	1
405	к величайшему	1	1
406	есть он	1	1
407	восходят к	1	1
408	и некоторые	1	1
409	но я	1	1
410	которые раздаются	1	1
411	бы на	2	1
412	в своей	22	1
413	что такое	1	1
414	и бессмертие	1	1
415	в преисподнюю	1	1
416	его мнению	1	1
417	другой вопрос	1	1
418	представлением об	1	1
419	слова при	1	1
420	здесь говорится	2	1
421	нельзя было	1	1
422	мифе и	1	1
423	а есть	1	1
424	земле и	1	1
425	что было	1	1
426	тем не	5	1
427	доказывает что	2	1
428	что никакой	1	1
429	надо сказать	1	1
430	на горе	3	1
431	и под	1	1
432	по себе	2	1
433	даже в	1	1
434	нас к	1	1
435	и очень	1	1
436	найти еще	1	1
437	я вас	2	1
438	пришло время	1	1
439	что мотив	1	1
440	знал что	1	1
441	как акт	2	1
442	не менее	5	1
443	вплоть до	1	1
444	этого же	1	1
445	впадает в	1	1
446	другой стороне	1	1
447	как о	4	1
448	что их	1	1
449	в науке	2	1
450	в то	4	1
451	не делают	1	1
452	и два	1	1
453	которого он	1	1
454	нечто подобное	1	1
455	он мог	1	1
456	правда в	1	1
457	на землю	7	1
458	в религии	1	1
459	не назван	1	1
460	во всем	1	1
461	ему и	1	1
462	и после	3	1
463	сообщает что	1	1
464	до того	1	1
465	не вполне	1	1
466	выросшая из	1	1
467	у нас	7	1
468	и оно	1	1
469	мы встречаем	1	1
470	в городе	1	1
471	со стороны	1	1
472	если он	2	1
473	не могут	2	1
474	как ему	1	1
475	он лишен	1	1
476	вполне понятным	1	1
477	в материалах	1	1
478	как только	1	1
479	его с	1	1
480	указывает на	3	1
481	как человек	1	1
482	за свою	1	1
483	на это	1	1
484	можно судить	1	1
485	этот миф	2	1
486	что делается	1	1
487	сама же	1	1
488	как мы	2	1
489	представляли себе	1	1
490	к цепи	1	1
491	без всякого	2	1
492	огонь и	4	1
493	вдруг откуда	1	1
494	да не	1	1
495	в дальнейшем	7	1
496	легенды о	1	1
497	же говорит	1	1
498	отправился на	1	1
499	здесь он	1	1
500	примеров мы	1	1
501	и велел	1	1
502	видно еще	1	1
503	том как	1	1
504	остается только	1	1
505	мира и	2	1
506	в последней	1	1
507	задний план	1	1
508	о волшебной	1	1
509	о котором	3	1
510	которому принадлежит	1	1
511	с ним	3	1
512	погружается в	1	1
513	и кроме	1	1
514	я теперь	1	1
515	сводится к	1	1
516	они ее	1	1
517	время в	1	1
518	мифе о	1	1
519	означает не	1	1
520	его тело	1	1
521	людей как	1	1
522	образом мы	1	1
523	огня и	5	1
524	от него	1	1
525	восходит к	1	1
526	все в	3	1
527	все на	1	1
528	которого не	2	1
529	или иначе	1	1
530	вся эта	1	1
531	этому поводу	2	1
532	которое уже	1	1
533	этот момент	1	1
534	нуждается в	1	1
535	говорит он	1	1
536	есть с	1	1
537	вслед за	2	1
538	в середине	2	1
539	и следовательно	1	1
540	уже к	1	1
541	эта двойственность	1	1
542	бросается в	2	1
543	в частности	4	1
544	что наряду	1	1
545	здесь совершенно	1	1
546	в двух	1	1
547	всякого рода	2	1
548	что всегда	1	1
549	зная что	1	1
550	тот же	3	1
551	этот вопрос	1	1
552	в какой	2	1
553	должен быть	1	1
554	чтобы освободиться	1	1
555	он теперь	1	1
556	без ума	2	1
557	не наблюдал	1	1
558	который в	9	1
559	по этому	2	1
560	плодородия и	1	1
561	именно на	2	1
562	для всех	1	1
563	всем мире	1	1
564	уже не	6	1
565	если мы	1	1
566	только на	1	1
567	в науку	1	1
568	свидетельствует о	2	1
569	него и	1	1
570	на этих	1	1
571	и других	1	1
572	за ним	1	1
573	себе в	1	1
574	никто не	1	1
575	вовсе не	8	1
576	говорит ему	1	1
577	и начал	1	1
578	огне и	1	1
579	которые как	1	1
580	доходит до	1	1
581	именно как	1	1
582	нужно было	1	1
583	к самым	1	1
584	не были	1	1
585	его за	2	1
586	и можно	1	1
587	будет ли	1	1
588	человека а	2	1
589	в природе	1	1
590	зевса и	7	1
591	что не	2	1
592	сделать в	1	1
593	только по	1	1
594	их можно	1	1
595	и стал	1	1
596	а на	1	1
597	говорит я	1	1
598	толкование этого	1	1
599	до конца	1	1
600	ничем не	1	1
601	ниже в	1	1
602	своего рода	1	1
603	жизнь в	3	1
604	подобного рода	7	1
605	а по	1	1
606	но никогда	1	1
607	о чем	1	1
608	в одно	1	1
609	от солнца	2	1
610	следовало бы	1	1
611	входить в	1	1
612	говорится о	4	1
613	его по	1	1
614	и потому	1	1
615	в европе	2	1
616	в небо	1	1
617	а так	1	1
618	в брак	2	1
619	xix века	1	1
620	начала до	1	1
621	он говорит	2	1
622	а если	1	1
623	чем в	1	1
624	его мать	1	1
625	ст здесь	1	1
626	мотив в	1	1
627	там где	1	1
628	на свете	1	1
629	в это	2	1
630	с этой	2	1
631	в огне	1	1
632	только для	2	1
633	ему свое	1	1
634	же значение	1	1
635	содержится в	1	1
636	в наше	1	1
637	в более	1	1
638	он спустился	1	1
639	этот образ	2	1
640	только одна	1	1
641	окончательно и	1	1
642	ли в	2	1
643	то можно	1	1
644	на задний	1	1
645	думается что	1	1
646	на небе	2	1
647	в результате	7	1
648	за что	4	1
649	который является	1	1
650	но когда	1	1
651	у них	1	1
652	еще более	3	1
653	руки эти	1	1
654	вдруг на	1	1
655	по пути	1	1
656	же в	3	1
657	но всегда	1	1
658	человека не	1	1
659	уверен в	1	1
660	его к	1	1
661	в свою	2	1
662	из тех	2	1
663	его таким	1	1
664	но часто	1	1
665	при его	2	1
666	по одному	1	1
667	почему он	1	1
668	из этого	4	1
669	в самом	5	1
670	только о	1	1
671	людей но	4	1
672	женщины с	1	1
673	и состоит	1	1
674	это свидетельствует	1	1
675	но еще	2	1
676	или духа	1	1
677	к этому	2	1
678	в таком	2	1
679	и вновь	1	1
