N	2gram	Bakhtin_Pr_1	Myslijsy
180	и вообще	2	3
181	от них	2	3
182	и во	2	3
183	как например	1	3
184	и у	2	3
185	т п	13	3
186	входят в	3	3
187	только по	4	3
188	одной стороны	3	3
189	в самой	2	3
190	мы говорим	1	3
191	смысле этого	1	3
192	слова и	3	3
193	но это	3	3
194	и для	11	3
195	и от	3	3
196	и все	3	3
197	только что	1	3
198	с ними	4	3
199	все что	3	3
200	ли мы	3	2
201	самом деле	6	2
202	на самом	4	2
203	и есть	2	2
204	чего не	1	2
205	не имеют	2	2
206	случае оно	1	2
207	которое может	1	2
208	отношения к	6	2
209	предмета в	1	2
210	не во	2	2
211	бы что	1	2
212	вопрос о	1	2
213	собою и	1	2
214	без которой	1	2
215	с его	2	2
216	тем как	5	2
217	что язык	1	2
218	значение и	1	2
219	не все	2	2
220	по отношению	21	2
221	в общем	1	2
222	за пределы	12	2
223	показать в	1	2
224	может обойтись	1	2
225	звук в	1	2
226	могли бы	1	2
227	в действительности	1	2
228	это определение	1	2
229	при чтении	1	2
230	все эти	5	2
231	в нашем	4	2
232	как оно	1	2
233	перестает быть	4	2
234	всех этих	1	2
235	на этом	2	2
236	в каждом	2	2
237	в другом	2	2
238	где оно	2	2
239	может стать	3	2
240	органов и	1	2
241	этого не	1	2
242	звука если	1	2
243	ни с	2	2
244	должно быть	5	2
245	остаться на	1	2
246	они служат	1	2
247	как совокупность	1	2
248	но он	1	2
249	не должно	1	2
250	или если	1	2
251	для нее	8	2
252	остановимся на	1	2
253	вбирает в	1	2
254	тому что	1	2
255	что есть	1	2
256	некоторых случаях	1	2
257	и его	16	2
258	что с	1	2
259	сказать что	4	2
260	определенности и	3	2
261	того чтобы	2	2
262	все свои	1	2
263	и весь	2	2
264	же время	3	2
265	образа предмета	1	2
266	во всем	2	2
267	у нас	2	2
268	как мысль	1	2
269	его с	1	2
270	это содержание	1	2
271	и это	3	2
272	оно может	2	2
273	что все	2	2
274	в себя	2	2
275	что у	1	2
276	как содержание	3	2
277	было в	1	2
278	это событие	1	2
279	может в	1	2
280	движения и	2	2
281	и здесь	2	2
282	слагаются в	1	2
283	нас в	1	2
284	это было	1	2
285	вообще и	1	2
286	движения в	1	2
287	слова для	1	2
288	и следовательно	1	2
289	этом смысле	3	2
290	вне себя	4	2
291	в какой	2	2
292	есть в	1	2
293	мы принуждены	1	2
294	в нашей	2	2
295	не дает	2	2
296	и других	2	2
297	прибавить что	1	2
298	друг друга	1	2
299	но что	1	2
300	связано с	1	2
301	к которому	4	2
302	такое же	1	2
303	себя и	3	2
304	между ними	4	2
305	не на	5	2
306	это самое	1	2
307	самый звук	1	2
308	в связи	2	2
309	с первого	1	2
310	так же	1	2
311	и потому	4	2
312	как это	2	2
313	его содержание	1	2
314	для обозначения	1	2
315	она есть	1	2
316	проч но	3	2
317	быть только	5	2
318	не всем	1	2
319	все это	3	2
320	восприятия и	1	2
321	слова но	3	2
322	в его	43	2
323	или в	2	2
324	о котором	2	2
325	другого рода	1	2
326	а к	2	2
327	бы в	1	2
328	мы должны	2	2
329	его уже	1	2
330	хотя бы	4	2
331	отношении к	1	2
332	но если	1	2
333	другой стороны	4	2
334	имеет место	5	2
335	одного к	1	2
336	но эти	1	2
337	даже и	1	2
338	к этому	2	2
339	не иначе	1	1
340	отношение к	10	1
341	зависимость от	1	1
342	и действительно	1	1
343	есть форма	3	1
344	он может	2	1
345	тех же	1	1
346	мере в	1	1
347	так относится	1	1
348	должна быть	4	1
349	и за	1	1
350	и могут	1	1
351	мы уже	1	1
352	из всех	1	1
353	им самим	1	1
354	которую я	1	1
355	которую мы	3	1
356	содержания в	4	1
357	единство и	2	1
358	чувство может	1	1
359	всех сторон	2	1
360	и самого	1	1
361	на нем	1	1
362	в отличие	5	1
363	событием и	2	1
364	на их	1	1
365	бы то	3	1
366	этим не	1	1
367	если так	1	1
368	ними в	1	1
369	его так	1	1
370	но конечно	4	1
371	в ее	4	1
372	мы будем	3	1
373	но как	2	1
374	одном и	1	1
375	себе и	1	1
376	отличие от	5	1
377	несколько более	1	1
378	значение имеет	3	1
379	только путем	1	1
380	человек может	1	1
381	в истории	2	1
382	для создания	1	1
383	дает нам	2	1
384	для всех	1	1
385	на которое	1	1
386	стороны и	1	1
387	как к	2	1
388	она как	1	1
389	ней в	1	1
390	смысле а	1	1
391	применении к	3	1
392	что по	1	1
393	и наконец	6	1
394	имеет в	1	1
395	в противоположность	1	1
396	то в	1	1
397	эти отношения	1	1
398	бы и	1	1
399	и различаются	1	1
400	не обходятся	1	1
401	есть для	1	1
402	себе содержание	1	1
403	что так	1	1
404	для эстетического	6	1
405	такое значение	1	1
406	только на	1	1
407	нами в	2	1
408	его и	1	1
409	нем но	1	1
410	в наших	1	1
411	он найдет	1	1
412	не следует	2	1
413	из указанных	1	1
414	он не	3	1
415	на том	1	1
416	есть именно	1	1
417	он должен	2	1
418	к одному	1	1
419	бывший в	1	1
420	положением что	1	1
421	не к	6	1
422	почти то	1	1
423	которому она	1	1
424	значения но	1	1
425	его от	1	1
426	целом как	1	1
427	и независимо	1	1
428	значительной степени	1	1
429	всех отношениях	1	1
430	том же	2	1
431	то ни	3	1
432	обойтись без	1	1
433	чувственное восприятие	1	1
434	имеют в	1	1
435	и с	17	1
436	лишь в	2	1
437	от степени	1	1
438	или наконец	1	1
439	входит в	8	1
440	как язык	1	1
441	ни в	11	1
442	отражается в	1	1
443	не всегда	6	1
444	слова причем	1	1
445	только единство	2	1
446	чем в	2	1
447	от языка	1	1
448	и прямо	1	1
449	себе все	1	1
450	из языка	1	1
451	можно сказать	2	1
452	или точнее	2	1
453	можно найти	1	1
454	а как	3	1
455	и без	1	1
456	самим и	1	1
457	это только	1	1
458	с точки	6	1
459	в их	10	1
460	все и	2	1
461	в которых	1	1
462	мысли и	1	1
463	что уже	1	1
464	и заставит	1	1
465	значение для	3	1
466	бытие как	1	1
467	просьба в	1	1
468	поэтому в	2	1
469	почти совершенно	3	1
470	не будем	3	1
471	который мы	1	1
472	которые в	1	1
473	о чувстве	1	1
474	и эти	1	1
475	и более	2	1
476	природу и	3	1
477	случае мы	2	1
478	можем сказать	2	1
479	и вся	2	1
480	и форма	1	1
481	раз и	2	1
482	этого движения	1	1
483	значение слова	4	1
484	таких случаях	1	1
485	их оценки	1	1
486	это чувство	1	1
487	в таких	2	1
488	виду что	1	1
489	содержания или	1	1
490	дело в	2	1
491	в единство	2	1
492	в самых	1	1
493	может только	1	1
494	найти в	1	1
495	и всегда	1	1
496	не имели	1	1
497	ничего не	6	1
498	слова как	1	1
499	находятся в	1	1
500	звукового материала	2	1
501	этих двух	1	1
502	или как	3	1
503	все стороны	2	1
504	и чувство	1	1
505	не нужен	1	1
506	до того	1	1
507	себе это	1	1
508	уже и	1	1
509	которая не	1	1
510	проч с	3	1
511	только отдельные	1	1
512	тела и	1	1
513	однако это	1	1
514	есть к	1	1
515	известной степени	4	1
516	такое ослабление	1	1
517	к себе	2	1
518	представления а	1	1
519	отличается от	2	1
520	становится возможным	1	1
521	содержание в	7	1
522	под словом	1	1
523	к тому	1	1
524	основаны на	1	1
525	себя только	1	1
526	слова с	2	1
527	поэзии как	1	1
528	языка что	1	1
529	день и	1	1
530	как новое	2	1
531	него как	1	1
532	в применении	3	1
533	должен быть	2	1
534	можем назвать	1	1
535	единстве человеческой	3	1
536	из всего	1	1
537	как мы	7	1
538	подобных случаях	1	1
539	есть чувство	1	1
540	здесь не	4	1
541	без всякого	1	1
542	только при	2	1
543	могут и	1	1
544	степени и	2	1
545	мы наблюдаем	1	1
546	проч и	1	1
547	как с	1	1
548	всего следует	1	1
549	уже за	1	1
550	на нее	1	1
551	и которые	2	1
552	ее предмет	1	1
553	на которую	1	1
554	что дело	1	1
555	по сравнению	1	1
556	и выбора	1	1
557	на них	3	1
558	форма но	2	1
559	содержание как	5	1
560	в отдельном	1	1
561	как выражение	1	1
562	в содержании	1	1
563	с человеком	1	1
564	свои служебные	1	1
565	со всех	2	1
566	при восприятии	2	1
567	каждый раз	1	1
568	именно с	1	1
569	образа как	1	1
570	др и	1	1
571	делает возможным	2	1
572	не служат	1	1
573	на что	1	1
574	должна бы	1	1
575	мы понимаем	1	1
576	своему значению	1	1
577	что или	1	1
578	будем называть	2	1
579	всегда может	1	1
580	ее от	1	1
581	их физической	1	1
582	организма и	2	1
583	во втором	1	1
584	искусства потому	1	1
585	и целых	1	1
586	в глазах	1	1
587	не более	2	1
588	может иметь	5	1
589	как явление	2	1
590	несколько иначе	1	1
591	содержания но	3	1
592	и ночь	1	1
593	к нему	10	1
594	что здесь	1	1
595	которой и	1	1
596	но с	3	1
597	с себя	1	1
598	связей с	1	1
599	дело с	6	1
600	и быть	1	1
601	ряд то	1	1
602	о другом	1	1
603	как нечто	3	1
604	к их	1	1
605	его место	1	1
606	обращаться к	1	1
607	содержание может	1	1
608	к психологии	1	1
609	обыкновенно что	1	1
610	между этими	1	1
611	который в	1	1
612	именно на	1	1
613	со всеми	3	1
614	человека с	1	1
615	мы придаем	1	1
616	смысле мы	2	1
617	конечно не	5	1
618	которому он	1	1
619	содержание не	2	1
620	формы вызывает	1	1
621	в большинстве	5	1
622	в единстве	12	1
623	языка как	2	1
624	смысл слова	1	1
625	языка может	1	1
626	большинстве случаев	5	1
627	понятий в	1	1
628	и понимание	1	1
629	есть та	1	1
630	цели и	2	1
631	в известной	3	1
632	не для	1	1
633	содержание и	2	1
634	с этими	1	1
635	к ним	1	1
636	не о	1	1
637	и язык	1	1
638	может служить	1	1
639	только с	1	1
640	не воспринимаем	1	1
641	явлений в	1	1
642	нас как	1	1
643	в особенности	2	1
644	имели бы	1	1
645	она начинает	1	1
646	не были	1	1
647	а эта	1	1
648	а на	1	1
649	с другим	1	1
650	и начинается	1	1
651	на ее	3	1
652	связаны с	2	1
653	именно в	1	1
654	тот который	1	1
655	значения в	1	1
656	человека а	1	1
657	и прежде	5	1
658	несколько примеров	1	1
659	оценивают значение	1	1
660	и души	1	1
661	и др	8	1
662	предмет и	1	1
663	притом не	1	1
664	его как	3	1
665	нам совершенно	1	1
666	как ни	1	1
667	его особенности	1	1
668	периода главы	1	1
669	была бы	2	1
670	этом основании	1	1
671	с предметом	2	1
672	человека или	1	1
673	в подобных	1	1
674	очень часто	1	1
675	искусства то	1	1
676	язык для	1	1
677	от связи	1	1
678	его во	1	1
679	все то	3	1
680	взаимодействии со	1	1
681	не чувство	1	1
682	которое в	1	1
683	со словом	5	1
684	нее это	2	1
685	к своему	2	1
686	видит в	1	1
687	если оно	1	1
688	сравнению с	1	1
689	в той	1	1
690	выйти за	1	1
691	совсем другой	1	1
692	ли эта	1	1
693	форма в	1	1
694	своего содержания	2	1
695	к чему	2	1
696	чувство и	1	1
697	и о	5	1
698	занимает в	1	1
699	но для	1	1
700	же значение	1	1
701	в более	4	1
702	это уже	1	1
703	за его	3	1
704	формы и	5	1
705	или только	1	1
706	имеет дело	9	1
707	может но	1	1
708	это как	1	1
709	с содержанием	3	1
710	того значения	1	1
711	необходимых для	1	1
712	и первое	1	1
713	вообще в	1	1
714	необходимое для	1	1
715	все они	5	1
716	есть уже	1	1
717	того времени	1	1
718	но всегда	1	1
719	связь с	3	1
720	может и	4	1
721	слово в	2	1
722	но эта	1	1
723	в органах	1	1
724	звук все	1	1
725	от всех	4	1
726	сказали бы	1	1
727	форма а	1	1
728	есть и	1	1
729	их бояться	1	1
730	форма становится	1	1
731	до степени	2	1
732	жизни и	1	1
733	как слово	1	1
734	в своих	2	1
735	предполагает уже	1	1
736	вносит в	1	1
737	в процессе	1	1
738	снова и	1	1
739	им и	1	1
740	смысле что	1	1
