N	2gram	Bakhtin_Pr_2	Myshleni
437	и могут	1	1
438	целого но	1	1
439	а как	4	1
440	слово во	1	1
441	усиливается и	1	1
442	или наоборот	1	1
443	это совершенно	1	1
444	совершенно специфические	1	1
445	при анализе	1	1
446	которую мы	1	1
447	именно к	1	1
448	во внутреннем	2	1
449	он как	1	1
450	но она	1	1
451	две вещи	1	1
452	ему в	1	1
453	себе что	2	1
454	с большим	2	1
455	сложнейших внутренних	1	1
456	другим в	1	1
457	не был	2	1
458	это имеет	1	1
459	его так	1	1
460	одним словом	1	1
461	друг к	2	1
462	прямо противоположным	1	1
463	мы будем	3	1
464	но как	1	1
465	точка зрения	1	1
466	друг на	2	1
467	и подчинить	1	1
468	функции слова	1	1
469	на речь	1	1
470	оно является	2	1
471	за пределы	3	1
472	сама по	4	1
473	настолько тесно	1	1
474	представим себе	2	1
475	там где	4	1
476	в центре	1	1
477	в особом	1	1
478	что как	1	1
479	в своем	4	1
480	ней в	1	1
481	кроме того	3	1
482	и понимания	1	1
483	и как	2	1
484	словом все	1	1
485	от этого	1	1
486	мысли ее	1	1
487	стороны мы	1	1
488	к чему	1	1
489	индивидуальной и	1	1
490	та же	2	1
491	себя с	1	1
492	момент его	2	1
493	же слово	2	1
494	тому же	3	1
495	в ответ	1	1
496	бы не	2	1
497	еще один	3	1
498	с их	2	1
499	может найти	1	1
500	мы обратимся	2	1
501	о предмете	1	1
502	ее как	1	1
503	но ведь	5	1
504	но на	2	1
505	этот процесс	1	1
506	но прежде	1	1
507	при всякой	2	1
508	в первых	1	1
509	при этом	6	1
510	и лучше	1	1
511	а скорее	1	1
512	она становится	1	1
513	не как	6	1
514	что еще	1	1
515	всеми ее	1	1
516	на этом	1	1
517	речь с	1	1
518	для выделения	1	1
519	благоприятные условия	1	1
520	фразы с	1	1
521	но все	2	1
522	еще более	2	1
523	слова не	1	1
524	мы слышим	1	1
525	в сторону	2	1
526	тем свободнее	1	1
527	и дальше	1	1
528	в другом	7	1
529	и внутренняя	1	1
530	вместо того	1	1
531	оттенок в	1	1
532	на ту	1	1
533	времени и	2	1
534	найти своего	1	1
535	на этой	1	1
536	этот основной	1	1
537	говорить не	1	1
538	перехода из	1	1
539	в данной	1	1
540	не умеет	1	1
541	как первый	1	1
542	может стать	4	1
543	должен был	1	1
544	делает его	1	1
545	видеть и	4	1
546	отсюда и	1	1
547	этого нового	1	1
548	он несет	1	1
549	участия в	1	1
550	но вся	1	1
551	все равно	1	1
552	к которым	1	1
553	на друга	2	1
554	его отношения	1	1
555	и уже	1	1
556	его слово	1	1
557	к их	1	1
558	мы с	2	1
559	еще в	1	1
560	остается в	1	1
561	мы как	1	1
562	этих отношений	1	1
563	и без	2	1
564	внутренняя смысловая	1	1
565	не к	1	1
566	что я	6	1
567	от его	1	1
568	ее он	1	1
569	заместить его	1	1
570	в одном	12	1
571	силу и	1	1
572	остается вне	1	1
573	другом и	1	1
574	слово или	2	1
575	здесь перед	1	1
576	их в	4	1
577	вещей и	1	1
578	и окно	1	1
579	путь его	1	1
580	сам с	1	1
581	из слов	1	1
582	кажется нам	1	1
583	раз и	2	1
584	этих трех	3	1
585	те изменения	2	1
586	что есть	1	1
587	есть прежде	1	1
588	с теми	2	1
589	аналогичное явление	1	1
590	одна из	2	1
591	на два	3	1
592	одной плоскости	2	1
593	ее с	1	1
594	на себе	2	1
595	и сама	1	1
596	значение этого	1	1
597	в структуре	1	1
598	не могло	1	1
599	для всего	1	1
600	это с	1	1
601	следовательно и	1	1
602	не достигается	1	1
603	и соответственно	1	1
604	при наличии	1	1
605	его речи	2	1
606	снова в	1	1
607	а во	1	1
608	и лишь	1	1
609	или как	4	1
610	всего на	1	1
611	или ослабляться	1	1
612	слову и	2	1
613	эта тенденция	1	1
614	развивается в	1	1
615	слове и	1	1
616	другой стороны	3	1
617	это слово	5	1
618	и мысли	2	1
619	на него	3	1
620	для слова	1	1
621	почти не	2	1
622	самой этой	2	1
623	для другого	3	1
624	эту внутреннюю	1	1
625	так сказать	6	1
626	перед ним	2	1
627	у меня	5	1
628	такие же	1	1
629	функцию но	1	1
630	собой ряд	1	1
631	совершенно особая	1	1
632	про себя	1	1
633	одну и	1	1
634	для его	1	1
635	к речи	1	1
636	особенности и	1	1
637	но к	2	1
638	предмет в	2	1
639	самое главное	1	1
640	и это	4	1
641	некоторой степени	1	1
642	слов но	1	1
643	и самое	2	1
644	и тогда	1	1
645	но по	1	1
646	как не	1	1
647	не хочу	1	1
648	но при	3	1
649	и сами	2	1
650	всем этим	2	1
651	здесь не	6	1
652	всего этого	2	1
653	без всякого	2	1
654	и говорит	1	1
655	в себя	3	1
656	степени и	1	1
657	и ту	1	1
658	в нескольких	1	1
659	мысли мы	1	1
660	понятно что	1	1
661	поэтому в	1	1
662	совершенно невозможно	1	1
663	он сам	3	1
664	другого и	2	1
665	в словах	4	1
666	из одного	4	1
667	и вообще	1	1
668	речи там	1	1
669	о нем	6	1
670	незаметно для	1	1
671	и поэтому	1	1
672	после того	1	1
673	там в	3	1
674	любви к	1	1
675	упоминали выше	1	1
676	собственные мысли	1	1
677	слово может	4	1
678	между тем	3	1
679	от них	2	1
680	всей внутренней	1	1
681	извне но	1	1
682	в форме	2	1
683	в другой	1	1
684	другого в	3	1
685	а следовательно	1	1
686	все время	1	1
687	я себе	1	1
688	в слово	1	1
689	нет он	1	1
690	а именно	1	1
691	условия для	1	1
692	поэтому все	1	1
693	и мы	1	1
694	и самые	1	1
695	что здесь	1	1
696	этом смысле	2	1
697	но так	2	1
698	известно что	2	1
699	в двух	1	1
700	и развитием	1	1
701	этот вопрос	4	1
702	мы увидим	5	1
703	в стороне	2	1
704	и после	1	1
705	всяком случае	1	1
706	не сказать	1	1
707	смысловая структура	1	1
708	но между	1	1
709	сильнее чем	1	1
710	человека с	1	1
711	прямо не	1	1
712	первостепенное значение	2	1
713	конечно не	2	1
714	зрения того	1	1
715	отношений к	1	1
716	в виде	3	1
717	предполагает наличие	1	1
718	из них	2	1
719	за ним	1	1
720	их как	1	1
721	слова его	1	1
722	в прозе	1	1
723	человеке или	1	1
724	до некоторой	1	1
725	в выборе	1	1
726	собой не	1	1
727	как его	4	1
728	слов эта	1	1
729	у него	6	1
730	само по	1	1
731	не говорит	1	1
732	как будто	1	1
733	в них	4	1
734	в других	1	1
735	к самому	3	1
736	в письменной	1	1
737	уже говорили	3	1
738	за этим	1	1
739	или иной	3	1
740	он живет	1	1
741	и из	1	1
742	нельзя сказать	2	1
743	здесь в	3	1
744	к которому	1	1
745	как же	2	1
746	а с	2	1
747	слова значение	1	1
748	слово но	1	1
749	приближаться к	1	1
750	всякое слово	1	1
751	связано с	1	1
752	устную речь	7	1
753	не было	1	1
754	основной вопрос	1	1
755	на этот	4	1
756	слове в	1	1
757	в третьей	1	1
758	и непосредственно	1	1
759	его как	1	1
760	и внутренне	1	1
761	как ни	1	1
762	отсюда возникает	1	1
763	одну из	1	1
764	себя как	3	1
765	голос и	1	1
766	он и	3	1
767	в одно	3	1
768	в связи	1	1
769	все более	1	1
770	входить в	1	1
771	но оно	1	1
772	речь но	1	1
773	и особенно	2	1
774	со словом	1	1
775	учению о	1	1
776	речи лежит	1	1
777	но сама	1	1
778	он говорит	2	1
779	если оно	2	1
780	в романах	3	1
781	не удалось	1	1
782	находятся в	1	1
783	из этой	1	1
784	слов в	2	1
785	по существу	3	1
786	то к	1	1
787	характеристике третьего	1	1
788	как речь	1	1
789	как две	1	1
790	раз эти	1	1
791	дело идет	1	1
792	на которой	1	1
793	при условии	1	1
794	так ли	2	1
795	числе и	1	1
796	однако не	1	1
797	которой он	1	1
798	к другим	1	1
799	в каких	1	1
800	вещь а	1	1
801	изменения которые	2	1
802	случае он	1	1
803	речи со	1	1
804	оно и	1	1
805	себе но	2	1
806	речь именно	1	1
807	слова со	1	1
808	остается тем	1	1
809	в результате	4	1
810	о котором	1	1
811	своей собственной	1	1
812	а к	1	1
813	хотя и	5	1
814	она уже	1	1
815	значение внутренней	1	1
816	и все	6	1
817	той или	3	1
818	будет все	2	1
819	это направление	1	1
820	конце концов	2	1
821	в диалогической	1	1
822	но зато	3	1
823	все они	1	1
824	на более	1	1
825	же в	1	1
826	сущности все	1	1
827	в равной	1	1
828	отношении к	2	1
829	м б	6	1
830	по поводу	1	1
831	в высшем	1	1
832	наконец не	1	1
833	их сознания	2	1
834	была бы	2	1
835	в такие	3	1
836	по одному	1	1
837	жизни а	1	1
838	нет но	2	1
839	него и	1	1
840	из своей	1	1
841	что такое	2	1
842	человеку который	1	1
843	но эти	4	1
844	внешнюю речь	1	1
845	и другие	1	1
846	слово уже	2	1
847	всем своим	1	1
848	в таком	2	1
849	том числе	1	1
850	они не	1	1
