N	2gram	Savitsky_E_1	Myshleni
149	независимо от	4	3
150	как в	3	3
151	хотя и	2	3
152	от этого	5	3
153	представляет собой	3	3
154	в случае	2	3
155	на его	1	3
156	как оно	2	3
157	при этом	1	3
158	с ней	1	3
159	и по	5	3
160	в ином	1	3
161	в них	3	3
162	к осознанию	1	3
163	иначе говоря	2	3
164	в их	11	3
165	по себе	4	3
166	что с	1	3
167	в основе	1	3
168	это мы	1	3
169	больше чем	1	3
170	по своей	2	3
171	связи с	1	3
172	этом отношении	3	3
173	только те	2	3
174	те же	1	3
175	мог бы	2	3
176	во втором	2	3
177	в его	2	3
178	к установлению	1	3
179	и только	3	3
180	в сферу	2	3
181	развития но	1	3
182	один из	1	3
183	этот вопрос	2	3
184	и его	1	3
185	есть в	2	3
186	представить себе	1	3
187	на примере	1	3
188	в психологии	3	3
189	только к	2	3
190	связано с	3	3
191	зависит от	1	3
192	а не	2	3
193	совершенно очевидно	2	3
194	но как	2	3
195	как это	4	3
196	это есть	1	3
197	в другой	2	3
198	бы в	2	3
199	мы должны	2	3
200	отношении к	15	3
201	этого пункта	1	3
202	в своих	2	3
203	как на	3	3
204	в силе	1	2
205	определенного рода	1	2
206	с более	3	2
207	вместо того	1	2
208	действовать в	1	2
209	он сам	2	2
210	к которой	1	2
211	прежде всего	9	2
212	все же	1	2
213	когда он	3	2
214	и наконец	2	2
215	не являются	1	2
216	нами в	1	2
217	все эти	1	2
218	в последнее	1	2
219	но на	3	2
220	состоит в	1	2
221	различия в	3	2
222	с этой	6	2
223	не станем	1	2
224	как они	1	2
225	различие между	1	2
226	с другими	2	2
227	себе ничего	1	2
228	этом смысле	3	2
229	сказывается в	2	2
230	чем в	4	2
231	во внимание	1	2
232	несмотря на	4	2
233	смысле что	1	2
234	в этих	2	2
235	что если	2	2
236	в своей	8	2
237	лежат в	4	2
238	в такой	1	2
239	в котором	2	2
240	же направлении	1	2
241	том смысле	1	2
242	в которых	3	2
243	но это	1	2
244	друг другу	1	2
245	и более	2	2
246	и вообще	1	2
247	что эта	1	2
248	не менее	1	2
249	она не	2	2
250	для каждого	1	2
251	и другое	1	2
252	он мог	1	2
253	казалось бы	1	2
254	к определенному	1	2
255	каждой из	1	2
256	именно потому	2	2
257	у нас	1	2
258	приходит к	1	2
259	этих отношений	1	2
260	значительной мере	1	2
261	и от	3	2
262	последнее время	1	2
263	в совершенно	1	2
264	как с	1	2
265	этот период	1	2
266	земной поверхности	1	2
267	еще в	1	2
268	для этого	1	2
269	с ним	1	2
270	означает что	1	2
271	на вопрос	1	2
272	внимание на	1	2
273	в значительной	2	2
274	нас в	1	2
275	эти последние	2	2
276	но с	2	2
277	в новой	1	2
278	этих сфер	1	2
279	с ними	1	2
280	дело с	1	2
281	которое мы	1	2
282	этот факт	3	2
283	для всех	1	2
284	если мы	1	2
285	не из	3	2
286	но совершенно	1	2
287	в новом	1	2
288	бы совершенно	2	2
289	из них	3	2
290	в одном	2	2
291	в других	2	2
292	с другой	7	2
293	к которому	1	2
294	во второй	3	2
295	исходит из	1	2
296	более того	1	2
297	в любой	1	2
298	которых мы	1	2
299	не на	4	2
300	в связи	1	2
301	все более	9	2
302	по своему	7	2
303	в данном	3	2
304	для возникновения	1	2
305	этого слова	1	2
306	этого факта	1	2
307	находящихся в	1	2
308	и иного	1	2
309	известной степени	3	2
310	для нас	4	2
311	но когда	1	2
312	возникает вопрос	1	2
313	именно поэтому	1	2
314	а в	2	2
315	другой стороны	2	2
316	имеет место	2	2
317	ее в	3	2
318	и другие	1	2
319	это в	1	2
320	понимать что	1	2
321	способны к	2	1
322	собой процессы	1	1
323	тех же	1	1
324	вниз от	1	1
325	же по	1	1
326	если обратиться	1	1
327	может по	1	1
328	от своей	1	1
329	в чисто	1	1
330	в определенный	1	1
331	и до	1	1
332	указанных выше	1	1
333	что эти	2	1
334	что состояние	1	1
335	с таким	1	1
336	есть не	2	1
337	неизбежно приводит	1	1
338	ответить на	1	1
339	есть нечто	1	1
340	только это	1	1
341	дальше от	1	1
342	ориентироваться не	1	1
343	но даже	4	1
344	не способен	1	1
345	из географии	1	1
346	свою очередь	2	1
347	и сами	1	1
348	не нужно	2	1
349	быть в	1	1
350	окажется в	1	1
351	в огромной	2	1
352	точка зрения	2	1
353	на нет	1	1
354	силу этого	1	1
355	остановились на	1	1
356	друг от	2	1
357	которые они	2	1
358	за пределы	1	1
359	только путем	1	1
360	один и	1	1
361	которые не	1	1
362	пределах данной	1	1
363	отнюдь не	9	1
364	в центре	1	1
365	что во	1	1
366	его на	2	1
367	лежащих в	1	1
368	стороны и	6	1
369	что как	1	1
370	от господствующей	1	1
371	кроме того	1	1
372	находящиеся в	1	1
373	в полном	1	1
374	всем другим	1	1
375	сказал бы	1	1
376	и тот	1	1
377	его к	1	1
378	имеет в	2	1
379	в этот	1	1
380	психологии и	1	1
381	не можем	2	1
382	как то	1	1
383	что это	2	1
384	их развитии	1	1
385	мы получаем	1	1
386	он в	1	1
387	господствует в	1	1
388	только между	1	1
389	с их	1	1
390	нами при	1	1
391	к выводу	1	1
392	по степени	1	1
393	но именно	2	1
394	известных пределах	2	1
395	потребности в	1	1
396	при данной	1	1
397	и еще	2	1
398	не значит	1	1
399	эта последняя	1	1
400	пределах одного	1	1
401	не как	1	1
402	то как	1	1
403	путем длительного	1	1
404	или иных	1	1
405	но все	1	1
406	может остаться	1	1
407	сделать из	1	1
408	бы они	1	1
409	то чтобы	1	1
410	они должны	1	1
411	об этом	1	1
412	и с	2	1
413	входит в	1	1
414	и всей	1	1
415	революция это	1	1
416	окажется что	2	1
417	эти обозначения	1	1
418	ведь в	1	1
419	который по	1	1
420	роли и	1	1
421	огромной степени	1	1
422	рядом с	1	1
423	далеко не	2	1
424	но все-таки	1	1
425	рода и	1	1
426	можно считать	3	1
427	оказалось доступным	1	1
428	потому и	1	1
429	всех этих	1	1
430	иначе обстоит	2	1
431	в гораздо	2	1
432	мы приходим	1	1
433	представление о	2	1
434	большей степени	1	1
435	в отличие	1	1
436	собой между	1	1
437	относится всецело	1	1
438	в другие	1	1
439	играть в	1	1
440	однако не	1	1
441	и наоборот	1	1
442	же может	1	1
443	ли уже	1	1
444	даже в	4	1
445	проистекает из	1	1
446	второго рода	1	1
447	но они	1	1
448	этого же	1	1
449	с теми	1	1
450	дело в	3	1
451	одна из	1	1
452	что принцип	1	1
453	и притом	4	1
454	кто склонен	1	1
455	о таких	1	1
456	для всего	1	1
457	а для	1	1
458	то окажется	2	1
459	действительности но	1	1
460	она никогда	1	1
461	рассматривать с	1	1
462	иными словами	4	1
463	высшей и	1	1
464	ту мысль	1	1
465	связь и	1	1
466	считать что	1	1
467	в будущем	3	1
468	в каком	4	1
469	начиная с	2	1
470	есть только	1	1
471	им но	2	1
472	положение которое	1	1
473	числе и	1	1
474	подтверждение в	1	1
475	мы остановились	1	1
476	данной области	2	1
477	выше а	1	1
478	и это	1	1
479	оно может	1	1
480	и о	1	1
481	от друга	2	1
482	в ее	8	1
483	данном случае	2	1
484	х и	1	1
485	в рамки	1	1
486	не повторяет	1	1
487	и когда	1	1
488	и центральной	1	1
489	и ту	2	1
490	которыми мы	1	1
491	отношении которых	1	1
492	возникающее в	1	1
493	когда его	1	1
494	является в	1	1
495	в определенной	1	1
496	упомянутые выше	1	1
497	при том	1	1
498	может в	1	1
499	только и	1	1
500	в известных	2	1
501	для мышления	1	1
502	о том	3	1
503	что его	1	1
504	может не	1	1
505	ни на	3	1
506	к нему	2	1
507	между тем	8	1
508	которые мы	1	1
509	развития не	1	1
510	эти два	1	1
511	же приблизительно	1	1
512	его мысль	1	1
513	что же	2	1
514	и можно	2	1
515	в лучшем	1	1
516	если взять	1	1
517	второй половине	2	1
518	но так	1	1
519	и соответствующая	1	1
520	в двух	1	1
521	в ряде	1	1
522	тот же	1	1
523	зрения есть	1	1
524	мы увидим	1	1
525	не дошла	1	1
526	смысле является	1	1
527	во всем	1	1
528	как нечто	1	1
529	в прошлом	3	1
530	исследования по	1	1
531	который в	1	1
532	одних и	1	1
533	первого рода	2	1
534	и ее	1	1
535	об их	1	1
536	высшее и	3	1
537	с одной	8	1
538	с которыми	1	1
539	заключают в	1	1
540	земного шара	9	1
541	и теперь	2	1
542	с живыми	1	1
543	внимание что	1	1
544	конечно не	1	1
545	на всем	4	1
546	уже не	1	1
547	то и	1	1
548	в виде	5	1
549	в начале	1	1
550	оно всегда	1	1
551	в известном	3	1
552	в данной	3	1
553	этот раз	1	1
554	обратиться к	1	1
555	и их	1	1
556	зрения развития	1	1
557	в известной	3	1
558	как их	2	1
559	быть установлены	1	1
560	и должна	1	1
561	вовсе не	6	1
562	гораздо большей	1	1
563	путем установления	1	1
564	мы обозначаем	1	1
565	отличие от	1	1
566	во всей	2	1
567	в случаях	1	1
568	к той	2	1
569	находятся в	1	1
570	и даже	6	1
571	или иной	4	1
572	раз выше	1	1
573	влияние на	2	1
574	нельзя сказать	1	1
575	оно будет	1	1
576	что тот	1	1
577	с той	1	1
578	как же	2	1
579	и затем	1	1
580	которое имеет	1	1
581	говорит о	3	1
582	к сожалению	1	1
583	явление которое	1	1
584	что обе	1	1
585	а на	1	1
586	не означает	2	1
587	оказались к	1	1
588	вопрос можно	1	1
589	к любой	1	1
590	каждую из	1	1
591	если даже	1	1
592	мы хотим	1	1
593	мы поймем	1	1
594	этот принцип	1	1
595	ближе к	1	1
596	себе подтверждение	1	1
597	если не	1	1
598	и во	2	1
599	на самих	1	1
600	если этот	2	1
601	относятся к	2	1
602	но этот	1	1
603	в направлении	4	1
604	одной стороны	8	1
605	что за	1	1
606	она есть	1	1
607	с некоторыми	1	1
608	смысле этого	1	1
609	это различие	1	1
610	мы говорили	1	1
611	в тех	1	1
612	происходит в	2	1
613	эту мысль	1	1
614	значит что	1	1
615	возможность такого	1	1
616	мы сказали	1	1
617	ли не	1	1
618	на пути	1	1
619	чтобы ответить	1	1
620	в истории	2	1
621	аналогии с	1	1
622	приблизиться к	1	1
623	лучшем случае	1	1
624	с большой	2	1
625	становится ясным	1	1
626	с хотя	1	1
627	тех или	1	1
628	в более	1	1
629	вопрос в	1	1
630	этих положений	1	1
631	приводит нас	2	1
632	новое слово	3	1
633	с понятиями	1	1
634	должны быть	1	1
635	при таком	1	1
636	то можно	1	1
637	включает в	1	1
638	в результате	3	1
639	особого рода	1	1
640	и частных	1	1
641	той или	4	1
642	тем более	4	1
643	главным образом	2	1
644	в большей	1	1
645	обстоит дело	3	1
646	в свою	3	1
647	приблизительно в	1	1
648	которых наиболее	1	1
649	есть то	1	1
650	чтобы ее	1	1
651	они относятся	1	1
652	значение в	1	1
653	все что	1	1
654	этой точки	5	1
655	том числе	1	1
