N	2gram	Vygotskiy__5	StatiiOP
141	но он	7	3
142	и более	3	3
143	на эти	1	3
144	тому что	5	3
145	это слово	1	3
146	связи с	3	3
147	и здесь	2	3
148	что все	6	3
149	со стороны	1	3
150	на вопрос	5	3
151	и что	12	3
152	раньше чем	3	3
153	нельзя сказать	1	3
154	и его	3	3
155	тесно связана	1	3
156	уже в	1	3
157	не так	1	3
158	для него	5	3
159	так как	16	3
160	в системе	4	3
161	как раз	1	3
162	не является	5	3
163	связан с	1	3
164	к которому	4	3
165	что для	2	3
166	одной стороны	3	3
167	до конца	3	3
168	с которым	1	3
169	что мы	4	3
170	в связи	1	3
171	с этой	4	3
172	тем более	4	3
173	к этому	3	3
174	в виде	1	3
175	в какой	6	3
176	самом деле	3	2
177	он может	3	2
178	мы имели	2	2
179	такое же	2	2
180	той же	4	2
181	в сущности	13	2
182	как я	3	2
183	того же	7	2
184	его отношение	2	2
185	которое он	1	2
186	во всех	2	2
187	но как	3	2
188	если в	3	2
189	с которыми	2	2
190	что они	5	2
191	что именно	1	2
192	более и	1	2
193	сказать об	1	2
194	в самом	4	2
195	формы в	1	2
196	он делает	2	2
197	и тот	3	2
198	имеем в	1	2
199	так сказать	1	2
200	не как	1	2
201	том чтобы	1	2
202	в плане	1	2
203	и по	4	2
204	но все	2	2
205	и может	3	2
206	заключается в	5	2
207	известно что	1	2
208	ее в	3	2
209	а с	2	2
210	мы не	3	2
211	в развитии	28	2
212	такой же	4	2
213	в такой	5	2
214	не столько	1	2
215	быть применимо	1	2
216	взгляд на	1	2
217	точку зрения	1	2
218	которые в	1	2
219	в прямом	1	2
220	тем не	1	2
221	для этого	1	2
222	этой области	1	2
223	в отношении	9	2
224	не менее	3	2
225	но они	2	2
226	как можно	1	2
227	что эта	3	2
228	самого начала	5	2
229	дело не	1	2
230	на котором	1	2
231	тогда когда	5	2
232	много общего	1	2
233	к этим	1	2
234	не имеет	4	2
235	никогда не	5	2
236	этих двух	3	2
237	от того	3	2
238	начиная с	1	2
239	могут быть	4	2
240	к тому	6	2
241	для его	2	2
242	для того	14	2
243	как мы	10	2
244	с ее	1	2
245	в виду	2	2
246	без всякого	1	2
247	на основе	2	2
248	с самого	5	2
249	что у	2	2
250	на нее	2	2
251	и которые	1	2
252	что отдельные	1	2
253	нас к	3	2
254	одного из	1	2
255	с одной	3	2
256	на что	1	2
257	что его	1	2
258	этого у	1	2
259	и во	1	2
260	а потому	3	2
261	в форме	1	2
262	и только	1	2
263	и других	1	2
264	все время	1	2
265	еще не	4	2
266	смысле является	1	2
267	и ее	1	2
268	есть в	1	2
269	то и	2	2
270	что если	4	2
271	во втором	1	2
272	при помощи	1	2
273	несомненно в	1	2
274	а то	1	2
275	мы находим	1	2
276	вовсе не	2	2
277	на четыре	1	2
278	должен был	1	2
279	или иной	1	2
280	до сих	3	2
281	не потому	1	2
282	в ряде	2	2
283	себя и	2	2
284	что не	1	2
285	не на	3	2
286	этот человек	1	2
287	ни на	2	2
288	вместе с	4	2
289	в одной	1	2
290	но не	10	2
291	в европейской	1	2
292	том смысле	1	2
293	этого слова	1	2
294	сих пор	3	2
295	один из	1	2
296	понимал что	1	2
297	в результате	4	2
298	работы над	1	2
299	в духе	1	2
300	только что	5	2
301	именно поэтому	1	2
302	все более	1	2
303	одной из	3	2
304	в свою	4	2
305	в общих	1	2
306	к этой	3	2
307	гораздо более	1	2
308	как известно	4	1
309	ту же	2	1
310	за пределы	4	1
311	прав когда	1	1
312	одним из	2	1
313	также и	1	1
314	сам по	1	1
315	и то	4	1
316	смысле слова	1	1
317	на самом	1	1
318	переход от	7	1
319	что когда	1	1
320	тем же	1	1
321	в первом	3	1
322	считаться с	1	1
323	должна быть	5	1
324	собственном смысле	1	1
325	уже по	4	1
326	его через	1	1
327	отношения к	2	1
328	есть не	2	1
329	для своего	1	1
330	при анализе	2	1
331	собой как	3	1
332	прямом смысле	1	1
333	вопрос о	12	1
334	ответить на	4	1
335	речи чем	1	1
336	он действует	1	1
337	совпадает с	2	1
338	он старался	1	1
339	мы научимся	2	1
340	но уже	1	1
341	событий и	1	1
342	мы и	5	1
343	что можно	1	1
344	и он	1	1
345	решение вопроса	1	1
346	развитии в	3	1
347	по линии	1	1
348	между собой	13	1
349	которое дает	2	1
350	быть в	2	1
351	всего этого	1	1
352	является таким	1	1
353	это означало	1	1
354	то мы	1	1
355	такова точка	1	1
356	не требует	2	1
357	мышления как	1	1
358	которых один	1	1
359	понятно почему	1	1
360	или иначе	1	1
361	а тем	2	1
362	мы будем	2	1
363	и другие	2	1
364	к жизни	3	1
365	с самой	1	1
366	со всеми	2	1
367	очевидно что	2	1
368	которые они	1	1
369	которые не	2	1
370	что хотя	1	1
371	в истории	2	1
372	опирается на	4	1
373	показать что	3	1
374	по которому	1	1
375	в своем	5	1
376	что совершается	1	1
377	применении к	1	1
378	когда он	2	1
379	целый ряд	1	1
380	и как	3	1
381	оказывается в	1	1
382	не являются	1	1
383	более или	1	1
384	при таком	1	1
385	значения как	1	1
386	еще на	1	1
387	представляет собой	7	1
388	его же	1	1
389	думать что	1	1
390	еще один	1	1
391	в известном	8	1
392	а потом	1	1
393	другом случае	1	1
394	чем его	3	1
395	как он	6	1
396	но на	1	1
397	что она	2	1
398	в нем	7	1
399	связанные с	6	1
400	том в	1	1
401	от которого	1	1
402	и больше	1	1
403	характеризуется тем	1	1
404	и почему	1	1
405	в окружающей	1	1
406	и социальной	1	1
407	с повторением	1	1
408	свою собственную	1	1
409	общий итог	1	1
410	он должен	5	1
411	же это	1	1
412	этого вопроса	3	1
413	свое время	2	1
414	одной и	1	1
415	что ни	1	1
416	это один	1	1
417	повторяет в	1	1
418	совпадают с	1	1
419	конечно в	1	1
420	к другу	1	1
421	зрения на	1	1
422	которая как	2	1
423	функции они	1	1
424	моменты в	1	1
425	отражение в	1	1
426	в ином	1	1
427	он является	1	1
428	рядом с	1	1
429	то как	3	1
430	к которым	2	1
431	этого не	1	1
432	во внимание	2	1
433	мы видели	3	1
434	смысле с	1	1
435	мы знаем	3	1
436	чем в	3	1
437	которые я	1	1
438	и того	3	1
439	именно то	1	1
440	нисколько не	1	1
441	их на	1	1
442	или менее	1	1
443	что значит	3	1
444	поэтому он	2	1
445	как по	1	1
446	сказать так	1	1
447	это делаю	2	1
448	мы встретились	1	1
449	о той	1	1
450	перевод на	1	1
451	если можно	1	1
452	то его	1	1
453	они уже	1	1
454	и значит	1	1
455	и той	1	1
456	друг другу	2	1
457	это относится	1	1
458	и эти	2	1
459	чтобы иметь	1	1
460	том же	1	1
461	по себе	7	1
462	свою силу	1	1
463	о значении	1	1
464	что ему	1	1
465	того как	5	1
466	которого он	1	1
467	в деятельности	5	1
468	иметь в	1	1
469	того чтобы	17	1
470	смысле что	1	1
471	не могло	1	1
472	он мог	1	1
473	вытекает из	3	1
474	области где	1	1
475	казалось бы	4	1
476	благодаря тому	1	1
477	к вопросу	1	1
478	в самой	1	1
479	того в	1	1
480	как она	3	1
481	по своей	3	1
482	такая же	1	1
483	до того	2	1
484	заменяет его	1	1
485	перед ним	1	1
486	становится понятным	1	1
487	вот в	1	1
488	подлежащее и	1	1
489	процесса в	3	1
490	уже о	1	1
491	его мышления	1	1
492	и другой	1	1
493	же самое	4	1
494	является одним	1	1
495	что является	2	1
496	той или	1	1
497	тот и	1	1
498	обычно в	1	1
499	для себя	1	1
500	как они	3	1
501	приходит к	3	1
502	своего развития	6	1
503	и о	1	1
504	которого мы	1	1
505	свою очередь	3	1
506	в ее	1	1
507	только при	1	1
508	с каким	2	1
509	совершенно ясно	2	1
510	в собственном	1	1
511	если попытаться	1	1
512	с первого	1	1
513	и этим	1	1
514	в пределах	4	1
515	вопрос что	1	1
516	приводит к	7	1
517	не те	1	1
518	с языком	1	1
519	как с	3	1
520	до самого	1	1
521	этот период	2	1
522	по аналогии	1	1
523	можно было	5	1
524	тем которые	1	1
525	те же	2	1
526	ясно что	1	1
527	том как	2	1
528	часто в	1	1
529	мы в	1	1
530	требующая от	1	1
531	по мере	2	1
532	с ним	5	1
533	но может	1	1
534	связанная с	2	1
535	образом в	2	1
536	находится в	2	1
537	все его	1	1
538	все дело	2	1
539	которые распадается	1	1
540	это но	1	1
541	или только	1	1
542	в применении	1	1
543	вот почему	3	1
544	известной степени	1	1
545	и т.д	4	1
546	этого основного	1	1
547	в раннем	1	1
548	развития как	1	1
549	язык и	2	1
550	чего она	1	1
551	влияние на	1	1
552	может не	1	1
553	знает что	2	1
554	вопросу о	1	1
555	теорий в	1	1
556	эта фраза	2	1
557	на отдельные	2	1
558	тем или	2	1
559	которых в	1	1
560	если принять	1	1
561	что и	3	1
562	и русская	1	1
563	язык в	1	1
564	именно в	4	1
565	которая и	1	1
566	из одних	1	1
567	в свете	4	1
568	в лучшем	3	1
569	жизнь но	1	1
570	известном смысле	7	1
571	показывают что	1	1
572	но так	1	1
573	мы сталкиваемся	1	1
574	его в	2	1
575	внутреннее единство	1	1
576	ли он	1	1
577	согласно которой	1	1
578	который в	1	1
579	являются в	1	1
580	между этими	1	1
581	это с	1	1
582	вопрос об	3	1
583	это же	1	1
584	которая была	1	1
585	где они	1	1
586	для всех	1	1
587	действие на	1	1
588	с двумя	1	1
589	не имеющие	1	1
590	ничто не	2	1
591	не можем	1	1
592	и они	1	1
593	ни одного	2	1
594	время является	1	1
595	является не	2	1
596	а это	1	1
597	внимание уделялось	1	1
598	не дает	2	1
599	языка но	1	1
600	из них	2	1
601	он принадлежит	1	1
602	только одно	1	1
603	это обстоятельство	1	1
604	и их	4	1
605	обучения в	4	1
606	в известной	3	1
607	содержания и	1	1
608	в одном	3	1
609	его развитии	1	1
610	как его	1	1
611	но что	3	1
612	идет в	3	1
613	того или	1	1
614	в других	1	1
615	представляют собой	2	1
616	уступает место	1	1
617	тем чем	1	1
618	из двух	1	1
619	и из	2	1
620	на примере	3	1
621	в немногих	1	1
622	то это	2	1
623	связаны с	1	1
624	первый и	2	1
625	и тех	1	1
626	на родную	1	1
627	еще и	3	1
628	на которые	3	1
629	могут иметь	1	1
630	системы и	1	1
631	говорит о	3	1
632	отдает себе	2	1
633	целым рядом	1	1
634	не означает	4	1
635	означало бы	1	1
636	уже до	1	1
637	языка не	2	1
638	которые происходят	1	1
639	долгое время	1	1
640	о чем	2	1
641	т.е он	1	1
642	принять во	1	1
643	там где	1	1
644	из потребности	1	1
645	совершенно очевидно	2	1
646	речи и	6	1
647	если не	1	1
648	для этой	1	1
649	виде в	1	1
650	с помощью	10	1
651	является совершенно	1	1
652	критики которые	1	1
653	в частности	3	1
654	внимания к	1	1
655	я говорю	1	1
656	требует от	3	1
657	в данном	1	1
658	что за	1	1
659	есть свои	1	1
660	в той	6	1
661	этой последней	2	1
662	смысле этого	1	1
663	тому как	4	1
664	что же	1	1
665	даже с	1	1
666	по существу	3	1
667	об особенностях	2	1
668	это значит	5	1
669	из отдельных	1	1
670	в состоянии	4	1
671	должно быть	8	1
672	и примитивными	1	1
673	действуют в	2	1
674	эти вопросы	1	1
675	лучшем случае	4	1
676	этом и	1	1
677	но для	1	1
678	с ритмом	1	1
679	одновременно с	1	1
680	анализа и	1	1
681	совершается в	2	1
682	тем и	1	1
683	об отношении	2	1
684	к кому	1	1
685	том виде	1	1
686	на большую	1	1
687	это как	1	1
688	своей собственной	1	1
689	чтобы понять	2	1
690	или иным	2	1
691	совершенно иной	2	1
692	для нас	1	1
693	особого рода	1	1
694	и все	1	1
695	или нет	1	1
696	места в	1	1
697	бы в	4	1
698	вообще в	1	1
699	но зато	1	1
700	хотя бы	5	1
701	находим в	1	1
702	в связь	1	1
703	потом он	1	1
704	которым мы	1	1
705	разницу между	1	1
706	отношении к	1	1
707	с теми	1	1
708	какой степени	1	1
709	не знает	5	1
710	отношением к	2	1
711	но этот	2	1
712	или иного	1	1
713	я это	3	1
714	перейти к	3	1
715	в свое	2	1
716	в трех	1	1
717	которая существует	1	1
718	жизни и	2	1
719	но эти	1	1
720	сказать по	1	1
721	этой точки	4	1
722	только не	3	1
723	которая не	1	1
724	так же	15	1
725	все что	2	1
726	они не	3	1
