N	2gram	Losev_Dial_1	Problema
152	ясно что	8	3
153	если бы	12	3
154	и должно	1	3
155	природы и	1	3
156	на почве	1	3
157	этом смысле	3	3
158	но с	3	3
159	мы увидим	2	3
160	как нечто	1	3
161	с одной	2	3
162	со всеми	1	3
163	вопроса о	1	3
164	как такового	1	3
165	и даже	13	3
166	оно не	1	3
167	одной стороны	2	3
168	есть лишь	1	3
169	его как	1	3
170	да и	6	3
171	но это	8	3
172	все это	11	3
173	природу и	1	3
174	не больше	2	3
175	не является	3	3
176	культуры и	1	3
177	она может	1	3
178	от него	4	3
179	и все	3	3
180	ни было	2	3
181	не знает	2	3
182	в таком	1	3
183	все что	1	3
184	они не	1	3
185	можно говорить	2	2
186	он может	1	2
187	для науки	3	2
188	и есть	16	2
189	в котором	4	2
190	проникает в	1	2
191	его не	6	2
192	есть не	3	2
193	мы имеем	2	2
194	ничего нет	1	2
195	но она	3	2
196	я не	5	2
197	и он	5	2
198	не остается	1	2
199	столь же	1	2
200	в чем	6	2
201	коем случае	1	2
202	но как	2	2
203	а только	3	2
204	или иное	3	2
205	дает нам	1	2
206	показать что	1	2
207	я должен	1	2
208	себе не	5	2
209	содержание не	1	2
210	к чему	1	2
211	и у	2	2
212	что это	11	2
213	бы не	1	2
214	за их	1	2
215	на то	5	2
216	понятий и	1	2
217	в корне	2	2
218	на этом	2	2
219	в каждом	2	2
220	здесь мы	1	2
221	и других	1	2
222	форму и	2	2
223	о которых	2	2
224	место и	1	2
225	как таковой	4	2
226	на первый	1	2
227	и при	2	2
228	и более	4	2
229	не могли	1	2
230	и вообще	4	2
231	можем сказать	2	2
232	и вся	1	2
233	раз и	2	2
234	что эта	4	2
235	она не	6	2
236	вне ее	1	2
237	дело в	1	2
238	и именно	1	2
239	того чтобы	1	2
240	чем не	1	2
241	в коем	1	2
242	во всем	2	2
243	а лишь	3	2
244	суждения и	1	2
245	связи с	1	2
246	здесь же	1	2
247	этом отношении	2	2
248	можем говорить	1	2
249	не могут	1	2
250	есть только	5	2
251	отличается от	2	2
252	же самое	1	2
253	что оно	5	2
254	для того	2	2
255	должен быть	1	2
256	что все	1	2
257	этот объект	1	2
258	в другом	2	2
259	другими словами	2	2
260	и что	12	2
261	и чистой	1	2
262	в него	2	2
263	мир в	1	2
264	в каких	1	2
265	того что	2	2
266	в современной	2	2
267	нуждается в	3	2
268	что он	11	2
269	в какой	1	2
270	себя в	1	2
271	не можем	1	2
272	в виде	2	2
273	не дает	1	2
274	но совершенно	1	2
275	ни с	6	2
276	что содержание	1	2
277	что и	3	2
278	вовсе не	7	2
279	содержание и	1	2
280	бы просто	1	2
281	случае не	3	2
282	то или	3	2
283	есть выражение	1	2
284	в особенности	5	2
285	или иной	3	2
286	здесь в	2	2
287	и пр	5	2
288	не было	6	2
289	но лишь	4	2
290	для эстетики	1	2
291	в связи	1	2
292	в частности	2	2
293	как это	4	2
294	своего объекта	1	2
295	к своему	1	2
296	какой мере	1	2
297	по существу	1	2
298	для понимания	1	2
299	зрения самого	2	2
300	можно сказать	6	2
301	того или	1	2
302	является как	1	2
303	двух миров	1	2
304	и внешнего	6	2
305	форм и	1	2
306	о котором	1	2
307	той или	7	2
308	не более	1	2
309	как явление	1	2
310	мы должны	5	2
311	ни к	2	2
312	в этих	5	2
313	говорить и	1	2
314	о сущности	1	2
315	была бы	3	2
316	к его	1	2
317	не нуждается	5	2
318	и другие	1	2
319	и эта	2	2
320	к этому	2	2
321	он совершенно	1	1
322	бы все	2	1
323	в объективном	1	1
324	а между	1	1
325	и методы	1	1
326	не иначе	1	1
327	ибо здесь	1	1
328	выражения в	1	1
329	стали бы	1	1
330	это и	4	1
331	мере в	1	1
332	и закон	1	1
333	но действительность	1	1
334	и реального	1	1
335	и принципиально	1	1
336	чего не	1	1
337	от самого	3	1
338	лежащая в	3	1
339	к другому	1	1
340	момент а	1	1
341	нем нет	3	1
342	не вещь	1	1
343	и интересует	1	1
344	с метафизикой	6	1
345	и организм	1	1
346	то самое	1	1
347	и могут	1	1
348	им самим	1	1
349	и ничего	1	1
350	которую я	1	1
351	мир не	1	1
352	бы что	1	1
353	что уже	2	1
354	вопрос о	2	1
355	и как-то	1	1
356	науки и	5	1
357	почти все	2	1
358	время как	2	1
359	что иное	1	1
360	на себя	1	1
361	бы ни	1	1
362	которое в	2	1
363	такое же	1	1
364	и самого	1	1
365	есть для	2	1
366	иное как	1	1
367	существе есть	1	1
368	этим не	1	1
369	как таковая	2	1
370	во внешнем	1	1
371	различия между	1	1
372	другой более	1	1
373	то он	2	1
374	искусство в	1	1
375	форма может	1	1
376	себе и	2	1
377	самого ни	1	1
378	каково бы	1	1
379	имеет границ	1	1
380	конечно совершенно	1	1
381	которые могли	1	1
382	природы как	1	1
383	то чем	1	1
384	стороны и	3	1
385	и где	2	1
386	в полном	1	1
387	могли бы	1	1
388	что по	1	1
389	в противоположность	5	1
390	есть ли	1	1
391	говорится в	1	1
392	при чтении	1	1
393	то в	7	1
394	нему с	1	1
395	не приходится	1	1
396	бы и	2	1
397	и внутреннего	2	1
398	и я	1	1
399	формы в	1	1
400	то время	1	1
401	которые в	1	1
402	в этой	1	1
403	такое значение	1	1
404	но он	1	1
405	только один	1	1
406	как он	4	1
407	если он	1	1
408	в наших	1	1
409	не могла	1	1
410	и если	1	1
411	что каждая	1	1
412	к выводу	1	1
413	из указанных	1	1
414	т д	19	1
415	прямого отношения	1	1
416	которой не	3	1
417	всех этих	3	1
418	нее и	1	1
419	эта последняя	1	1
420	в понимании	1	1
421	безразлично к	1	1
422	не как	2	1
423	и вот	6	1
424	чем она	1	1
425	свете а	1	1
426	образа и	2	1
427	так например	1	1
428	которое как	2	1
429	бы они	1	1
430	в одну	3	1
431	могла бы	2	1
432	и дальше	1	1
433	есть конечно	2	1
434	мы уже	1	1
435	больше как	1	1
436	зрения на	1	1
437	или наконец	1	1
438	это было	2	1
439	от одного	1	1
440	как просто	1	1
441	можно узнать	1	1
442	и мы	5	1
443	без нее	1	1
444	характер не	1	1
445	в природу	1	1
446	для них	1	1
447	он является	1	1
448	нет в	1	1
449	это положение	1	1
450	она и	1	1
451	все равно	3	1
452	мифа но	5	1
453	этого не	1	1
454	отражается в	1	1
455	и уже	1	1
456	потому и	1	1
457	нисколько не	4	1
458	слишком часто	1	1
459	был бы	1	1
460	только тем	1	1
461	но я	1	1
462	ибо не	1	1
463	введением в	1	1
464	можно найти	2	1
465	не становится	1	1
466	по сравнению	2	1
467	математического естествознания	1	1
468	к одному	1	1
469	себе а	2	1
470	в которых	2	1
471	мысли и	3	1
472	бы мы	1	1
473	действительность в	1	1
474	всю сложность	1	1
475	философски и	1	1
476	имели бы	1	1
477	и эти	1	1
478	есть именно	1	1
479	как осуществляется	1	1
480	же может	2	1
481	мере и	1	1
482	формы как	1	1
483	по себе	25	1
484	тому что	3	1
485	каждого отдельного	1	1
486	можно ли	1	1
487	не имеющая	1	1
488	вплоть до	3	1
489	до известной	1	1
490	как можно	2	1
491	иной раз	2	1
492	виду что	1	1
493	и начинает	1	1
494	но для	1	1
495	как о	2	1
496	правда в	1	1
497	что их	2	1
498	она никогда	1	1
499	в созерцании	1	1
500	иметь в	3	1
501	та или	3	1
502	может только	1	1
503	не их	1	1
504	того и	1	1
505	областей то	1	1
506	как формы	1	1
507	и без	1	1
508	под этим	1	1
509	именно с	1	1
510	находятся в	1	1
511	этих двух	1	1
512	или иная	3	1
513	явление в	1	1
514	очень мало	2	1
515	и является	2	1
516	мире и	1	1
517	субъективно и	1	1
518	ничто не	3	1
519	не нужен	1	1
520	в сознании	3	1
521	исторического процесса	1	1
522	уже и	3	1
523	так то	1	1
524	ли это	3	1
525	однако это	1	1
526	именно то	1	1
527	есть совершенно	1	1
528	и структуру	1	1
529	иногда даже	1	1
530	мы все	1	1
531	этого и	1	1
532	его с	3	1
533	даже и	3	1
534	она же	1	1
535	ценное и	1	1
536	эти явления	1	1
537	него как	1	1
538	закономерности но	2	1
539	как не	2	1
540	на нем	2	1
541	не наука	2	1
542	характер и	1	1
543	если в	3	1
544	каждый раз	1	1
545	какое же	1	1
546	в государстве	1	1
547	зрения не	1	1
548	идет речь	2	1
549	однако эта	1	1
550	как с	2	1
551	на том	1	1
552	что у	1	1
553	на нее	1	1
554	мог бы	2	1
555	глубоко и	1	1
556	не были	1	1
557	имеется в	1	1
558	даны в	1	1
559	что под	2	1
560	это как	1	1
561	выводу что	1	1
562	из других	1	1
563	без которой	1	1
564	поэтому она	1	1
565	но необходимо	1	1
566	ли она	1	1
567	им она	1	1
568	на что	2	1
569	для нас	1	1
570	а также	1	1
571	положения и	1	1
572	науки еще	1	1
573	его так	1	1
574	суть не	1	1
575	говорить об	1	1
576	какое значение	1	1
577	слова для	1	1
578	его то	1	1
579	и следовательно	2	1
580	внутреннего и	9	1
581	и отдельные	1	1
582	она на	1	1
583	что здесь	2	1
584	быть и	4	1
585	формы а	1	1
586	наука как	5	1
587	и быть	2	1
588	и живое	2	1
589	можно воспринять	1	1
590	или же	1	1
591	науке в	1	1
592	есть ни	6	1
593	действительно может	1	1
594	же ее	1	1
595	это ни	1	1
596	есть в	1	1
597	уже не	2	1
598	только на	3	1
599	только чисто	1	1
600	об его	2	1
601	есть уже	1	1
602	и чисто	1	1
603	в душе	1	1
604	метафизическое построение	2	1
605	из них	2	1
606	потому в	1	1
607	быть ясно	1	1
608	который как	1	1
609	для него	2	1
610	сами по	1	1
611	прибавить что	1	1
612	не для	1	1
613	относится не	1	1
614	с этими	1	1
615	ее не	1	1
616	к ним	2	1
617	не о	4	1
618	но что	3	1
619	только с	3	1
620	природой и	1	1
621	на их	1	1
622	не просто	7	1
623	и наука	1	1
624	бы тогда	1	1
625	на научность	1	1
626	того эти	1	1
627	именно как	2	1
628	и философски	1	1
629	точек зрения	3	1
630	с другим	1	1
631	до сих	2	1
632	ли он	1	1
633	или иначе	1	1
634	именно в	2	1
635	а о	2	1
636	и самая	1	1
637	и между	1	1
638	мы еще	1	1
639	человек может	1	1
640	только что	3	1
641	связано с	1	1
642	самом же	1	1
643	смысла и	1	1
644	нужно сказать	1	1
645	а на	1	1
646	с которым	1	1
647	нам совершенно	1	1
648	как ни	1	1
649	все время	1	1
650	одну из	1	1
651	о чем	2	1
652	не научного	1	1
653	что мы	1	1
654	что угодно	1	1
655	и ему	1	1
656	стороны в	2	1
657	входить в	1	1
658	принципы и	1	1
659	вместе с	1	1
660	так же	4	1
661	происходит в	1	1
662	мы говорим	4	1
663	ни от	2	1
664	сравнению с	2	1
665	она есть	5	1
666	образом и	2	1
667	в той	1	1
668	образ и	4	1
669	она вся	1	1
670	которые действительно	1	1
671	мы сказали	1	1
672	есть и	5	1
673	или хотя	2	1
674	эти два	2	1
675	как например	2	1
676	есть то	1	1
677	сих пор	2	1
678	суть нечто	1	1
679	себе все	1	1
680	о мире	1	1
681	это уже	1	1
682	формы с	1	1
683	и часто	1	1
684	для выражения	1	1
685	объект есть	1	1
686	реального осуществления	1	1
687	хотя они	1	1
688	и может	2	1
689	не существует	7	1
690	к тому	4	1
691	этом его	1	1
692	это можно	1	1
693	что кроме	1	1
694	в результате	1	1
695	не захватывает	1	1
696	мира и	1	1
697	и внешним	1	1
698	это может	2	1
699	эти попытки	1	1
700	бы в	3	1
701	еще более	3	1
702	и смысл	3	1
703	я в	2	1
704	же деле	1	1
705	хотя в	1	1
706	в мифе	12	1
707	но чисто	1	1
708	реально не	2	1
709	ее основе	1	1
710	отношении к	3	1
711	жизни в	1	1
712	но эта	3	1
713	но если	5	1
714	а со	1	1
715	именно не	1	1
716	жизни а	1	1
717	не что	1	1
718	из этого	1	1
719	и конкретное	1	1
720	но именно	1	1
721	в которой	1	1
722	жизни и	3	1
723	к этой	1	1
724	никаких указаний	1	1
725	которая не	2	1
