N	2gram	Tiupa_Narr_1	slovoVRo
201	сих пор	1	2
202	наконец в	2	2
203	как раз	2	2
204	и вообще	1	2
205	быть только	1	2
206	даже в	2	2
207	обстоит дело	1	2
208	мы не	1	2
209	или напротив	4	2
210	же как	3	2
211	до сих	1	2
212	в различные	1	2
213	а на	1	2
214	того или	2	2
215	то в	6	2
216	те же	4	2
217	между ними	2	2
218	одним словом	1	2
219	на протяжении	6	2
220	его как	2	2
221	вокруг него	2	2
222	роль в	2	2
223	например в	2	2
224	с другом	1	2
225	совершенно не	2	2
226	потому что	1	2
227	вместе со	1	2
228	на самом	1	2
229	между тем	3	2
230	не с	3	2
231	от жанра	1	2
232	в последние	2	2
233	различные формы	1	2
234	голоса в	1	2
235	дело не	1	2
236	а как	1	2
237	при всех	2	2
238	высказывания и	3	2
239	в единство	1	2
240	них как	1	2
241	с которым	1	2
242	у нас	1	2
243	зрения и	2	2
244	друг с	1	2
245	они в	2	2
246	слов и	1	2
247	именно как	1	2
248	свою очередь	3	2
249	для романа	1	2
250	с которыми	1	2
251	сказать что	4	2
252	за пределами	1	2
253	такого рода	7	2
254	можно сказать	5	2
255	хотя и	3	2
256	уже не	5	2
257	в ее	3	2
258	что все	1	2
259	на ту	1	2
260	а с	3	2
261	точке зрения	1	2
262	по своему	1	2
263	одна из	3	2
264	и тем	4	2
265	в котором	1	2
266	мы уже	1	2
267	ни было	3	2
268	зрения не	1	2
269	как к	2	2
270	на этом	1	2
271	от других	1	2
272	до последнего	1	2
273	в известном	2	2
274	высказывания не	1	2
275	ему не	1	2
276	и иных	1	2
277	в частности	14	2
278	в другом	1	2
279	чем он	1	2
280	а также	7	2
281	но по	1	2
282	или иного	2	2
283	и у	1	2
284	и по	1	2
285	и одновременно	2	2
286	нас в	1	2
287	с языком	1	2
288	до известной	1	2
289	и то	1	2
290	он может	1	2
291	мы и	1	2
292	оно может	2	2
293	одного из	4	2
294	в самостоятельный	1	2
295	одному из	1	2
296	и ценностными	1	2
297	не является	8	2
298	или даже	2	2
299	в целом	1	2
300	речи но	1	2
301	можно было	2	2
302	характерно что	1	2
303	и эта	1	2
304	этого жанра	1	2
305	не есть	3	2
306	том что	14	2
307	жизни но	2	2
308	что по	2	1
309	отталкивается от	1	1
310	на разных	1	1
311	и совершенно	1	1
312	или иное	2	1
313	это может	1	1
314	как живая	1	1
315	или иных	1	1
316	и позволяет	1	1
317	не входит	1	1
318	приводит к	2	1
319	было предложено	1	1
320	в значительной	2	1
321	не знает	1	1
322	но она	1	1
323	бы быть	3	1
324	и того	1	1
325	почву для	1	1
326	на будущее	3	1
327	речевого целого	1	1
328	третьими и	1	1
329	формы прямой	1	1
330	от всех	2	1
331	настоящим и	1	1
332	например на	1	1
333	тому или	1	1
334	художника но	1	1
335	в комнату	1	1
336	место в	1	1
337	аналогии с	1	1
338	в герое	1	1
339	поэтической речи	1	1
340	о котором	1	1
341	ориентация на	1	1
342	жизни и	3	1
343	и стилистической	1	1
344	в двух	2	1
345	как таковой	1	1
346	каждый из	2	1
347	в состоянии	1	1
348	высказывания а	1	1
349	отличается от	4	1
350	в один	1	1
351	его голос	1	1
352	иногда и	1	1
353	что как	1	1
354	же в	4	1
355	все то	2	1
356	для всего	1	1
357	и ничего	1	1
358	в настоящем	1	1
359	высказывания в	6	1
360	крайней мере	1	1
361	не менее	3	1
362	состоянии некоторого	1	1
363	и тот	2	1
364	и света	1	1
365	есть в	2	1
366	установка не	1	1
367	и жанровые	1	1
368	последние десятилетия	1	1
369	к концу	1	1
370	ценностный кругозор	1	1
371	без исключения	2	1
372	автора с	1	1
373	и риторического	1	1
374	свое время	1	1
375	здесь как	1	1
376	в какой	2	1
377	различные эпохи	1	1
378	историческое становление	1	1
379	которого он	2	1
380	далее и	1	1
381	возможность иного	2	1
382	в драме	1	1
383	звучать и	1	1
384	включает в	2	1
385	бы не	2	1
386	образом на	1	1
387	нем самом	1	1
388	в системе	1	1
389	та же	2	1
390	от него	1	1
391	не меньшим	1	1
392	свою жизнь	1	1
393	действительности и	1	1
394	не дает	1	1
395	но сама	2	1
396	мир как	1	1
397	в форме	5	1
398	это игра	1	1
399	и речевой	1	1
400	к высшему	1	1
401	то или	3	1
402	чего не	1	1
403	есть к	1	1
404	и было	1	1
405	автора как	1	1
406	и он	3	1
407	как целого	1	1
408	слова не	1	1
409	его по	2	1
410	слова от	1	1
411	его текст	1	1
412	это ощущение	1	1
413	слова которое	1	1
414	там и	1	1
415	по своей	3	1
416	сводится к	3	1
417	нуждается в	5	1
418	если во	1	1
419	отношением к	1	1
420	же не	4	1
421	и только	2	1
422	ничем не	1	1
423	это разные	1	1
424	как единого	1	1
425	время в	2	1
426	есть не	1	1
427	или же	1	1
428	и романного	1	1
429	но это	1	1
430	в новелле	1	1
431	ей явления	1	1
432	и оценки	1	1
433	а лишь	1	1
434	характерное для	1	1
435	дело с	2	1
436	в начале	1	1
437	в таком	2	1
438	из персонажей	1	1
439	быть не	1	1
440	в себя	6	1
441	к риторике	1	1
442	особенно в	3	1
443	введенного в	1	1
444	при анализе	1	1
445	произведение в	1	1
446	необходимый фон	1	1
447	лишь одним	1	1
448	далек от	1	1
449	жанров не	1	1
450	в первый	1	1
451	религиозные и	1	1
452	но как	2	1
453	от процесса	1	1
454	мы видели	1	1
455	в подлинное	1	1
456	сознания в	1	1
457	жанров в	1	1
458	и главное	1	1
459	значительной степени	2	1
460	которых он	1	1
461	очень часто	1	1
462	тех или	1	1
463	различие между	2	1
464	какая бы	1	1
465	из его	1	1
466	жанров с	1	1
467	высказываний в	1	1
468	к изучению	1	1
469	вне ее	1	1
470	произведения в	1	1
471	в противовес	4	1
472	не утратив	1	1
473	себе самому	1	1
474	в новом	1	1
475	в чужой	2	1
476	и прежде	1	1
477	подход к	2	1
478	и ему	1	1
479	в меру	1	1
480	и ответ	1	1
481	один и	1	1
482	явления как	1	1
483	существенную роль	1	1
484	что видит	1	1
485	они не	2	1
486	из уст	1	1
487	соответствующего жанра	2	1
488	косвенной речи	1	1
489	героя и	4	1
490	есть до	1	1
491	и через	1	1
492	кроме самого	1	1
493	отличие от	5	1
494	то и	1	1
495	художественные и	1	1
496	эту форму	1	1
497	что не	4	1
498	его своею	1	1
499	рассеянной чужой	1	1
500	данного произведения	1	1
501	тот же	1	1
502	на одном	1	1
503	то ни	3	1
504	в литературе	2	1
505	ни с	1	1
506	со всеми	1	1
507	почти полное	1	1
508	но уже	1	1
509	дело в	1	1
510	не все	5	1
511	время было	1	1
512	да и	4	1
513	эта характеристика	1	1
514	оно живет	1	1
515	когда она	1	1
516	затем следует	1	1
517	жил в	1	1
518	и есть	1	1
519	также могут	1	1
520	ни в	3	1
521	до наших	1	1
522	несобственно-прямая речь	2	1
523	нет и	2	1
524	тонах и	1	1
525	лица и	2	1
526	довлеет себе	1	1
527	наших дней	1	1
528	его жизни	2	1
529	с чем	2	1
530	тем не	3	1
531	не столько	4	1
532	этого момента	1	1
533	о чем	2	1
534	от самого	1	1
535	это было	1	1
536	становления и	1	1
537	мы имеем	2	1
538	прямой речи	2	1
539	со стороны	9	1
540	приводят к	1	1
541	может иметь	1	1
542	если бы	1	1
543	который не	1	1
544	однако и	1	1
545	высказывания как	1	1
546	есть его	1	1
547	для большинства	1	1
548	персонажа и	2	1
549	за все	1	1
550	речи и	1	1
551	в типовых	1	1
552	этого слова	2	1
553	в этой	5	1
554	как ни	2	1
555	с таким	1	1
556	всем своем	1	1
557	к другому	2	1
558	то у	1	1
559	от того	1	1
560	между которыми	1	1
561	не мешает	1	1
562	учета слушателя	1	1
563	но во	1	1
564	диалога и	1	1
565	однако с	1	1
566	мышлении и	1	1
567	между настоящим	1	1
568	этом отношении	3	1
569	на другом	1	1
570	могли бы	1	1
571	смерть и	1	1
572	не от	2	1
573	в едином	1	1
574	в отличие	5	1
575	он еще	1	1
576	как определенные	1	1
577	особенности к	1	1
578	по крайней	1	1
579	себя и	2	1
580	же о	1	1
581	входит и	1	1
582	как известно	2	1
583	как рассказчик	1	1
584	его из	1	1
585	оценки и	1	1
586	не устраняет	1	1
587	есть уже	1	1
588	что и	1	1
589	как у	1	1
590	несмотря на	2	1
591	в действительности	1	1
592	впрочем не	1	1
593	в это	1	1
594	у нее	2	1
595	таковы например	1	1
596	нет ничего	1	1
597	в различных	1	1
598	и столь	1	1
599	понимания не	1	1
600	о себе	1	1
601	тем более	2	1
602	он видит	1	1
603	которая в	2	1
604	в отвлечении	2	1
605	от предмета	1	1
606	ни был	1	1
607	в общем	1	1
608	всякое высказывание	1	1
609	однако в	2	1
610	какой бы	1	1
611	фоне которых	1	1
612	совершенно иными	1	1
613	всего они	1	1
614	в некотором	1	1
615	к конкретным	1	1
616	оказываются в	1	1
617	могло быть	1	1
618	в вопросах	1	1
619	интересующие нас	1	1
620	на свой	2	1
621	рассказчика не	1	1
622	которых оно	1	1
623	не бывает	1	1
624	всего в	1	1
625	и до	2	1
626	и со	1	1
627	в специальном	1	1
628	и где	1	1
629	таким же	1	1
630	является в	1	1
631	жизнью и	2	1
632	в которых	1	1
633	углубляется как	1	1
634	для передачи	1	1
635	этой точки	2	1
636	даже вовсе	2	1
637	он и	1	1
638	и уже	1	1
639	так или	2	1
640	в самой	1	1
641	и более	1	1
642	и многообразно	1	1
643	мира в	5	1
644	по аналогии	1	1
645	именно это	2	1
646	в виду	1	1
647	и определяет	1	1
648	или иначе	3	1
649	первый раз	1	1
650	человека в	2	1
651	этого второго	1	1
652	что мы	2	1
653	и соотношений	1	1
654	ними не	1	1
655	к одному	1	1
656	протяжении всего	1	1
657	самую сущность	1	1
658	ними и	1	1
659	отвлечении от	2	1
660	несобственно-прямой речи	4	1
661	замысла говорящего	1	1
662	бы то	3	1
663	во втором	4	1
