N	2gram	Medvedev_F_3	Myslijsy
175	в каждом	5	3
176	не будет	1	3
177	лишь в	9	3
178	от одного	2	3
179	но уже	2	3
180	в них	3	3
181	с точки	14	3
182	но это	2	3
183	не от	2	3
184	в которых	3	3
185	их в	3	3
186	возможно только	2	3
187	есть всегда	1	3
188	на себе	1	3
189	в нас	2	3
190	только не	2	3
191	никогда не	5	3
192	в разных	1	3
193	же время	7	3
194	связи с	5	3
195	внутреннюю форму	1	3
196	к тому	4	3
197	слова с	1	3
198	языка и	1	3
199	те же	3	3
200	ту же	2	3
201	слово и	1	3
202	из одного	2	3
203	в виду	3	3
204	там же	1	3
205	связь между	4	3
206	и только	2	3
207	и следовательно	3	3
208	то в	2	3
209	и так	1	3
210	этим словом	1	3
211	уже не	3	3
212	в поэзии	3	3
213	и других	1	3
214	себе в	1	3
215	и их	5	3
216	всяком случае	6	3
217	самого слова	1	3
218	даже и	1	3
219	со стороны	4	3
220	и из	2	3
221	что человек	1	3
222	именно в	1	3
223	лишь тогда	2	3
224	в речи	1	3
225	все более	1	3
226	нет ничего	1	3
227	в смысле	4	3
228	кроме того	1	3
229	известной степени	2	3
230	в этих	3	3
231	и вместе	1	3
232	в искусстве	7	3
233	в процессе	15	3
234	таком случае	1	2
235	нам кажется	2	2
236	отношения между	2	2
237	как мы	8	2
238	оно есть	1	2
239	говорящего есть	1	2
240	но даже	1	2
241	мы и	3	2
242	же что	2	2
243	в ней	5	2
244	проявляется в	2	2
245	и сами	2	2
246	столь же	3	2
247	этих случаях	1	2
248	тем как	1	2
249	то он	3	2
250	внутренняя форма	1	2
251	значение и	1	2
252	и чем	1	2
253	эта связь	2	2
254	более и	1	2
255	она так	1	2
256	это можно	2	2
257	вопрос почему	1	2
258	так или	1	2
259	чем больше	1	2
260	в нашем	1	2
261	из этих	2	2
262	что так	1	2
263	что она	2	2
264	не следует	3	2
265	он не	1	2
266	данного слова	1	2
267	не значит	2	2
268	не как	2	2
269	из виду	2	2
270	для понимания	1	2
271	подобно тому	4	2
272	человека в	2	2
273	значительной степени	1	2
274	в мире	1	2
275	об этом	1	2
276	чем в	1	2
277	можно считать	1	2
278	в других	1	2
279	и при	1	2
280	в первый	1	2
281	значение то	1	2
282	о языке	1	2
283	от его	3	2
284	исчезает и	1	2
285	сами по	2	2
286	теми же	1	2
287	том же	1	2
288	и вообще	1	2
289	даже в	2	2
290	же мы	1	2
291	можем сказать	1	2
292	тому что	3	2
293	она не	4	2
294	что только	1	2
295	до известной	2	2
296	даже не	1	2
297	виду что	2	2
298	самого начала	1	2
299	в сущности	2	2
300	дело не	2	2
301	иметь в	1	2
302	и притом	2	2
303	как она	1	2
304	и его	19	2
305	этот образ	1	2
306	в области	2	2
307	у нас	3	2
308	настоящего времени	1	2
309	не могут	10	2
310	оно не	3	2
311	и это	2	2
312	в ее	4	2
313	данном случае	4	2
314	на той	1	2
315	можно было	1	2
316	не с	1	2
317	поэтическом произведении	2	2
318	можно только	2	2
319	и здесь	1	2
320	в самой	2	2
321	но мы	1	2
322	что его	1	2
323	нас в	1	2
324	все в	1	2
325	бы в	6	2
326	еще более	1	2
327	в ту	1	2
328	сложное и	1	2
329	отлично от	1	2
330	может иметь	2	2
331	для самого	1	2
332	но так	2	2
333	человека а	1	2
334	происходит в	1	2
335	быть и	1	2
336	один из	1	2
337	в двух	1	2
338	мы видим	1	2
339	тот же	1	2
340	связь и	1	2
341	бы ни	4	2
342	именно на	2	2
343	конечно не	4	2
344	и у	1	2
345	если мы	7	2
346	в большинстве	4	2
347	большинстве случаев	5	2
348	за ним	1	2
349	не так	1	2
350	друг друга	5	2
351	из нее	2	2
352	и даже	2	2
353	с другой	6	2
354	или иначе	1	2
355	и быть	1	2
356	и др	2	2
357	превращается в	2	2
358	не передается	1	2
359	как ни	1	2
360	равно как	3	2
361	на который	1	2
362	к его	3	2
363	только для	1	2
364	в течение	1	2
365	тому как	5	2
366	нужно иметь	1	2
367	быть не	1	2
368	в это	1	2
369	художественное произведение	11	2
370	и для	6	2
371	а что	3	2
372	от него	2	2
373	и как	4	2
374	мы должны	2	2
375	ни к	1	2
376	но эта	2	2
377	понимается как	1	2
378	из этого	4	2
379	в своих	6	2
380	можно назвать	1	2
381	же нам	1	1
382	который должен	1	1
383	то на	1	1
384	произведения но	4	1
385	можно говорить	4	1
386	также что	1	1
387	одним из	3	1
388	художественного произведения	7	1
389	того же	3	1
390	а из	1	1
391	материал поэзии	1	1
392	он может	2	1
393	художественных произведений	1	1
394	тем же	7	1
395	к другому	2	1
396	должна быть	3	1
397	иметь место	1	1
398	в их	1	1
399	следовательно она	1	1
400	со всех	1	1
401	бы уже	1	1
402	или наоборот	1	1
403	поэзии эта	1	1
404	сначала все	1	1
405	к новой	1	1
406	не была	1	1
407	одинаково может	1	1
408	ему в	1	1
409	зависимости от	5	1
410	так а	1	1
411	всех сторон	2	1
412	как совокупности	2	1
413	это время	1	1
414	стороны его	3	1
415	ее значение	1	1
416	и связь	1	1
417	образом как	1	1
418	во всех	3	1
419	основано на	1	1
420	ними в	1	1
421	средств и	2	1
422	но конечно	1	1
423	а следовательно	1	1
424	видели что	2	1
425	но не	5	1
426	явлений и	1	1
427	вообще как	1	1
428	нужно быть	1	1
429	понято и	1	1
430	отличие от	2	1
431	этой категории	1	1
432	может произойти	1	1
433	ведь мы	2	1
434	нет и	3	1
435	и речи	2	1
436	его на	1	1
437	поэзии ни	1	1
438	значение его	1	1
439	от внешних	1	1
440	и художественного	1	1
441	следующим образом	1	1
442	где она	2	1
443	ее целом	1	1
444	та же	1	1
445	но отсюда	1	1
446	существует лишь	1	1
447	и через	1	1
448	то я	1	1
449	от действительности	1	1
450	в этой	2	1
451	еще один	1	1
452	в положении	1	1
453	им в	1	1
454	только один	2	1
455	говорят о	2	1
456	предметов и	1	1
457	имеем в	1	1
458	иначе и	1	1
459	и те	4	1
460	если он	1	1
461	другие стороны	1	1
462	быть только	2	1
463	этот процесс	3	1
464	вообще не	2	1
465	или быть	1	1
466	уже тогда	1	1
467	время и	1	1
468	образом для	1	1
469	перестает быть	2	1
470	только материал	2	1
471	и совершенно	1	1
472	котором мы	1	1
473	в степени	1	1
474	на жизнь	2	1
475	чем она	1	1
476	какой бы	2	1
477	одной и	2	1
478	и завершать	1	1
479	на этом	2	1
480	непрерывном изменении	1	1
481	форма в	2	1
482	но все	1	1
483	а вместе	1	1
484	касается до	1	1
485	что этот	2	1
486	связью между	1	1
487	главным образом	2	1
488	из предшествующего	1	1
489	значение в	1	1
490	что такой	1	1
491	же касается	1	1
492	и сделал	1	1
493	с каждой	1	1
494	ее части	1	1
495	а его	1	1
496	замещения одного	1	1
497	на все	2	1
498	входит в	8	1
499	может стать	3	1
500	действительности в	3	1
501	произведения от	1	1
502	но самый	1	1
503	должен был	1	1
504	с конкретным	1	1
505	еще одно	1	1
506	другое то	1	1
507	конкретности и	1	1
508	нечто общее	1	1
509	роль что	1	1
510	нет в	1	1
511	это положение	1	1
512	меняются и	1	1
513	слагаются в	2	1
514	них это	1	1
515	быть даны	1	1
516	мы видели	4	1
517	строгом смысле	1	1
518	иным путем	2	1
519	значит не	1	1
520	существует то	1	1
521	в развитии	1	1
522	и тогда	2	1
523	и того	1	1
524	восприятия и	1	1
525	одного и	1	1
526	на первый	1	1
527	в эту	2	1
528	та что	1	1
529	в своей	6	1
530	самой его	1	1
531	в такой	2	1
532	бы к	2	1
533	в которые	1	1
534	одним и	2	1
535	а от	1	1
536	рядом других	1	1
537	к предмету	1	1
538	возможны только	1	1
539	дальнейшее развитие	1	1
540	значение для	1	1
541	является только	1	1
542	и той	1	1
543	но он	1	1
544	друг другу	2	1
545	оказалось бы	2	1
546	тому чтобы	1	1
547	бы быть	2	1
548	мере и	1	1
549	как язык	2	1
550	не объяснит	1	1
551	и форма	1	1
552	от тех	1	1
553	в отношении	2	1
554	нечто вроде	1	1
555	что эта	1	1
556	но для	2	1
557	как о	2	1
558	дело в	2	1
559	к этим	1	1
560	жизни из	1	1
561	для кого	1	1
562	в систему	1	1
563	вытекает из	2	1
564	следовательно и	4	1
565	а для	1	1
566	ничего не	2	1
567	действительности но	1	1
568	находятся в	2	1
569	поэтическое произведение	5	1
570	того в	1	1
571	и связи	1	1
572	в данное	1	1
573	и трудной	1	1
574	представляет ее	1	1
575	поэтому совершенно	2	1
576	следует что	4	1
577	весь этот	2	1
578	этом заключается	1	1
579	этом отношении	3	1
580	не потому	1	1
581	все то	1	1
582	его для	1	1
583	и другой	1	1
584	лежит в	1	1
585	числе и	1	1
586	по возможности	1	1
587	его с	1	1
588	той или	1	1
589	они и	3	1
590	всегда есть	1	1
591	свое значение	1	1
592	что при	1	1
593	утверждать что	1	1
594	этим самым	2	1
595	в каждой	1	1
596	значения слова	1	1
597	правда не	1	1
598	предполагают уже	1	1
599	при таком	1	1
600	же совсем	1	1
601	как не	2	1
602	но при	2	1
603	не природа	1	1
604	в собственном	1	1
605	и человека	1	1
606	можно сделать	1	1
607	в себя	1	1
608	в произведении	3	1
609	с самого	1	1
610	или для	1	1
611	ясно что	3	1
612	в пределах	8	1
613	роль в	4	1
614	речи то	1	1
615	то нужно	1	1
616	привести в	1	1
617	выражения с	1	1
618	с первым	1	1
619	мы приведем	1	1
620	положение что	1	1
621	и глубины	1	1
622	к действительности	1	1
623	не ради	2	1
624	сознания и	2	1
625	том как	2	1
626	это только	2	1
627	необходимыми и	1	1
628	является в	2	1
629	как у	1	1
630	в словах	1	1
631	живописи и	1	1
632	это понимание	1	1
633	о нем	3	1
634	действительность с	1	1
635	не был	1	1
636	нечто совсем	2	1
637	это происходит	1	1
638	тем а	1	1
639	настоящее время	1	1
640	что каждый	2	1
641	явлений есть	1	1
642	как эта	1	1
643	оказывается только	1	1
644	как форма	1	1
645	внешней формы	1	1
646	на основе	1	1
647	этот элемент	1	1
648	один момент	1	1
649	образом все	1	1
650	это в	1	1
651	которого оно	1	1
652	от них	1	1
653	и во	2	1
654	таким путем	1	1
655	а потому	1	1
656	сама литература	1	1
657	в форме	1	1
658	что бы	1	1
659	из моментов	1	1
660	и всякое	2	1
661	если это	1	1
662	и мир	2	1
663	формой и	1	1
664	эти последние	1	1
665	в степень	2	1
666	смысл вообще	1	1
667	не механическое	1	1
668	но с	1	1
669	словами мы	1	1
670	и влияние	1	1
671	одной из	2	1
672	простым и	1	1
673	дело с	3	1
674	история литературы	2	1
675	явления в	1	1
676	сознание в	1	1
677	и поэтическое	1	1
678	новые более	1	1
679	можно выразить	1	1
680	ясно в	1	1
681	система средств	1	1
682	с одной	1	1
683	в качестве	1	1
684	же он	2	1
685	человека с	1	1
686	сказать от	1	1
687	лежащие в	1	1
688	так можно	1	1
689	связи как	1	1
690	в единстве	5	1
691	это так	1	1
692	в нашей	1	1
693	языка как	2	1
694	процессе его	2	1
695	из них	2	1
696	и понимание	5	1
697	превращаются в	2	1
698	что содержание	1	1
699	который как	1	1
700	одно из	1	1
701	совсем другое	2	1
702	могло бы	1	1
703	прибавить что	1	1
704	слово как	3	1
705	иногда и	1	1
706	которые могут	1	1
707	и никогда	1	1
708	через это	1	1
709	не противоречит	1	1
710	а слово	1	1
711	из двух	1	1
712	нужно было	1	1
713	в данный	1	1
714	и обратно	1	1
715	с другим	1	1
716	языка или	2	1
717	за пределы	2	1
718	художника или	1	1
719	здесь в	1	1
720	суть явления	1	1
721	к которому	2	1
722	и самая	1	1
723	слове есть	1	1
724	с той	1	1
725	оно связано	1	1
726	в природе	1	1
727	и затем	1	1
728	только к	1	1
729	прежде всего	4	1
730	одной стороны	1	1
731	причинной связи	1	1
732	целым рядом	1	1
733	слове в	1	1
734	именно так	5	1
735	в руках	1	1
736	его по	1	1
737	одно а	3	1
738	то по	2	1
739	понятие о	1	1
740	благодаря чему	1	1
741	если эти	1	1
742	не об	2	1
743	под влиянием	1	1
744	в связи	4	1
745	создание новых	1	1
746	в частности	1	1
747	можно утверждать	1	1
748	в непрерывном	1	1
749	что раньше	1	1
750	выражение как	1	1
751	найти и	1	1
752	границы между	1	1
753	как это	4	1
754	отрывок из	1	1
755	стать только	1	1
756	к самому	2	1
757	и история	1	1
758	к своему	1	1
759	до настоящего	1	1
760	он говорит	1	1
761	она есть	3	1
762	в последнем	2	1
763	произведение если	1	1
764	смысле этого	2	1
765	а потом	1	1
766	образ и	1	1
767	исходя из	1	1
768	это значит	2	1
769	к произведению	1	1
770	как действительность	1	1
771	на другое	1	1
772	и формы	5	1
773	понимание в	1	1
774	бы невозможно	1	1
775	о противопоставлении	3	1
776	и нет	1	1
777	данное время	1	1
778	не могло	2	1
779	стороны эти	1	1
780	к новому	1	1
781	совокупность его	1	1
782	слова так	1	1
783	все же	6	1
784	материалом поэзии	3	1
785	произведений и	3	1
786	в следующей	2	1
787	мы найдем	1	1
788	один вопрос	1	1
789	совершается в	3	1
790	мы только	1	1
791	его не	1	1
792	мира и	1	1
793	о котором	1	1
794	об искусстве	1	1
795	в настоящее	1	1
796	слова как	2	1
797	к одной	2	1
798	ее и	2	1
799	наш глаз	1	1
800	лишь как	3	1
801	у них	2	1
802	и самое	1	1
803	полагать что	2	1
804	стороны в	1	1
805	от всего	1	1
806	оставалось бы	1	1
807	ее в	3	1
808	или не	1	1
809	же в	1	1
810	поэзии но	1	1
811	языка может	1	1
812	бы оно	1	1
813	отношении к	1	1
814	нам в	1	1
815	промежуток времени	1	1
816	что ни	2	1
817	и прозаического	1	1
818	а о	1	1
819	но если	2	1
820	они также	1	1
821	не знает	1	1
822	другой стороны	5	1
823	состоит из	1	1
824	была бы	2	1
825	от всех	4	1
826	в поэтическом	1	1
827	природе то	1	1
828	в такие	1	1
829	этим образом	1	1
830	значения если	1	1
831	конечно при	1	1
832	что под	1	1
833	а другой	1	1
834	почему вообще	1	1
835	до степени	1	1
836	тогда не	1	1
837	жизни и	4	1
838	значило бы	1	1
839	увидим что	2	1
840	как слово	1	1
841	значение без	1	1
842	и эта	3	1
843	каждое слово	1	1
844	том числе	1	1
845	образ этот	1	1
