N	2gram	Losev_Prob_2	Narrotol
189	как о	3	2
190	говорить о	10	2
191	только не	3	2
192	потому что	13	2
193	для нас	9	2
194	со своим	1	2
195	с таким	1	2
196	не вполне	4	2
197	в области	6	2
198	у нас	18	2
199	и здесь	4	2
200	его внутренней	1	2
201	оно не	3	2
202	но для	1	2
203	подобно тому	2	2
204	здесь не	2	2
205	мысль о	2	2
206	то чтобы	2	2
207	что у	1	2
208	можно было	5	2
209	том как	1	2
210	все те	1	2
211	а во	1	2
212	или иначе	6	2
213	эти два	1	2
214	что и	2	2
215	и дело	1	2
216	но зато	2	2
217	дело с	1	2
218	с нею	2	2
219	в виде	6	2
220	время является	1	2
221	не все	4	2
222	о них	2	2
223	а то	1	2
224	вовсе не	37	2
225	давно уже	1	2
226	только на	9	2
227	с другим	1	2
228	именно в	1	2
229	а с	1	2
230	в настоящем	1	2
231	нового времени	1	2
232	говорит о	1	2
233	только по	2	2
234	превращается в	1	2
235	и опять	1	2
236	если не	4	2
237	так же	5	2
238	в него	2	2
239	к своему	1	2
240	по своему	5	2
241	о чем	6	2
242	тому как	3	2
243	а потом	1	2
244	думать о	1	2
245	но это	6	2
246	видно что	1	2
247	для автора	1	2
248	в результате	4	2
249	собственно говоря	2	2
250	бы в	3	2
251	тем более	10	2
252	от всего	3	2
253	хотя бы	12	2
254	во время	1	2
255	о своем	2	2
256	они все	2	2
257	точно так	3	2
258	разговоре с	1	2
259	в своих	3	2
260	по поводу	2	2
261	можно назвать	1	2
262	как на	2	2
263	они не	1	2
264	так значит	1	1
265	самых общих	1	1
266	говоря о	1	1
267	отношения к	1	1
268	не должны	1	1
269	одним из	1	1
270	также и	12	1
271	в движение	1	1
272	относится и	1	1
273	предполагает что	4	1
274	таком случае	10	1
275	котором уже	1	1
276	не имел	2	1
277	место среди	1	1
278	противоречие с	1	1
279	это и	3	1
280	даже сказать	1	1
281	каждый из	2	1
282	тем же	1	1
283	чего не	1	1
284	от самого	2	1
285	собой но	2	1
286	ведь и	2	1
287	в зависимости	2	1
288	живой речи	1	1
289	говоря мы	2	1
290	если я	2	1
291	изложения и	1	1
292	мир не	1	1
293	вопрос о	3	1
294	более не	2	1
295	именно к	1	1
296	но ясно	1	1
297	исследования в	2	1
298	а для	1	1
299	косвенно в	1	1
300	на себя	1	1
301	на практике	1	1
302	и другая	1	1
303	в некотором	1	1
304	мы и	6	1
305	а теперь	1	1
306	зависимости от	2	1
307	и говорить	1	1
308	и самого	4	1
309	как говорится	1	1
310	иное как	3	1
311	сам а	1	1
312	во всех	2	1
313	а тем	3	1
314	важный для	1	1
315	не входит	1	1
316	в общем	4	1
317	отношение к	1	1
318	не просто	11	1
319	из таких	1	1
320	своей единственной	1	1
321	относится к	6	1
322	нашего сознания	2	1
323	первый взгляд	1	1
324	если она	1	1
325	внутри себя	2	1
326	и нет	1	1
327	им в	1	1
328	виду и	1	1
329	сидит в	1	1
330	и как	4	1
331	и наконец	3	1
332	более или	4	1
333	здесь и	1	1
334	это их	1	1
335	говорится в	1	1
336	о самом	1	1
337	то в	1	1
338	бесконечное число	2	1
339	для которого	1	1
340	бы и	7	1
341	в литературном	1	1
342	так или	6	1
343	бы не	3	1
344	по преимуществу	2	1
345	с их	1	1
346	возможен только	1	1
347	не могла	1	1
348	быть только	3	1
349	такое содержание	1	1
350	из виду	1	1
351	в плане	2	1
352	какой бы	1	1
353	что ни	1	1
354	на этом	1	1
355	людей и	1	1
356	в нее	2	1
357	с собой	1	1
358	что является	1	1
359	здесь мы	3	1
360	а его	1	1
361	входит в	2	1
362	есть не	6	1
363	который так	1	1
364	которая как	1	1
365	этом смысле	5	1
366	здесь нет	1	1
367	ни в	6	1
368	но уже	5	1
369	но мы	3	1
370	в реальной	1	1
371	и особенно	2	1
372	эту тему	2	1
373	и небо	1	1
374	определенного рода	6	1
375	должно быть	2	1
376	еще раз	1	1
377	и ничего	2	1
378	не мог	1	1
379	на первый	4	1
380	или менее	4	1
381	если их	1	1
382	разговаривать не	1	1
383	есть в	4	1
384	в следующем	1	1
385	в такой	2	1
386	и без	5	1
387	всяком случае	10	1
388	одним и	2	1
389	хранения и	1	1
390	все и	1	1
391	в которых	1	1
392	мысли и	2	1
393	и уж	5	1
394	что было	1	1
395	знания но	1	1
396	их в	4	1
397	не могли	1	1
398	содержание и	1	1
399	связи с	5	1
400	трудно было	1	1
401	раз и	5	1
402	нет никакого	1	1
403	что есть	1	1
404	из нас	1	1
405	в отношении	4	1
406	случае в	1	1
407	можно ли	6	1
408	поскольку иначе	1	1
409	при всех	3	1
410	деле когда	1	1
411	но они	1	1
412	как можно	1	1
413	человека но	2	1
414	с которой	3	1
415	она не	3	1
416	иной раз	3	1
417	и притом	3	1
418	в основе	3	1
419	время как	1	1
420	иметь в	1	1
421	что иное	3	1
422	чем не	1	1
423	подавляющее большинство	1	1
424	я никак	1	1
425	последние десятилетия	2	1
426	жизни не	1	1
427	находятся в	1	1
428	обратим внимание	1	1
429	быть для	1	1
430	в противоречие	1	1
431	и теперь	1	1
432	эти три	1	1
433	только с	2	1
434	как будто	6	1
435	в каком	4	1
436	может показаться	1	1
437	от ее	2	1
438	настоящего времени	2	1
439	свое собственное	1	1
440	в живой	1	1
441	и времени	2	1
442	не могут	4	1
443	есть только	8	1
444	во все	2	1
445	и вполне	4	1
446	как только	3	1
447	же самое	6	1
448	только еще	1	1
449	взятый в	1	1
450	ли в	2	1
451	общения в	1	1
452	если же	3	1
453	гласит что	1	1
454	как мы	5	1
455	тем и	1	1
456	в едином	1	1
457	и о	4	1
458	это движение	2	1
459	но по	1	1
460	то она	1	1
461	с ее	1	1
462	что все	6	1
463	само понятие	2	1
464	в виду	8	1
465	определенным и	1	1
466	языка и	5	1
467	то время	1	1
468	слово есть	1	1
469	отличаться от	1	1
470	на нее	1	1
471	ясно что	8	1
472	особенно в	1	1
473	каждого из	1	1
474	таблицы умножения	2	1
475	во многом	1	1
476	и потому-то	1	1
477	еще в	2	1
478	психический процесс	1	1
479	как ему	1	1
480	это только	3	1
481	о своей	1	1
482	собой и	4	1
483	всегда имеет	1	1
484	уж во	2	1
485	не на	1	1
486	при такой	2	1
487	настаивать на	1	1
488	тому и	1	1
489	или что-нибудь	1	1
490	время в	1	1
491	другими словами	6	1
492	или на	1	1
493	в которое	1	1
494	на что	1	1
495	все-таки имеются	1	1
496	может не	1	1
497	времени в	1	1
498	рассуждения о	2	1
499	и своей	1	1
500	это было	2	1
501	к нему	2	1
502	том или	3	1
503	но слишком	1	1
504	и во	1	1
505	этот момент	1	1
506	но несомненно	1	1
507	это нужно	1	1
508	который и	1	1
509	во всей	1	1
510	без которого	1	1
511	чем и	1	1
512	хотя оно	1	1
513	он обладает	1	1
514	все время	1	1
515	и она	1	1
516	который бы	1	1
517	это всегда	1	1
518	не несет	1	1
519	по содержанию	2	1
520	быть и	2	1
521	акт смыслового	1	1
522	но с	1	1
523	оно и	1	1
524	субъективно оно	1	1
525	одной из	1	1
526	простым и	2	1
527	этот вопрос	1	1
528	ли он	3	1
529	как нечто	2	1
530	к их	1	1
531	и так	1	1
532	мы будем	1	1
533	смысла то	2	1
534	но то	1	1
535	временем и	1	1
536	даже вовсе	1	1
537	именно тем	1	1
538	так что	11	1
539	не можем	4	1
540	ничего нельзя	1	1
541	в нашей	3	1
542	обстоит дело	1	1
543	и чисто	1	1
544	является не	2	1
545	в данной	1	1
546	не будут	1	1
547	и их	3	1
548	в одном	1	1
549	только одного	2	1
550	никто не	3	1
551	не для	1	1
552	не о	6	1
553	под знаком	1	1
554	но что	1	1
555	в системе	2	1
556	субъекта с	1	1
557	тем что	4	1
558	на некоторые	2	1
559	соотносится с	1	1
560	или ином	2	1
561	каждого слова	1	1
562	образом что	1	1
563	для того	3	1
564	о невозможности	1	1
565	в последние	2	1
566	именно как	4	1
567	нужно было	1	1
568	даже не	3	1
569	как часть	1	1
570	человеческого общения	1	1
571	до сих	4	1
572	а мы	1	1
573	ли это	2	1
574	а именно	6	1
575	как же	4	1
576	же о	3	1
577	или о	2	1
578	что не	5	1
579	и люди	1	1
580	от тех	1	1
581	и своего	1	1
582	это прежде	1	1
583	ничем не	2	1
584	не означает	1	1
585	однако и	1	1
586	и достаточно	1	1
587	стороны и	4	1
588	и с	10	1
589	ни о	4	1
590	о предмете	2	1
591	на эту	2	1
592	что мы	14	1
593	как именно	3	1
594	в речи	1	1
595	может иметь	2	1
596	уже давно	5	1
597	нет никаких	1	1
598	по контрасту	1	1
599	речь но	1	1
600	вместе с	2	1
601	такое определение	1	1
602	и потому	1	1
603	некоторые из	1	1
604	опирается на	1	1
605	что именно	1	1
606	как вещь	1	1
607	и ничто	1	1
608	он говорит	1	1
609	это за	2	1
610	что же	9	1
611	за рамки	1	1
612	даже с	1	1
613	после которых	1	1
614	знаков и	1	1
615	на свете	4	1
616	может существовать	1	1
617	или хотя	2	1
618	далее же	1	1
619	слова и	4	1
620	сказать не	1	1
621	о своих	1	1
622	и от	3	1
623	только внешняя	1	1
624	сих пор	4	1
625	о его	1	1
626	все это	4	1
627	нем самом	1	1
628	случае он	1	1
629	легко можно	1	1
630	коммуникации и	1	1
631	в связи	5	1
632	не существует	6	1
633	дом то	1	1
634	речи как	1	1
635	или в	2	1
636	сознания и	2	1
637	другое дело	1	1
638	в другое	1	1
639	к одной	1	1
640	и н	1	1
641	в этих	4	1
642	еще более	2	1
643	и смысл	1	1
644	иначе он	1	1
645	мы должны	3	1
646	ведь есть	1	1
647	же к	1	1
648	будто бы	5	1
649	именно он	3	1
650	собой очень	1	1
651	или не	2	1
652	не обладает	1	1
653	но оно	1	1
654	взывает к	1	1
655	не знает	3	1
656	и внутренне	1	1
657	с такой	1	1
658	одновременно и	3	1
659	не что	3	1
660	бы его	2	1
661	что при	4	1
662	из этого	2	1
663	данного термина	2	1
664	который не	1	1
665	время не	2	1
666	в действительности	2	1
667	себе но	1	1
668	частности в	2	1
669	к другим	1	1
670	ее в	1	1
671	к этому	1	1
672	во всяком	13	1
673	гораздо более	4	1
