N	4gram	Tiupa_Anal_3	DiskursI
66	обязательно курьезное любопытное занимательное	1	1
67	система смыслов оно стремится	1	1
68	существенно связаны с языком	1	1
69	нам всегда предносится целое	1	1
70	восприятия со стороны адресата	1	1
71	не выбирают а по	1	1
72	коего мы не помещаем	1	1
73	и вторичные идеологические жанры	1	1
74	практике может быть осуществлено	1	1
75	адресата при этом остается	1	1
76	не отделен от своей	1	1
77	или преступается не предначертанность	1	1
78	бы укрупненных деталей краткость	1	1
79	поучающего и поучаемого это	1	1
80	между мифом и литературой	1	1
81	как формы целого следовательно	1	1
82	рода механизмом активизации воспринимающего	1	1
83	слушающих общим знанием поэтому	1	1
84	для притчи иносказательность является	1	1
85	анекдот коего мы не	1	1
86	белкина в себе не	1	1
87	одного сознания к другому	1	1
88	составляющий морализаторскую премудрость притчевого	1	1
89	гегель именовал веком героев	1	1
90	встречающихся в дискурсе речевой	1	1
91	могло и не должно	1	1
92	поступки только раскрывают содержание	1	1
93	и его поступки только	1	1
94	слово сказания еще не	1	1
95	в форме индивидуального речевого	1	1
96	оно стремится к однозначности	1	1
97	а некий нравственный закон	1	1
98	готовом стабильно дифференцированном и	1	1
99	судьбы они едины судьба	1	1
100	сказать что жанр это	1	1
101	и языковые с еще	1	1
102	немногочисленных и как бы	1	1
103	высказывания жанр в свою	1	1
104	иерархично оно не предполагает	1	1
105	и персонажи сказания не	1	1
106	лаконичная строгость композиции неразвернутость	1	1
107	не в том что	1	1
108	формы междуязычны интернациональны в	1	1
109	предстают перед нами не	1	1
110	своей природе суть то	1	1
111	говорить о поэтике здесь	1	1
112	и слушающих общим знанием	1	1
113	в том что он	2	1
114	даже будучи порой фактически	1	1
115	сказания не от своея	1	1
116	а по своей природе	1	1
117	притчу о блудном сыне	1	1
118	известном смысле домонологично оно	1	1
119	ничего предосудительного памяти ивана	1	1
120	сознаний встречающихся в дискурсе	1	1
121	и точность словесного выражения	1	1
122	заключается в том что	1	1
123	тот или иной род	1	1
124	что они хотят и	1	1
125	зависит от жанра высказывания	1	1
126	междуязычны интернациональны в то	1	1
127	своего рода механизмом активизации	1	1
128	может и не занять	1	1
129	из притчи о блудном	1	1
130	персонажи не выбирают а	1	1
131	говорящий здесь только исполнитель	1	1
132	жанровые зародыши тематические и	1	1
133	однозначности и прежде всего	1	1
134	то же время жанры	1	1
135	полагая его излишним впрочем	1	1
136	как бы укрупненных деталей	1	1
137	предметно-смысловые формы междуязычны интернациональны	1	1
138	в притче универсального опыта	1	1
139	с собственно художественными а	1	1
140	но не верифицируемым знанием	1	1
141	языковые с еще не	1	1
142	преступается не предначертанность судьбы	1	1
143	осуществляется или преступается не	1	1
144	приобщения к общенародной хвале	1	1
145	быть проделано и рассказывающим	1	1
146	быть осуществлено только самим	1	1
147	и описаний акцентированная роль	1	1
148	поскольку мы имеем дело	1	1
149	хоровое слово общенародной хвалы	1	1
150	мы имеем дело не	2	1
151	индивидуальной жизненной практике может	1	1
152	внутренняя активность адресата при	1	1
153	всегда предносится целое нашего	1	1
154	то что они хотят	1	1
155	индивида и его поступки	1	1
156	строгость композиции неразвернутость характеристик	1	1
157	имеем дело не с	1	1
158	закон собственно и составляющий	1	1
159	притчи иносказательность является своего	1	1
160	же время жанры существенно	1	1
161	бахтин может ощущаться завершенная	1	1
162	сторону индивида и его	1	1
163	фактически точными они бытуют	1	1
164	случае его вступление в	1	1
165	выбирают а по своей	1	1
166	притча разъединяет участников коммуникативного	1	1
167	жанры существенно связаны с	1	1
168	не предполагает внутренне свободного	1	1
169	на поучающего и поучаемого	1	1
170	может быть осуществлено только	1	1
171	оно не предполагает хоровой	1	1
172	речевой акт притчевого типа	1	1
173	самой ситуации рассказывания а	1	1
174	столь пассивным как к	1	1
175	композиционным костяком так сказать	1	1
176	петровича белкина в себе	1	1
177	но как субъекты этического	1	1
178	столь свободным как к	1	1
179	развившимся твердым композиционным костяком	1	1
180	нравственный закон собственно и	1	1
181	форме индивидуального речевого замысла	1	1
182	оно живет в готовом	1	1
183	обладает достоверным но не	1	1
184	ивана петровича белкина в	2	1
185	разъединяет участников коммуникативного события	1	1
186	дело в том что	2	1
187	отношение слушателя к содержанию	1	1
188	астероидные жанровые образования возникающие	1	1
189	может быть проделано и	1	1
190	предносится целое нашего высказывания	1	1
191	персонажи сказания не от	1	1
192	нашего высказывания и в	1	1
193	монолог в чистом виде	1	1
194	компетентность восприятия со стороны	1	1
195	в готовом стабильно дифференцированном	1	1
196	смыслов оно стремится к	1	1
197	жанра высказывания жанр в	1	1
198	перед ним определенные задания	1	1
199	и как бы укрупненных	1	1
200	его излишним впрочем уверяем	1	1
201	когда мы строим свою	1	1
202	приложение запечатленного в притче	1	1
203	композиционно определенное в сущности	1	1
204	может ощущаться завершенная и	1	1
205	внеличную сторону индивида и	1	1
206	связаны с языком ставят	1	1
207	кто говорит и кому	1	1
208	здесь пока еще преждевременно	1	1
209	следует анекдот коего мы	1	1
210	но обязательно курьезное любопытное	1	1
211	смешное но обязательно курьезное	1	1
212	пока еще преждевременно поскольку	1	1
213	целого следовательно предметно-смысловые формы	1	1
214	форме определенной жанровой схемы	1	1
215	точными они бытуют как	1	1
216	роль немногочисленных и как	1	1
217	ощущаться завершенная и строго	1	1
218	и поучаемого это разделение	1	1
219	целое нашего высказывания и	1	1
220	неразвернутость характеристик и описаний	1	1
221	они хотят и свершают	1	1
222	жанровой схемы и в	1	1
223	или сплетни то есть	1	1
224	в себе не заключает	1	1
225	природе суть то что	1	1
226	ни столь свободным как	1	1
227	слухи или сплетни то	1	1
228	следовательно предметно-смысловые формы междуязычны	1	1
229	памяти ивана петровича белкина	1	1
230	ним определенные задания реализуют	1	1
231	премудрость притчевого назидания притча	1	1
232	мира которая своей карнавальной	1	1
233	слова говорящий здесь только	1	1
234	картина мира которая своей	1	1
235	высказывания и в форме	1	1
236	свободным как к содержанию	1	1
237	есть монолог в чистом	1	1
238	но в таком случае	1	1
239	впрочем уверяем читателя что	1	1
240	ни столь пассивным как	1	1
241	костяком так сказать первофеномены	1	1
242	говорит и кому говорят	1	1
243	как к содержанию сказания	1	1
244	только раскрывают содержание судьбы	1	1
245	внеязыковое и потому нейтральное	1	1
246	есть принадлежат самой ситуации	1	1
247	преждевременно поскольку мы имеем	1	1
248	нем звучит один голос	1	1
249	пассивным как к содержанию	1	1
250	реализуют в нем определенные	1	1
251	жанровые образования возникающие на	1	1
252	активность адресата при этом	1	1
253	в дискурсе речевой акт	1	1
254	не помещаем полагая его	1	1
255	продуктивный тип высказывания реализующий	1	1
256	краткость и точность словесного	1	1
257	в нем определенные возможности	1	1
258	и строго отграниченная система	1	1
259	будучи порой фактически точными	1	1
260	как субъекты этического выбора	1	1
261	потому нейтральное к языку	1	1
262	едины судьба выражает внеличную	1	1
263	живет в готовом стабильно	1	1
264	содержанию сказания это позиция	1	1
265	со стороны адресата притчи	1	1
266	первое может быть проделано	1	1
267	нейтральное к языку поэтому	1	1
268	судьба выражает внеличную сторону	1	1
269	да и персонажи сказания	1	1
270	к содержанию сказания это	1	1
271	события на поучающего и	1	1
272	принадлежат самой ситуации рассказывания	1	1
273	в притче о блудном	1	1
274	схемы и в форме	1	1
275	ситуации рассказывания а не	1	1
276	с еще не развившимся	1	1
277	но от божья повеленья	1	1
278	притче универсального опыта к	1	1
279	определенное в сущности застывшее	1	1
280	отграниченная система смыслов оно	1	1
281	нами не как объекты	1	1
282	уверяем читателя что он	1	1
283	по своей природе суть	1	1
284	предначертанность судьбы а некий	1	1
285	судьбы а некий нравственный	1	1
286	притчевого типа есть монолог	1	1
287	читатель может и не	1	1
288	анекдота ни столь пассивным	1	1
289	рассказывания а не ценностно	1	1
290	они едины судьба выражает	1	1
291	о блудном сыне как	1	1
292	не предначертанность судьбы а	1	1
293	еще не развившимся твердым	1	1
294	сказания это позиция активного	1	1
295	языку поэтому жанры как	1	1
296	в нем звучит один	1	1
297	о поэтике здесь пока	1	1
298	собой исторически продуктивный тип	1	1
299	в таком случае его	1	1
300	что он ничего предосудительного	1	1
301	к индивидуальной жизненной практике	1	1
302	не могло и не	1	1
303	от своей судьбы они	1	1
304	разделение иерархично оно не	1	1
305	деталей краткость и точность	1	1
306	мы строим свою речь	1	1
307	описаний акцентированная роль немногочисленных	1	1
308	к однозначности и прежде	1	1
309	себе не заключает и	1	1
310	стремится к однозначности и	1	1
311	определенные задания реализуют в	1	1
312	достоверным но не верифицируемым	1	1
313	слово анекдота уже не	1	1
314	его поступки только раскрывают	1	1
315	от жанра высказывания жанр	1	1
316	рекоша но от божья	1	1
317	от одного сознания к	1	1
318	интернациональны в то же	1	1
319	поучаемого это разделение иерархично	1	1
320	является своего рода механизмом	1	1
321	формы целого следовательно предметно-смысловые	1	1
322	характеристик и описаний акцентированная	1	1
323	то есть принадлежат самой	1	1
324	участников коммуникативного события на	1	1
325	дискурсе речевой акт притчевого	1	1
326	то же время они	1	1
327	морализаторскую премудрость притчевого назидания	1	1
328	какое гегель именовал веком	1	1
329	к языку поэтому жанры	1	1
330	сказание в известном смысле	1	1
331	мы не помещаем полагая	1	1
332	жанр в свою очередь	1	1
333	строго отграниченная система смыслов	1	1
334	это разделение иерархично оно	1	1
335	и составляющий морализаторскую премудрость	1	1
336	в известном смысле домонологично	1	1
337	в форме определенной жанровой	1	1
338	своей судьбы они едины	1	1
339	не с собственно художественными	1	1
340	задания реализуют в нем	1	1
341	из уст в уста	1	1
342	представляет собой исторически продуктивный	1	1
343	как к содержанию анекдота	1	1
344	не развившимся твердым композиционным	1	1
345	отделен от своей судьбы	1	1
346	жизненной практике может быть	1	1
347	дело не с собственно	1	1
348	исторически продуктивный тип высказывания	1	1
349	дифференцированном и оцененном мире	1	1
350	речь нам всегда предносится	1	1
351	поэтому жанры как формы	1	1
352	универсального опыта к индивидуальной	1	1
353	перед нами не как	1	1
354	лицом к лицу с	1	1
355	порой фактически точными они	1	1
356	твердым композиционным костяком так	1	1
357	языком ставят перед ним	1	1
358	определенной жанровой схемы и	1	1
359	предосудительного памяти ивана петровича	1	1
360	том что он не	1	1
361	таком случае его вступление	1	1
362	они бытуют как слухи	1	1
363	выражает внеличную сторону индивида	1	1
364	притчи о блудном сыне	2	1
365	механизмом активизации воспринимающего сознания	1	1
366	завершенная и строго отграниченная	1	1
367	как слухи или сплетни	1	1
368	читателя что он ничего	1	1
369	в тех случаях когда	1	1
370	целое внеязыковое и потому	1	1
371	к содержанию анекдота ни	1	1
372	содержанию анекдота ни столь	1	1
