N	2gram	Kanaev_Sov_1	StatiiOP
283	в один	2	1
284	когда в	1	1
285	и при	1	1
286	что такое	2	1
287	это только	1	1
288	мы в	1	1
289	когда и	1	1
290	как их	1	1
291	только все	1	1
292	на другую	1	1
293	по себе	1	1
294	же мы	2	1
295	но они	1	1
296	дело если	1	1
297	в обоих	1	1
298	на котором	2	1
299	одна из	3	1
300	в науке	2	1
301	не вытекает	1	1
302	в процессе	1	1
303	но только	1	1
304	на язык	1	1
305	только и	1	1
306	это то	1	1
307	которых по	1	1
308	но очень	2	1
309	есть такой	1	1
310	ни о	1	1
311	которых он	1	1
312	видит читатель	1	1
313	не давая	1	1
314	в духе	1	1
315	не могут	2	1
316	когда мы	3	1
317	отличается от	3	1
318	системы не	1	1
319	приходится сказать	1	1
320	правда не	1	1
321	то ни	2	1
322	как мы	2	1
323	почему и	1	1
324	с самого	3	1
325	не подлежит	3	1
326	только тот	1	1
327	времени и	2	1
328	во многом	1	1
329	нельзя также	1	1
330	еще в	1	1
331	в отдельном	1	1
332	мы вправе	1	1
333	только так	2	1
334	и та	1	1
335	настоящее время	2	1
336	отдельном случае	5	1
337	утверждает что	1	1
338	что его	1	1
339	все его	1	1
340	себе очень	1	1
341	где у	1	1
342	во всей	1	1
343	приводит и	1	1
344	случае и	1	1
345	или нет	1	1
346	сомнению что	1	1
347	тот же	2	1
348	или иные	1	1
349	которому они	1	1
350	положение в	1	1
351	другое это	1	1
352	и из	1	1
353	не имеют	1	1
354	мы очень	1	1
355	уже не	2	1
356	ясного и	2	1
357	если мы	4	1
358	чтобы он	1	1
359	его и	1	1
360	себе в	1	1
361	ведь это	3	1
362	но приходится	1	1
363	в одном	3	1
364	сами по	1	1
365	вполне достаточно	1	1
366	о каком	1	1
367	с общим	2	1
368	или иной	2	1
369	говорим о	2	1
370	на ее	1	1
371	каждом отдельном	5	1
372	здесь в	1	1
373	такое же	1	1
374	в некоторых	2	1
375	системе и	1	1
376	как видит	1	1
377	но что	1	1
378	а но	1	1
379	вместе с	4	1
380	мы говорим	1	1
381	наук может	1	1
382	а при	1	1
383	тот факт	1	1
384	из которых	2	1
385	без труда	1	1
386	xix века	1	1
387	он приводит	2	1
388	в течение	1	1
389	это за	2	1
390	то нужно	1	1
391	как например	1	1
392	несколько слов	1	1
393	при условии	1	1
394	говорить что	1	1
395	этом смысле	1	1
396	указать на	1	1
397	факт что	1	1
398	и от	1	1
399	или в	1	1
400	другое дело	1	1
401	в настоящее	2	1
402	в отдельных	1	1
403	себя самого	1	1
404	но еще	1	1
405	той или	1	1
406	в третьем	2	1
407	могли быть	1	1
408	всеми его	1	1
409	свою задачу	1	1
410	одной из	1	1
411	но эта	1	1
412	и научного	1	1
413	это делает	1	1
414	не быть	1	1
415	состоит из	3	1
416	ведь именно	1	1
417	системы а	1	1
418	просто не	1	1
419	а может	1	1
420	к этому	1	1
421	они не	1	1
