N	2gram	Bakhtin_fo_1	Analitik
124	или в	3	3
125	романа в	5	3
126	бы в	1	3
127	прежде всего	15	3
128	а в	3	3
129	не знает	3	3
130	с самим	5	3
131	отношения к	3	2
132	он произносит	1	2
133	эту жизнь	2	2
134	и до	5	2
135	ведь и	1	2
136	той же	2	2
137	а как	3	2
138	во времени	3	2
139	и он	1	2
140	собой в	1	2
141	еще не	5	2
142	он был	1	2
143	когда не	1	2
144	на основе	2	2
145	отличие от	2	2
146	складываются в	1	2
147	и я	1	2
148	в значительной	2	2
149	встречи с	2	2
150	о жизни	1	2
151	себе не	1	2
152	момент его	2	2
153	с их	2	2
154	на то	1	2
155	вследствие этого	3	2
156	вообще не	3	2
157	не следует	1	2
158	он не	5	2
159	оговориться что	1	2
160	таким образом	11	2
161	значительной степени	1	2
162	что все	2	2
163	них не	1	2
164	на этой	4	2
165	это было	1	2
166	на протяжении	1	2
167	по себе	2	2
168	соответствии с	2	2
169	жизни но	5	2
170	в этих	3	2
171	в своей	2	2
172	в котором	4	2
173	с точки	2	2
174	в отличие	2	2
175	но эта	3	2
176	теми же	1	2
177	речи в	2	2
178	для нее	1	2
179	в таких	1	2
180	она не	1	2
181	в то	9	2
182	дело не	1	2
183	не имеет	4	2
184	же время	9	2
185	это именно	1	2
186	всего в	1	2
187	роль в	9	2
188	с ее	6	2
189	природе своей	2	2
190	те же	2	2
191	по природе	2	2
192	того и	2	2
193	раз не	1	2
194	с ним	2	2
195	что в	5	2
196	о своей	2	2
197	за пределами	1	2
198	его в	3	2
199	и во	7	2
200	в его	13	2
201	борьбе с	2	2
202	того что	2	2
203	один из	3	2
204	целого и	1	2
205	себя в	1	2
206	встречу с	1	2
207	для всех	2	2
208	ни с	2	2
209	одно из	3	2
210	и их	8	2
211	или даже	1	2
212	ведь это	1	2
213	в одном	3	2
214	вовсе не	13	2
215	не о	2	2
216	здесь в	2	2
217	в соответствии	2	2
218	и стал	2	2
219	одну из	1	2
220	была бы	2	2
221	о чем	1	2
222	вступает в	2	2
223	с людьми	1	2
224	вместе с	3	2
225	так же	6	2
226	к своему	2	2
227	по существу	12	2
228	этот хронотоп	1	2
229	и для	4	2
230	внимание на	1	2
231	еще более	3	2
232	личности и	2	2
233	сказать что	3	2
234	и внутренне	1	2
235	к этому	3	2
236	в таком	3	2
237	и наиболее	1	1
238	и т	8	1
239	также и	2	1
240	самом деле	1	1
241	идет о	1	1
242	этого мира	4	1
243	здесь и	2	1
244	к другому	2	1
245	жизни есть	1	1
246	по его	1	1
247	свой мир	1	1
248	и композиционного	1	1
249	мы уже	11	1
250	их и	2	1
251	есть не	3	1
252	со всех	1	1
253	с более	1	1
254	именно к	1	1
255	почти все	1	1
256	на войне	1	1
257	целого но	1	1
258	не вполне	1	1
259	я не	1	1
260	из того	1	1
261	они были	2	1
262	событий и	3	1
263	отступление от	1	1
264	связь этих	1	1
265	о судьбе	1	1
266	всех сторон	1	1
267	и сами	1	1
268	миф о	1	1
269	в чем	2	1
270	место слияние	1	1
271	начале и	1	1
272	и всего	1	1
273	как другие	1	1
274	совсем не	2	1
275	то он	1	1
276	тех же	2	1
277	я так	1	1
278	тут же	1	1
279	сама по	1	1
280	мира сам	1	1
281	независимо от	1	1
282	данный момент	1	1
283	возникает между	1	1
284	однако не	1	1
285	в событие	1	1
286	тех случаях	1	1
287	в полном	1	1
288	и наконец	1	1
289	и тот	1	1
290	его к	1	1
291	тем же	1	1
292	при сопоставлении	1	1
293	имеет в	2	1
294	моментов в	1	1
295	искусство и	1	1
296	со своей	3	1
297	не приходится	1	1
298	в которой	2	1
299	бы и	1	1
300	всего романа	1	1
301	литературе нового	1	1
302	себя к	1	1
303	все эти	9	1
304	бы не	1	1
305	не оставляет	6	1
306	из этих	1	1
307	которые в	1	1
308	но без	1	1
309	раз в	4	1
310	конкретное единство	1	1
311	что даже	1	1
312	и резко	1	1
313	и те	3	1
314	как он	2	1
315	от природы	2	1
316	но на	4	1
317	так сказать	7	1
318	быть только	3	1
319	с чем	1	1
320	в нем	24	1
321	вера в	2	1
322	наш анализ	1	1
323	время и	4	1
324	ряда в	2	1
325	всех этих	5	1
326	временных примет	1	1
327	не к	2	1
328	не как	2	1
329	характер в	2	1
330	и по	2	1
331	его можно	1	1
332	человека в	17	1
333	в каждом	1	1
334	об этом	2	1
335	и неизбежно	1	1
336	самим собой	2	1
337	времени и	10	1
338	входит в	3	1
339	и приходит	1	1
340	это не	6	1
341	ко второму	1	1
342	существенно хронотопичен	1	1
343	например с	1	1
344	в жизни	6	1
345	в ином	1	1
346	говорить в	1	1
347	ни в	8	1
348	в них	4	1
349	хронотопе дороги	2	1
350	далеко не	2	1
351	пространственных и	2	1
352	место и	3	1
353	которой он	1	1
354	высока и	1	1
355	в понимании	1	1
356	и при	1	1
357	почти нет	1	1
358	таким же	1	1
359	не становится	1	1
360	это делает	1	1
361	страсти и	1	1
362	с идеей	1	1
363	жизнь и	4	1
364	самого героя	1	1
365	его жизнь	1	1
366	вплоть до	1	1
367	и более	1	1
368	том же	2	1
369	что этот	1	1
370	к завершению	1	1
371	раз и	2	1
372	это случается	1	1
373	виду что	1	1
374	играть в	1	1
375	до известной	1	1
376	ничего нового	1	1
377	тогда когда	2	1
378	одна из	2	1
379	и имеет	1	1
380	чужого мира	4	1
381	в разных	5	1
382	только и	5	1
383	жизни не	3	1
384	слияние пространственных	1	1
385	всего на	1	1
386	как она	2	1
387	его судьбу	1	1
388	по своей	1	1
389	это слово	1	1
390	потому что	4	1
391	связи с	6	1
392	даже самая	1	1
393	а мы	2	1
394	конечно и	4	1
395	с другом	1	1
396	у нас	1	1
397	одно и	3	1
398	начиная с	1	1
399	места для	1	1
400	выход из	2	1
401	во все	2	1
402	и такие	1	1
403	похож на	1	1
404	отличается от	1	1
405	должны быть	1	1
406	сопоставлении с	1	1
407	бы он	1	1
408	частной жизни	23	1
409	как человек	4	1
410	вырождается в	1	1
411	он видит	1	1
412	переходя к	1	1
413	для себя	7	1
414	и тогда	1	1
415	существенное значение	1	1
416	в виду	3	1
417	свою очередь	1	1
418	о власти	1	1
419	в ее	6	1
420	самим собою	3	1
421	здесь также	2	1
422	к какой	1	1
423	характер и	7	1
424	все прочие	1	1
425	не возникает	1	1
426	в совершенно	1	1
427	если они	2	1
428	в образе	5	1
429	же хронотоп	1	1
430	с собой	1	1
431	судьбы и	4	1
432	в отношении	3	1
433	с иными	1	1
434	связан с	1	1
435	неразрывное единство	1	1
436	наше внимание	1	1
437	и пространстве	1	1
438	нас и	1	1
439	был поражен	1	1
440	и здесь	1	1
441	видение и	1	1
442	в другом	1	1
443	но к	1	1
444	нашем случае	1	1
445	они оказываются	1	1
446	оставляет места	1	1
447	и внутреннее	3	1
448	не ту	1	1
449	его читателей	1	1
450	все его	3	1
451	но когда	1	1
452	служит для	1	1
453	места и	1	1
454	с его	9	1
455	путь к	1	1
456	от них	1	1
457	на дорогу	1	1
458	комедии и	1	1
459	этом ряду	1	1
460	из одних	1	1
461	сюжетного и	1	1
462	в литературе	16	1
463	здесь совершается	1	1
464	и конкретном	1	1
465	явления как	1	1
466	романа то	3	1
467	мы видим	3	1
468	тот же	1	1
469	в основном	5	1
470	и представляет	1	1
471	лишь на	1	1
472	на природу	1	1
473	хотя бы	2	1
474	и после	1	1
475	одних и	2	1
476	обладает и	1	1
477	на несколько	1	1
478	между этими	4	1
479	и ее	3	1
480	все они	1	1
481	человека с	1	1
482	же и	2	1
483	этот вопрос	1	1
484	переживания и	1	1
485	носит в	1	1
486	уже в	2	1
487	то и	1	1
488	в начале	3	1
489	мотивов в	1	1
490	его и	2	1
491	в конкретное	1	1
492	что происходило	1	1
493	пока не	1	1
494	сами по	1	1
495	так как	6	1
496	к ним	2	1
497	себе и	3	1
498	как его	1	1
499	которые могут	1	1
500	ii здесь	1	1
501	моменты когда	1	1
502	в осмысленном	1	1
503	в параллельном	2	1
504	единство целого	1	1
505	где в	1	1
506	глубине и	1	1
507	и речи	5	1
508	даже не	2	1
509	в данный	1	1
510	наблюдали в	1	1
511	мы это	1	1
512	с другим	1	1
513	на ее	1	1
514	с мотивом	3	1
515	миру и	1	1
516	я был	2	1
517	в свою	2	1
518	характерно для	1	1
519	еще и	2	1
520	с судьбою	1	1
521	себя и	3	1
522	только к	3	1
523	типов но	1	1
524	принадлежит не	2	1
525	более того	3	1
526	романа однако	1	1
527	хронотоп встречи	2	1
528	которая является	1	1
529	объединены в	1	1
530	в ряду	1	1
531	мира в	3	1
532	ближе к	1	1
533	если не	1	1
534	в связи	5	1
535	было в	1	1
536	но оно	2	1
537	и потому	3	1
538	в присутствии	4	1
539	и тех	2	1
540	и временных	2	1
541	его личной	1	1
542	однако эти	1	1
543	слова он	1	1
544	в тех	1	1
545	самого себя	1	1
546	здесь совершенно	2	1
547	и всей	2	1
548	стороны и	2	1
549	да и	3	1
550	человек всегда	1	1
551	ряда и	1	1
552	друг с	1	1
553	и мотивы	1	1
554	не вносит	1	1
555	слова и	2	1
556	с аналогичной	1	1
557	конкретном целом	1	1
558	и носит	2	1
559	между прочим	1	1
560	с этими	2	1
561	осмысленном и	1	1
562	перед нами	1	1
563	к другим	1	1
564	не является	2	1
565	известной степени	1	1
566	примет в	1	1
567	в мировой	2	1
568	случаях когда	1	1
569	и сама	1	1
570	своей собственной	3	1
571	человек и	2	1
572	но отнюдь	1	1
573	жанр в	1	1
574	себя самого	1	1
575	для нас	2	1
576	от него	1	1
577	почти вовсе	2	1
578	к этой	1	1
579	тем более	1	1
580	и как	10	1
581	мы должны	2	1
582	ни к	3	1
583	эту игру	1	1
584	же в	3	1
585	себя на	1	1
586	даже со	1	1
587	романа мы	3	1
588	быть использованы	1	1
589	слово в	1	1
590	в романе	32	1
591	героя и	7	1
592	с ней	1	1
593	раскрывается и	1	1
594	совершенно не	2	1
595	что ты	1	1
596	к моменту	1	1
597	борьба и	1	1
598	без исключения	1	1
599	жизни без	1	1
600	ее в	2	1
601	героя как	1	1
602	значение в	5	1
