N	2gram	Losev_Dial_2	Analitik
139	вообще не	1	2
140	он не	4	2
141	что она	14	2
142	таким образом	4	2
143	в одну	5	2
144	что все	1	2
145	же не	3	2
146	это было	3	2
147	обоих случаях	1	2
148	этом смысле	1	2
149	по себе	18	2
150	о личности	1	2
151	еще в	1	2
152	в этих	3	2
153	в своей	8	2
154	или точнее	3	2
155	в котором	1	2
156	с точки	8	2
157	стало быть	10	2
158	но эта	1	2
159	теми же	1	2
160	миф и	2	2
161	личность в	2	2
162	даже в	3	2
163	не мне	1	2
164	она не	8	2
165	что с	2	2
166	в обоих	1	2
167	в то	6	2
168	дело не	2	2
169	не имеет	1	2
170	на него	2	2
171	же время	5	2
172	в нас	1	2
173	с ее	2	2
174	те же	1	2
175	того и	2	2
176	на которую	1	2
177	это только	3	2
178	строго говоря	1	2
179	нас к	1	2
180	с ним	4	2
181	что в	7	2
182	его в	3	2
183	и во	1	2
184	на всех	1	2
185	собственно говоря	2	2
186	между тем	2	2
187	в его	1	2
188	не знаю	2	2
189	того что	6	2
190	к внутреннему	1	2
191	грань между	3	2
192	времени как	1	2
193	себя в	2	2
194	в поэзии	7	2
195	не есть	47	2
196	ни с	4	2
197	одно из	4	2
198	и их	3	2
199	или даже	1	2
200	ведь это	3	2
201	в одном	4	2
202	вовсе не	13	2
203	не о	1	2
204	уже и	2	2
205	здесь в	1	2
206	превращается в	1	2
207	может ли	1	2
208	его как	1	2
209	была бы	3	2
210	о чем	3	2
211	вступает в	1	2
212	вместе с	2	2
213	так же	2	2
214	к его	1	2
215	по существу	1	2
216	в состоянии	2	2
217	ты не	1	2
218	тех или	2	2
219	я всегда	1	2
220	внимание на	1	2
221	личности и	6	2
222	сказать что	10	2
223	другой стороны	4	2
224	т е	30	2
225	об этих	1	2
226	все что	1	2
227	в таком	4	2
228	как известно	2	1
229	слова которые	1	1
230	неотделима от	1	1
231	и т	17	1
232	также и	2	1
233	и понимает	1	1
234	выражения в	1	1
235	самом деле	4	1
236	протекает не	1	1
237	идет о	1	1
238	в самостоятельный	1	1
239	указанных выше	1	1
240	действительности и	1	1
241	по его	1	1
242	мы уже	8	1
243	их и	1	1
244	его своей	1	1
245	есть не	7	1
246	со всех	1	1
247	принадлежит только	1	1
248	бы уже	1	1
249	в становлении	2	1
250	сущности это	1	1
251	что иное	3	1
252	всякая личность	1	1
253	я не	6	1
254	слова о	1	1
255	но даже	1	1
256	поэзии где	1	1
257	самой своей	1	1
258	которое во	1	1
259	всех сторон	1	1
260	что оба	1	1
261	как миф	3	1
262	этот голос	3	1
263	иное как	3	1
264	быть в	4	1
265	но скорее	1	1
266	миф о	2	1
267	в чем	3	1
268	сказать и	1	1
269	совсем не	1	1
270	и всякий	1	1
271	тех же	1	1
272	не все	1	1
273	очевидно что	2	1
274	тут же	4	1
275	сама по	7	1
276	субъекта и	4	1
277	в акте	2	1
278	независимо от	4	1
279	однако не	1	1
280	короче говоря	1	1
281	когда он	1	1
282	в правой	1	1
283	уже содержит	1	1
284	тем же	2	1
285	мертвых душ	1	1
286	более или	2	1
287	искусство и	3	1
288	себе как	3	1
289	в которой	2	1
290	бы и	2	1
291	не даны	2	1
292	так или	2	1
293	все эти	2	1
294	жизни так	1	1
295	эти более	1	1
296	из этих	1	1
297	но без	3	1
298	раз в	2	1
299	по форме	1	1
300	сливаются в	2	1
301	но ведь	2	1
302	как он	4	1
303	но на	1	1
304	так сказать	1	1
305	быть только	2	1
306	с чем	1	1
307	в нем	10	1
308	время и	2	1
309	а скорее	1	1
310	что же?	1	1
311	оно в	1	1
312	всех этих	3	1
313	в принципе	1	1
314	не к	1	1
315	не как	2	1
316	в силу	5	1
317	силу своей	2	1
318	об отношении	1	1
319	свое время	1	1
320	и по	4	1
321	тут не	3	1
322	в каждом	2	1
323	тоже могут	1	1
324	об этом	3	1
325	и неизбежно	1	1
326	в глубине	1	1
327	по смыслу	1	1
328	мифологии в	1	1
329	времени и	9	1
330	заключается в	4	1
331	это не	10	1
332	что один	1	1
333	в жизни	2	1
334	только одно	2	1
335	ни в	10	1
336	в них	1	1
337	все равно	5	1
338	мифа но	3	1
339	далеко не	1	1
340	но лишь	1	1
341	со своими	1	1
342	головой вниз	1	1
343	всегда и	1	1
344	в сон	1	1
345	однажды в	1	1
346	видим как	1	1
347	когда сам	1	1
348	нисколько не	4	1
349	сосредоточиться на	1	1
350	но я	3	1
351	но если	1	1
352	и при	2	1
353	взгляд на	2	1
354	имеется в	2	1
355	жизнь и	5	1
356	что я	2	1
357	от поэтического	3	1
358	времени не	1	1
359	не считает	1	1
360	и эти	1	1
361	и меньше	1	1
362	всякий другой	1	1
363	и более	3	1
364	мере в	2	1
365	что этот	3	1
366	зрения и	1	1
367	тому что	2	1
368	виду что	2	1
369	во-первых это	1	1
370	с теми	1	1
371	и другое	1	1
372	тогда когда	6	1
373	одна из	1	1
374	но только	3	1
375	это еще	2	1
376	он с	1	1
377	в разных	3	1
378	только и	2	1
379	по своей	4	1
380	правой руке	1	1
381	это слово	1	1
382	убедиться в	2	1
383	потому что	14	1
384	связи с	4	1
385	с другом	1	1
386	и далее	1	1
387	мысли так	1	1
388	личности в	8	1
389	одно и	4	1
390	начиная с	1	1
391	если он	1	1
392	на границе	1	1
393	встречается в	1	1
394	во все	2	1
395	и такие	1	1
396	похож на	1	1
397	сама жизнь	2	1
398	таков же	1	1
399	отличается от	1	1
400	же самое	2	1
401	должны быть	3	1
402	как человек	1	1
403	если же	1	1
404	о них	1	1
405	вот и	2	1
406	и о	1	1
407	и тогда	3	1
408	случае это	1	1
409	в виду	5	1
410	но при	1	1
411	в ее	4	1
412	могут и	1	1
413	таит в	1	1
414	все прочие	1	1
415	или еще	1	1
416	только то	4	1
417	по способу	1	1
418	это путь	1	1
419	слова а	1	1
420	по этой	2	1
421	в образе	1	1
422	она была	1	1
423	передо мною	1	1
424	из одного	1	1
425	есть миф	4	1
426	это мне	1	1
427	весьма существенно	1	1
428	по-видимому и	1	1
429	и здесь	1	1
430	двери и	1	1
431	в другом	4	1
432	таков например	1	1
433	но мы	2	1
434	и что	5	1
435	среди всех	1	1
436	все его	3	1
437	может не	4	1
438	отличаются от	1	1
439	это была	1	1
440	а напротив	1	1
441	нас а	1	1
442	в которую	1	1
443	к нему	4	1
444	путь к	1	1
445	или иначе	2	1
446	от них	1	1
447	меньше и	1	1
448	них в	1	1
449	в художественной	1	1
450	не будучи	2	1
451	от внешнего	1	1
452	на иного	1	1
453	и противопоставить	1	1
454	в литературе	1	1
455	что здесь	2	1
456	оно и	1	1
457	сразу же	3	1
458	мы видим	2	1
459	тот же	1	1
460	менее в	1	1
461	нуждается в	3	1
462	лишь на	1	1
463	в какой	2	1
464	на природу	1	1
465	хотя бы	4	1
466	к их	1	1
467	и после	1	1
468	одних и	1	1
469	и ее	1	1
470	не мешает	5	1
471	кроме этого	1	1
472	делает его	1	1
473	все они	1	1
474	вы хотите	2	1
475	человека с	1	1
476	же и	9	1
477	можно на	2	1
478	внимание что	1	1
479	к земле	1	1
480	уже в	4	1
481	на любом	1	1
482	то и	1	1
483	существования и	1	1
484	на этих	1	1
485	его и	1	1
486	сам не	2	1
487	пока не	1	1
488	представить себе	1	1
489	сами по	3	1
490	так как	14	1
491	к ним	1	1
492	себе и	3	1
493	как его	1	1
494	на меня	1	1
495	которые могут	1	1
496	бы это	3	1
497	к самому	1	1
498	глубине и	1	1
499	даже не	1	1
500	мы это	2	1
501	и из	3	1
502	с другим	1	1
503	который не	1	1
504	как у	1	1
505	нельзя сказать	4	1
506	я был	2	1
507	которая на	1	1
508	еще и	1	1
509	но о	2	1
510	себя и	1	1
511	только к	2	1
512	у меня	3	1
513	к женщине	1	1
514	зависит от	2	1
515	понимать как	3	1
516	в связи	4	1
517	оно ни	1	1
518	и последующие	1	1
519	и потому	5	1
520	и тех	1	1
521	функционирует в	1	1
522	только его	1	1
523	свою собственную	1	1
524	который мы	1	1
525	слова он	1	1
526	столкновение с	1	1
527	в тех	2	1
528	ко всему	1	1
529	или менее	2	1
530	стороны и	1	1
531	да и	6	1
532	можно принять	1	1
533	анализ может	1	1
534	друг с	1	1
535	как нельзя	2	1
536	том смысле	4	1
537	что же	2	1
538	с этой	1	1
539	слова и	1	1
540	еще раз	1	1
541	только для	1	1
542	внимания на	1	1
543	перед нами	2	1
544	остается в	1	1
545	и сама	1	1
546	наоборот в	1	1
547	то можно	1	1
548	сколько бы	1	1
549	как на	1	1
550	его не	2	1
551	а все	1	1
552	своей собственной	1	1
553	человек и	1	1
554	себя самого	1	1
555	к счастью	1	1
556	и оба	1	1
557	или нет	3	1
558	тем более	1	1
559	и как	10	1
560	мы должны	2	1
561	будто бы	3	1
562	но это	7	1
563	только что	5	1
564	все остальные	1	1
565	ее характера	1	1
566	же в	2	1
567	мысли о	1	1
568	в системе	2	1
569	может и	2	1
570	из тех	1	1
571	обратим внимание	2	1
572	состоит из	1	1
573	совершенно не	7	1
574	по одному	4	1
575	не что	3	1
576	в отдельности	1	1
577	из этого	1	1
578	перед нею	1	1
579	и жизнь	2	1
580	в свое	1	1
581	ли он	1	1
582	есть то	1	1
583	например во	1	1
584	без исключения	1	1
585	ее в	2	1
586	с чужой	2	1
587	это в	1	1
588	значение в	1	1
589	точно так	1	1
590	из многих	1	1
591	смысле что	3	1
