N	2gram	Vygotskiy__2	Marksizm
432	как основной	2	1
433	этот вывод	2	1
434	как он	6	1
435	в такую	1	1
436	с языком	1	1
437	и если	1	1
438	вообще не	1	1
439	к выводу	6	1
440	что она	3	1
441	и взаимодействие	1	1
442	о которой	1	1
443	о речи	2	1
444	в нашей	1	1
445	и самый	2	1
446	момента в	1	1
447	как увидим	2	1
448	этого вопроса	1	1
449	дела не	1	1
450	в силу	2	1
451	и вот	1	1
452	быть с	1	1
453	мысли как	1	1
454	языком и	1	1
455	социальное общение	1	1
456	о языке	2	1
457	всех своих	1	1
458	в основу	1	1
459	но все	2	1
460	бы они	2	1
461	все учение	1	1
462	как они	1	1
463	те новые	1	1
464	связанные с	1	1
465	в совершенно	4	1
466	речи или	2	1
467	самого автора	2	1
468	ситуацией и	1	1
469	и второй	1	1
470	им же	2	1
471	этого процесса	1	1
472	с целью	2	1
473	входит в	1	1
474	заключается в	8	1
475	и соответствующие	1	1
476	всего того	1	1
477	спор в	1	1
478	в социальной	1	1
479	приходит в	1	1
480	он является	2	1
481	в них	4	1
482	нет в	1	1
483	о которых	3	1
484	с тем	1	1
485	которой он	1	1
486	несмотря на	4	1
487	являются как	1	1
488	ею и	1	1
489	все это	4	1
490	остается в	2	1
491	т.д и	2	1
492	речь может	1	1
493	выводу о	2	1
494	отрыве от	2	1
495	является продуктом	1	1
496	свою собственную	2	1
497	эта черта	1	1
498	что такое	1	1
499	ясности и	1	1
500	именно и	1	1
501	только для	3	1
502	бы к	3	1
503	весь путь	1	1
504	на известный	3	1
505	значение то	1	1
506	собой не	1	1
507	утверждения что	1	1
508	от его	4	1
509	конечном счете	4	1
510	сущности ничего	2	1
511	значение для	4	1
512	и определенной	1	1
513	друг другу	1	1
514	быть сделан	1	1
515	же мы	1	1
516	и вся	1	1
517	же самого	1	1
518	основная ошибка	1	1
519	на один	1	1
520	он как	2	1
521	существует и	1	1
522	цели и	1	1
523	далее что	1	1
524	говорит по	2	1
525	что эта	6	1
526	что с	5	1
527	мысли в	1	1
528	мышления и	16	1
529	тогда когда	5	1
530	одной плоскости	1	1
531	и притом	1	1
532	во время	3	1
533	них между	1	1
534	с и	4	1
535	мышление в	1	1
536	т.п то	1	1
537	социальной природы	1	1
538	эти формы	1	1
539	принадлежит к	2	1
540	не могло	2	1
541	находится в	2	1
542	самой жизни	1	1
543	в самой	3	1
544	этом процессе	1	1
545	в противоречие	1	1
546	и речевой	1	1
547	правда некоторые	1	1
548	играет существенную	1	1
549	уже говорили	3	1
550	понимая под	1	1
551	убедиться в	1	1
552	представление об	1	1
553	итоги нашему	1	1
554	сторона вопроса	1	1
555	все теории	1	1
556	этом отношении	3	1
557	и делает	1	1
558	и социального	1	1
559	с другом	2	1
560	по нашему	1	1
561	что можно	3	1
562	его внутренней	2	1
563	не могут	2	1
564	когда мы	1	1
565	что все	4	1
566	т.е с	1	1
567	и другой	2	1
568	все особенности	1	1
569	и развития	2	1
570	числе и	3	1
571	другом месте	2	1
572	его с	2	1
573	из всей	1	1
574	слова с	1	1
575	оно не	1	1
576	человека имеет	1	1
577	от той	1	1
578	слово которое	1	1
579	основной и	1	1
580	от друга	2	1
581	речи они	1	1
582	речи ее	3	1
583	в некоторых	2	1
584	следовательно в	1	1
585	здесь не	1	1
586	учении о	5	1
587	в буквальном	1	1
588	последнее время	5	1
589	усвоения языка	1	1
590	чтобы быть	1	1
591	в себя	2	1
592	говорили что	1	1
593	речи являются	1	1
594	слова а	1	1
595	на том	2	1
596	и сам	3	1
597	внутреннюю речь	1	1
598	в плоскости	1	1
599	нет места	1	1
600	элементов речи	1	1
601	его социальной	1	1
602	которые он	2	1
603	когда в	2	1
604	по сравнению	5	1
605	все остальные	1	1
606	понятно что	2	1
607	т.е все	1	1
608	приводит его	1	1
609	и вообще	2	1
610	с ним	3	1
611	как выражение	1	1
612	на ряд	1	1
613	только и	1	1
614	практических и	1	1
615	и поэтому	1	1
616	развития как	1	1
617	прямо и	1	1
618	и что	8	1
619	той степени	2	1
620	или на	1	1
621	еще дальше	1	1
622	речи то	1	1
623	социальная среда	3	1
624	можно сказать	2	1
625	которое он	1	1
626	этих двух	2	1
627	других людей	1	1
628	вопросу о	1	1
629	всей современной	1	1
630	в отрыве	1	1
631	являются в	1	1
632	данной ситуации	1	1
633	переходит в	1	1
634	в конечном	4	1
635	эти два	1	1
636	ним и	1	1
637	первобытный человек	1	1
638	и повторяя	1	1
639	во всей	5	1
640	основным и	1	1
641	существенную роль	1	1
642	и только	3	1
643	в другой	2	1
644	на развитие	1	1
645	народов и	1	1
646	в другую	1	1
647	и мир	1	1
648	эта проблема	5	1
649	в современной	1	1
650	что здесь	2	1
651	но с	2	1
652	мы видим	4	1
653	тот же	7	1
654	которым мы	5	1
655	далеко в	1	1
656	речи все	3	1
657	и так	1	1
658	этих слов	1	1
659	играет роль	1	1
660	тот или	1	1
661	именно на	1	1
662	с которыми	1	1
663	так что	1	1
664	же и	1	1
665	и др	5	1
666	оказывается в	1	1
667	тенденции и	1	1
668	так можно	1	1
669	вопроса о	1	1
670	он начинает	1	1
671	ни одного	1	1
672	или не	1	1
673	время является	1	1
674	здесь же	1	1
675	рано или	1	1
676	идти по	1	1
677	не дает	2	1
678	или даже	1	1
679	и других	2	1
680	и объективного	1	1
681	из них	3	1
682	лишь постольку	1	1
683	и сознания	1	1
684	только их	1	1
685	о причинах	1	1
686	был бы	1	1
687	одно из	1	1
688	речи может	1	1
689	могло бы	1	1
690	в одном	2	1
691	сами по	1	1
692	в современном	1	1
693	к ним	1	1
694	случае не	2	1
695	само по	2	1
696	нее не	1	1
697	полагаем что	1	1
698	от того	2	1
699	речью в	2	1
700	в других	2	1
701	лишь для	1	1
702	были бы	2	1
703	или поздно	1	1
704	со всем	1	1
705	двух различных	2	1
706	со стороны	3	1
707	в данный	1	1
708	между которыми	2	1
709	и из	2	1
710	основные направления	1	1
711	связаны с	1	1
712	и патологического	1	1
713	внешней речи	3	1
714	а именно	1	1
715	к которому	6	1
716	с той	1	1
717	еще и	1	1
718	на которые	1	1
719	можем отметить	1	1
720	мы предпочитаем	1	1
721	ничего что	1	1
722	т.е именно	1	1
723	а наоборот	1	1
724	на которых	2	1
725	другой стороны	1	1
726	подвести итоги	1	1
727	мы все	1	1
728	дело в	1	1
729	становится на	2	1
730	на основании	1	1
731	на эту	2	1
732	для человека	2	1
733	во внимание	1	1
734	теоретической и	1	1
735	более глубокое	1	1
736	тех тенденций	1	1
737	выражения но	1	1
738	мышлении и	1	1
739	исходить из	1	1
740	из элементов	1	1
741	него в	1	1
742	языком как	1	1
743	ответить на	1	1
744	правильнее всего	1	1
745	противоречие с	1	1
746	чрезвычайно важно	1	1
747	мы говорим	1	1
748	к себе	2	1
749	только его	2	1
750	он говорит	3	1
751	находит в	1	1
752	для обозначения	2	1
753	если оно	1	1
754	сравнению с	5	1
755	это приводит	1	1
756	в течение	2	1
757	существует не	1	1
758	пытается в	1	1
759	что же	2	1
760	когда же	1	1
761	два основных	1	1
762	эту мысль	1	1
763	у самого	1	1
764	друг с	2	1
765	исходя из	1	1
766	полном отрыве	1	1
767	в целом	10	1
768	на которой	2	1
769	но это	1	1
770	направления в	1	1
771	общественной жизни	2	1
772	однако не	1	1
773	это последнее	1	1
774	к вопросу	2	1
775	форм и	1	1
776	тех областях	1	1
777	об отношении	3	1
778	которого они	1	1
779	о котором	1	1
780	у них	2	1
781	или нет	1	1
782	интерес к	1	1
783	мы попытаемся	3	1
784	этой форме	1	1
785	мы должны	6	1
786	зрения в	1	1
787	потому что	7	1
788	важнейших проблем	1	1
789	основной функцией	1	1
790	логики и	1	1
791	исключительно в	1	1
792	только по	1	1
793	к ее	1	1
794	то вопрос	1	1
795	речь или	1	1
796	жизни в	1	1
797	которая на	1	1
798	речи т.е	1	1
799	речи насколько	1	1
800	но можно	1	1
801	этой проблемы	2	1
802	других или	1	1
803	это и	1	1
804	из этого	1	1
805	самое что	2	1
806	в заключение	3	1
807	речи как	3	1
808	являются не	1	1
809	а может	1	1
810	в речь	1	1
811	ее в	2	1
812	как таковое	1	1
813	т.е как	1	1
814	по поводу	4	1
815	с чужой	1	1
816	также не	1	1
817	социальной среде	5	1
818	том числе	3	1
819	гораздо более	1	1
820	смысле что	1	1
