N	2gram	Vinokur_Ku_2	Myshleni
132	в первую	1	4
133	и при	1	4
134	по сравнению	2	4
135	и той	1	4
136	которые в	1	4
137	не в	8	4
138	тому что	1	4
139	мышление в	1	4
140	из основных	1	4
141	что оно	3	4
142	роль в	2	4
143	на том	2	4
144	и только	1	4
145	только что	1	4
146	в школе	1	4
147	в области	11	4
148	в речи	6	4
149	по своему	1	4
150	новые и	1	4
151	и для	2	4
152	для нас	4	4
153	между ними	1	4
154	указывают на	1	4
155	к этому	4	4
156	во всяком	5	4
157	этой точки	2	4
158	идет о	1	3
159	на деле	1	3
160	почти всегда	2	3
161	приходит к	1	3
162	в виду	3	3
163	бы сказать	2	3
164	столь же	1	3
165	в чем	1	3
166	а только	3	3
167	себе и	1	3
168	отнюдь не	4	3
169	когда он	1	3
170	говорит что	1	3
171	но в	11	3
172	в которой	1	3
173	то обстоятельство	7	3
174	в этой	6	3
175	он пользуется	1	3
176	на этом	3	3
177	что все	5	3
178	в совершенно	1	3
179	различие между	3	3
180	на все	2	3
181	знает что	3	3
182	ни в	4	3
183	чем в	3	3
184	в этих	1	3
185	не менее	7	3
186	что эта	2	3
187	во всем	1	3
188	связи с	3	3
189	обстоятельство что	7	3
190	не могут	5	3
191	ничего общего	1	3
192	для образования	1	3
193	с первого	2	3
194	приводит к	5	3
195	и когда	1	3
196	учит нас	1	3
197	должно быть	4	3
198	составные части	1	3
199	внимание на	1	3
200	различие в	1	3
201	один из	5	3
202	одной из	1	3
203	но не	6	3
204	в какой	1	3
205	всяком случае	5	3
206	так что	1	3
207	этого понятия	1	3
208	слова не	3	3
209	но что	2	3
210	от того	4	3
211	со стороны	4	3
212	нас в	1	3
213	на этот	2	3
214	именно в	3	3
215	же слово	1	3
216	самое слово	1	3
217	в связи	4	3
218	сравнению с	1	3
219	наряду с	1	3
220	по существу	5	3
221	этом случае	2	3
222	отношений и	1	3
223	и от	2	3
224	бы в	1	3
225	совершенно не	3	3
226	в виде	1	3
227	точно так	3	3
228	также и	5	2
229	же по	1	2
230	что слово	3	2
231	ту же	6	2
232	свое место	2	2
233	должна быть	5	2
234	едва ли	1	2
235	помощью которого	1	2
236	мы имеем	5	2
237	что если	2	2
238	нам в	1	2
239	место в	1	2
240	мы и	1	2
241	зависимости от	5	2
242	в ней	3	2
243	он говорит	1	2
244	мы будем	2	2
245	отличие от	2	2
246	не просто	2	2
247	более и	1	2
248	по пути	1	2
249	привести к	1	2
250	из этих	1	2
251	во многих	1	2
252	в известном	1	2
253	и отношения	1	2
254	не есть	1	2
255	в наших	1	2
256	дальше и	1	2
257	вообще не	1	2
258	как оно	1	2
259	в нем	4	2
260	именно то	1	2
261	этого вопроса	3	2
262	том чтобы	1	2
263	то как	1	2
264	свое время	2	2
265	в каждом	1	2
266	здесь мы	2	2
267	который по	1	2
268	далеко не	1	2
269	в слове	1	2
270	оно имеет	1	2
271	такой же	1	2
272	нисколько не	3	2
273	таким же	2	2
274	никаких оснований	2	2
275	в следующем	1	2
276	в отличие	2	2
277	собой и	1	2
278	и связей	1	2
279	дает в	1	2
280	более сложные	1	2
281	их в	1	2
282	том же	1	2
283	что этот	1	2
284	в той	2	2
285	этой области	4	2
286	ничего кроме	1	2
287	может служить	2	2
288	не имеет	4	2
289	на котором	1	2
290	того как	2	2
291	свою силу	1	2
292	это мы	1	2
293	под этим	2	2
294	речи не	3	2
295	это слово	4	2
296	что на	4	2
297	очень часто	2	2
298	когда мы	1	2
299	ли не	2	2
300	отличается от	3	2
301	принципиально нового	1	2
302	в наши	1	2
303	указывает на	1	2
304	и он	1	2
305	и это	3	2
306	свою очередь	2	2
307	здесь не	3	2
308	указывать на	1	2
309	данном случае	2	2
310	никак не	3	2
311	ясно что	5	2
312	и которые	1	2
313	еще не	5	2
314	мы в	2	2
315	понятно что	1	2
316	с полным	1	2
317	и здесь	5	2
318	слова из	1	2
319	настоящее время	1	2
320	а также	3	2
321	к нему	2	2
322	в языке	10	2
323	вслед за	1	2
324	языка мы	1	2
325	в него	1	2
326	значит что	1	2
327	в современной	2	2
328	что здесь	1	2
329	он что	1	2
330	но так	2	2
331	в вопросе	1	2
332	которое мы	1	2
333	по мнению	1	2
334	но как	1	2
335	и у	2	2
336	вопроса о	6	2
337	в нашей	4	2
338	для него	1	2
339	представить себе	2	2
340	иначе как	1	2
341	у него	3	2
342	которое является	1	2
343	в каком	4	2
344	с той	2	2
345	прежде всего	8	2
346	благодаря чему	1	2
347	предмет но	1	2
348	с которым	1	2
349	если не	1	2
350	все более	1	2
351	вопросе о	2	2
352	в данном	4	2
353	что это	7	2
354	том смысле	1	2
355	более сложных	1	2
356	даже в	1	2
357	как только	1	2
358	но для	3	2
359	из ряда	1	2
360	анализа мы	1	2
361	новое слово	1	2
362	в настоящее	1	2
363	находит свое	1	2
364	а в	3	2
365	нам не	2	2
366	в свою	2	2
367	не знает	3	2
368	на более	1	2
369	в свое	2	2
370	от слова	3	2
371	это в	2	2
372	который не	1	2
373	совершается в	1	2
374	они не	1	2
375	этом совершенно	1	1
376	смысле слова	2	1
377	других типах	1	1
378	нашего языка	1	1
379	в сфере	3	1
380	его основной	1	1
381	все чаще	1	1
382	слово которое	1	1
383	получает в	1	1
384	на самом	2	1
385	он может	1	1
386	тех же	2	1
387	и есть	2	1
388	по которым	1	1
389	каком отношении	1	1
390	в зависимости	4	1
391	и должен	1	1
392	показать в	1	1
393	которыми он	1	1
394	из всех	1	1
395	для примера	2	1
396	а как	1	1
397	роль сыграла	1	1
398	понятие для	1	1
399	в последние	1	1
400	мы не	1	1
401	что между	2	1
402	вопрос о	9	1
403	и новые	1	1
404	в возможности	3	1
405	время как	1	1
406	совпадает с	1	1
407	говорить о	4	1
408	что иное	1	1
409	часто повторяющиеся	1	1
410	оно есть	1	1
411	я не	5	1
412	этим словом	1	1
413	но даже	2	1
414	что можно	3	1
415	же что	1	1
416	том простом	1	1
417	иное как	1	1
418	бы то	1	1
419	сравнению со	1	1
420	то мы	1	1
421	глаза на	1	1
422	как правило	1	1
423	самым мы	2	1
424	то он	1	1
425	правильно указывает	1	1
426	они имеют	2	1
427	не то	2	1
428	одном и	1	1
429	нами была	1	1
430	в противоречии	1	1
431	только тогда	1	1
432	не все	3	1
433	по отношению	1	1
434	следующий случай	1	1
435	не самое	1	1
436	сущности к	1	1
437	относится к	1	1
438	и я	1	1
439	основанием для	2	1
440	независимо от	1	1
441	общего с	1	1
442	что именно	1	1
443	мы также	1	1
444	словом в	1	1
445	что касается	2	1
446	однако не	4	1
447	кто не	1	1
448	этом же	1	1
449	ничего более	1	1
450	ход мысли	1	1
451	то в	1	1
452	чуть ли	1	1
453	не оставляет	1	1
454	ряду с	1	1
455	что к	1	1
456	роли в	1	1
457	ряд слов	1	1
458	связанные с	2	1
459	в статье	3	1
460	к положению	1	1
461	он не	3	1
462	пользуется наиболее	1	1
463	себе не	2	1
464	он должен	1	1
465	не хотел	1	1
466	слова которое	1	1
467	ни были	3	1
468	только те	1	1
469	приходим к	1	1
470	смысле как	1	1
471	и по	3	1
472	составляет в	1	1
473	прежде чем	1	1
474	или иных	1	1
475	что она	3	1
476	но все	4	1
477	русском языке	10	1
478	в одну	2	1
479	то ни	1	1
480	с самыми	1	1
481	главным образом	3	1
482	том случае	2	1
483	принять во	1	1
484	к другу	1	1
485	а по	1	1
486	на этой	4	1
487	бы нам	1	1
488	известно что	1	1
489	характерный для	1	1
490	за другой	1	1
491	всю свою	1	1
492	не находится	1	1
493	должен был	1	1
494	же образом	2	1
495	самый характер	1	1
496	о которых	3	1
497	простой причине	1	1
498	которые с	1	1
499	не всегда	2	1
500	во внимание	1	1
501	вопрос этот	2	1
502	фраза в	1	1
503	связаны в	1	1
504	ведет к	1	1
505	и было	1	1
506	и становится	1	1
507	слово а	1	1
508	мы как	1	1
509	и сейчас	2	1
510	из сферы	1	1
511	ничего принципиально	1	1
512	лежат в	1	1
513	по сообщению	1	1
514	в такой	1	1
515	основе такого	1	1
516	бы к	1	1
517	просто в	1	1
518	то для	3	1
519	что вся	1	1
520	не как	2	1
521	в которых	2	1
522	знаем что	3	1
523	своего рода	4	1
524	признать что	1	1
525	значение для	1	1
526	нельзя было	2	1
527	к своеобразным	1	1
528	в одном	1	1
529	точку зрения	1	1
530	исключительно на	1	1
531	но он	1	1
532	тем не	6	1
533	тому чтобы	1	1
534	о значении	2	1
535	для нее	1	1
536	по себе	10	1
537	это особенно	1	1
538	что есть	1	1
539	случае в	1	1
540	того момента	1	1
541	стоит в	2	1
542	с особой	1	1
543	в таких	3	1
544	самого начала	1	1
545	в то	4	1
546	с и	1	1
547	сталкиваемся с	1	1
548	сводится в	2	1
549	наблюдений над	1	1
550	к такому	1	1
551	значение этого	1	1
552	сказывается и	1	1
553	казалось бы	3	1
554	на язык	1	1
555	ничего не	4	1
556	в самой	2	1
557	именно с	3	1
558	и приводит	2	1
559	действительно в	1	1
560	в русском	10	1
561	момента появления	1	1
562	вместо того	1	1
563	убедиться в	1	1
564	имеет совершенно	1	1
565	этот способ	1	1
566	так например	1	1
567	наша задача	1	1
568	только с	1	1
569	доказать что	2	1
570	которому мы	1	1
571	из примеров	1	1
572	тех слов	1	1
573	слишком широким	1	1
574	у нас	12	1
575	такие же	1	1
576	становится для	1	1
577	уже о	3	1
578	и именно	1	1
579	и часто	1	1
580	лежит в	1	1
581	всего в	3	1
582	которым в	1	1
583	свое значение	1	1
584	слова с	1	1
585	день и	1	1
586	утверждать что	2	1
587	на вопрос	1	1
588	элементы в	1	1
589	известно по	1	1
590	речи мы	2	1
591	наиболее общим	1	1
592	что составляет	1	1
593	говоря уже	2	1
594	без всякого	1	1
595	будем иметь	1	1
596	то время	1	1
597	совершенно ясно	1	1
598	говорит об	1	1
599	характер и	2	1
600	они ни	1	1
601	последнее время	3	1
602	только то	1	1
603	в себя	1	1
604	с самого	1	1
605	так в	3	1
606	имеет никакого	1	1
607	речи то	1	1
608	смысле но	1	1
609	выражения и	1	1
610	лежащей в	1	1
611	языку как	1	1
612	мог бы	1	1
613	в научном	1	1
614	пройти мимо	1	1
615	представить в	1	1
616	еще и	2	1
617	наше внимание	1	1
618	поэтому в	1	1
619	для этого	3	1
620	образом в	2	1
621	находится в	1	1
622	и вся	1	1
623	слова а	1	1
624	в рабочей	1	1
625	при котором	1	1
626	одного из	2	1
627	после того	2	1
628	с того	1	1
629	можно сказать	4	1
630	все его	1	1
631	вопросу о	3	1
632	имеет еще	1	1
633	этих слов	1	1
634	ее от	1	1
635	видели выше	1	1
636	нуждается в	2	1
637	самом процессе	1	1
638	в форме	3	1
639	язык есть	1	1
640	слов и	2	1
641	и следовательно	2	1
642	может иметь	1	1
643	формой и	1	1
644	чрезвычайно интересным	1	1
645	указывает что	2	1
646	думаю что	2	1
647	мы сталкиваемся	1	1
648	что только	1	1
649	только у	1	1
650	с ними	2	1
651	дело с	1	1
652	они нуждаются	1	1
653	должен быть	5	1
654	не идет	1	1
655	и такое	1	1
656	одних и	1	1
657	состоит не	1	1
658	же и	2	1
659	уже не	8	1
660	указания на	2	1
661	однако самое	1	1
662	каким образом	1	1
663	и наше	1	1
664	в ткань	1	1
665	распространенный и	1	1
666	чем сложнее	1	1
667	я думаю	1	1
668	мы знаем	4	1
669	одно из	1	1
670	и их	1	1
671	в конце	4	1
672	давно уже	1	1
673	само по	5	1
674	свое выражение	1	1
675	далее в	1	1
676	не всякое	1	1
677	как раз	3	1
678	в других	1	1
679	указание на	3	1
680	даже и	2	1
681	процесса как	1	1
682	природа их	1	1
683	и даже	2	1
684	этой проблемы	1	1
685	говорим о	2	1
686	до сих	1	1
687	понятие или	1	1
688	как у	2	1
689	основной вывод	1	1
690	все равно	2	1
691	от этих	1	1
692	чем он	1	1
693	вплотную к	1	1
694	имеет место	1	1
695	что не	6	1
696	в живом	2	1
697	то и	3	1
698	и составляет	1	1
699	не на	2	1
700	однако и	2	1
701	новых слов	1	1
702	легко и	1	1
703	чтобы определить	1	1
704	свое внимание	1	1
705	и том	1	1
706	языка в	3	1
707	и слово	1	1
708	нет никаких	1	1
709	этих процессов	1	1
710	которые нам	1	1
711	и наша	1	1
712	на который	2	1
713	ни на	2	1
714	хоть например	1	1
715	и потому	2	1
716	находит полное	1	1
717	что явление	1	1
718	мы говорим	2	1
719	из которых	3	1
720	подойти к	1	1
721	конечно не	2	1
722	предположить что	1	1
723	в область	1	1
724	для обозначения	2	1
725	если оно	1	1
726	а если	2	1
727	которые являются	1	1
728	частью этого	1	1
729	дает нам	2	1
730	эти слова	1	1
731	это различие	1	1
732	обоих этих	1	1
733	то к	1	1
734	из первого	1	1
735	быть не	2	1
736	одно общее	1	1
737	сих пор	1	1
738	которых говорит	1	1
739	что говорим	1	1
740	заставляет нас	1	1
741	но это	3	1
742	все это	5	1
743	к двум	1	1
744	слова так	1	1
745	тех или	1	1
746	языка первое	1	1
747	процесса в	1	1
748	указать на	1	1
749	уже на	1	1
750	тем и	1	1
751	выше не	1	1
752	что там	1	1
753	фразы и	1	1
754	или в	4	1
755	сознания и	2	1
756	а все	1	1
757	о котором	2	1
758	нас нет	1	1
759	своей собственной	3	1
760	того с	1	1
761	хотя и	4	1
762	у них	1	1
763	тем более	1	1
764	теряет свою	2	1
765	конце концов	3	1
766	в большей	3	1
767	зрения в	3	1
768	противоречии с	1	1
769	ни было	1	1
770	же в	3	1
771	не предполагает	1	1
772	в целях	2	1
773	вообще и	2	1
774	в период	1	1
775	моему убеждению	1	1
776	необходимое условие	1	1
777	не говоря	2	1
778	время так	1	1
779	отношением к	1	1
780	форм которые	1	1
781	речи и	5	1
782	в точности	1	1
783	здесь о	1	1
784	силу той	2	1
785	не что	1	1
786	у которых	1	1
787	к действию	2	1
788	ли они	1	1
789	поставить вопрос	2	1
790	оказывается до	1	1
791	такое словосочетание	1	1
792	случае если	2	1
793	в своих	2	1
794	по поводу	2	1
795	которая не	1	1
796	смысле что	1	1
