N	2gram	Tiupa_Lite_1	Stilisti
180	как в	5	2
181	и нет	2	2
182	целый ряд	1	2
183	как уже	1	2
184	между двумя	1	2
185	как таковое	1	2
186	представляет собой	4	2
187	все эти	2	2
188	чуть ли	2	2
189	бы не	3	2
190	тому же	2	2
191	это например	1	2
192	общения людей	2	2
193	и сам	6	2
194	внутри себя	1	2
195	на наш	5	2
196	человека в	1	2
197	значительной степени	1	2
198	есть не	1	2
199	в жизни	6	2
200	не всегда	1	2
201	в этих	1	2
202	в своей	4	2
203	в отношении	1	2
204	в которых	1	2
205	второй стадии	1	2
206	в мире	2	2
207	при условии	1	2
208	однако в	2	2
209	не должно	1	2
210	ее с	1	2
211	своего героя	2	2
212	в основе	3	2
213	о них	1	2
214	этом отношении	2	2
215	или иных	1	2
216	в каком	1	2
217	перед ним	1	2
218	все то	1	2
219	ли не	3	2
220	не есть	2	2
221	литературного творчества	1	2
222	человеческой истории	1	2
223	такие как	3	2
224	в пределах	3	2
225	в дальнейшем	1	2
226	как с	1	2
227	художественное творчество	1	2
228	с собой	4	2
229	из двух	1	2
230	быть может	1	2
231	по своей	3	2
232	что перед	1	2
233	общественного сознания	3	2
234	в значительной	1	2
235	к нему	1	2
236	находит свое	1	2
237	не должен	3	2
238	как например	1	2
239	в том	16	2
240	тот же	1	2
241	одной из	1	2
242	что он	5	2
243	в какой	1	2
244	тот или	1	2
245	для всех	1	2
246	в душе	3	2
247	первобытного человека	1	2
248	для него	2	2
249	себе в	2	2
250	в материале	1	2
251	для них	2	2
252	тем что	2	2
253	перейти к	1	2
254	нужно было	1	2
255	а на	1	2
256	еще и	3	2
257	бытия в	1	2
258	не было	3	2
259	до конца	1	2
260	в связи	4	2
261	нет ничего	2	2
262	из которых	1	2
263	в первой	1	2
264	должно быть	1	2
265	сих пор	1	2
266	при всем	3	2
267	слов или	1	2
268	или в	1	2
269	а к	1	2
270	на первый	1	2
271	у них	1	2
272	действительной жизни	1	2
273	несмотря на	3	2
274	с ней	1	2
275	не говоря	2	2
276	в частности	15	2
277	к этому	1	2
278	в своих	4	2
279	гораздо более	1	2
280	то чему	1	1
281	ту же	2	1
282	одним из	5	1
283	же как	1	1
284	чтобы не	2	1
285	от самой	1	1
286	художественного произведения	1	1
287	достаточно вспомнить	1	1
288	не остается	2	1
289	к своей	2	1
290	перед лицом	1	1
291	и развитие	1	1
292	свободного от	1	1
293	в их	3	1
294	например в	3	1
295	в историю	1	1
296	точнее и	1	1
297	для своего	2	1
298	с более	1	1
299	смогли бы	1	1
300	превратилась в	1	1
301	ивана петровича	1	1
302	этом не	1	1
303	в сущности	2	1
304	это всегда	1	1
305	говорить о	1	1
306	я не	7	1
307	х годов	2	1
308	жизни как	1	1
309	ему в	1	1
310	того же	2	1
311	речь без	1	1
312	хх веке	5	1
313	быть в	1	1
314	не был	1	1
315	в чем	1	1
316	бытие человека	1	1
317	сама собой	1	1
318	появляется и	1	1
319	но как	1	1
320	к которой	1	1
321	в сторону	1	1
322	конечном счете	4	1
323	в общем	1	1
324	в зеркале	1	1
325	и будет	1	1
326	теперь не	1	1
327	относится к	2	1
328	и читатель	1	1
329	к достижению	1	1
330	более чем	3	1
331	полное отсутствие	1	1
332	в одной	1	1
333	в своем	11	1
334	как нам	1	1
335	однако не	1	1
336	и есть	3	1
337	и слова	1	1
338	и художественного	1	1
339	с действительной	1	1
340	то в	1	1
341	за собой	1	1
342	со своей	1	1
343	с той	1	1
344	однако мы	1	1
345	языка есть	1	1
346	он в	1	1
347	из этих	2	1
348	будет сказано	1	1
349	с их	3	1
350	стадии и	1	1
351	все они	2	1
352	и если	1	1
353	наш взгляд	5	1
354	деятельности направленной	1	1
355	тем не	2	1
356	а скорее	1	1
357	он не	1	1
358	которой не	1	1
359	ключ к	1	1
360	в художественном	4	1
361	к одному	1	1
362	с различной	1	1
363	не как	4	1
364	в силу	4	1
365	нашего времени	2	1
366	что может	1	1
367	на этом	2	1
368	так например	1	1
369	на то	1	1
370	в другом	2	1
371	и неизбежно	1	1
372	который уже	1	1
373	образом если	1	1
374	искусства в	1	1
375	высказывание лишь	1	1
376	и находит	1	1
377	только лишь	1	1
378	за ним	1	1
379	свое начало	1	1
380	с этой	5	1
381	зрения было	1	1
382	фразы можно	1	1
383	перестает быть	4	1
384	уже у	1	1
385	поэтому было	1	1
386	всегда один	1	1
387	и того	2	1
388	одного и	1	1
389	словами то	1	1
390	литература и	1	1
391	делается достоянием	1	1
392	в г	1	1
393	бы на	2	1
394	к тем	1	1
395	в любом	2	1
396	в следующем	1	1
397	установка на	1	1
398	одним и	1	1
399	на свою	1	1
400	жизни с	2	1
401	то лишь	1	1
402	искусства а	1	1
403	в поэме	1	1
404	для многих	2	1
405	и первые	1	1
406	творчества и	1	1
407	превратиться в	1	1
408	по крайней	1	1
409	по ту	1	1
410	как от	1	1
411	личного сознания	2	1
412	собой и	1	1
413	том же	3	1
414	бы два	1	1
415	даже в	2	1
416	произведения и	1	1
417	вполне допускает	1	1
418	раз и	2	1
419	на один	2	1
420	если и	1	1
421	теми или	1	1
422	с миром	4	1
423	не менее	7	1
424	она не	1	1
425	язык язык	1	1
426	в стихи	1	1
427	в русской	10	1
428	тогда когда	1	1
429	одна из	3	1
430	получая в	1	1
431	художественное высказывание	1	1
432	иметь в	1	1
433	это мы	1	1
434	и всегда	1	1
435	общей для	2	1
436	же слова	1	1
437	так называемый	2	1
438	для осуществления	1	1
439	и искусства	1	1
440	чем ближе	1	1
441	в стиле	1	1
442	личность не	2	1
443	сознания прежде	1	1
444	сам чичиков	1	1
445	ведь человек	1	1
446	что при	1	1
447	в работах	1	1
448	речь не	1	1
449	должен быть	2	1
450	большей части	1	1
451	что для	2	1
452	и о	1	1
453	а затем	1	1
454	к объективной	1	1
455	каждому из	1	1
456	говоря уже	2	1
457	это еще	1	1
458	исторической жизни	1	1
459	мысль о	1	1
460	в произведении	1	1
461	культуры и	1	1
462	даже отчасти	1	1
463	но зато	1	1
464	здесь как	2	1
465	с самим	1	1
466	в себя	2	1
467	еще в	4	1
468	должен иметь	1	1
469	для этого	4	1
470	и эстетический	1	1
471	оно определяется	1	1
472	они возникают	1	1
473	другом месте	1	1
474	на вопрос	1	1
475	столь же	4	1
476	и внутреннее	1	1
477	никак не	1	1
478	и что	1	1
479	к действительности	1	1
480	мог бы	1	1
481	у достоевского	2	1
482	что его	3	1
483	знает что	1	1
484	и во	1	1
485	в конечном	5	1
486	он почел	1	1
487	воздействия на	2	1
488	путь к	1	1
489	других людей	1	1
490	между тем	2	1
491	решающую роль	1	1
492	своей сути	1	1
493	или иными	1	1
494	этой социальной	1	1
495	крайней мере	1	1
496	непосредственно в	1	1
497	вслед за	1	1
498	дома в	1	1
499	места и	1	1
500	жизни однако	1	1
501	в литературе	1	1
502	наконец в-третьих	1	1
503	ведь как	1	1
504	он уже	1	1
505	между этими	1	1
506	русской литературе	5	1
507	не мешает	1	1
508	с какой	1	1
509	же и	3	1
510	это ни	1	1
511	не можем	1	1
512	в большинстве	1	1
513	борьбы с	1	1
514	в нашей	2	1
515	языка как	1	1
516	в виде	1	1
517	свидетельствует о	1	1
518	большинстве случаев	1	1
519	по отношению	3	1
520	где бы	1	1
521	их как	1	1
522	в хх	6	1
523	нему другими	1	1
524	в диалоге	1	1
525	вовсе не	1	1
526	от тех	2	1
527	не о	1	1
528	ту сторону	1	1
529	друг друга	4	1
530	и перестает	1	1
531	у него	3	1
532	отдельного человека	1	1
533	превращается в	2	1
534	в особенности	1	1
535	в исторической	1	1
536	завершающей стадии	1	1
537	со стороны	4	1
538	сознания при	1	1
539	до сих	1	1
540	с другой	3	1
541	в общественном	1	1
542	каждый человек	1	1
543	за пределы	2	1
544	я был	1	1
545	по большей	1	1
546	однако этим	1	1
547	к личности	1	1
548	индивидуального сознания	2	1
549	и завершает	1	1
550	именно так	2	1
551	воспринимаются как	1	1
552	на эту	1	1
553	собой мы	1	1
554	из многочисленных	1	1
555	как внутренняя	1	1
556	нашей мысли	1	1
557	ряд явлений	1	1
558	направленной к	1	1
559	он говорит	1	1
560	однако эти	1	1
561	тому как	2	1
562	сознания к	2	1
563	внешний облик	1	1
564	уже об	1	1
565	как к	1	1
566	многих других	1	1
567	только то	2	1
568	тем отчетливее	1	1
569	жизни его	1	1
570	именно в	1	1
571	естественно не	1	1
572	как раз	4	1
573	которые были	1	1
574	на человека	1	1
575	очищенным от	1	1
576	это уже	2	1
577	процесса в	1	1
578	не имея	1	1
579	личное местоимение	1	1
580	такое сознание	2	1
581	совершается в	1	1
582	как внутреннего	1	1
583	что я	2	1
584	на одном	1	1
585	сознания и	1	1
586	это как	2	1
587	что отражает	1	1
588	что в	3	1
589	говоря о	1	1
590	собственно говоря	1	1
591	тем более	2	1
592	в поле	2	1
593	ну и	1	1
594	на языке	1	1
595	от всего	1	1
596	в словесном	1	1
597	или не	1	1
598	т.е как	1	1
599	к мысли	1	1
600	не обладает	2	1
601	нами не	1	1
602	и формой	1	1
603	может и	1	1
604	в романе	1	1
605	только как	1	1
606	другой стороны	1	1
607	состоит из	1	1
608	была бы	1	1
609	фразы и	1	1
610	от всех	1	1
611	совершенно не	1	1
612	в иной	1	1
613	отношению к	2	1
614	бытие и	1	1
615	самое и	1	1
616	в действительности	1	1
617	не нуждается	1	1
618	все что	1	1
