N	2gram	Vygotskiy__4	Tragedij
163	между собой	5	1
164	быть в	1	1
165	в чем	3	1
166	во всех	1	1
167	мысль что	1	1
168	не исчерпываются	1	1
169	но не	3	1
170	но как	2	1
171	в голове	1	1
172	значение и	1	1
173	к проблемам	1	1
174	тогда как	2	1
175	второй ответ	1	1
176	большое значение	1	1
177	в настоящем	3	1
178	в истории	10	1
179	опирается на	2	1
180	что именно	1	1
181	напомним что	2	1
182	неизмеримо более	3	1
183	силе и	1	1
184	и хотя	1	1
185	то в	1	1
186	понятие в	8	1
187	в которой	3	1
188	бы не	1	1
189	и отношения	2	1
190	же слова	2	1
191	только один	1	1
192	как он	4	1
193	вообще не	2	1
194	по-видимому не	1	1
195	по какому	1	1
196	так сказать	1	1
197	роли в	1	1
198	время о	1	1
199	к одному	6	1
200	не как	1	1
201	содержит в	2	1
202	и по	1	1
203	на этом	3	1
204	таким образом	25	1
205	повторяет в	1	1
206	здесь мы	2	1
207	а затем	2	1
208	факт что	2	1
209	распространяется на	1	1
210	же не	2	1
211	им как	2	1
212	является необходимой	1	1
213	на все	3	1
214	заключается в	18	1
215	обоих случаях	3	1
216	известно что	1	1
217	виде что	1	1
218	быть не	1	1
219	характерный для	1	1
220	на свои	1	1
221	в высшей	2	1
222	которой он	1	1
223	ведет к	1	1
224	синтеза и	1	1
225	в развитии	25	1
226	человека мы	2	1
227	обратимся к	4	1
228	линии в	1	1
229	но если	1	1
230	и при	4	1
231	в своей	7	1
232	неравные части	1	1
233	к истории	3	1
234	взгляд на	1	1
235	в такой	1	1
236	почти не	1	1
237	не столько	1	1
238	представление о	1	1
239	понимал что	1	1
240	понятно что	2	1
241	должны были	1	1
242	значение для	1	1
243	где на	1	1
244	но он	1	1
245	тем не	1	1
246	не могли	1	1
247	по себе	1	1
248	тому что	4	1
249	ребенок не	2	1
250	не менее	3	1
251	вплоть до	1	1
252	с особой	1	1
253	что эта	3	1
254	и начинает	1	1
255	впадает в	1	1
256	в обоих	3	1
257	самого начала	1	1
258	на котором	2	1
259	того как	2	1
260	как его	1	1
261	и тонкие	1	1
262	значение этого	1	1
263	только не	5	1
264	это мы	2	1
265	этими словами	1	1
266	и всегда	1	1
267	а поскольку	1	1
268	в самой	1	1
269	и притом	1	1
270	показал что	1	1
271	по своей	6	1
272	камень и	1	1
273	для нас	4	1
274	связи с	3	1
275	что на	2	1
276	в области	4	1
277	никакого значения	1	1
278	мы встречаем	2	1
279	по нашему	2	1
280	в момент	1	1
281	мы узнаем	2	1
282	могут быть	7	1
283	сходство с	4	1
284	что вместе	1	1
285	что оно	4	1
286	его с	1	1
287	и т.д	2	1
288	указывает на	2	1
289	не есть	2	1
290	свое значение	1	1
291	первом же	1	1
292	что при	2	1
293	утверждать что	1	1
294	как мы	13	1
295	того чтобы	7	1
296	слова нельзя	1	1
297	с самого	1	1
298	говорили что	1	1
299	роль в	4	1
300	можно было	6	1
301	детском уме	1	1
302	по сравнению	4	1
303	а по	1	1
304	является по	2	1
305	ситуации и	1	1
306	взрослого человека	8	1
307	это происходит	1	1
308	всем протяжении	2	1
309	на вопрос	1	1
310	но мы	1	1
311	после того	1	1
312	с того	1	1
313	а также	2	1
314	толстой и	2	1
315	важнее для	1	1
316	нас от	1	1
317	связь между	2	1
318	между тем	9	1
319	нуждается в	1	1
320	говорит он	5	1
321	в форме	1	1
322	в настоящей	2	1
323	все время	4	1
324	о своих	1	1
325	того что	10	1
326	для ребенка	2	1
327	мы видим	10	1
328	с ними	1	1
329	ответа на	1	1
330	только в	10	1
331	во всем	3	1
332	природе вещей	1	1
333	с одной	9	1
334	эти образы	1	1
335	только на	2	1
336	дело с	1	1
337	но от	1	1
338	одно из	1	1
339	и их	1	1
340	ко всей	2	1
341	всяком случае	3	1
342	всегда оказывается	1	1
343	слова в	9	1
344	два противоположных	1	1
345	чтобы она	1	1
346	на уровне	1	1
347	даже не	1	1
348	видит на	2	1
349	развития в	6	1
350	с другим	1	1
351	вопрос об	1	1
352	именно в	3	1
353	что не	1	1
354	естественно что	1	1
355	только по	1	1
356	на этот	3	1
357	нашему мнению	2	1
358	думается нам	2	1
359	а не	7	1
360	с которым	2	1
361	его как	1	1
362	не быть	1	1
363	этом случае	3	1
364	в связи	3	1
365	себя на	1	1
366	виде в	2	1
367	с помощью	31	1
368	эти слова	1	1
369	вместе с	8	1
370	и потому	1	1
371	совершенно в	1	1
372	не из	1	1
373	видит в	1	1
374	сравнению с	3	1
375	наряду с	3	1
376	в той	2	1
377	смысле этого	7	1
378	слова он	2	1
379	оно начинает	1	1
380	из авторов	1	1
381	который он	1	1
382	распадается на	1	1
383	этого слова	11	1
384	с этой	4	1
385	еще к	1	1
386	общепринятый взгляд	1	1
387	и от	3	1
388	в условиях	3	1
389	на одной	2	1
390	не является	5	1
391	тем и	1	1
392	причем в	1	1
393	в результате	8	1
394	о нем	1	1
395	из себя	1	1
396	бы в	3	1
397	и которое	2	1
398	и совершенно	1	1
399	конце концов	1	1
400	только что	4	1
401	в период	1	1
402	необходимое условие	1	1
403	виде и	3	1
404	помощью этих	1	1
405	совершенно не	3	1
406	в точности	1	1
407	конфликт между	1	1
408	но этот	1	1
409	это в	2	1
410	это понятие	1	1
411	во всяком	4	1
