N	2gram	Tiupa_Anal_2	FransuaR
229	и сменяется	1	1
230	и должны	1	1
231	этого мира	1	1
232	смерть в	1	1
233	из его	2	1
234	в самом	6	1
235	со всех	1	1
236	не приходится	1	1
237	на место	1	1
238	сущности это	1	1
239	со смертью	3	1
240	в каждый	1	1
241	не вполне	1	1
242	и такой	1	1
243	но даже	1	1
244	и он	2	1
245	в сцене	1	1
246	собой в	2	1
247	пристрастие к	1	1
248	этот голос	1	1
249	цвет и	1	1
250	же самые	1	1
251	самом деле	1	1
252	и всего	1	1
253	а тем	1	1
254	также получение	1	1
255	не все	1	1
256	конечном счете	2	1
257	в общем	2	1
258	рассказывающий о	1	1
259	лишь одной	3	1
260	а всего	1	1
261	отличие от	2	1
262	тут же	1	1
263	за пределы	4	1
264	общий знаменатель	1	1
265	рассказ о	1	1
266	себя за	1	1
267	контексте и	1	1
268	стороны и	1	1
269	мотивов в	1	1
270	самом начале	3	1
271	в противоположность	2	1
272	тем временем	1	1
273	бы и	1	1
274	в целом	8	1
275	он в	4	1
276	одни из	1	1
277	только на	3	1
278	с их	2	1
279	тому же	4	1
280	лица и	1	1
281	на то	2	1
282	после чего	1	1
283	борьбы с	3	1
284	в наших	1	1
285	и если	3	1
286	жизнью и	2	1
287	к одному	1	1
288	прочим и	1	1
289	в силу	1	1
290	что одно	1	1
291	на жизнь	1	1
292	так уж	1	1
293	прежде чем	1	1
294	или иных	2	1
295	что она	2	1
296	одно и	1	1
297	значение в	1	1
298	начинается словами	1	1
299	в мире	6	1
300	об этом	1	1
301	них не	2	1
302	полной мере	1	1
303	или даже	2	1
304	входит в	1	1
305	это было	2	1
306	на протяжении	2	1
307	воспринимается как	1	1
308	то все	1	1
309	что один	1	1
310	даже в	2	1
311	делает его	1	1
312	он же	2	1
313	и некоторых	1	1
314	новеллы о	1	1
315	в данном	8	1
316	полной и	1	1
317	как другие	1	1
318	на этот	2	1
319	автора и	3	1
320	и тогда	1	1
321	слогов и	1	1
322	или точнее	2	1
323	рассказа о	1	1
324	в отношении	1	1
325	и пошел	1	1
326	то его	1	1
327	у того	1	1
328	в отличие	2	1
329	которые в	1	1
330	времени не	1	1
331	в аспекте	4	1
332	и вся	1	1
333	раз и	1	1
334	случае в	3	1
335	вплоть до	1	1
336	i в	1	1
337	играть в	1	1
338	до известной	1	1
339	собственному признанию	1	1
340	виду что	1	1
341	в обоих	2	1
342	дело не	2	1
343	например не	1	1
344	на него	2	1
345	которого он	1	1
346	текста но	2	1
347	первая половина	1	1
348	говорить о	6	1
349	и внутренней	1	1
350	же его	4	1
351	и стал	2	1
352	фигуры и	1	1
353	сам уже	1	1
354	казалось бы	3	1
355	ничего не	9	1
356	именно с	1	1
357	как она	1	1
358	потому что	1	1
359	этом отношении	3	1
360	ему в	3	1
361	что на	3	1
362	особое внимание	1	1
363	связывается с	2	1
364	у нас	1	1
365	к столу	1	1
366	т.п и	1	1
367	что все	2	1
368	похож на	1	1
369	его за	1	1
370	и смертью	1	1
371	же самое	1	1
372	бы он	1	1
373	как человек	1	1
374	части романа	1	1
375	вырождается в	1	1
376	в полной	1	1
377	так например	2	1
378	и своих	1	1
379	ни попало	1	1
380	образы и	1	1
381	всех сторон	1	1
382	значения и	1	1
383	после игры	1	1
384	свою очередь	1	1
385	и сами	1	1
386	чем дело	1	1
387	данном случае	5	1
388	здесь также	1	1
389	существенное значение	1	1
390	природе своей	2	1
391	можно было	3	1
392	ряд эпизодов	1	1
393	те же	2	1
394	по природе	2	1
395	в борьбе	2	1
396	еще в	2	1
397	она была	1	1
398	если бы	3	1
399	не случайна	1	1
400	ряде произведений	1	1
401	в тех	1	1
402	только и	1	1
403	первый и	1	1
404	известной степени	1	1
405	но к	1	1
406	все прочие	1	1
407	и что	1	1
408	можно сказать	4	1
409	все его	1	1
410	vii и	1	1
411	это была	1	1
412	и во	2	1
413	заключительная фраза	1	1
414	в конечном	3	1
415	от него	1	1
416	это единая	1	1
417	борьба с	3	1
418	что и	3	1
419	ко второму	1	1
420	еще более	2	1
421	них в	1	1
422	вообще и	2	1
423	из одних	1	1
424	надо его	1	1
425	которые при	1	1
426	вся первая	1	1
427	эпизода с	1	1
428	не как	1	1
429	дело с	1	1
430	будто бы	1	1
431	между этими	1	1
432	и ее	1	1
433	от них	1	1
434	времени как	2	1
435	для всех	2	1
436	битвы с	2	1
437	на этих	1	1
438	этого процесса	1	1
439	этот раз	1	1
440	эти слова	1	1
441	для него	4	1
442	в одном	2	1
443	но особенно	1	1
444	с этими	1	1
445	как его	1	1
446	в соответствии	2	1
447	каждый из	1	1
448	характерны для	1	1
449	указание на	1	1
450	почти до	1	1
451	и точно	1	1
452	к судьбе	1	1
453	игры и	4	1
454	с мотивом	1	1
455	что тот	1	1
456	она связывает	1	1
457	текст в	1	1
458	эпизоде все	1	1
459	другим он	1	1
460	говорит о	5	1
461	на словах	1	1
462	было сказано	1	1
463	на смерть	1	1
464	и слово	2	1
465	ближе к	1	1
466	не исключает	1	1
467	на фоне	3	1
468	смысловой значимости	2	1
469	к его	2	1
470	и потому	1	1
471	независимо от	1	1
472	к самому	1	1
473	не погиб	1	1
474	есть на	1	1
475	и там	1	1
476	остается в	1	1
477	и всей	1	1
478	здесь выступает	1	1
479	в отдельности	1	1
480	в первой	3	1
481	за голову	1	1
482	этого слова	3	1
483	с этой	1	1
484	или с	1	1
485	слова и	1	1
486	мира в	1	1
487	тех или	2	1
488	в мировой	1	1
489	оно и	1	1
490	в связи	1	1
491	и другими	2	1
492	споре о	2	1
493	тот кто	2	1
494	к счастью	1	1
495	для нас	1	1
496	но когда	1	1
497	романа в	3	1
498	с высоты	1	1
499	только что	1	1
500	в системе	1	1
501	от лица	1	1
502	в свою	1	1
503	и внутренне	2	1
504	состоит из	1	1
505	речи и	2	1
506	ко всему	1	1
507	самое что	1	1
508	на это	1	1
509	в действительности	3	1
510	со всей	1	1
511	что в	2	1
512	в таком	2	1
513	все что	2	1
