N	2gram	Bakhtin_sl_1	Problema
195	в слове	7	3
196	несмотря на	1	3
197	и того	1	3
198	к предмету	4	3
199	о языке	1	3
200	тому что	2	3
201	при всех	2	3
202	одна из	2	3
203	в основе	5	3
204	мы все	2	3
205	только не	1	3
206	только и	1	3
207	слова как	6	3
208	языка в	16	3
209	не знаем	1	3
210	как только	3	3
211	не знает	1	3
212	оно не	6	3
213	она не	3	3
214	то или	1	3
215	с самого	1	3
216	на том	2	3
217	это только	1	3
218	для этого	1	3
219	в значительной	1	3
220	нас в	2	3
221	или иные	3	3
222	и наконец	4	3
223	предмета и	2	3
224	один из	4	3
225	ли он	4	3
226	никак нельзя	1	3
227	или даже	2	3
228	и их	1	3
229	для того	2	3
230	же о	1	3
231	что для	1	3
232	и если	1	3
233	относятся к	1	3
234	к тому	3	3
235	и от	4	3
236	о котором	1	3
237	бы в	1	3
238	тех или	1	3
239	только как	1	3
240	одновременно и	2	3
241	все что	1	3
242	тот предмет	1	2
243	чтобы не	1	2
244	нового не	2	2
245	от самого	1	2
246	из самых	1	2
247	по преимуществу	4	2
248	ведь и	1	2
249	в зависимости	3	2
250	входящих в	1	2
251	той же	2	2
252	от всякой	3	2
253	самое же	1	2
254	и ничего	1	2
255	зависимости от	3	2
256	в ней	4	2
257	здесь не	2	2
258	бы то	1	2
259	во всех	17	2
260	не требует	3	2
261	от его	3	2
262	или иное	1	2
263	один и	1	2
264	которые не	1	2
265	в той	10	2
266	перед нами	4	2
267	как систему	1	2
268	и свою	1	2
269	нами в	2	2
270	роль в	2	2
271	имеем в	1	2
272	время и	2	2
273	он не	3	2
274	не значит	1	2
275	в понимании	3	2
276	языка как	4	2
277	в плане	6	2
278	одной и	1	2
279	в нее	1	2
280	и ее	3	2
281	на всю	3	2
282	сознание и	1	2
283	входит в	4	2
284	и которые	1	2
285	в них	6	2
286	ничем не	1	2
287	должно быть	2	2
288	точки зрения	16	2
289	как некоторого	1	2
290	предмета в	1	2
291	в условиях	2	2
292	языка от	1	2
293	бы мы	1	2
294	он тоже	1	2
295	которые в	3	2
296	не в	7	2
297	войти в	2	2
298	ничего нового	2	2
299	даже в	2	2
300	же мы	1	2
301	себя никаких	1	2
302	самого начала	1	2
303	правда в	1	2
304	даже как	2	2
305	того чтобы	1	2
306	самого предмета	3	2
307	последние десятилетия	1	2
308	самый язык	2	2
309	как на	1	2
310	не столь	1	2
311	точном смысле	1	2
312	отличается от	1	2
313	что может	1	2
314	на это	1	2
315	ясность и	1	2
316	это движение	1	2
317	в в	1	2
318	представим себе	1	2
319	нет никакой	1	2
320	и сам	3	2
321	вещи и	1	2
322	здесь как	1	2
323	для всякого	1	2
324	во все	1	2
325	является в	1	2
326	сводится к	1	2
327	о нем	4	2
328	язык и	10	2
329	а также	2	2
330	это было	1	2
331	к нему	5	2
332	что и	1	2
333	и всякое	2	2
334	может иметь	1	2
335	в него	3	2
336	быть и	4	2
337	между этими	2	2
338	или в	8	2
339	в качестве	3	2
340	до наших	1	2
341	же и	2	2
342	конечно не	3	2
343	языка а	3	2
344	мышления и	1	2
345	ни с	1	2
346	с этими	2	2
347	только с	1	2
348	каждый из	1	2
349	как такового	3	2
350	в состоянии	1	2
351	в последние	2	2
352	ведь всякое	1	2
353	между которыми	1	2
354	и прежде	1	2
355	и др	14	2
356	а главное	1	2
357	только по	1	2
358	смысла и	3	2
359	совершенно не	2	2
360	входить в	1	2
361	нет ничего	1	2
362	вместе с	1	2
363	на эту	1	2
364	предметы и	1	2
365	эти элементы	1	2
366	еще более	5	2
367	язык не	2	2
368	в системе	1	2
369	от всякого	2	2
370	языка тем	1	2
371	слово в	10	2
372	о своем	1	2
373	состоит из	1	2
374	бы его	2	2
375	из этого	3	2
376	в действительности	1	2
377	символа в	1	2
378	могут не	2	1
379	слова которые	1	1
380	не должны	2	1
381	в обычном	1	1
382	одним из	4	1
383	же как	2	1
384	и фактически	1	1
385	самый предмет	1	1
386	чего не	1	1
387	в чисто	2	1
388	характерное для	1	1
389	к другому	1	1
390	ту же	4	1
391	речи на	1	1
392	и до	1	1
393	целого которое	1	1
394	с таким	1	1
395	иметь место	1	1
396	последние два	1	1
397	для своего	1	1
398	мы имеем	1	1
399	что между	1	1
400	именно к	1	1
401	время как	2	1
402	и такой	1	1
403	в некотором	1	1
404	свой предмет	2	1
405	конечно и	2	1
406	и заставляет	2	1
407	который состоит	1	1
408	который может	1	1
409	он был	1	1
410	столь же	2	1
411	время в	1	1
412	и бесспорным	1	1
413	оттенками и	1	1
414	языка дело	1	1
415	с его	4	1
416	некоторые другие	1	1
417	его так	1	1
418	а следовательно	1	1
419	и главное	1	1
420	им еще	1	1
421	различия между	2	1
422	он может	2	1
423	точное и	1	1
424	на язык	2	1
425	не входит	1	1
426	автора но	1	1
427	отношение к	7	1
428	можно прямо	1	1
429	науки о	1	1
430	эта роль	1	1
431	своем языке	3	1
432	в настоящем	1	1
433	определенными и	1	1
434	как в	8	1
435	есть они	1	1
436	с такими	1	1
437	которой они	1	1
438	очень трудно	1	1
439	самим предметом	1	1
440	первых двух	1	1
441	словом в	4	1
442	всего как	1	1
443	вносит в	2	1
444	никакого языкового	1	1
445	поэтому и	3	1
446	о самом	1	1
447	к необходимости	1	1
448	еще далеко	1	1
449	в известном	2	1
450	часто даже	1	1
451	такое значение	1	1
452	речи но	2	1
453	другом случае	2	1
454	и те	2	1
455	не могла	2	1
456	так сказать	5	1
457	степени но	1	1
458	а вовсе	2	1
459	с чем	1	1
460	не имеют	1	1
461	в нем	30	1
462	от которого	1	1
463	ведь не	1	1
464	же язык	1	1
465	для понимания	2	1
466	свое время	1	1
467	или вовсе	2	1
468	на этом	2	1
469	всех своих	2	1
470	людей и	1	1
471	подход к	1	1
472	могла бы	1	1
473	же не	1	1
474	в другом	2	1
475	языкового значения	1	1
476	слов о	2	1
477	а его	1	1
478	входя в	4	1
479	это не	6	1
480	на почве	4	1
481	отражение того	1	1
482	но их	1	1
483	ведь в	1	1
484	прочим в	1	1
485	в предмете	8	1
486	как общее	1	1
487	логических и	1	1
488	и глубины	1	1
489	он действительно	1	1
490	бы для	1	1
491	определений и	1	1
492	никаких других	1	1
493	значит не	1	1
494	от языка	3	1
495	слово со	1	1
496	представили себе	1	1
497	в узком	10	1
498	слова здесь	1	1
499	мы говорили	1	1
500	место в	1	1
501	заключение этого	1	1
502	в которых	1	1
503	до последнего	2	1
504	них можно	1	1
505	несет на	1	1
506	сам же	1	1
507	единство и	3	1
508	для данного	1	1
509	простое и	1	1
510	не получает	1	1
511	речи в	4	1
512	ни было	2	1
513	языков и	9	1
514	не должно	3	1
515	и почти	3	1
516	бы быть	1	1
517	случае в	1	1
518	образ символ	1	1
519	предмете в	1	1
520	на себе	1	1
521	и непосредственного	1	1
522	какой бы	1	1
523	языком и	1	1
524	следовательно и	3	1
525	никогда не	3	1
526	и вместо	1	1
527	этого общего	2	1
528	глава ii	1	1
529	по своей	1	1
530	и его	14	1
531	со своим	5	1
532	помимо воли	1	1
533	самой этой	1	1
534	этом отношении	1	1
535	котором в	1	1
536	смысле в	3	1
537	за ними	1	1
538	гораздо сложнее	1	1
539	в основу	1	1
540	такая точка	1	1
541	лежит в	4	1
542	глубокое и	1	1
543	люди все	1	1
544	в каждом	4	1
545	всегда в	2	1
546	и самое	2	1
547	своим языком	1	1
548	слово не	2	1
549	но по	2	1
550	с ее	4	1
551	мы ничего	1	1
552	единый и	2	1
553	характер и	1	1
554	каждая такая	1	1
555	то время	2	1
556	этих категорий	1	1
557	речи то	1	1
558	от того	1	1
559	поэтому мы	1	1
560	переход к	1	1
561	особенно в	1	1
562	каждого из	1	1
563	наше внимание	1	1
564	со всем	1	1
565	предмете как	1	1
566	он к	1	1
567	был не	1	1
568	совершенно невозможно	1	1
569	к языку	3	1
570	с ним	7	1
571	смысле и	1	1
572	понимания как	1	1
573	образом в	3	1
574	находится в	1	1
575	повторяем в	1	1
576	и делается	1	1
577	прямо и	4	1
578	находятся в	1	1
579	одного из	2	1
580	иное значение	1	1
581	или на	1	1
582	в которое	1	1
583	последнего времени	2	1
584	может не	8	1
585	менее очень	1	1
586	которое он	1	1
587	речь то	1	1
588	и во	3	1
589	предмет для	1	1
590	смысле не	1	1
591	между тем	2	1
592	всякий смысл	1	1
593	однако с	1	1
594	переходит в	3	1
595	такие слова	1	1
596	эти два	1	1
597	только такие	1	1
598	язык в	4	1
599	и она	1	1
600	языка мы	1	1
601	в другую	1	1
602	из видов	1	1
603	слово может	1	1
604	но с	1	1
605	оно и	4	1
606	и одновременно	2	1
607	отражения в	1	1
608	одной из	3	1
609	дело с	1	1
610	в какой	1	1
611	словом и	3	1
612	то в	2	1
613	и так	1	1
614	еще от	1	1
615	не мешает	1	1
616	нас здесь	2	1
617	все они	7	1
618	даже вовсе	1	1
619	но во	1	1
620	понимать и	1	1
621	слова форма	1	1
622	и чисто	3	1
623	от других	2	1
624	конечно нет	1	1
625	те смысловые	1	1
626	предмет и	1	1
627	в известной	2	1
628	слова в	8	1
629	в одном	2	1
630	и со	1	1
631	содержание и	1	1
632	слово как	5	1
633	эти понятия	1	1
634	к ним	1	1
635	и язык	1	1
636	друг друга	3	1
637	но что	1	1
638	речь и	3	1
639	язык будучи	1	1
640	требует также	1	1
641	в едином	1	1
642	же деле	1	1
643	с общим	1	1
644	и профессиональные	1	1
645	со стороны	1	1
646	есть без	1	1
647	именно в	3	1
648	здесь в	4	1
649	которых мы	1	1
650	а с	2	1
651	себя и	1	1
652	его из	1	1
653	самом же	1	1
654	от этого	2	1
655	а на	2	1
656	время было	1	1
657	до конца	12	1
658	не на	5	1
659	однако и	1	1
660	языка не	1	1
661	слов и	2	1
662	все время	3	1
663	между разными	1	1
664	и уже	1	1
665	из области	1	1
666	мира в	1	1
667	язык для	1	1
668	но оно	3	1
669	речь но	3	1
670	художественное значение	1	1
671	прямо сказать	1	1
672	и потому	4	1
673	его содержание	1	1
674	его на	1	1
675	только эта	1	1
676	к своему	6	1
677	необходимыми предпосылками	1	1
678	в пределах	14	1
679	как вещь	2	1
680	которые являются	2	1
681	полное отсутствие	1	1
682	чем в	1	1
683	у автора	1	1
684	какого-нибудь одного	1	1
685	и моменты	1	1
686	речью на	1	1
687	даже с	1	1
688	языка язык	2	1
689	мы сказали	4	1
690	мы коснулись	1	1
691	и формы	4	1
692	на пути	1	1
693	и нет	1	1
694	известном смысле	2	1
695	между прочим	1	1
696	входящее в	1	1
697	ближе к	1	1
698	в смысле	4	1
699	нем самом	1	1
700	вне его	2	1
701	в более	1	1
702	но повторяем	1	1
703	тем и	2	1
704	в точном	1	1
705	узком смысле	10	1
706	которая в	1	1
707	и кроме	2	1
708	в отдельных	1	1
709	лишь как	3	1
710	это может	1	1
711	у них	2	1
712	его тем	1	1
713	разве только	1	1
714	полноты и	1	1
715	разной степени	2	1
716	пришлось бы	1	1
717	и простую	1	1
718	же в	1	1
719	обстоит дело	2	1
720	язык это	3	1
721	всегда есть	1	1
722	и ясности	1	1
723	разные виды	1	1
724	речи и	1	1
725	кроме конечно	1	1
726	и способы	1	1
727	есть и	1	1
728	в свое	3	1
729	значение данного	1	1
730	в литературе	1	1
731	речи как	1	1
732	как слово	1	1
733	и эта	2	1
734	по причине	1	1
735	каждое слово	4	1
736	который не	1	1
737	к этому	2	1
738	эти категории	2	1
739	они не	1	1
