N	2gram	Propp_Isto_4	Narrotol
241	они не	1	2
242	эта новая	1	1
243	их между	1	1
244	говоря о	1	1
245	одним из	1	1
246	например в	3	1
247	предполагает что	1	1
248	начинается с	2	1
249	с кем	1	1
250	ни тот	1	1
251	к своей	3	1
252	это и	5	1
253	между двумя	12	1
254	чего не	1	1
255	собой но	1	1
256	смерть в	1	1
257	из его	1	1
258	он уже	2	1
259	видеть в	2	1
260	в зависимости	1	1
261	века в	1	1
262	которое может	1	1
263	им самим	1	1
264	на материале	1	1
265	если я	1	1
266	вопрос о	4	1
267	именно к	1	1
268	не была	1	1
269	но она	1	1
270	на себя	4	1
271	происходит но	1	1
272	в некотором	2	1
273	мы и	1	1
274	зависимости от	1	1
275	так называемые	1	1
276	и самого	1	1
277	собой в	2	1
278	а еще	1	1
279	как символ	1	1
280	иное как	3	1
281	со словами	1	1
282	во всех	1	1
283	совершенно прав	1	1
284	могло быть	1	1
285	очевидно что	1	1
286	отношение к	2	1
287	не просто	4	1
288	из таких	2	1
289	относится к	3	1
290	как говорит	1	1
291	наряду с	3	1
292	в одной	3	1
293	этой стороны	2	1
294	им в	1	1
295	героя когда	1	1
296	и как	5	1
297	и наконец	1	1
298	его к	3	1
299	говорится в	1	1
300	даже если	1	1
301	героя через	1	1
302	без этой	1	1
303	в главе	2	1
304	не могла	1	1
305	быть только	1	1
306	например как	1	1
307	и стало	1	1
308	является тот	1	1
309	из него	1	1
310	что ни	3	1
311	никому не	1	1
312	на этом	2	1
313	людей и	1	1
314	в нее	1	1
315	с собой	5	1
316	исходя из	1	1
317	здесь мы	2	1
318	которая при	1	1
319	а его	1	1
320	есть не	1	1
321	матери и	1	1
322	здесь нет	1	1
323	в это	1	1
324	смерть и	1	1
325	ни в	2	1
326	но уже	1	1
327	но мы	3	1
328	из дома	1	1
329	к которым	5	1
330	все было	1	1
331	герой сказки	1	1
332	не всегда	6	1
333	новые формы	1	1
334	он имеет	1	1
335	в развитии	1	1
336	не мог	3	1
337	ни другой	1	1
338	между ними	3	1
339	в саду	1	1
340	только тем	1	1
341	и видит	1	1
342	внимания заслуживает	1	1
343	есть в	2	1
344	она сама	1	1
345	знает и	2	1
346	не от	1	1
347	в которых	4	1
348	стороны может	1	1
349	группу персонажей	1	1
350	мир и	1	1
351	он представляется	1	1
352	что было	1	1
353	второй раз	1	1
354	их в	7	1
355	этих и	1	1
356	связи с	3	1
357	естественно не	1	1
358	нет никакого	1	1
359	ему как	2	1
360	что есть	2	1
361	вплоть до	1	1
362	она не	3	1
363	типичные примеры	1	1
364	легко представить	1	1
365	дело не	2	1
366	на котором	3	1
367	между жизнью	1	1
368	в основе	1	1
369	время как	1	1
370	веков и	1	1
371	чтобы стать	1	1
372	что иное	3	1
373	нам и	1	1
374	виде в	1	1
375	а порой	1	1
376	этого обряда	1	1
377	находятся в	1	1
378	это сделать	1	1
379	более что	1	1
380	не по	2	1
381	эти три	1	1
382	только с	2	1
383	как будто	1	1
384	к той	1	1
385	если у	1	1
386	принадлежит к	1	1
387	не могут	2	1
388	на границе	1	1
389	есть только	3	1
390	во все	2	1
391	и смертью	1	1
392	же самое	2	1
393	только еще	1	1
394	не хотел	1	1
395	него а	1	1
396	как мы	5	1
397	с ее	1	1
398	в виду	1	1
399	меня в	1	1
400	на другой	1	1
401	шла речь	1	1
402	то время	1	1
403	приводит к	1	1
404	встреча с	1	1
405	на нее	1	1
406	ясно что	1	1
407	особенно в	1	1
408	служит не	1	1
409	к первому	1	1
410	это только	1	1
411	по сравнению	3	1
412	жизнь и	1	1
413	может послужить	1	1
414	собой и	1	1
415	всегда имеет	1	1
416	его тело	1	1
417	это обычно	2	1
418	не на	3	1
419	иного порядка	1	1
420	и смерть	1	1
421	деревья и	1	1
422	через смерть	1	1
423	то они	1	1
424	другими словами	2	1
425	говорит об	2	1
426	обычно они	1	1
427	или на	2	1
428	таким же	6	1
429	к обряду	1	1
430	на что	1	1
431	мира а	1	1
432	с того	3	1
433	основе своей	1	1
434	к нему	6	1
435	и откуда	1	1
436	нем не	1	1
437	и во	2	1
438	этот момент	2	1
439	в другой	3	1
440	говорить и	1	1
441	он обладает	1	1
442	ее как	1	1
443	в юности	1	1
444	и она	1	1
445	в лице	2	1
446	по содержанию	1	1
447	происходит в	2	1
448	быть и	1	1
449	с той	2	1
450	см гл	1	1
451	но с	1	1
452	что только	1	1
453	одной из	1	1
454	этот вопрос	2	1
455	как нечто	3	1
456	к их	1	1
457	очень много	1	1
458	и так	1	1
459	каждый вечер	1	1
460	по мнению	1	1
461	мы будем	1	1
462	отсылают к	1	1
463	и деревья	1	1
464	но то	1	1
465	в этнографии	1	1
466	так что	2	1
467	не можем	1	1
468	в большинстве	1	1
469	вернуться к	1	1
470	в нашей	1	1
471	в дом	1	1
472	данное положение	1	1
473	большинстве случаев	1	1
474	и их	2	1
475	в одном	5	1
476	только одного	1	1
477	не для	1	1
478	случае с	1	1
479	заметить что	1	1
480	не говорит	2	1
481	тем что	5	1
482	есть выражение	1	1
483	они становятся	1	1
484	служит в	1	1
485	отца в	1	1
486	поскольку это	1	1
487	до сих	5	1
488	однако что	1	1
489	а именно	3	1
490	говорилось о	1	1
491	в ряде	1	1
492	как же	1	1
493	это все	1	1
494	что не	1	1
495	выступает в	1	1
496	связано с	1	1
497	а исключительно	1	1
498	его смерти	1	1
499	на этот	2	1
500	ничем не	1	1
501	у его	1	1
502	человеческой жизни	1	1
503	с которым	1	1
504	его как	2	1
505	и с	5	1
506	служба в	1	1
507	на эту	1	1
508	когда она	1	1
509	что мы	3	1
510	ситуации с	1	1
511	с помощью	2	1
512	мог быть	1	1
513	уже давно	1	1
514	вместе с	6	1
515	что именно	1	1
516	не сразу	3	1
517	помощник или	1	1
518	предположить что	6	1
519	он говорит	2	1
520	к жизни	1	1
521	сравнению с	3	1
522	мы невольно	1	1
523	это так	1	1
524	это за	1	1
525	что же	1	1
526	в мир	1	1
527	откуда они	1	1
528	него есть	1	1
529	многих других	3	1
530	герой в	3	1
531	на ногах	2	1
532	много лет	1	1
533	сказать не	1	1
534	сих пор	5	1
535	все это	2	1
536	нем самом	1	1
537	случае он	1	1
538	которых он	1	1
539	этому миру	1	1
540	в связи	2	1
541	или в	3	1
542	это он	2	1
543	в другое	1	1
544	когда он	6	1
545	но эти	1	1
546	в этих	7	1
547	еще более	1	1
548	и смысл	1	1
549	мы должны	5	1
550	будто бы	1	1
551	по ходу	1	1
552	или не	1	1
553	два явления	1	1
554	к ее	1	1
555	должна обратиться	1	1
556	две стороны	1	1
557	не знает	1	1
558	мир но	1	1
559	тот ни	1	1
560	с такой	1	1
561	одновременно и	1	1
562	по которой	1	1
563	своей матери	2	1
564	не что	3	1
565	что при	1	1
566	который не	1	1
567	все подобные	1	1
568	имеет в	1	1
569	где он	1	1
570	а я	1	1
571	см в	1	1
572	прийти в	1	1
573	к этому	5	1
574	небо и	1	1
