N	4gram	Voloshinov_1	Marksizm
195	принадлежал вошел в социальный	1	1
196	техники или потребления может	1	1
197	гармонически сочетаться с целевым	1	1
198	знаковое идеологическое значение например	1	1
199	орудием производства также и	1	1
200	вызвал бы знаковую идеологическую	1	1
201	не становится знаком и	1	1
202	и тем же языком	1	1
203	максимальное сближение почти слияние	1	1
204	видели любая вещь природы	1	1
205	идеологическим знаком например хлеб	1	1
206	может быть понято и	2	1
207	ничего что было бы	1	1
208	потребления можно как и	1	1
209	здесь мы замечаем отчетливую	1	1
210	особый и ограниченный круг	1	1
211	потребления можно сделать идеологическим	1	1
212	выпекается в определенной форме	1	1
213	этом она приобретает значение	1	1
214	этом конечно никакого значения	1	1
215	каждом этапе развития общества	1	1
216	вне всякой связи с	1	1
217	знаком можно далее орудию	1	1
218	никакого значения иметь не	1	1
219	сделать идеологическим знаком например	1	1
220	производственным назначением орудия в	1	1
221	художественную завершенность формы притом	1	1
222	в точном смысле этого	2	1
223	орудия в этом случае	1	1
224	не становится знаком можно	1	1
225	связан с существенными социально-экономическими	1	1
226	назначением орудия в этом	1	1
227	группы и вызвал бы	1	1
228	что было бы равнодушно	1	1
229	идеологическими знаками но при	1	1
230	мы замечаем отчетливую смысловую	1	1
231	придать художественную завершенность формы	1	1
232	и эта форма отнюдь	1	1
233	форме и эта форма	1	1
234	можно как и орудия	1	1
235	и не было бы	1	1
236	знаками но при этом	1	1
237	например форма кренделя или	1	1
238	в социальный кругозор группы	1	1
239	что это художественное оформление	1	1
240	но при этом она	1	1
241	соединении не стирается отчетливая	1	1
242	социально-экономическими предпосылками бытия данной	1	1
243	имеет и некоторое пусть	1	1
244	индивидуальный произвол при этом	1	1
245	но все же и	1	1
246	произвол при этом конечно	1	1
247	орудием производства но все	1	1
248	для того чтобы предмет	1	1
249	группы необходимо чтобы он	1	1
250	потребительским назначением хлеба но	1	1
251	роду действительности он ни	1	1
252	и некоторое пусть примитивное	1	1
253	не оправдывается только потребительским	1	1
