N	2gram	Potebnia_M_2	FransuaR
153	из всех	1	2
154	для своего	1	2
155	мы не	11	2
156	они связаны	1	2
157	бы то	1	2
158	с другой	6	2
159	совсем не	2	2
160	значение и	2	2
161	себе и	1	2
162	что они	5	2
163	как к	1	2
164	все остальные	5	2
165	хотя и	3	2
166	и как	6	2
167	в действительности	2	2
168	бы и	1	2
169	в нашем	2	2
170	с их	1	2
171	что одна	1	2
172	что она	3	2
173	ни было	3	2
174	и еще	1	2
175	не как	3	2
176	и такие	1	2
177	так например	3	2
178	его в	3	2
179	здесь как	1	2
180	не простое	1	2
181	ни в	1	2
182	из нее	1	2
183	превращаются в	1	2
184	с тем	4	2
185	в слове	13	2
186	между собою	7	2
187	в развитии	1	2
188	или менее	8	2
189	для него	10	2
190	и при	3	2
191	в котором	4	2
192	с точки	1	2
193	в которых	1	2
194	мир и	1	2
195	друг другу	1	2
196	если бы	11	2
197	и эти	1	2
198	между людьми	1	2
199	на котором	1	2
200	дело в	1	2
201	не имели	1	2
202	того как	7	2
203	с одним	1	2
204	условиях не	1	2
205	что на	3	2
206	в каком	3	2
207	не потому	1	2
208	начиная с	1	2
209	языке и	1	2
210	похож на	1	2
211	с такою	2	2
212	существенное значение	1	2
213	и образ	2	2
214	только не	1	2
215	то время	4	2
216	примеров можно	1	2
217	и совершенно	1	2
218	и сам	1	2
219	во многом	1	2
220	с ним	5	2
221	образом в	4	2
222	и постепенно	1	2
223	этих условиях	1	2
224	язык и	1	2
225	его жизни	1	2
226	можно сказать	1	2
227	и во	3	2
228	и были	1	2
229	к нему	1	2
230	как отдельные	2	2
231	на одном	1	2
232	было бы	13	2
233	но с	1	2
234	что он	4	2
235	видимой связи	1	2
236	это не	3	2
237	уже в	5	2
238	только на	1	2
239	в известном	1	2
240	из них	5	2
241	в одном	6	2
242	к ним	1	2
243	в других	4	2
244	для того	5	2
245	значение имеет	1	2
246	человека и	3	2
247	этого имени	1	2
248	далеких от	1	2
249	далеко не	3	2
250	них и	1	2
251	одной стороны	3	2
252	а на	1	2
253	то ни	1	2
254	его как	1	2
255	не может	12	2
256	с какою	1	2
257	вместе с	11	2
258	так же	2	2
259	а не	18	2
260	с этой	1	2
261	но это	3	2
262	все же	5	2
263	многие из	1	2
264	и для	3	2
265	которые были	1	2
266	в эту	3	2
267	а в	8	2
268	между ними	2	2
269	другой стороны	2	2
270	от всех	1	2
271	более или	8	2
272	к этому	2	2
273	воспоминания об	1	1
274	говоря о	3	1
275	слова которые	1	1
276	предполагает что	2	1
277	в этот	1	1
278	того же	14	1
279	языку и	1	1
280	о различии	1	1
281	этого последнего	3	1
282	тем же	3	1
283	от всяких	1	1
284	получают в	1	1
285	и могут	1	1
286	а как	1	1
287	есть образ	1	1
288	по мнению	1	1
289	что между	1	1
290	это что	2	1
291	бы что	2	1
292	вопрос о	2	1
293	из своих	1	1
294	что многие	2	1
295	жизни нашего	1	1
296	памяти и	1	1
297	между этими	1	1
298	это вполне	1	1
299	то это	3	1
300	к своему	1	1
301	между собой	1	1
302	напротив они	1	1
303	в чем	7	1
304	но конечно	1	1
305	одним словом	4	1
306	друг к	1	1
307	но когда	1	1
308	с какими	1	1
309	одном и	1	1
310	для других	1	1
311	по отношению	2	1
312	значение для	1	1
313	приближается к	1	1
314	которые не	3	1
315	одного и	6	1
316	в одной	1	1
317	с довольно	1	1
318	как в	10	1
319	для всех	1	1
320	стороны и	1	1
321	предметы и	1	1
322	что нет	2	1
323	на память	2	1
324	что по	1	1
325	это вообще	1	1
326	лице и	1	1
327	сливается с	1	1
328	не можем	6	1
329	эти отношения	1	1
330	и у	3	1
331	их характер	1	1
332	он в	1	1
333	и вопросы	1	1
334	не исчерпывается	1	1
335	из этих	4	1
336	одно время	4	1
337	все слова	2	1
338	тому же	1	1
339	во многих	3	1
340	как он	4	1
341	но на	2	1
342	такие которые	2	1
343	не следует	1	1
344	кажется не	2	1
345	всех остальных	1	1
346	а скорее	2	1
347	состоит в	2	1
348	к одному	1	1
349	не к	1	1
350	ни была	1	1
351	изменение образа	1	1
352	органов таким	1	1
353	свою силу	1	1
354	из него	1	1
355	подобно тому	4	1
356	что ни	2	1
357	в нее	4	1
358	ни был	2	1
359	например мы	2	1
360	по-видимому не	1	1
361	мы слышим	1	1
362	же не	1	1
363	связанные с	2	1
364	жажды и	1	1
365	связанных с	1	1
366	те же	3	1
367	что мысль	1	1
368	на все	3	1
369	с каким-либо	1	1
370	лишь в	1	1
371	больше в	1	1
372	это было	2	1
373	заключается в	1	1
374	с другими	5	1
375	чувства к	2	1
376	этом смысле	2	1
377	и дает	1	1
378	мы встретим	1	1
379	этим именем	1	1
380	само собою	2	1
381	о которых	3	1
382	не всегда	1	1
383	его и	1	1
384	очень сложное	1	1
385	чем в	1	1
386	в тоне	1	1
387	этимологическое значение	1	1
388	приближаются к	1	1
389	к четвертой	1	1
390	что значит	1	1
391	известной степени	1	1
392	не во	2	1
393	место в	4	1
394	то его	1	1
395	в отличие	1	1
396	значение то	1	1
397	мысли и	1	1
398	которые должны	1	1
399	почти совершенно	1	1
400	совершенно иначе	1	1
401	которые в	1	1
402	такую же	1	1
403	но во	3	1
404	на другую	1	1
405	том же	1	1
406	этот мир	1	1
407	и вся	1	1
408	тому что	2	1
409	только ближайший	1	1
410	некоторых случаях	2	1
411	тесную связь	1	1
412	таких случаях	1	1
413	и внешней	1	1
414	она могла	1	1
415	самого начала	2	1
416	не имеет	6	1
417	тогда когда	10	1
418	и притом	3	1
419	тесная связь	1	1
420	отношениях к	1	1
421	он мог	1	1
422	и всегда	1	1
423	на меня	1	1
424	в самой	3	1
425	слова как	1	1
426	и весь	2	1
427	определенности и	2	1
428	таким путем	4	1
429	этих последних	2	1
430	при котором	1	1
431	слове и	1	1
432	и другая	1	1
433	это слово	1	1
434	же значение	1	1
435	тела и	1	1
436	если этот	1	1
437	представляется нам	5	1
438	который весь	1	1
439	не могут	7	1
440	могут быть	8	1
441	его за	1	1
442	к другу	1	1
443	для такого	1	1
444	к тому	1	1
445	что оно	4	1
446	его с	2	1
447	как для	2	1
448	они становятся	1	1
449	то оно	1	1
450	имеет место	2	1
451	есть например	1	1
452	где он	1	1
453	этим только	1	1
454	и это	2	1
455	они стали	1	1
456	он обладал	1	1
457	другой язык	1	1
458	не ограничивается	1	1
459	из всего	1	1
460	он вовсе	1	1
461	встречаем и	1	1
462	но при	1	1
463	на нем	1	1
464	и сами	4	1
465	здесь не	1	1
466	может только	1	1
467	их связь	1	1
468	нет никакой	1	1
469	только то	1	1
470	в себя	2	1
471	но мы	3	1
472	с самого	2	1
473	и самого	1	1
474	так в	4	1
475	происходят в	1	1
476	на том	1	1
477	его самого	1	1
478	мог бы	3	1
479	которые с	1	1
480	это только	1	1
481	по сравнению	1	1
482	мы в	3	1
483	оно получает	1	1
484	как выражение	1	1
485	каждый раз	1	1
486	или от	2	1
487	на вопрос	3	1
488	и та	1	1
489	и что	4	1
490	др и	1	1
491	влияние на	4	1
492	утверждает что	1	1
493	на что	1	1
494	после того	2	1
495	что его	3	1
496	для нас	31	1
497	по их	1	1
498	своему значению	1	1
499	это изменение	1	1
500	связанной с	1	1
501	этих слов	1	1
502	ее от	1	1
503	от них	3	1
504	и целых	1	1
505	есть уже	1	1
506	все в	1	1
507	даже для	1	1
508	всех слов	1	1
509	вообще в	1	1
510	языка мы	2	1
511	это ослабление	1	1
512	человека а	1	1
513	мог найти	1	1
514	в формах	2	1
515	есть такой	1	1
516	оно и	1	1
517	том как	3	1
518	всякого рода	1	1
519	тот же	5	1
520	время когда	1	1
521	дело с	1	1
522	скорее как	1	1
523	явления в	1	1
524	их свойства	1	1
525	и так	1	1
526	во времени	2	1
527	или же	7	1
528	бы ни	5	1
529	и тем	3	1
530	близки к	2	1
531	со всеми	1	1
532	что внутренняя	1	1
533	с нею	2	1
534	как нечто	1	1
535	так можно	1	1
536	и они	2	1
537	же от	1	1
538	языка как	1	1
539	кажется что	3	1
540	но самое	1	1
541	чужого языка	1	1
542	понятий в	1	1
543	для новой	1	1
544	мы знаем	2	1
545	о причинах	2	1
546	одно из	3	1
547	никто не	1	1
548	слова в	5	1
549	в языке	3	1
550	в пространстве	2	1
551	между новым	1	1
552	с собою	1	1
553	к первой	2	1
554	мы можем	12	1
555	только с	1	1
556	каждый из	1	1
557	отличие от	1	1
558	это общее	1	1
559	чтобы не	1	1
560	другого слова	2	1
561	тем что	7	1
562	притом не	1	1
563	и вместе	4	1
564	и способность	1	1
565	этот последний	1	1
566	чтобы показать	1	1
567	того что	7	1
568	с общим	2	1
569	себе представить	2	1
570	хотя с	1	1
571	силы но	1	1
572	имеет и	1	1
573	мы привыкли	1	1
574	значение которое	1	1
575	что дело	1	1
576	не один	1	1
577	сильное и	1	1
578	этом как	1	1
579	именно в	1	1
580	а именно	1	1
581	и прежде	1	1
582	такое же	2	1
583	а с	2	1
584	по всей	1	1
585	на ней	3	1
586	предмет и	1	1
587	превращается в	2	1
588	пьян как	1	1
589	из тех	1	1
590	даже на	1	1
591	которых мы	3	1
592	самое слово	1	1
593	и непосредственно	1	1
594	занимает в	1	1
595	именно на	1	1
596	для их	2	1
597	самое нужно	1	1
598	ребенка и	1	1
599	под влиянием	8	1
600	углубляться в	1	1
601	очень часто	1	1
602	и вообще	3	1
603	было в	2	1
604	эти слова	1	1
605	два человека	1	1
606	некоторые из	1	1
607	другая сторона	1	1
608	независимо от	9	1
609	например когда	1	1
610	другу и	1	1
611	если оно	1	1
612	что за	2	1
613	сравнению с	1	1
614	этой последней	2	1
615	тому как	4	1
616	как могла	1	1
617	второй более	1	1
618	быть только	2	1
619	так мало	1	1
620	чувства и	4	1
621	в ряду	6	1
622	указание на	2	1
623	этого слова	6	1
624	не будем	1	1
625	лиц на	1	1
626	и действия	2	1
627	и тогда	3	1
628	к другим	3	1
629	с полною	1	1
630	какой бы	1	1
631	в более	1	1
632	это уже	1	1
633	этот образ	1	1
634	слова но	2	1
635	и от	3	1
636	о котором	2	1
637	это как	1	1
638	с другою	1	1
639	при объяснении	1	1
640	от него	4	1
641	и ни	1	1
642	тем более	1	1
643	находится в	3	1
644	которой мы	2	1
645	ее в	1	1
646	же в	5	1
647	только дают	1	1
648	но если	2	1
649	время как	4	1
650	по поводу	6	1
651	здесь только	1	1
652	иначе чем	1	1
653	только можно	1	1
654	и какой	1	1
655	может и	1	1
656	свет и	4	1
657	слово в	1	1
658	на другие	6	1
659	и скрытого	1	1
660	и только	6	1
661	только как	6	1
662	на более	2	1
663	были и	2	1
664	время не	1	1
665	всем этом	2	1
666	жизни и	1	1
667	но еще	1	1
668	это определение	2	1
669	была для	1	1
670	как на	3	1
