N	2gram	Propp_Isto_6	Freidism
227	силу и	2	2
228	на другую	2	2
229	миф и	2	2
230	как это	5	2
231	случае в	1	2
232	в таких	1	2
233	что с	1	2
234	но для	2	2
235	правда в	1	2
236	к этим	1	2
237	тем не	1	2
238	только с	1	2
239	в области	1	2
240	здесь оно	1	2
241	когда мы	2	2
242	же что	1	2
243	отличается от	2	2
244	должны быть	2	2
245	что оно	4	2
246	оно не	1	2
247	оно может	2	2
248	то или	2	2
249	нами выше	1	2
250	стремление к	1	2
251	выводу что	1	2
252	в другом	1	2
253	и поэтому	1	2
254	до сих	4	2
255	этих двух	1	2
256	что и	4	2
257	также в	1	2
258	в него	3	2
259	мир в	1	2
260	быть и	1	2
261	на которой	1	2
262	мы видим	5	2
263	может оказаться	1	2
264	очень много	1	2
265	с одной	7	2
266	уже в	1	2
267	и они	2	2
268	борьбы с	3	2
269	его и	1	2
270	заметить что	1	2
271	и даже	1	2
272	с другой	10	2
273	человека в	2	2
274	а с	2	2
275	социальной жизни	1	2
276	связано с	4	2
277	одной стороны	7	2
278	это прежде	1	2
279	зависит от	4	2
280	а не	2	2
281	такие представления	1	2
282	что мы	2	2
283	так же	2	2
284	самого себя	2	2
285	действительно ли	1	2
286	другого человека	1	2
287	все наше	1	2
288	и часто	1	2
289	не существует	1	2
290	для нас	2	2
291	есть и	4	2
292	и другие	3	2
293	в своих	3	2
294	рот и	1	2
295	к этому	3	2
296	во сне	3	2
297	как на	3	2
298	они не	3	2
299	с новыми	1	1
300	мы начнем	1	1
301	ту же	2	1
302	и т	10	1
303	одним из	1	1
304	же как	3	1
305	в движение	1	1
306	относится и	1	1
307	свое социальное	1	1
308	и через	3	1
309	не видим	1	1
310	оно особенно	1	1
311	половое общение	2	1
312	противоречие с	1	1
313	так у	3	1
314	рождения это	1	1
315	нам кажется	2	1
316	которое мы	1	1
317	кажется что	2	1
318	не имеют	1	1
319	оно было	1	1
320	этого он	1	1
321	и этот	1	1
322	несколько иной	1	1
323	а как	1	1
324	со всех	1	1
325	не умирает	2	1
326	или наоборот	1	1
327	которую мы	1	1
328	вопрос о	3	1
329	ответить на	1	1
330	ступени развития	1	1
331	со смертью	1	1
332	но она	1	1
333	как то	1	1
334	оно есть	1	1
335	но даже	1	1
336	то это	5	1
337	в целом	1	1
338	что можно	1	1
339	образом оказывается	1	1
340	предметов есть	2	1
341	всех сторон	1	1
342	оказывается что	1	1
343	имеет по	1	1
344	дать ему	1	1
345	что его	1	1
346	основано на	1	1
347	природы и	1	1
348	о смерти	9	1
349	заметим что	1	1
350	только потому	1	1
351	друг на	1	1
352	силы и	1	1
353	же она	1	1
354	нем мы	1	1
355	в качестве	3	1
356	иногда и	1	1
357	мы сейчас	1	1
358	в свои	2	1
359	что они	2	1
360	природа в	1	1
361	из таких	1	1
362	которые не	1	1
363	в истории	1	1
364	как говорит	1	1
365	первый взгляд	1	1
366	независимо от	3	1
367	пути в	1	1
368	вспомним что	1	1
369	и нет	1	1
370	что половое	1	1
371	однако не	1	1
372	что когда	2	1
373	как уже	1	1
374	борьбы со	1	1
375	его к	1	1
376	случае уже	1	1
377	полагают что	1	1
378	это более	1	1
379	в противоположность	1	1
380	и хотя	2	1
381	за собой	5	1
382	та же	3	1
383	объяснить эту	1	1
384	меньшей мере	1	1
385	общение с	1	1
386	образом и	2	1
387	он в	1	1
388	можно не	1	1
389	ее во	1	1
390	представления не	1	1
391	процесс образования	1	1
392	там мы	1	1
393	мы обратимся	1	1
394	имеем в	4	1
395	как он	6	1
396	на то	2	1
397	если он	3	1
398	дальше и	1	1
399	вообще не	3	1
400	по-видимому не	1	1
401	от его	1	1
402	т д	8	1
403	все другие	1	1
404	мифы о	1	1
405	из него	2	1
406	к выводу	1	1
407	других видов	1	1
408	этим самым	2	1
409	как они	1	1
410	а затем	1	1
411	чтобы все	1	1
412	свою противоположность	1	1
413	так сильно	1	1
414	и тем	4	1
415	и золотом	1	1
416	о которых	1	1
417	далеко не	3	1
418	на друга	1	1
419	не всегда	4	1
420	он и	2	1
421	чем в	1	1
422	самых ранних	1	1
423	обратимся к	1	1
424	в один	1	1
425	здесь она	2	1
426	на первый	3	1
427	этом случае	6	1
428	таким же	3	1
429	где мы	1	1
430	переносит в	2	1
431	еще с	1	1
432	миф о	2	1
433	мы проследим	1	1
434	в одном	3	1
435	живут в	1	1
436	которые в	2	1
437	этой же	1	1
438	все богатство	1	1
439	и эти	5	1
440	оно само	1	1
441	однако в	2	1
442	в религиозных	1	1
443	заставляет его	1	1
444	нас к	5	1
445	если и	1	1
446	можно ли	1	1
447	к такой	1	1
448	а иногда	1	1
449	и функции	1	1
450	отметить что	2	1
451	друг друга	1	1
452	одну сторону	1	1
453	но вместе	1	1
454	образом в	1	1
455	это мы	2	1
456	очень большую	1	1
457	не имели	4	1
458	в форму	2	1
459	а во	1	1
460	или как	2	1
461	и убитый	1	1
462	к ней	1	1
463	от рождения	1	1
464	самым важным	1	1
465	что на	1	1
466	тела и	2	1
467	ли это	1	1
468	только наиболее	1	1
469	похожи на	1	1
470	наконец оно	1	1
471	и далее	2	1
472	и здесь	1	1
473	нет ни	2	1
474	выход из	1	1
475	похож на	1	1
476	его с	3	1
477	за что	2	1
478	жизни индивида	1	1
479	смерти и	2	1
480	о том	7	1
481	и это	8	1
482	приходит к	3	1
483	голову по	1	1
484	меня в	3	1
485	но при	2	1
486	и сами	1	1
487	совершенно ясно	4	1
488	как по	1	1
489	то время	3	1
490	она играет	1	1
491	этим же	1	1
492	и когда	1	1
493	и сам	2	1
494	мы только	1	1
495	в мире	1	1
496	только через	3	1
497	по аналогии	1	1
498	не с	1	1
499	ясно что	1	1
500	на месте	1	1
501	что никакого	1	1
502	увидим что	2	1
503	с собой	2	1
504	жизнь и	1	1
505	этом месте	1	1
506	только у	1	1
507	ничего не	2	1
508	означает что	1	1
509	ними и	1	1
510	находится в	1	1
511	все его	1	1
512	связанное с	1	1
513	о ней	1	1
514	человека они	1	1
515	на все	1	1
516	то есть	1	1
517	а также	4	1
518	язык и	1	1
519	есть так	1	1
520	после того	2	1
521	только за	1	1
522	видели также	1	1
523	с соответствующими	2	1
524	аналогии с	1	1
525	там же	3	1
526	мифах и	1	1
527	всегда может	1	1
528	уже при	1	1
529	чтобы получить	2	1
530	от них	1	1
531	позволит нам	1	1
532	на одном	1	1
533	интересы в	1	1
534	в форме	2	1
535	выше в	1	1
536	все время	2	1
537	в лице	2	1
538	переносится на	1	1
539	чтобы ответить	1	1
540	но так	3	1
541	же все	1	1
542	его существовании	1	1
543	дело с	1	1
544	пор не	1	1
545	страх перед	1	1
546	поэтому и	1	1
547	всех его	2	1
548	это означает	2	1
549	бы ни	1	1
550	есть в	1	1
551	эти черты	1	1
552	то и	2	1
553	чтобы он	1	1
554	также и	1	1
555	в виде	6	1
556	часто он	1	1
557	а это	1	1
558	в ином	6	1
559	и других	3	1
560	одно из	1	1
561	не так	2	1
562	пока не	2	1
563	другую сторону	1	1
564	в землю	1	1
565	может служить	1	1
566	существовании но	1	1
567	как будто	3	1
568	тем что	5	1
569	они будут	1	1
570	объединяет в	1	1
571	уже совершенно	1	1
572	по предписанию	1	1
573	и только	3	1
574	этого пути	1	1
575	появилось новое	1	1
576	связан с	6	1
577	представление о	9	1
578	представляется в	1	1
579	даже не	1	1
580	она в	2	1
581	на примере	1	1
582	государство и	1	1
583	в лодке	1	1
584	на них	1	1
585	именно в	1	1
586	стороны он	3	1
587	совершенно точно	2	1
588	с той	1	1
589	которого затем	1	1
590	такое же	1	1
591	своего собственного	1	1
592	понять этот	1	1
593	и тело	1	1
594	интересен тем	1	1
595	в некоторых	2	1
596	превращается в	7	1
597	вот в	1	1
598	а на	1	1
599	на которых	1	1
600	мы легко	1	1
601	однако и	1	1
602	своем месте	1	1
603	половой голод	1	1
604	как ни	1	1
605	в свете	1	1
606	долгое время	1	1
607	но никогда	1	1
608	чем на	1	1
609	там где	5	1
610	или с	1	1
611	так называемых	1	1
612	имея в	1	1
613	находим в	1	1
614	перейти в	1	1
615	из которых	3	1
616	к своему	3	1
617	жизни которые	1	1
618	смысле этого	1	1
619	связаны с	5	1
620	и там	6	1
621	в это	4	1
622	этого слова	1	1
623	и формы	2	1
624	много лет	1	1
625	не будем	2	1
626	остается в	1	1
627	под влиянием	1	1
628	становится ясным	1	1
629	в книге	4	1
630	как отец	1	1
631	указать на	1	1
632	но на	1	1
633	на время	1	1
634	более ранних	6	1
635	ведь эти	1	1
636	человека для	1	1
637	бы ему	1	1
638	ее и	1	1
639	но эти	2	1
640	целый ряд	2	1
641	у них	4	1
642	находит свое	1	1
643	бы в	1	1
644	тем более	1	1
645	его уже	1	1
646	будто бы	1	1
647	развития этого	1	1
648	же в	1	1
649	в том	12	1
650	время когда	1	1
651	может и	1	1
652	не похожи	1	1
653	о своем	1	1
654	служить ему	1	1
655	его телом	1	1
656	ведь он	1	1
657	равно как	1	1
658	в иной	1	1
659	же мы	5	1
660	из этого	3	1
661	на ней	1	1
662	на своем	4	1
663	на свет	1	1
664	это так	1	1
665	только одна	3	1
666	видим в	1	1
667	весь процесс	1	1
