N	2gram	Propp_Isto_5	Myslijsy
178	в ней	5	3
179	на него	8	3
180	в каком	1	3
181	оно не	1	3
182	мог бы	1	3
183	том как	2	3
184	мы в	1	3
185	и вообще	3	3
186	находится в	2	3
187	на вопрос	1	3
188	но мы	3	3
189	от них	2	3
190	вслед за	1	3
191	и у	1	3
192	одно из	1	3
193	не так	1	3
194	искать в	1	3
195	что на	1	3
196	на ней	2	3
197	что для	1	3
198	только по	1	3
199	одной стороны	7	3
200	но это	7	3
201	к другим	1	3
202	и для	2	3
203	и от	1	3
204	и все	3	3
205	или нет	1	3
206	только что	1	3
207	нет но	1	3
208	все что	1	3
209	как на	1	3
210	также что	3	2
211	самом деле	2	2
212	на самом	1	2
213	и есть	1	2
214	нас на	1	2
215	на две	1	2
216	к другой	1	2
217	не имеют	1	2
218	когда это	1	2
219	вопрос о	2	2
220	мы легко	2	2
221	только после	3	2
222	то мы	1	2
223	совсем не	1	2
224	не то	1	2
225	что за	2	2
226	по отношению	2	2
227	в животном	2	2
228	что во	2	2
229	его на	4	2
230	если на	1	2
231	указывают на	2	2
232	все эти	8	2
233	и тот	1	2
234	но на	1	2
235	всех этих	1	2
236	состоит в	1	2
237	но вместе	3	2
238	и по	2	2
239	на этом	3	2
240	но все	5	2
241	связанные с	2	2
242	же путем	1	2
243	вместе со	1	2
244	в жизни	1	2
245	этого не	1	2
246	мы знаем	8	2
247	что такое	1	2
248	остается только	1	2
249	от себя	2	2
250	но он	2	2
251	их в	3	2
252	что есть	1	2
253	некоторых случаях	2	2
254	боли и	1	2
255	и его	9	2
256	что с	1	2
257	сказать что	2	2
258	самого начала	1	2
259	знать что	1	2
260	того чтобы	3	2
261	же время	1	2
262	к ней	1	2
263	во всем	2	2
264	животных и	2	2
265	не знали	1	2
266	превращается в	7	2
267	его с	1	2
268	как для	1	2
269	указывает на	1	2
270	и это	4	2
271	что все	4	2
272	на другой	1	2
273	с каким	1	2
274	в себя	3	2
275	с самого	1	2
276	что у	4	2
277	что может	1	2
278	после того	3	2
279	можно бы	3	2
280	и здесь	7	2
281	близки к	1	2
282	образом мы	2	2
283	это было	2	2
284	состоит не	1	2
285	о мертвых	1	2
286	в формах	2	2
287	один из	2	2
288	одного целого	1	2
289	мы видим	8	2
290	и они	2	2
291	в нашей	1	2
292	а это	1	2
293	а то	1	2
294	не дает	1	2
295	и других	2	2
296	друг друга	3	2
297	у него	2	2
298	само по	1	2
299	связано с	5	2
300	себе представить	1	2
301	такое же	2	2
302	а с	1	2
303	и затем	2	2
304	в связи	4	2
305	так же	5	2
306	и потому	2	2
307	как это	1	2
308	не сразу	1	2
309	некоторое время	2	2
310	все это	4	2
311	например мы	1	2
312	не знаем	3	2
313	из себя	4	2
314	в его	12	2
315	или в	6	2
316	души в	1	2
317	бы в	1	2
318	мы должны	4	2
319	хотя бы	1	2
320	но если	1	2
321	другой стороны	8	2
322	но эти	3	2
323	к этому	2	2
324	можно назвать	1	2
325	ту же	2	1
326	одним из	2	1
327	отношение к	1	1
328	и действительно	5	1
329	по отдельным	1	1
330	языку и	1	1
331	разными путями	1	1
332	он может	2	1
333	тех же	2	1
334	переход от	1	1
335	которого никто	1	1
336	и так	1	1
337	по которым	2	1
338	имеем и	1	1
339	должна быть	1	1
340	быть достигнуто	1	1
341	и могут	1	1
342	мы уже	4	1
343	когда уже	2	1
344	перейти к	1	1
345	ассоциируется с	1	1
346	животное в	2	1
347	и другая	1	1
348	из того	1	1
349	они были	1	1
350	мы и	2	1
351	для наших	1	1
352	и заставляет	1	1
353	и совсем	1	1
354	на нем	1	1
355	в отличие	1	1
356	быть в	1	1
357	дают нам	1	1
358	мысль что	1	1
359	не без	1	1
360	его так	1	1
361	подобных случаев	1	1
362	в ее	4	1
363	воду из	1	1
364	видели что	2	1
365	вне связи	1	1
366	но как	1	1
367	заметим что	1	1
368	потеряли свой	1	1
369	ответ на	1	1
370	должны были	1	1
371	себе и	1	1
372	отличие от	1	1
373	огонь мы	1	1
374	человек может	1	1
375	на тот	1	1
376	в истории	4	1
377	в одной	1	1
378	дает нам	1	1
379	по которому	3	1
380	стороны и	1	1
381	как к	1	1
382	перед нами	2	1
383	узнает что	1	1
384	и наконец	1	1
385	смысл но	1	1
386	в противоположность	1	1
387	от этого	4	1
388	не меняются	1	1
389	так человек	1	1
390	то в	2	1
391	на руку	1	1
392	сливается с	1	1
393	животных которые	1	1
394	случае они	1	1
395	и способность	2	1
396	вопрос почему	1	1
397	мы получаем	1	1
398	он в	1	1
399	одном случае	1	1
400	и и	1	1
401	что так	1	1
402	только на	1	1
403	остановиться на	1	1
404	нами в	1	1
405	которые действуют	1	1
406	его и	2	1
407	этого образа	1	1
408	дальше и	1	1
409	опять не	2	1
410	он не	4	1
411	и легко	1	1
412	нужно не	1	1
413	на том	3	1
414	он должен	1	1
415	именно из	1	1
416	том чтобы	2	1
417	наших глазах	1	1
418	свою силу	1	1
419	что первоначально	1	1
420	из него	2	1
421	смысле в	1	1
422	мы его	1	1
423	чего он	1	1
424	об этом	2	1
425	связанных с	1	1
426	и с	3	1
427	к заключению	3	1
428	входит в	5	1
429	причины его	1	1
430	кого мы	1	1
431	известно что	1	1
432	в переводе	1	1
433	из нее	2	1
434	превращаются в	2	1
435	например и	1	1
436	не всегда	4	1
437	для чего	1	1
438	мы видели	7	1
439	нужно искать	1	1
440	очень сложное	1	1
441	в развитии	1	1
442	мы до	1	1
443	в царстве	1	1
444	лучше всего	1	1
445	можно сказать	2	1
446	в ходе	1	1
447	таким же	2	1
448	можно найти	2	1
449	а как	2	1
450	можно выразиться	1	1
451	это только	1	1
452	этого представления	1	1
453	с точки	1	1
454	ли можно	1	1
455	в их	1	1
456	прийти к	2	1
457	существовало в	1	1
458	то его	2	1
459	в которых	3	1
460	знаем что	6	1
461	что уже	1	1
462	как бык	1	1
463	на место	1	1
464	выше мы	2	1
465	не будем	5	1
466	начнем с	1	1
467	такую же	1	1
468	этого из	1	1
469	доказывает что	1	1
470	и эти	1	1
471	на другую	1	1
472	и более	1	1
473	случае мы	1	1
474	то с	1	1
475	чем перейти	1	1
476	солнце а	1	1
477	таких случаях	2	1
478	в таких	3	1
479	с которой	1	1
480	виду что	1	1
481	извне и	1	1
482	она могла	1	1
483	на котором	1	1
484	в самых	1	1
485	есть например	1	1
486	нем в	1	1
487	верно то	1	1
488	найти в	1	1
489	и всегда	1	1
490	а еще	2	1
491	ничего не	2	1
492	находятся в	1	1
493	обратим внимание	2	1
494	этих двух	1	1
495	или как	2	1
496	служить не	1	1
497	что звук	1	1
498	на те	1	1
499	стройности и	1	1
500	уже и	2	1
501	однако это	1	1
502	не потому	2	1
503	к себе	1	1
504	собственной души	1	1
505	и сам	2	1
506	его за	1	1
507	наоборот в	2	1
508	к тому	1	1
509	основаны на	1	1
510	он видит	4	1
511	что при	3	1
512	на это	1	1
513	где он	1	1
514	с образом	1	1
515	должен быть	2	1
516	они стали	3	1
517	известных нам	1	1
518	запах то	1	1
519	как мы	5	1
520	эти представления	1	1
521	здесь не	1	1
522	без всякого	1	1
523	не могло	1	1
524	уже потому	1	1
525	огонь и	3	1
526	не говорит	1	1
527	второго лица	1	1
528	здесь может	1	1
529	примеров можно	3	1
530	на нее	2	1
531	здесь как	2	1
532	во многом	1	1
533	чем выше	1	1
534	к тем	1	1
535	не за	1	1
536	на них	2	1
537	человек по	1	1
538	с человеком	1	1
539	все его	2	1
540	он встречается	1	1
541	приближается к	2	1
542	язык и	2	1
543	никак не	1	1
544	одного из	1	1
545	имеет и	1	1
546	утверждает что	1	1
547	это изменение	1	1
548	это заставляет	1	1
549	воду или	1	1
550	два случая	1	1
551	во втором	1	1
552	на одном	2	1
553	из нескольких	1	1
554	в ту	1	1
555	народов и	1	1
556	может иметь	1	1
557	и самые	1	1
558	несколько иначе	1	1
559	же можно	4	1
560	к нему	3	1
561	что здесь	3	1
562	но так	2	1
563	пространственных представлений	1	1
564	но с	1	1
565	д и	1	1
566	эти имеют	1	1
567	выводит их	1	1
568	в нос	1	1
569	и быть	2	1
570	сказали что	1	1
571	встречается только	1	1
572	по мнению	1	1
573	его вместе	1	1
574	наша цель	1	1
575	их не	1	1
576	именно на	2	1
577	встречаются только	1	1
578	смысле мы	1	1
579	же и	1	1
580	животного при	1	1
581	конечно не	1	1
582	древний и	1	1
583	времени когда	1	1
584	при помощи	7	1
585	здесь будет	1	1
586	повлечет за	1	1
587	животным в	1	1
588	никто не	3	1
589	послушным орудием	1	1
590	с животным	3	1
591	часто с	1	1
592	этом мы	1	1
593	с этими	1	1
594	должны будем	1	1
595	были бы	1	1
596	в особенности	3	1
597	быть названа	1	1
598	имели бы	1	1
599	в другой	3	1
600	не были	1	1
601	не связано	1	1
602	и постепенно	1	1
603	а на	2	1
604	и начинается	1	1
605	что человек	1	1
606	а именно	4	1
607	по всей	1	1
608	и др	3	1
609	ей не	1	1
610	ней самой	1	1
611	а за	1	1
612	которое по	1	1
613	на основании	1	1
614	при более	1	1
615	от животных	1	1
616	очень часто	1	1
617	уже давно	1	1
618	нее как	1	1
619	которое в	1	1
620	относятся к	1	1
621	отразилось в	1	1
622	не удается	1	1
623	а при	1	1
624	к своему	1	1
625	не знал	2	1
626	а если	2	1
627	в течение	2	1
628	а потом	1	1
629	что как	1	1
630	значит что	2	1
631	так сильно	1	1
632	с этой	2	1
633	потом на	1	1
634	иначе мы	1	1
635	этом случае	7	1
636	и о	1	1
637	заставляет нас	1	1
638	чтобы сделать	1	1
639	но для	2	1
640	рассматривать как	1	1
641	о душе	1	1
642	в наше	2	1
643	в более	3	1
644	для таких	1	1
645	это уже	2	1
646	формы и	2	1
647	тот кто	7	1
648	не представляет	1	1
649	но когда	3	1
650	что касается	1	1
651	все они	1	1
652	жизни народов	1	1
653	есть уже	1	1
654	к ее	1	1
655	этих представлений	1	1
656	связь с	8	1
657	его к	3	1
658	есть представление	1	1
659	две стороны	1	1
660	состоит из	3	1
661	и еще	1	1
662	находящихся в	2	1
663	есть и	1	1
664	только о	1	1
665	жизни и	2	1
666	ни на	1	1
667	ее в	2	1
668	в своих	1	1
669	в процессе	1	1
670	но очевидно	1	1
671	им и	2	1
672	этой точки	1	1
