N	2gram	Bakhtin_Pr_1	Komedia
189	чтобы в	1	2
190	людей и	1	2
191	человека в	5	2
192	в мире	7	2
193	из всех	1	2
194	а как	6	2
195	с другими	7	2
196	это не	10	2
197	ни одной	2	2
198	в развитии	1	2
199	остается в	2	2
200	в котором	2	2
201	в их	3	2
202	в одном	9	2
203	сам он	3	2
204	тому что	2	2
205	она не	5	2
206	е и	1	2
207	в основе	5	2
208	к концу	1	2
209	в области	3	2
210	одним из	8	2
211	и со	1	2
212	известной степени	1	2
213	нет ни	2	2
214	все еще	1	2
215	если же	2	2
216	и это	5	2
217	как мы	5	2
218	и о	3	2
219	здесь не	1	2
220	за пределами	1	2
221	то время	2	2
222	роль в	2	2
223	можно было	3	2
224	особый интерес	1	2
225	наряду с	1	2
226	именно потому	2	2
227	на вопрос	2	2
228	как этот	1	2
229	и во	2	2
230	между тем	5	2
231	все время	1	2
232	не как	12	2
233	тот же	2	2
234	должен быть	1	2
235	в качестве	1	2
236	же автора	1	2
237	уже в	5	2
238	если мы	1	2
239	нового времени	1	2
240	за ним	2	2
241	был бы	5	2
242	при всей	1	2
243	этом отношении	5	2
244	от того	2	2
245	к одной	1	2
246	представляют собой	1	2
247	хоть и	1	2
248	себя и	2	2
249	что для	2	2
250	к человеку	2	2
251	не было	3	2
252	а на	1	2
253	в произведениях	2	2
254	что мы	1	2
255	под влиянием	1	2
256	он и	5	2
257	его на	2	2
258	из которых	2	2
259	к своему	1	2
260	в пределах	9	2
261	не могут	6	2
262	сравнению с	1	2
263	он сумел	1	2
264	по существу	4	2
265	для понимания	3	2
266	и все	3	2
267	конце концов	4	2
268	он понимает	2	2
269	не будет	1	2
270	а о	1	2
271	между ними	2	2
272	только как	1	2
273	другой стороны	2	2
274	совершенно не	1	2
275	равно как	1	2
276	из этого	1	2
277	по сравнению	1	2
278	в своих	2	2
279	это в	2	2
280	и наиболее	1	1
281	формы и	1	1
282	эта новая	1	1
283	жизни где	1	1
284	например в	3	1
285	он считает	1	1
286	противоречия между	1	1
287	или к	2	1
288	же по	2	1
289	в первом	2	1
290	к другому	2	1
291	и до	1	1
292	видеть в	1	1
293	в зависимости	3	1
294	и само	2	1
295	преступления и	1	1
296	вопрос о	4	1
297	со многими	1	1
298	именно к	1	1
299	этом не	1	1
300	и проявления	1	1
301	принадлежит к	1	1
302	а для	1	1
303	своему герою	1	1
304	я не	3	1
305	становится объектом	1	1
306	детей не	1	1
307	могло служить	1	1
308	как впрочем	1	1
309	зависимости от	3	1
310	пока люди	1	1
311	было до	1	1
312	стороны его	1	1
313	в большинстве	2	1
314	он сам	3	1
315	первый план	1	1
316	все эти	8	1
317	в чем	1	1
318	тем как	4	1
319	но не	8	1
320	но как	3	1
321	к которой	1	1
322	и всякий	1	1
323	не входит	1	1
324	ответ на	1	1
325	себе и	3	1
326	друга и	1	1
327	в е	2	1
328	которые не	1	1
329	в истории	2	1
330	в одной	4	1
331	одном из	2	1
332	только об	1	1
333	по содержанию	1	1
334	как к	1	1
335	перед нами	4	1
336	как уже	1	1
337	и как	8	1
338	и наконец	5	1
339	его образа	4	1
340	себе дело	1	1
341	в действительности	1	1
342	от этого	1	1
343	в этот	2	1
344	отношения между	2	1
345	отказывается от	1	1
346	в нашем	1	1
347	из этих	2	1
348	выражение в	4	1
349	он умер	1	1
350	частности на	1	1
351	больше всего	1	1
352	после которого	1	1
353	по крайней	2	1
354	не являются	1	1
355	к одному	1	1
356	ставит нас	1	1
357	не к	1	1
358	том чтобы	1	1
359	или вовсе	1	1
360	он старается	1	1
361	о произведениях	1	1
362	находим у	1	1
363	апеллирует к	1	1
364	в каждом	8	1
365	что все	3	1
366	же не	1	1
367	есть все	1	1
368	значение в	1	1
369	она представлялась	1	1
370	той же	6	1
371	них не	1	1
372	это было	1	1
373	подходит к	4	1
374	приходит в	1	1
375	и тем	2	1
376	а пока	1	1
377	материал для	1	1
378	участие в	1	1
379	во многом	1	1
380	его и	1	1
381	для них	1	1
382	позволяет ему	1	1
383	он является	1	1
384	нет в	1	1
385	для своего	2	1
386	совершенно особый	1	1
387	такой же	1	1
388	одно из	1	1
389	и поскольку	1	1
390	таким же	2	1
391	человек и	2	1
392	бы к	2	1
393	каким был	1	1
394	место в	1	1
395	не столько	3	1
396	за своим	1	1
397	не от	1	1
398	в отличие	2	1
399	что я	1	1
400	признать что	1	1
401	точку зрения	4	1
402	образом и	1	1
403	прийти и	1	1
404	но он	2	1
405	друг другу	2	1
406	теми же	1	1
407	далека от	1	1
408	это предположение	1	1
409	том и	1	1
410	в устах	1	1
411	этой работы	2	1
412	так называемого	1	1
413	ему как	1	1
414	быть лишь	1	1
415	и второе	1	1
416	весь в	1	1
417	несколько часов	2	1
418	в трактовке	1	1
419	как можно	2	1
420	с которой	4	1
421	почти во	1	1
422	и притом	2	1
423	на себе	2	1
424	к этим	1	1
425	же его	1	1
426	особый характер	1	1
427	человека по	2	1
428	не могло	1	1
429	себе самом	6	1
430	на котором	2	1
431	найти в	1	1
432	и весь	1	1
433	всего на	1	1
434	и по	2	1
435	в сравнительно	1	1
436	по своей	1	1
437	мы подходим	1	1
438	вот что	2	1
439	со своим	3	1
440	в сознании	2	1
441	одному и	1	1
442	ведут в	1	1
443	с другом	3	1
444	точке зрения	2	1
445	у меня	1	1
446	ты понимаешь	1	1
447	в трагедии	1	1
448	представляется нам	2	1
449	все то	4	1
450	не давая	1	1
451	могут быть	1	1
452	чтобы сделать	1	1
453	как только	1	1
454	всего в	1	1
455	полным правом	1	1
456	здесь мы	2	1
457	живет на	1	1
458	подобно тому	3	1
459	пределах того	1	1
460	и сами	1	1
461	ни одно	1	1
462	подходе к	2	1
463	отношений и	1	1
464	и от	1	1
465	и нашел	1	1
466	можно сделать	1	1
467	в себя	3	1
468	во взаимном	1	1
469	понимаешь что	1	1
470	семейная жизнь	1	1
471	что у	1	1
472	те же	1	1
473	времени и	1	1
474	к его	1	1
475	которые он	2	1
476	остается только	1	1
477	это только	1	1
478	могла быть	1	1
479	строго говоря	1	1
480	не его	3	1
481	для этого	1	1
482	из одного	4	1
483	входящих в	1	1
484	как раньше	1	1
485	этих условиях	2	1
486	того он	1	1
487	никак не	2	1
488	его жизни	1	1
489	сам а	1	1
490	наконец на	1	1
491	мысль не	1	1
492	все его	1	1
493	был уверен	1	1
494	то в	1	1
495	не дал	1	1
496	от них	1	1
497	во втором	1	1
498	ее на	1	1
499	повод к	1	1
500	крайней мере	2	1
501	не надо	1	1
502	того в	1	1
503	вслед за	1	1
504	построении образов	1	1
505	которой в	1	1
506	в лучшем	2	1
507	и она	1	1
508	для самого	2	1
509	на которой	1	1
510	образом как	1	1
511	мы видим	3	1
512	ли он	2	1
513	только в	8	1
514	в угоду	1	1
515	достаточны для	1	1
516	впрочем и	1	1
517	во времени	3	1
518	по этому	2	1
519	со всеми	1	1
520	в построении	5	1
521	и у	4	1
522	ни одного	2	1
523	друг за	1	1
524	есть вполне	1	1
525	является не	3	1
526	этому вопросу	1	1
527	не из	2	1
528	и ищет	1	1
529	и других	5	1
530	сходятся в	1	1
531	изображает как	1	1
532	гораздо ближе	1	1
533	трагической и	1	1
534	и их	2	1
535	в новом	1	1
536	не находит	1	1
537	подходим к	1	1
538	человека из	4	1
539	может служить	1	1
540	как его	1	1
541	в некоторых	1	1
542	и никогда	1	1
543	именно об	1	1
544	ведь мы	1	1
545	ней и	1	1
546	нас перед	1	1
547	выходит за	2	1
548	для героев	1	1
549	них в	1	1
550	а именно	1	1
551	человека а	1	1
552	а с	1	1
553	говорит о	1	1
554	превращается в	1	1
555	отношения в	1	1
556	не на	3	1
557	предположение о	1	1
558	сам себе	1	1
559	в руках	1	1
560	же точно	1	1
561	что впервые	1	1
562	мы остановимся	3	1
563	именно поэтому	1	1
564	эти слова	1	1
565	суждений о	1	1
566	самой своей	1	1
567	и потому	3	1
568	за другом	1	1
569	другие не	1	1
570	слишком много	1	1
571	для создания	3	1
572	такого рода	1	1
573	тому как	3	1
574	в тех	1	1
575	быть только	1	1
576	в мир	3	1
577	да и	2	1
578	поскольку он	1	1
579	в первой	2	1
580	хотя он	1	1
581	остался в	1	1
582	друг с	3	1
583	своего времени	2	1
584	на свете	1	1
585	в состоянии	1	1
586	на пути	2	1
587	что из	2	1
588	будет и	1	1
589	можно сказать	2	1
590	в основном	2	1
591	что совершается	1	1
592	в смысле	2	1
593	не любил	1	1
594	он должен	1	1
595	другой и	1	1
596	писал в	1	1
597	под названием	1	1
598	многие из	1	1
599	как зевс	1	1
600	войти в	1	1
601	его пьесы	1	1
602	в другой	3	1
603	в голову	1	1
604	себя самого	4	1
605	на первый	1	1
606	последнего времени	1	1
607	для нас	3	1
608	могли бы	3	1
609	же что	2	1
610	у них	1	1
611	не понимая	1	1
612	всякого рода	1	1
613	в этих	2	1
614	ибо в	1	1
615	крайней степени	1	1
616	все они	1	1
617	места в	1	1
618	хотя в	1	1
619	отношении к	2	1
620	друг против	2	1
621	жизни в	1	1
622	приходится признать	1	1
623	с ней	1	1
624	сказать что	5	1
625	и только	1	1
626	была бы	2	1
627	о творчестве	1	1
628	жизни а	2	1
629	его произведений	2	1
630	первом случае	1	1
631	дело таким	1	1
632	на своем	1	1
633	быть назван	1	1
634	жизнь в	1	1
635	жизни и	6	1
636	перед ее	1	1
637	по поводу	1	1
638	против друга	2	1
639	оказывается уже	1	1
640	как на	2	1
641	этой точки	1	1
642	они не	3	1
