N	2gram	Medvedev_F_2	Istorich
188	хотя бы	6	2
189	было бы	6	2
190	из них	4	2
191	и тем	2	2
192	ни одной	1	2
193	с тем	11	2
194	и их	3	2
195	при изучении	1	2
196	тем не	1	2
197	все это	3	2
198	по себе	7	2
199	случае мы	1	2
200	ему как	1	2
201	не менее	1	2
202	к этим	1	2
203	не по	2	2
204	не могло	1	2
205	помощи которой	1	2
206	что на	2	2
207	в области	3	2
208	у нас	1	2
209	не могут	7	2
210	во все	1	2
211	его с	3	2
212	не есть	3	2
213	лошади и	1	2
214	поставить вопрос	2	2
215	формы и	2	2
216	и этим	2	2
217	никогда не	2	2
218	иногда в	1	2
219	том как	1	2
220	и на	3	2
221	если бы	5	2
222	в самую	1	2
223	от них	1	2
224	и во	1	2
225	в форме	1	2
226	того что	3	2
227	происходит в	1	2
228	в современной	1	2
229	он стал	1	2
230	их не	1	2
231	так что	1	2
232	уже в	2	2
233	в виде	1	2
234	не дает	1	2
235	ни в	2	2
236	он становится	3	2
237	в языке	6	2
238	с этими	1	2
239	только с	1	2
240	в других	7	2
241	даже и	4	2
242	в особенности	4	2
243	говорит о	1	2
244	на этот	1	2
245	а сам	1	2
246	его как	2	2
247	только теперь	1	2
248	с помощью	10	2
249	он уже	1	2
250	этого слова	1	2
251	такого рода	1	2
252	смысле этого	1	2
253	и там	1	2
254	но для	1	2
255	только одна	1	2
256	в связи	10	2
257	на задний	1	2
258	от него	2	2
259	и все	3	2
260	вот этот	1	2
261	этот вопрос	2	2
262	сказать что	2	2
263	они представляют	1	1
264	вряд ли	2	1
265	эти функции	2	1
266	говоря о	1	1
267	дело обстоит	2	1
268	силы и	1	1
269	своей основной	1	1
270	показать что	1	1
271	к другому	2	1
272	его же	1	1
273	из его	1	1
274	все те	1	1
275	был и	2	1
276	к созданию	1	1
277	в зависимости	3	1
278	входящих в	1	1
279	той же	1	1
280	их и	1	1
281	полагает что	1	1
282	есть не	1	1
283	мы не	3	1
284	при анализе	2	1
285	мотива с	1	1
286	что если	1	1
287	и тут	1	1
288	содержания в	1	1
289	не была	2	1
290	так чтобы	1	1
291	совпадает с	2	1
292	но она	1	1
293	не вполне	1	1
294	е как	2	1
295	они были	2	1
296	но даже	1	1
297	зависимости от	3	1
298	себе что	1	1
299	в ней	6	1
300	меньшей степени	1	1
301	это существо	1	1
302	не от	1	1
303	он был	2	1
304	на них	1	1
305	в широком	2	1
306	со словами	1	1
307	в различных	1	1
308	в чем	2	1
309	так если	1	1
310	во всех	5	1
311	некоторые другие	1	1
312	от его	2	1
313	то он	1	1
314	вывод о	2	1
315	мы будем	1	1
316	но как	2	1
317	не говорят	1	1
318	если в	3	1
319	в эти	1	1
320	или иное	1	1
321	были не	1	1
322	его развития	1	1
323	отчасти и	1	1
324	нельзя дать	1	1
325	независимо от	4	1
326	общего с	1	1
327	что именно	2	1
328	как к	3	1
329	однако не	3	1
330	всей этой	1	1
331	целый ряд	1	1
332	и наконец	4	1
333	и материальной	1	1
334	и к	4	1
335	на своем	1	1
336	и хотя	1	1
337	та же	2	1
338	думать что	1	1
339	различных народов	2	1
340	то и	3	1
341	им в	1	1
342	взаимоотношение между	2	1
343	особое место	1	1
344	ее как	2	1
345	доказывать что	1	1
346	дальше и	1	1
347	не могла	1	1
348	но на	1	1
349	на свой	1	1
350	чтобы овладеть	1	1
351	и стало	1	1
352	не следует	4	1
353	которой не	1	1
354	всех этих	3	1
355	в узком	1	1
356	не как	4	1
357	том чтобы	1	1
358	во главе	1	1
359	широком смысле	2	1
360	и связанные	1	1
361	из него	2	1
362	мы устанавливаем	1	1
363	и может	3	1
364	им как	1	1
365	вера в	1	1
366	на каком	1	1
367	и которые	1	1
368	они просто	1	1
369	и мы	1	1
370	он есть	1	1
371	вообще на	1	1
372	отличать от	1	1
373	которую дает	1	1
374	он является	1	1
375	в них	1	1
376	на материале	1	1
377	этом явлении	1	1
378	новые формы	1	1
379	без этой	1	1
380	в развитии	2	1
381	здесь все	1	1
382	такой же	3	1
383	как таковой	3	1
384	только тем	2	1
385	его нельзя	3	1
386	точки зрения	8	1
387	именно и	1	1
388	в котором	2	1
389	должны были	2	1
390	момент в	1	1
391	не будем	1	1
392	для которых	1	1
393	друг другу	1	1
394	образом из	1	1
395	не должно	1	1
396	сам он	2	1
397	тому что	2	1
398	а от	1	1
399	ее так	1	1
400	о значении	1	1
401	и функции	2	1
402	и другое	2	1
403	одну особенность	1	1
404	в то	5	1
405	и имеет	1	1
406	в общих	1	1
407	близки к	1	1
408	два различных	1	1
409	явление в	1	1
410	в русском	1	1
411	о культе	1	1
412	к ней	1	1
413	можно сказать	1	1
414	ее с	2	1
415	и является	1	1
416	других элементов	1	1
417	мы бы	1	1
418	по функциям	1	1
419	в основе	5	1
420	и несколько	1	1
421	одним из	1	1
422	других случаях	1	1
423	и заставляет	1	1
424	сравнительно с	1	1
425	и другой	1	1
426	почему нельзя	1	1
427	в сказках	1	1
428	только еще	1	1
429	должны быть	1	1
430	к тому	4	1
431	для его	1	1
432	был получиться	1	1
433	из всей	1	1
434	любопытно что	1	1
435	ничего общего	1	1
436	на предмет	1	1
437	и это	2	1
438	можно и	3	1
439	которых и	1	1
440	как не	1	1
441	только при	1	1
442	идет не	1	1
443	в пределах	12	1
444	приводит к	2	1
445	роль в	3	1
446	поэтому мы	1	1
447	чтобы дать	1	1
448	по некоторым	1	1
449	превращаться в	1	1
450	ясно что	1	1
451	особенно в	3	1
452	которая только	1	1
453	во второй	2	1
454	показать как	1	1
455	это только	1	1
456	могла быть	1	1
457	является в	2	1
458	в эпоху	2	1
459	для этого	2	1
460	и способ	1	1
461	с ним	2	1
462	смысле и	1	1
463	в виду	2	1
464	а к	2	1
465	о нем	1	1
466	вот почему	1	1
467	одного из	3	1
468	на что	1	1
469	помощью своего	1	1
470	этих двух	2	1
471	образом мы	1	1
472	мы ни	2	1
473	бы в	5	1
474	говорит он	5	1
475	но нельзя	1	1
476	средство а	1	1
477	и следовательно	1	1
478	несколько ближе	1	1
479	ничего этого	1	1
480	быть и	3	1
481	один из	2	1
482	и первоначальный	1	1
483	оказалось что	1	1
484	чем это	1	1
485	тот же	1	1
486	они его	1	1
487	одной из	1	1
488	что даже	1	1
489	к их	1	1
490	и так	1	1
491	собой но	1	1
492	и раньше	1	1
493	или сам	1	1
494	а только	2	1
495	связью с	1	1
496	к какому	1	1
497	не можем	1	1
498	в большинстве	4	1
499	только на	3	1
500	мы получим	1	1
501	еще одну	2	1
502	бог не	1	1
503	здесь же	1	1
504	мы достаточно	1	1
505	большинстве случаев	3	1
506	социальной жизни	1	1
507	очевидно что	2	1
508	был бы	1	1
509	к чему-то	1	1
510	пока не	1	1
511	очень характерно	2	1
512	он весь	1	1
513	как их	2	1
514	другую сторону	1	1
515	не для	1	1
516	всегда только	1	1
517	как раз	6	1
518	не из	1	1
519	перейти к	1	1
520	этом рассказе	1	1
521	представление о	2	1
522	без всякой	3	1
523	со стороны	2	1
524	материал в	1	1
525	или иначе	1	1
526	не обязательно	1	1
527	именно в	5	1
528	по своим	1	1
529	к которому	1	1
530	их от	1	1
531	как же	1	1
532	если мы	5	1
533	что не	4	1
534	его из	2	1
535	прежде всего	15	1
536	не было	6	1
537	ничем не	2	1
538	зависит от	1	1
539	именно так	1	1
540	нет есть	1	1
541	под влиянием	1	1
542	он и	3	1
543	вступает в	1	1
544	от предмета	1	1
545	не видели	3	1
546	содержанию и	2	1
547	на эту	1	1
548	это за	1	1
549	что же	5	1
550	как будто	1	1
551	а какие	1	1
552	как предмет	2	1
553	образом на	1	1
554	ему силу	1	1
555	здесь в	1	1
556	в более	1	1
557	которых он	1	1
558	к пониманию	1	1
559	узком смысле	1	1
560	в результате	6	1
561	жизни и	3	1
562	она уже	1	1
563	не лучше	1	1
564	звери в	1	1
565	еще более	5	1
566	и ни	1	1
567	и смысл	1	1
568	его тем	1	1
569	в большей	1	1
570	или не	1	1
571	но если	1	1
572	присмотримся к	2	1
573	отношение и	1	1
574	иначе чем	1	1
575	это все	1	1
576	только как	1	1
577	к его	2	1
578	вопрос так	1	1
579	поэтического творчества	1	1
580	необходимо отличать	1	1
581	по которой	1	1
582	но эти	1	1
583	в своих	1	1
584	велико что	1	1
585	тем самым	2	1
586	им и	1	1
587	как на	1	1
588	они не	4	1
