N	2gram	Bakhtin_Pr_1	StatiiOP
172	более или	1	2
173	в чисто	2	2
174	все эти	9	2
175	выражение в	6	2
176	в этой	4	2
177	в себе	7	2
178	этого образа	1	2
179	как он	1	2
180	на его	2	2
181	больше всего	1	2
182	в статье	1	2
183	при этом	2	2
184	если бы	9	2
185	первой части	1	2
186	о мире	6	2
187	то ни	2	2
188	не дает	3	2
189	его в	6	2
190	это было	1	2
191	на почве	3	2
192	истории и	1	2
193	которая была	1	2
194	как и	12	2
195	несмотря на	6	2
196	действительно не	1	2
197	в один	2	2
198	или менее	1	2
199	которую он	1	2
200	в отношении	2	2
201	к истории	1	2
202	с точки	13	2
203	фактом что	1	2
204	что я	1	2
205	не раз	1	2
206	что было	4	2
207	не могли	1	2
208	в устах	1	2
209	даже в	4	2
210	но они	2	2
211	xviii века	1	2
212	в то	10	2
213	не имеет	1	2
214	в процессе	4	2
215	только не	1	2
216	вообще нет	1	2
217	и всегда	1	2
218	не может	12	2
219	в области	1	2
220	в каком	1	2
221	не потому	2	2
222	или лучше	1	2
223	в духе	3	2
224	искусства и	1	2
225	чтобы сделать	1	2
226	где он	1	2
227	и это	5	2
228	в ее	1	2
229	него самого	2	2
230	лучше сказать	1	2
231	и сам	2	2
232	во многом	1	2
233	в содержании	1	2
234	другом месте	1	2
235	говорит об	1	2
236	никак не	2	2
237	этой мысли	1	2
238	если принять	1	2
239	что и	4	2
240	отметить что	1	2
241	в книгу	1	2
242	как например	2	2
243	художественного изображения	2	2
244	этот вопрос	2	2
245	в какой	1	2
246	только в	10	2
247	это очень	1	2
248	бы ни	1	2
249	по этому	1	2
250	сами по	3	2
251	в конце	6	2
252	так как	6	2
253	случае не	1	2
254	может быть	24	2
255	в них	3	2
256	в особенности	1	2
257	со стороны	1	2
258	ему не	1	2
259	из таких	1	2
260	и др	5	2
261	только к	1	2
262	и самый	1	2
263	на этот	2	2
264	не на	4	2
265	его как	4	2
266	если не	1	2
267	поэмы или	1	2
268	должна была	4	2
269	и потому	6	2
270	что именно	1	2
271	к своему	1	2
272	предисловии к	1	2
273	в данном	2	2
274	что за	1	2
275	такого рода	1	2
276	например сцена	1	2
277	в тех	1	2
278	опору в	1	2
279	по существу	3	2
280	с этой	2	2
281	ее в	1	2
282	столько в	1	2
283	в результате	4	2
284	конечно и	2	2
285	только что	1	2
286	ни было	2	2
287	сказать что	3	2
288	совершенно не	1	2
289	с трагедией	1	2
290	и другие	1	2
291	они не	4	2
292	романа эти	2	1
293	это и	5	1
294	всего это	1	1
295	в первом	1	1
296	характерное для	1	1
297	отношения между	1	1
298	это однако	1	1
299	мудрено что	1	1
300	своего романа	1	1
301	по преимуществу	2	1
302	и до	3	1
303	для понимания	2	1
304	высшей степени	1	1
305	в зависимости	5	1
306	той же	5	1
307	их и	1	1
308	из всех	1	1
309	на тех	1	1
310	бы уже	2	1
311	на материале	3	1
312	нуждаются в	1	1
313	мы не	1	1
314	точкой зрения	1	1
315	есть нечто	1	1
316	склонен объяснять	1	1
317	в сущности	5	1
318	совпадает с	2	1
319	на свою	1	1
320	как не	8	1
321	в каждой	1	1
322	еще не	5	1
323	он сам	3	1
324	ее составе	1	1
325	оценок и	1	1
326	сам а	1	1
327	в создании	1	1
328	друг к	1	1
329	своей работе	1	1
330	и принципиальной	1	1
331	но как	3	1
332	от характера	3	1
333	ответ на	1	1
334	по отношению	8	1
335	отношение к	2	1
336	себе и	3	1
337	независимо от	1	1
338	под его	1	1
339	его самостоятельность	1	1
340	вот как	1	1
341	до его	1	1
342	что как	1	1
343	не сливаются	1	1
344	для испытания	1	1
345	что касается	1	1
346	в творчестве	5	1
347	в материал	1	1
348	о самом	1	1
349	за собой	1	1
350	к другому	2	1
351	в литературном	1	1
352	формы в	1	1
353	не оставляет	1	1
354	из этих	1	1
355	одно время	1	1
356	непосредственный переход	1	1
357	с их	5	1
358	зависимости от	5	1
359	не превращает	1	1
360	иначе и	1	1
361	и если	1	1
362	что она	6	1
363	идей и	1	1
364	не следует	1	1
365	а то	1	1
366	но именно	3	1
367	степени является	1	1
368	вследствие этого	2	1
369	перестает быть	4	1
370	и еще	1	1
371	глухим к	1	1
372	к одному	1	1
373	них нет	1	1
374	не как	14	1
375	иная форма	1	1
376	же порядка	1	1
377	мнение у	1	1
378	характере и	1	1
379	на этом	1	1
380	одно и	1	1
381	в основу	1	1
382	он просто	1	1
383	в совершенно	1	1
384	же касается	1	1
385	те же	2	1
386	к другу	1	1
387	белинский он	1	1
388	зрения на	7	1
389	заключается в	1	1
390	с другими	7	1
391	действительности в	1	1
392	этом смысле	10	1
393	роль в	1	1
394	оставалось в	1	1
395	раскрыто в	1	1
396	был очень	1	1
397	для них	1	1
398	позволяет ему	1	1
399	но уже	1	1
400	нет в	1	1
401	в высшей	1	1
402	времени была	1	1
403	и уже	2	1
404	мы видели	1	1
405	такой же	1	1
406	борьбу за	1	1
407	сожалению не	1	1
408	в связь	1	1
409	но если	1	1
410	во второй	1	1
411	от своего	1	1
412	этот замысел	1	1
413	и их	1	1
414	можно найти	1	1
415	то для	1	1
416	что вся	1	1
417	место в	1	1
418	существенно нового	1	1
419	в условиях	2	1
420	значение для	1	1
421	весь в	1	1
422	своего социального	1	1
423	нею и	1	1
424	при всех	1	1
425	она не	7	1
426	мысли в	2	1
427	наличного материала	1	1
428	который был	1	1
429	одна из	3	1
430	него была	1	1
431	на него	3	1
432	было не	1	1
433	в основе	4	1
434	которого он	1	1
435	материала в	1	1
436	героев и	3	1
437	но только	1	1
438	на отношения	1	1
439	же время	9	1
440	замысла а	1	1
441	и лишь	1	1
442	способ рассмотрения	1	1
443	совершенно неправильно	2	1
444	к концу	1	1
445	прежде чем	1	1
446	был так	1	1
447	одному и	1	1
448	как будто	3	1
449	и социального	1	1
450	в стиле	1	1
451	предположение о	1	1
452	в момент	1	1
453	из элементов	1	1
454	нет ни	2	1
455	не могут	6	1
456	он и	5	1
457	разумеется все	1	1
458	и вполне	2	1
459	сравнительно с	1	1
460	которого я	1	1
461	отличается от	3	1
462	для такого	1	1
463	конкретных литературных	1	1
464	они и	1	1
465	будто и	1	1
466	тогда я	1	1
467	как мы	4	1
468	первом месте	1	1
469	что все	1	1
470	свою очередь	1	1
471	здесь не	1	1
472	не успел	1	1
473	функция этого	1	1
474	данном случае	2	1
475	только при	1	1
476	были бы	4	1
477	характер и	1	1
478	автор может	1	1
479	этого мировоззрения	1	1
480	стиля а	1	1
481	то время	1	1
482	в пределах	13	1
483	слова а	2	1
484	и совершенно	1	1
485	котором мы	1	1
486	о тех	1	1
487	переход к	1	1
488	можно было	2	1
489	не так	1	1
490	не трудно	1	1
491	с самим	1	1
492	в борьбе	1	1
493	здесь нет	1	1
494	которые он	1	1
495	найти в	1	1
496	она была	1	1
497	не мудрено	1	1
498	по сравнению	1	1
499	поэтому в	2	1
500	своего образа	1	1
501	образом в	1	1
502	быть особенно	1	1
503	в построении	4	1
504	со всех	1	1
505	именно потому	2	1
506	не существовало	1	1
507	вот почему	1	1
508	сам был	2	1
509	на показ	1	1
510	настоящее время	1	1
511	этом произведении	1	1
512	голоса в	2	1
513	можно сказать	1	1
514	орудием в	1	1
515	и ставил	1	1
516	и речей	1	1
517	и во	2	1
518	литература о	1	1
519	не дал	1	1
520	от них	2	1
521	во втором	1	1
522	целиком в	1	1
523	в форме	7	1
524	построении образов	1	1
525	все время	2	1
526	для самого	2	1
527	конце концов	5	1
528	не совпадает	1	1
529	один из	2	1
530	у расина	1	1
531	романа и	3	1
532	тот же	2	1
533	места в	1	1
534	согласиться с	1	1
535	лишь на	3	1
536	его жизнь	2	1
537	будто бы	1	1
538	и действительно	1	1
539	с какой-то	1	1
540	поэтому и	4	1
541	в самое	1	1
542	который в	1	1
543	эти определения	2	1
544	или же	2	1
545	не будет	1	1
546	конечно не	2	1
547	да еще	1	1
548	уже в	3	1
549	от других	1	1
550	е не	2	1
551	это отрицание	1	1
552	нее в	1	1
553	одно из	2	1
554	себе в	1	1
555	ведь это	2	1
556	не находит	1	1
557	могло бы	1	1
558	точка зрения	12	1
559	это предположение	1	1
560	не для	1	1
561	а в	7	1
562	не о	2	1
563	может служить	1	1
564	как его	1	1
565	но что	1	1
566	у него	5	1
567	важная и	1	1
568	принципиально не	1	1
569	смысле слова	1	1
570	в каждом	8	1
571	на счет	1	1
572	он почти	1	1
573	и герои	1	1
574	имеет значение	2	1
575	не укладывается	2	1
576	е в	2	1
577	свою мысль	1	1
578	даже не	1	1
579	а на	1	1
580	различных художественных	1	1
581	был действительно	1	1
582	мы привыкли	1	1
583	однако что	1	1
584	за пределы	7	1
585	строится в	1	1
586	к которому	1	1
587	является настолько	1	1
588	бы эти	1	1
589	и быть	1	1
590	его романа	1	1
591	романа в	3	1
592	себя и	2	1
593	в живом	1	1
594	что для	1	1
595	месте и	2	1
596	действующими лицами	1	1
597	нужно сказать	1	1
598	то и	2	1
599	на которых	1	1
600	ничем не	1	1
601	в свете	4	1
602	в руках	1	1
603	не умеют	3	1
604	что из	2	1
605	и слово	3	1
606	жизнь в	1	1
607	бы как	2	1
608	на который	1	1
609	ни на	1	1
610	своей социальной	1	1
611	форме в	1	1
612	по своим	2	1
613	которая для	1	1
614	над ним	1	1
615	в изображении	2	1
616	если оно	1	1
617	сравнению с	1	1
618	что же	4	1
619	со всею	2	1
620	этого самосознания	2	1
621	наконец и	1	1
622	бы его	1	1
623	выйти за	2	1
624	быть не	1	1
625	не создает	1	1
626	внешнего мира	3	1
627	в контексте	2	1
628	все как	1	1
629	на пути	2	1
630	этом случае	1	1
631	известном смысле	1	1
632	как нам	1	1
633	на своем	1	1
634	нисколько не	2	1
635	должны быть	1	1
636	которые были	2	1
637	рассматривать как	1	1
638	роман но	1	1
639	на авторских	1	1
640	основные принципы	1	1
641	в книге	1	1
642	в более	1	1
643	вопрос в	1	1
644	и для	4	1
645	в идеале	1	1
646	и сами	1	1
647	как материал	1	1
648	не существует	1	1
649	и от	2	1
650	видим и	1	1
651	что оно	2	1
652	в настоящее	1	1
653	поэтому она	1	1
654	к одной	1	1
655	и все	1	1
656	идет не	2	1
657	бы он	2	1
658	бы в	3	1
659	у которого	1	1
660	случае и	1	1
661	все они	1	1
662	и роста	1	1
663	же в	2	1
664	в свою	1	1
665	материал но	1	1
666	к самому	1	1
667	тона в	1	1
668	между ними	2	1
669	прежде и	1	1
670	и внутренне	3	1
671	была для	3	1
672	к его	1	1
673	едва ли	1	1
674	отношению к	8	1
675	что действие	1	1
676	сам в	1	1
677	героя в	4	1
678	стиля и	4	1
679	жизни и	2	1
680	но эти	2	1
681	заметить что	2	1
682	к этой	1	1
683	о себе	12	1
684	как слово	3	1
685	в своих	3	1
686	в таком	1	1
687	точно так	1	1
688	все что	3	1
