N	2gram	Bakhtin_Pr_3	Formalny
202	с этим	2	2
203	более и	1	2
204	в литературном	1	2
205	он в	2	2
206	этот образ	1	2
207	философской и	1	2
208	и если	3	2
209	на его	3	2
210	нами основные	1	2
211	из виду	1	2
212	и более	2	2
213	но ведь	1	2
214	подход к	1	2
215	это не	6	2
216	в новое	4	2
217	мы видели	2	2
218	основные линии	1	2
219	нисколько не	1	2
220	в эту	3	2
221	таким же	1	2
222	идеологической жизни	1	2
223	значение для	2	2
224	что было	1	2
225	бы быть	1	2
226	определяющее влияние	4	2
227	и художественной	1	2
228	на него	1	2
229	и форм	1	2
230	к другим	2	2
231	проникать в	1	2
232	ничего не	6	2
233	одна из	7	2
234	в самой	1	2
235	к ней	1	2
236	во всем	2	2
237	а лишь	1	2
238	убедиться в	1	2
239	нам важно	1	2
240	и заключается	2	2
241	указать на	1	2
242	только здесь	1	2
243	если же	1	2
244	от друга	1	2
245	всего этого	1	2
246	в науке	1	2
247	как с	1	2
248	каждого из	2	2
249	с ним	2	2
250	часто и	1	2
251	и что	1	2
252	как ее	1	2
253	или на	2	2
254	в различных	1	2
255	все в	1	2
256	между тем	2	2
257	мы ни	1	2
258	что и	3	2
259	во всей	4	2
260	вполне понятно	1	2
261	нем и	1	2
262	нет он	1	2
263	только в	4	2
264	уже не	1	2
265	не можем	1	2
266	не дает	1	2
267	большинстве случаев	4	2
268	в душе	1	2
269	и со	1	2
270	как художник	1	2
271	даже и	2	2
272	перейти к	2	2
273	или иначе	1	2
274	здесь в	10	2
275	ярко проявляется	2	2
276	чтобы убедиться	1	2
277	и самый	5	2
278	все время	1	2
279	под влиянием	1	2
280	через нее	1	2
281	все более	1	2
282	вступает в	1	2
283	вместе с	2	2
284	и особенно	3	2
285	ко всем	2	2
286	в строгом	1	2
287	литературы но	1	2
288	для нашего	1	2
289	определяющего влияния	1	2
290	по существу	5	2
291	мире а	1	2
292	совершается в	1	2
293	для этой	2	2
294	прежде чем	2	2
295	в результате	1	2
296	в своих	2	2
297	жизни в	3	2
298	одной из	4	2
299	но эта	1	2
300	они были	1	2
301	нас не	1	2
302	новое время	4	1
303	а между	2	1
304	ту же	1	1
305	но кроме	1	1
306	также и	4	1
307	например в	5	1
308	существенное влияние	1	1
309	и через	3	1
310	пор недостаточно	1	1
311	мы здесь	3	1
312	конечно глубоко	1	1
313	к вопросу	1	1
314	между двумя	1	1
315	из самых	2	1
316	явления и	1	1
317	и внешних	1	1
318	самых форм	1	1
319	мы уже	5	1
320	для положительного	1	1
321	той же	5	1
322	бы уже	1	1
323	всем миром	1	1
324	самое же	1	1
325	и живых	1	1
326	на первом	1	1
327	смысле можно	1	1
328	развитие в	2	1
329	и идеологической	1	1
330	почти все	1	1
331	серьезной и	1	1
332	а для	2	1
333	все здесь	3	1
334	хотя здесь	1	1
335	ему в	1	1
336	самый термин	1	1
337	для литературы	1	1
338	литературы уже	1	1
339	литературу именно	1	1
340	из ее	1	1
341	в каждой	1	1
342	проявляется в	4	1
343	xix века	1	1
344	и философская	2	1
345	глубокой и	1	1
346	в сюжете	1	1
347	его философской	1	1
348	но конечно	1	1
349	значительное влияние	1	1
350	предисловии к	1	1
351	иногда и	3	1
352	а через	1	1
353	к литературе	1	1
354	всего это	1	1
355	на идеологическую	1	1
356	очень большое	1	1
357	всех ее	1	1
358	без другого	1	1
359	тем он	1	1
360	и различные	1	1
361	что касается	2	1
362	перед нами	5	1
363	отношением к	1	1
364	понять и	2	1
365	хотя и	4	1
366	почти всеми	1	1
367	менее отчетливо	1	1
368	помощью этого	1	1
369	этим языком	1	1
370	в условиях	4	1
371	и конечно	2	1
372	непосредственно и	1	1
373	так или	1	1
374	из этих	1	1
375	могли оказать	1	1
376	с их	2	1
377	романа но	1	1
378	особое место	2	1
379	творчества и	1	1
380	как он	2	1
381	наблюдаем в	1	1
382	быть только	2	1
383	широком смысле	1	1
384	тем не	2	1
385	нее и	1	1
386	состоит в	1	1
387	к одному	2	1
388	сталкивается с	1	1
389	нашего времени	1	1
390	этих жанровых	1	1
391	этого жанра	14	1
392	символы и	1	1
393	и по	3	1
394	как момент	1	1
395	на этом	1	1
396	людей и	1	1
397	или иных	1	1
398	в нее	1	1
399	последнее слово	1	1
400	это конечно	2	1
401	лишь основные	1	1
402	для всей	1	1
403	некоторые элементы	1	1
404	связанных с	1	1
405	на этой	1	1
406	и категорий	1	1
407	заключается в	1	1
408	время и	1	1
409	всеми своими	1	1
410	но самый	1	1
411	уже знаем	1	1
412	этом смысле	1	1
413	лишь на	1	1
414	должен был	1	1
415	и тем	2	1
416	для них	1	1
417	но уже	1	1
418	это положение	1	1
419	формах в	1	1
420	далеко не	2	1
421	всеми другими	2	1
422	этого не	1	1
423	французской литературы	1	1
424	и уже	2	1
425	он и	1	1
426	первом плане	1	1
427	литературное явление	1	1
428	элемента в	1	1
429	и тогда	1	1
430	неотъемлемый элемент	1	1
431	исторической действительности	1	1
432	в этих	5	1
433	подготовки и	1	1
434	и другие	9	1
435	все элементы	1	1
436	что если	1	1
437	можно найти	1	1
438	в такой	1	1
439	в котором	1	1
440	словом же	1	1
441	в отличие	1	1
442	значение то	1	1
443	знаем что	1	1
444	направлен на	2	1
445	своего рода	3	1
446	до последнего	1	1
447	но здесь	2	1
448	как своего	1	1
449	в силу	1	1
450	отдельных произведений	1	1
451	но он	2	1
452	зрения этой	1	1
453	через два	3	1
454	как от	1	1
455	важный момент	1	1
456	и почти	2	1
457	средствами художественного	1	1
458	не знает	4	1
459	и вся	3	1
460	этом не	1	1
461	на один	1	1
462	человека но	1	1
463	история в	1	1
464	иной раз	1	1
465	особенно ярко	3	1
466	в обоих	1	1
467	самого начала	4	1
468	как определенный	1	1
469	здесь на	2	1
470	и притом	1	1
471	говорить о	2	1
472	и отдельных	1	1
473	на самый	1	1
474	направлениями и	2	1
475	но только	1	1
476	найти у	1	1
477	художественной деятельности	1	1
478	и никакой	1	1
479	наметить лишь	1	1
480	вся его	1	1
481	самой жизни	2	1
482	правда в	2	1
483	и без	3	1
484	способный проникать	1	1
485	своей природе	1	1
486	по своей	9	1
487	жизни на	2	1
488	углом зрения	4	1
489	жизни как	4	1
490	мире и	2	1
491	потому что	5	1
492	в сознании	2	1
493	на которой	1	1
494	только с	1	1
495	уже и	1	1
496	этом отношении	1	1
497	своей специфической	1	1
498	мы и	2	1
499	что на	1	1
500	и из	3	1
501	если только	1	1
502	где она	1	1
503	все то	3	1
504	и стиль	1	1
505	в духе	8	1
506	конечно гораздо	2	1
507	встречается в	1	1
508	могут быть	4	1
509	не меньшее	1	1
510	числе и	10	1
511	как для	1	1
512	предыдущей главе	1	1
513	сквозь призму	1	1
514	касается до	1	1
515	и самое	1	1
516	наиболее существенным	1	1
517	элементы в	2	1
518	самого процесса	1	1
519	необходимо еще	3	1
520	почве этого	1	1
521	с самого	3	1
522	важное место	1	1
523	мы наблюдаем	3	1
524	глубже и	1	1
525	поэтому мы	1	1
526	в образе	3	1
527	здесь нет	1	1
528	мог бы	1	1
529	во многом	2	1
530	что дело	1	1
531	по сравнению	4	1
532	все остальные	1	1
533	специфические особенности	1	1
534	мире в	1	1
535	смысле и	2	1
536	развития а	1	1
537	этого языка	1	1
538	что самая	1	1
539	в отдельных	1	1
540	на всех	1	1
541	его жизни	1	1
542	можно сказать	8	1
543	а также	4	1
544	с соответствующими	1	1
545	происходит не	1	1
546	второй половины	2	1
547	как они	1	1
548	и социальной	1	1
549	самый процесс	1	1
550	как нет	1	1
551	от них	1	1
552	быть найдены	1	1
553	и во	4	1
554	эти два	2	1
555	дальнейшем развитии	3	1
556	в форме	6	1
557	и ни	1	1
558	исторического развития	1	1
559	натурализм и	2	1
560	в свете	1	1
561	содержание но	1	1
562	вопросов и	2	1
563	и самые	1	1
564	видим что	1	1
565	развития данного	1	1
566	она дает	1	1
567	в двух	2	1
568	от этой	1	1
569	мы видим	2	1
570	разновидности в	1	1
571	проникнуть в	1	1
572	к чисто	1	1
573	только содержание	1	1
574	и действительно	1	1
575	очень много	1	1
576	эта характеристика	1	1
577	по мнению	1	1
578	и мировоззрения	2	1
579	не мешает	1	1
580	в предисловии	1	1
581	именно на	1	1
582	с которыми	1	1
583	своего собственного	1	1
584	так что	1	1
585	которые мы	2	1
586	для всех	2	1
587	и событий	3	1
588	ведь если	2	1
589	что художественная	1	1
590	образы героев	1	1
591	за счет	1	1
592	или даже	1	1
593	как последнее	1	1
594	наконец очень	1	1
595	из них	4	1
596	непосредственным влиянием	1	1
597	мир в	1	1
598	и художественно	1	1
599	представить себе	1	1
600	отличен от	2	1
601	он работал	1	1
602	таковы основные	2	1
603	от тех	1	1
604	с этими	1	1
605	так как	7	1
606	как его	1	1
607	у него	1	1
608	отличие от	1	1
609	художник не	1	1
610	он один	1	1
611	и обряды	1	1
612	же деле	1	1
613	литературе нет	1	1
614	о развитии	1	1
615	но вся	1	1
616	связан с	1	1
617	ней и	1	1
618	или иной	1	1
619	даже не	1	1
620	имеет и	1	1
621	как у	5	1
622	на ее	2	1
623	литературу и	1	1
624	и вступает	1	1
625	что они	1	1
626	и создает	3	1
627	завершенность и	1	1
628	данного жанра	5	1
629	в ряде	1	1
630	характерно для	1	1
631	один и	1	1
632	его развития	1	1
633	что не	1	1
634	что для	1	1
635	его из	1	1
636	на развитие	1	1
637	связано с	1	1
638	в менее	1	1
639	самом же	1	1
640	нужно сказать	2	1
641	и литературной	1	1
642	потом в	1	1
643	к своему	1	1
644	так называемой	1	1
645	в слове	1	1
646	отчасти с	1	1
647	там где	1	1
648	его художественная	1	1
649	периода и	1	1
650	несмотря на	2	1
651	были конечно	1	1
652	здесь эта	2	1
653	очень важное	2	1
654	представления о	2	1
655	особого типа	1	1
656	к его	1	1
657	этом достаточно	1	1
658	положений в	1	1
659	его на	1	1
660	из которых	1	1
661	по своему	6	1
662	раскрыться и	1	1
663	сравнению с	4	1
664	мировоззрения с	1	1
665	как чего-то	1	1
666	наряду с	5	1
667	в той	2	1
668	данной эпохи	1	1
669	мы остановимся	2	1
670	во все	5	1
671	ему по	1	1
672	пор почти	1	1
673	впервые в	2	1
674	или хотя	1	1
675	и всех	1	1
676	поэтому они	1	1
677	тенденция к	1	1
678	атмосферы в	1	1
679	здесь очень	2	1
680	и течениями	1	1
681	в смысле	2	1
682	кроме того	3	1
683	при всем	1	1
684	произведений и	1	1
685	тех или	1	1
686	в более	4	1
687	и для	4	1
688	общественной и	1	1
689	не подлежит	1	1
690	или в	1	1
691	сознания и	1	1
692	мира и	2	1
693	том что	5	1
694	это уже	1	1
695	к одной	1	1
696	ее и	1	1
697	романа в	1	1
698	которую он	1	1
699	еще более	5	1
700	тем более	2	1
701	его жизнь	1	1
702	направление и	1	1
703	они и	2	1
704	нам в	1	1
705	а о	1	1
706	с ней	3	1
707	сказать что	10	1
708	другой стороны	1	1
709	большое значение	1	1
710	о себе	2	1
711	в последнем	1	1
712	перескакивает через	1	1
713	одновременно и	3	1
714	культуры в	1	1
715	есть и	2	1
716	были и	1	1
717	себе не	1	1
718	ее в	3	1
719	чисто отрицательное	1	1
720	это в	1	1
721	ее развития	1	1
722	к этому	4	1
723	жанровой разновидности	1	1
724	этой цели	1	1
725	том числе	11	1
