N	2gram	Vygotskiy__2	Marksizm
434	к выводу	1	1
435	что она	16	1
436	как оно	1	1
437	главным образом	3	1
438	приходят к	1	1
439	но именно	1	1
440	поскольку он	1	1
441	и теоретическая	1	1
442	видел в	1	1
443	в нашей	3	1
444	они в	2	1
445	не значит	2	1
446	или иному	2	1
447	к одному	4	1
448	и читателя	1	1
449	в силу	1	1
450	оно должно	1	1
451	и вот	3	1
452	всех своих	1	1
453	так например	1	1
454	в нее	1	1
455	в основу	1	1
456	но все	1	1
457	в каждом	2	1
458	мы его	1	1
459	касается до	1	1
460	то одна	1	1
461	проявляться в	1	1
462	же не	1	1
463	в совершенно	1	1
464	же касается	1	1
465	со всеми	1	1
466	пытается вывести	1	1
467	сознание не	1	1
468	ясно что	7	1
469	с целью	1	1
470	не умели	1	1
471	заключается в	12	1
472	сознания к	2	1
473	указанных нами	1	1
474	всего того	1	1
475	всю свою	1	1
476	что большинство	1	1
477	и существовать	1	1
478	формы она	3	1
479	только одно	1	1
480	к области	3	1
481	известный компромисс	1	1
482	из нее	1	1
483	однако при	1	1
484	он является	1	1
485	в них	2	1
486	с тем	11	1
487	которой он	1	1
488	и вне	1	1
489	несмотря на	4	1
490	слова если	1	1
491	все это	5	1
492	и какая	1	1
493	в восприятии	1	1
494	это ощущение	1	1
495	мы замечаем	1	1
496	мы конечно	1	1
497	бы к	1	1
498	самый момент	1	1
499	не столько	1	1
500	себе а	1	1
501	утверждения что	1	1
502	от его	1	1
503	конечном счете	3	1
504	не менее	8	1
505	что имеет	1	1
506	не понимает	2	1
507	но он	3	1
508	что было	1	1
509	тем не	4	1
510	не могли	3	1
511	следующими словами	1	1
512	же мы	3	1
513	сознание только	1	1
514	пролить свет	1	1
515	нет никакого	1	1
516	принципов и	1	1
517	бы на	1	1
518	что эта	1	1
519	в психике	1	1
520	что с	3	1
521	деле это	1	1
522	в русской	1	1
523	и проч	1	1
524	тогда когда	3	1
525	и остается	1	1
526	и часто	2	1
527	с и	12	1
528	как той	1	1
529	эти формы	1	1
530	но только	4	1
531	принадлежит к	1	1
532	иное действие	1	1
533	или еще	1	1
534	и всегда	2	1
535	в разных	1	1
536	тому или	2	1
537	в самой	2	1
538	что называют	2	1
539	в противоречие	1	1
540	что самое	2	1
541	убедиться в	1	1
542	так называемый	1	1
543	этом отношении	5	1
544	и делает	1	1
545	не нуждается	1	1
546	с другом	1	1
547	в действительности	4	1
548	искусства и	9	1
549	не могут	3	1
550	мы узнаем	1	1
551	когда мы	2	1
552	есть только	5	1
553	что все	9	1
554	и другой	3	1
555	ли не	1	1
556	все особенности	1	1
557	его с	2	1
558	они и	1	1
559	оно не	2	1
560	как некая	1	1
561	он создает	1	1
562	слов все	1	1
563	него как	1	1
564	не поймем	1	1
565	от той	1	1
566	от друга	1	1
567	одна то	1	1
568	в некоторых	1	1
569	то или	2	1
570	в себя	1	1
571	так в	2	1
572	роль в	2	1
573	и практической	1	1
574	слова а	1	1
575	на том	2	1
576	обращаясь к	1	1
577	и когда	4	1
578	и сам	4	1
579	на нее	1	1
580	можно понять	1	1
581	было в	1	1
582	которые он	1	1
583	следовательно по	1	1
584	еще в	1	1
585	когда в	1	1
586	по сравнению	2	1
587	понятно что	2	1
588	взглянуть и	1	1
589	совершенно невозможно	1	1
590	приводит его	1	1
591	и вообще	2	1
592	образом в	3	1
593	приближается к	1	1
594	при такой	1	1
595	и поэтому	4	1
596	и что	22	1
597	его жизни	2	1
598	можно сказать	1	1
599	как чисто	1	1
600	которое он	3	1
601	этих двух	2	1
602	один момент	1	1
603	в переживании	1	1
604	русской литературе	1	1
605	которые мы	4	1
606	переходит в	1	1
607	в конечном	3	1
608	когда оно	1	1
609	эти два	1	1
610	сильнее и	1	1
611	читателя и	2	1
612	свой смысл	1	1
613	основным и	1	1
614	и только	2	1
615	в другой	1	1
616	художественный рассказ	1	1
617	его так	1	1
618	сомнения в	1	1
619	его социальных	1	1
620	в него	2	1
621	ни к	1	1
622	предметное содержание	2	1
623	в вопросы	1	1
624	себе при	1	1
625	мы видим	4	1
626	тот же	6	1
627	дело с	8	1
628	языка на	1	1
629	бы из	1	1
630	он совершенно	1	1
631	он относится	1	1
632	для одних	1	1
633	может оказаться	2	1
634	и так	3	1
635	определенного человека	1	1
636	для нее	2	1
637	именно на	2	1
638	так что	3	1
639	же и	1	1
640	как само	1	1
641	уже не	1	1
642	вопроса о	1	1
643	он начинает	1	1
644	ни одного	1	1
645	из критики	1	1
646	мы получим	2	1
647	самой формы	1	1
648	если в	2	1
649	и показать	1	1
650	смысл слова	3	1
651	не дает	1	1
652	и других	3	1
653	из них	4	1
654	существенных и	1	1
655	был бы	1	1
656	эти три	1	1
657	могло бы	2	1
658	него с	1	1
659	в одном	2	1
660	чтобы выразить	1	1
661	иначе как	1	1
662	сами по	3	1
663	у нее	1	1
664	в поколение	1	1
665	гораздо большей	1	1
666	ее не	1	1
667	к ним	2	1
668	не о	1	1
669	случае не	1	1
670	само по	3	1
671	она будет	1	1
672	свое выражение	1	1
673	от того	4	1
674	в других	2	1
675	имеет значение	2	1
676	были бы	3	1
677	к самым	1	1
678	со стороны	1	1
679	в данный	1	1
680	между которыми	1	1
681	и точно	1	1
682	и из	6	1
683	учитывать и	1	1
684	к которому	2	1
685	с той	4	1
686	то другая	1	1
687	и затем	1	1
688	себя и	1	1
689	больше и	1	1
690	говорит о	2	1
691	к более	1	1
692	в соответствии	1	1
693	что им	1	1
694	смысла и	1	1
695	чтобы убедиться	1	1
696	индивидуального сознания	1	1
697	а на	4	1
698	которых мы	3	1
699	на которых	2	1
700	смысловой элемент	1	1
701	другой стороны	2	1
702	другой в	2	1
703	мы все	1	1
704	дело в	1	1
705	на основании	1	1
706	на эту	1	1
707	для человека	1	1
708	во внимание	2	1
709	заставляя его	1	1
710	теоретической и	1	1
711	душевной жизни	2	1
712	нет ничего	1	1
713	на который	2	1
714	языке с	1	1
715	ни на	3	1
716	быть объяснено	1	1
717	противоречие с	2	1
718	мы говорим	1	1
719	он говорит	5	1
720	если оно	3	1
721	сравнению с	2	1
722	это приводит	1	1
723	притом так	1	1
724	принадлежащий к	1	1
725	мы сразу	1	1
726	что же	3	1
727	когда же	1	1
728	два основных	2	1
729	эту мысль	1	1
730	действие и	2	1
731	форма оказывается	1	1
732	друг с	1	1
733	исходя из	1	1
734	и было	1	1
735	в состоянии	2	1
736	человеческой психики	1	1
737	быть не	1	1
738	этом случае	1	1
739	и другим	1	1
740	быть признано	1	1
741	в целом	4	1
742	на которой	1	1
743	но это	2	1
744	в душевной	1	1
745	его же	1	1
746	этом и	1	1
747	однако не	2	1
748	которые оно	1	1
749	говорить что	1	1
750	находят свое	1	1
751	независимое от	2	1
752	мы совершенно	1	1
753	форм и	2	1
754	исключительно от	1	1
755	которого они	1	1
756	но когда	2	1
757	у них	2	1
758	интерес к	2	1
759	из своего	1	1
760	мы должны	3	1
761	на нем	1	1
762	потому что	21	1
763	и резкой	1	1
764	по самой	1	1
765	исключительно в	1	1
766	оно начинает	1	1
767	мы в	3	1
768	нам не	1	1
769	строго различать	1	1
770	работы и	1	1
771	не учитывая	1	1
772	этой проблемы	1	1
773	же самой	2	1
774	является и	1	1
775	не что	1	1
776	это и	1	1
777	из этого	4	1
778	самое что	2	1
779	целей и	1	1
780	из поколения	1	1
781	и другие	1	1
782	по поводу	1	1
783	смысле что	1	1
