N	2gram	Tiupa_Anal_2	Problema
622	в романе	1	1
623	из тех	1	1
624	по одному	1	1
625	имеет место	4	1
626	по которой	1	1
627	ко всему	1	1
628	т е	2	1
629	у которых	1	1
630	есть то	1	1
631	от живого	1	1
632	пределы этой	1	1
633	просто не	1	1
634	к этой	1	1
635	в противоположность	2	1
636	к этому	2	1
637	как на	1	1
