N	2gram	Losev_Prob_2	Komedia
176	не раз	1	2
177	правда в	2	2
178	одна из	3	2
179	на те	1	2
180	по своей	1	2
181	и теперь	1	2
182	как будто	6	2
183	и вероятно	2	2
184	в области	6	2
185	а мы	1	2
186	ли это	2	2
187	в хронологическом	1	2
188	уже о	4	2
189	же самое	6	2
190	указывает на	5	2
191	для себя	9	2
192	сорок лет	1	2
193	с ее	1	2
194	на нем	2	2
195	всего этого	1	2
196	только при	2	2
197	до самого	1	2
198	что у	1	2
199	поэтому мы	1	2
200	времени и	1	2
201	до начала	1	2
202	для этого	3	2
203	собой и	4	2
204	образом в	1	2
205	находится в	1	2
206	и здесь	4	2
207	нас в	3	2
208	и во	1	2
209	и можно	3	2
210	быть даже	1	2
211	или может	2	2
212	еще не	10	2
213	для всех	2	2
214	из которых	2	2
215	а то	1	2
216	вовсе не	37	2
217	со стороны	1	2
218	даже не	3	2
219	до сих	4	2
220	еще и	5	2
221	и притом	3	2
222	то и	4	2
223	которых мы	1	2
224	до конца	1	2
225	не может	13	2
226	вместе с	2	2
227	или по	4	2
228	но не	4	2
229	говоря уже	4	2
230	в состоянии	2	2
231	и формы	1	2
232	к нему	2	2
233	сих пор	4	2
234	но это	6	2
235	и таким	1	2
236	между прочим	1	2
237	или в	2	2
238	видно из	1	2
239	будто бы	5	2
240	ни было	1	2
241	то что	38	2
242	не говоря	4	2
243	в действительности	2	2
244	ее в	1	2
245	в своих	3	2
246	во всяком	13	2
247	все что	3	2
248	которых не	1	1
249	самых общих	1	1
250	можно говорить	3	1
251	также и	12	1
252	чтобы не	2	1
253	сам по	1	1
254	на самом	4	1
255	не что	3	1
256	бы целиком	1	1
257	наконец из	1	1
258	тем же	1	1
259	из самых	2	1
260	от всяких	2	1
261	случае оно	1	1
262	от которых	1	1
263	и больше	1	1
264	в зависимости	2	1
265	последние два	1	1
266	уже по	1	1
267	по его	1	1
268	одним из	1	1
269	мы уже	3	1
270	той же	2	1
271	и была	1	1
272	а уж	1	1
273	для своего	1	1
274	статьи в	1	1
275	что под	2	1
276	совпадает с	2	1
277	что иное	3	1
278	это отношение	3	1
279	ему в	1	1
280	то это	3	1
281	и заставляет	1	1
282	зависимости от	2	1
283	мы здесь	3	1
284	вопросы о	1	1
285	в ней	2	1
286	иное как	3	1
287	а только	6	1
288	во всех	2	1
289	он может	1	1
290	это видно	1	1
291	к которой	1	1
292	не входит	1	1
293	следовательно все	1	1
294	не все	4	1
295	есть по	2	1
296	а и	1	1
297	нам право	1	1
298	в поисках	2	1
299	отнюдь не	5	1
300	и вовсе	6	1
301	что во	1	1
302	каждая из	1	1
303	с этим	5	1
304	мира в	1	1
305	с собой	1	1
306	дает нам	1	1
307	в своем	4	1
308	всей этой	3	1
309	мысль в	1	1
310	не являются	3	1
311	и какой	1	1
312	и к	3	1
313	более или	4	1
314	говорится в	1	1
315	то в	1	1
316	причем каждая	1	1
317	хотя она	2	1
318	не приходится	1	1
319	что это	1	1
320	мы получаем	1	1
321	так или	6	1
322	представляет собой	2	1
323	что же	9	1
324	тут и	2	1
325	бы не	3	1
326	из этих	3	1
327	одном случае	1	1
328	только на	9	1
329	остановиться на	1	1
330	далекой от	1	1
331	и тот	3	1
332	бы только	1	1
333	другом случае	1	1
334	роль в	2	1
335	и те	1	1
336	не могла	1	1
337	что эти	1	1
338	к выводу	1	1
339	от которого	1	1
340	оно в	1	1
341	близким к	1	1
342	мы впервые	1	1
343	на необходимость	1	1
344	не могли	1	1
345	об отражении	1	1
346	его от	2	1
347	подобно тому	2	1
348	и независимо	2	1
349	людей и	1	1
350	что она	4	1
351	действительности на	1	1
352	но все	2	1
353	такого же	1	1
354	всех отношениях	1	1
355	что все	6	1
356	же не	1	1
357	то чтобы	2	1
358	они должны	1	1
359	в каком-нибудь	2	1
360	об этом	2	1
361	свойств и	1	1
362	а его	1	1
363	то есть	39	1
364	на этой	2	1
365	говорить не	1	1
366	это было	2	1
367	перед нами	2	1
368	должен был	1	1
369	то остается	1	1
370	и каждый	1	1
371	за последние	1	1
372	а с	1	1
373	все равно	3	1
374	с тем	3	1
375	и уже	1	1
376	которой он	4	1
377	представляет себе	1	1
378	с такой	1	1
379	слова и	4	1
380	себе все	1	1
381	начала х	1	1
382	в этих	4	1
383	можно только	2	1
384	не так	2	1
385	но если	4	1
386	нас не	3	1
387	уже несколько	1	1
388	никто не	3	1
389	из которой	1	1
390	в которых	1	1
391	из области	1	1
392	которые в	2	1
393	и один	1	1
394	видно что	1	1
395	и более	5	1
396	с такими	1	1
397	и почти	1	1
398	по себе	8	1
399	тому что	3	1
400	и очень	1	1
401	этой области	3	1
402	если и	1	1
403	с развитием	1	1
404	от своих	1	1
405	принципов и	1	1
406	при всех	3	1
407	человеческого мышления	1	1
408	но они	1	1
409	и другое	1	1
410	самого начала	2	1
411	для каждого	4	1
412	если в	1	1
413	что их	2	1
414	на себе	1	1
415	и два	1	1
416	с и	2	1
417	а может	2	1
418	того чтобы	2	1
419	чем не	1	1
420	следовательно и	1	1
421	под этим	5	1
422	в науке	3	1
423	в какой-то	2	1
424	предстает перед	1	1
425	так например	1	1
426	мы бы	3	1
427	не столь	2	1
428	каждый раз	3	1
429	мы и	6	1
430	что на	4	1
431	за ними	1	1
432	может показаться	1	1
433	и для	6	1
434	к сфере	5	1
435	два десятилетия	1	1
436	не могут	4	1
437	которые получили	1	1
438	по возможности	1	1
439	даже и	18	1
440	уже на	1	1
441	слова с	1	1
442	в каждом	1	1
443	вывод из	2	1
444	отказаться от	1	1
445	и это	5	1
446	от друга	2	1
447	же так	1	1
448	но при	2	1
449	это только	3	1
450	как один	1	1
451	данном случае	5	1
452	и мелких	1	1
453	особенно в	1	1
454	эта часть	1	1
455	с самого	3	1
456	или для	1	1
457	говорили что	1	1
458	говорить о	10	1
459	в дальнейшем	1	1
460	идет речь	2	1
461	и когда	1	1
462	iii в	1	1
463	можно было	5	1
464	это вовсе	2	1
465	каждого из	1	1
466	отождествляется с	2	1
467	мира и	1	1
468	наше внимание	1	1
469	выводы о	1	1
470	с ним	1	1
471	одно это	1	1
472	о нем	2	1
473	в порядке	1	1
474	не означает	1	1
475	и являются	1	1
476	и что	13	1
477	в значительной	3	1
478	споры о	1	1
479	и своей	1	1
480	современному пониманию	1	1
481	и только	4	1
482	это указывает	1	1
483	и следовательно	4	1
484	если это	2	1
485	различия между	1	1
486	которая как	1	1
487	в литературе	1	1
488	того что	12	1
489	насколько можно	1	1
490	слово может	1	1
491	тех пор	4	1
492	дело с	1	1
493	этого можно	1	1
494	тоже по	2	1
495	но ни	1	1
496	хотя бы	12	1
497	к их	1	1
498	которое мы	1	1
499	поэтому и	1	1
500	самые разнообразные	1	1
501	до наших	2	1
502	так что	11	1
503	отражение в	1	1
504	это обстоятельство	2	1
505	получили в	1	1
506	в данной	1	1
507	на эту	2	1
508	последние из	1	1
509	себе в	2	1
510	представить себе	4	1
511	содержания и	5	1
512	нас только	1	1
513	перед собой	1	1
514	о которой	1	1
515	друг друга	1	1
516	и никакой	1	1
517	от того	1	1
518	и пока	2	1
519	на том	3	1
520	разговоре с	1	1
521	само собой	1	1
522	для того	3	1
523	друг от	2	1
524	дел в	1	1
525	представление о	5	1
526	возможно что	1	1
527	в н	2	1
528	или иначе	6	1
529	не один	1	1
530	далеко не	4	1
531	и прежде	2	1
532	на чем	2	1
533	было и	1	1
534	и др	2	1
535	его из	1	1
536	превращается в	1	1
537	а наоборот	1	1
538	и достаточно	1	1
539	самых важных	1	1
540	о чем	6	1
541	если даже	2	1
542	что из	2	1
543	ближе к	1	1
544	время для	2	1
545	для этой	1	1
546	нет никаких	1	1
547	и она	1	1
548	и а	2	1
549	и потому	1	1
550	из трех	2	1
551	знаем о	1	1
552	формул и	1	1
553	даже до	1	1
554	что именно	1	1
555	к своему	1	1
556	в данном	10	1
557	в той	2	1
558	тому как	3	1
559	как бы	4	1
560	а потом	1	1
561	думается что	2	1
562	из отдельных	2	1
563	или хотя	2	1
564	уничтожающей критике	1	1
565	в условиях	2	1
566	мере не	1	1
567	или совсем	1	1
568	о его	1	1
569	если оно	3	1
570	что нет	1	1
571	не знаем	3	1
572	это ясно	1	1
573	не получает	1	1
574	к одной	1	1
575	у них	1	1
576	бы в	3	1
577	где для	1	1
578	еще более	2	1
579	года в	1	1
580	но зато	2	1
581	с понятием	2	1
582	я даже	1	1
583	мы ничего	1	1
584	обстоит дело	1	1
585	бы на	1	1
586	следующем виде	1	1
587	в общем	4	1
588	то оно	1	1
589	слово в	2	1
590	и представляет	1	1
591	сведения о	1	1
592	или другими	1	1
593	не знает	3	1
594	сказать что	24	1
595	понимать как	1	1
596	как г	1	1
597	совершенно не	2	1
598	к его	1	1
599	именно к	1	1
600	всего как	1	1
601	ли он	3	1
602	время не	2	1
603	на это	2	1
604	в каком	4	1
605	гораздо хуже	1	1
606	к этой	1	1
607	вполне понятно	1	1
608	и эта	1	1
609	это в	2	1
610	гораздо более	4	1
611	как на	2	1
612	в таком	11	1
613	том числе	2	1
614	они не	1	1
615	еще три	1	1
