N	2gram	Losev_Dial_3	Istorich
198	известно что	1	2
199	в свой	1	2
200	из них	3	2
201	и тем	2	2
202	этого не	2	2
203	которой он	1	2
204	при существовании	1	2
205	бы мы	1	2
206	выше мы	1	2
207	тем не	10	2
208	все это	6	2
209	по себе	20	2
210	что есть	4	2
211	не менее	11	2
212	дело не	1	2
213	одна из	3	2
214	по своей	1	2
215	что на	1	2
216	от того	4	2
217	у нас	4	2
218	не могут	4	2
219	его с	1	2
220	не есть	54	2
221	и стали	1	2
222	совершенно ясно	1	2
223	и этим	3	2
224	никогда не	7	2
225	и на	3	2
226	имеется в	3	2
227	основана на	1	2
228	если бы	6	2
229	другими словами	7	2
230	или на	1	2
231	и во	2	2
232	предмета который	1	2
233	того что	12	2
234	происходит в	1	2
235	с той	1	2
236	содержится в	2	2
237	меня и	2	2
238	этот факт	1	2
239	их не	2	2
240	это же	3	2
241	себя в	2	2
242	так что	8	2
243	и они	2	2
244	чтобы он	1	2
245	в виде	8	2
246	есть в	3	2
247	тогда он	1	2
248	ни в	9	2
249	представлений о	1	2
250	у нее	1	2
251	не говорит	3	2
252	в других	1	2
253	даже и	7	2
254	в особенности	7	2
255	а когда	2	2
256	из таких	1	2
257	говорит о	4	2
258	очень интересно	1	2
259	его как	3	2
260	в частности	2	2
261	не видно	2	2
262	и вот	2	2
263	здесь имеется	1	2
264	с этой	5	2
265	есть и	12	2
266	в который	2	2
267	же самое	1	2
268	но для	2	2
269	только одна	3	2
270	в связи	1	2
271	от него	1	2
272	и все	6	2
273	в лице	1	2
274	превратился в	2	2
275	в мифе	13	2
276	этот вопрос	1	2
277	сказать что	4	2
278	говоря о	1	1
279	не видим	2	1
280	дело вовсе	1	1
281	людей на	1	1
282	даже если	2	1
283	почти не	1	1
284	чего не	4	1
285	к другому	1	1
286	что эти	1	1
287	не имеют	2	1
288	в зависимости	2	1
289	той же	3	1
290	есть не	9	1
291	мы не	5	1
292	что если	2	1
293	и тут	3	1
294	ответить на	1	1
295	или другим	1	1
296	выходит из	1	1
297	есть нечто	23	1
298	так чтобы	2	1
299	время как	4	1
300	но она	3	1
301	не вполне	2	1
302	природы то	1	1
303	но даже	3	1
304	зависимости от	3	1
305	себе что	1	1
306	есть необходимость	1	1
307	в ней	2	1
308	и самого	1	1
309	не от	1	1
310	он был	1	1
311	на них	2	1
312	есть акт	1	1
313	думая что	1	1
314	в чем	4	1
315	так если	1	1
316	природу в	1	1
317	во всех	1	1
318	говоря не	1	1
319	все будет	1	1
320	от его	2	1
321	то он	1	1
322	о смерти	1	1
323	но как	2	1
324	друг на	1	1
325	культуру и	1	1
326	себе и	1	1
327	его развития	1	1
328	и я	3	1
329	независимо от	1	1
330	в особом	2	1
331	что именно	3	1
332	как образ	1	1
333	как к	1	1
334	что как	1	1
335	бы при	1	1
336	что нет	4	1
337	однако не	2	1
338	верой в	1	1
339	чудо не	3	1
340	целый ряд	2	1
341	и наконец	1	1
342	и к	5	1
343	духа и	1	1
344	мир и	3	1
345	есть ли	5	1
346	становится им	1	1
347	и говорит	1	1
348	нему с	1	1
349	к чему	1	1
350	животных и	1	1
351	та же	1	1
352	думать что	2	1
353	то и	3	1
354	ничего и	2	1
355	которых ничего	1	1
356	но его	3	1
357	говорят о	1	1
358	в жертву	2	1
359	дальше и	1	1
360	но на	2	1
361	вообще не	2	1
362	и стало	1	1
363	на одну	1	1
364	всех этих	1	1
365	его тела	1	1
366	не как	1	1
367	мир как	8	1
368	отца а	1	1
369	из него	1	1
370	подобно тому	4	1
371	людей и	2	1
372	одно и	5	1
373	где нет	1	1
374	и может	1	1
375	в совершенно	1	1
376	им как	1	1
377	вера в	1	1
378	на ту	1	1
379	себя не	1	1
380	они тоже	1	1
381	знает что	1	1
382	в культе	2	1
383	и которые	1	1
384	он есть	3	1
385	эти же	1	1
386	в них	5	1
387	существовали в	1	1
388	убежден в	1	1
389	она и	2	1
390	она получилась	1	1
391	на друга	1	1
392	и уже	2	1
393	есть явление	5	1
394	перестает быть	2	1
395	легче всего	1	1
396	с такой	1	1
397	что такого	1	1
398	как целое	3	1
399	мы до	1	1
400	бога и	1	1
401	такой же	1	1
402	как таковой	2	1
403	и тогда	5	1
404	если я	2	1
405	и становится	1	1
406	но я	1	1
407	предметы не	1	1
408	никаких признаков	1	1
409	его нельзя	1	1
410	или вообще	1	1
411	точки зрения	25	1
412	целом и	1	1
413	представить себе	1	1
414	и смерть	2	1
415	в котором	1	1
416	то для	1	1
417	на свою	1	1
418	он дает	2	1
419	солнце о	1	1
420	момент в	1	1
421	как одна	1	1
422	свете об	1	1
423	и мать	1	1
424	друг другу	1	1
425	что было	1	1
426	не его	1	1
427	и эти	2	1
428	действительно есть	2	1
429	того кто	3	1
430	тому что	4	1
431	и очень	1	1
432	душа и	1	1
433	нет никакого	7	1
434	мир он	1	1
435	вплоть до	1	1
436	особенно ярко	1	1
437	в то	5	1
438	это дает	1	1
439	тогда когда	5	1
440	категорию и	1	1
441	на связь	1	1
442	и имеет	1	1
443	отсюда такие	1	1
444	совершенно правильно	1	1
445	они являются	1	1
446	на дороге	1	1
447	очень мало	2	1
448	к ней	1	1
449	что жизнь	2	1
450	можно сказать	1	1
451	он хочет	1	1
452	и является	2	1
453	и показывает	1	1
454	эти три	1	1
455	и делает	1	1
456	мы и	4	1
457	в основе	3	1
458	или иных	1	1
459	мира а	1	1
460	у меня	2	1
461	с нашими	1	1
462	когда мы	2	1
463	говорят в	1	1
464	предметов в	1	1
465	должны быть	3	1
466	в своего	1	1
467	с полной	3	1
468	к тому	4	1
469	а что	4	1
470	и обычно	2	1
471	ли вы	1	1
472	чудо и	1	1
473	и это	4	1
474	тогда я	1	1
475	можно и	3	1
476	с ее	1	1
477	не всякая	1	1
478	как не	2	1
479	нужно однако	1	1
480	меня в	2	1
481	и служит	1	1
482	никто другой	1	1
483	только при	1	1
484	средних веков	1	1
485	но во-первых	1	1
486	совершенно новых	1	1
487	чтобы быть	4	1
488	то время	4	1
489	в знании	1	1
490	имеет никакого	1	1
491	них чтобы	1	1
492	как с	2	1
493	вещи и	1	1
494	ясно что	7	1
495	веры в	1	1
496	жизнь и	4	1
497	с этого	1	1
498	должны признать	1	1
499	для этого	2	1
500	и строить	1	1
501	с ним	1	1
502	в виду	7	1
503	там в	1	1
504	о нем	4	1
505	вот почему	1	1
506	внимание на	1	1
507	мог бы	1	1
508	на что	2	1
509	как этот	1	1
510	другого предмета	1	1
511	этих двух	1	1
512	нас в	2	1
513	мы ни	1	1
514	бы в	2	1
515	тотчас же	1	1
516	тем более	3	1
517	сказать и	1	1
518	врывается в	1	1
519	и следовательно	2	1
520	взяла на	1	1
521	в него	1	1
522	жизнь или	1	1
523	предмета и	1	1
524	быть и	3	1
525	но так	1	1
526	но с	1	1
527	но тот	1	1
528	что только	1	1
529	оказалось что	2	1
530	тот же	1	1
531	одной из	1	1
532	нет собственно	1	1
533	очень много	1	1
534	и так	1	1
535	к отцу	2	1
536	и раньше	1	1
537	но то	2	1
538	или его	1	1
539	или сам	1	1
540	а только	1	1
541	и жизни	6	1
542	чаще всего	2	1
543	же она	3	1
544	не можем	2	1
545	только на	7	1
546	мы получим	1	1
547	в семени	1	1
548	бог не	1	1
549	семени и	2	1
550	и рабов	1	1
551	был бы	1	1
552	одно из	5	1
553	же они	2	1
554	руки и	2	1
555	друг друга	3	1
556	всегда только	1	1
557	заметить что	1	1
558	как раз	7	1
559	не обязательна	1	1
560	смерти и	1	1
561	же еще	1	1
562	представление о	1	1
563	со стороны	2	1
564	пор говорили	1	1
565	не надо	3	1
566	отца он	1	1
567	или иначе	2	1
568	говорить и	2	1
569	именно в	2	1
570	эти две	3	1
571	к которому	1	1
572	при всей	1	1
573	близок к	1	1
574	как же	5	1
575	иначе мы	1	1
576	мы еще	1	1
577	если мы	1	1
578	однако что	2	1
579	что не	5	1
580	обратиться к	1	1
581	прежде всего	8	1
582	не было	3	1
583	мы скажем	1	1
584	ничем не	7	1
585	зависит от	2	1
586	понимать как	3	1
587	когда она	1	1
588	религии это	1	1
589	абстрактное понятие	9	1
590	он и	3	1
591	есть одно	1	1
592	уже давно	1	1
593	и она	2	1
594	какая же	1	1
595	того есть	1	1
596	от предмета	1	1
597	из форм	1	1
598	или по	1	1
599	верно что	1	1
600	не отца	1	1
601	конечно есть	1	1
602	если иметь	2	1
603	животному и	1	1
604	есть абстрактное	3	1
605	тем кто	1	1
606	тому как	4	1
607	что же	11	1
608	и всей	1	1
609	е он	1	1
610	быть только	2	1
611	него есть	1	1
612	или другого	1	1
613	в это	1	1
614	только хочет	1	1
615	видно что	1	1
616	силу и	1	1
617	здесь в	1	1
618	вообще есть	1	1
619	случае он	1	1
620	на одной	1	1
621	поэтому совершенно	1	1
622	которых он	1	1
623	не говорится	1	1
624	в результате	1	1
625	и видит	1	1
626	которая в	1	1
627	жизни и	5	1
628	или нет	5	1
629	и ни	3	1
630	не будучи	1	1
631	действительно не	1	1
632	ни к	3	1
633	на одно	1	1
634	или не	5	1
635	но если	6	1
636	к ее	1	1
637	это все	1	1
638	и содержится	1	1
639	не знает	3	1
640	только как	5	1
641	легко заметить	1	1
642	одновременно и	1	1
643	в явление	1	1
644	самое что	1	1
645	утверждать что	6	1
646	это так	1	1
647	а я	2	1
648	в своих	2	1
649	тем самым	3	1
650	который не	2	1
651	как на	5	1
652	по воздуху	1	1
653	они не	2	1
