N	2gram	Losev_Prob_2	Problemy
134	в общем	4	4
135	так как	7	4
136	не о	6	4
137	даже и	18	4
138	с другой	6	4
139	тем что	4	4
140	вместе с	2	4
141	да и	10	4
142	бы он	1	4
143	ни было	1	4
144	бы его	2	4
145	в такой	2	3
146	и то	10	3
147	ведь и	2	3
148	говорить о	10	3
149	в виду	8	3
150	в ней	2	3
151	что его	1	3
152	совсем не	7	3
153	нет и	3	3
154	хотя и	3	3
155	и как	4	3
156	уже в	3	3
157	их в	4	3
158	тут не	1	3
159	в каждом	1	3
160	знает что	2	3
161	это было	2	3
162	далеко не	4	3
163	должно быть	2	3
164	такой же	1	3
165	раз и	5	3
166	другим и	1	3
167	не менее	13	3
168	по крайней	6	3
169	по себе	8	3
170	как можно	1	3
171	что с	2	3
172	том что	19	3
173	есть только	8	3
174	слова с	1	3
175	с ее	1	3
176	характер и	1	3
177	говорили что	1	3
178	еще в	2	3
179	для этого	3	3
180	сводится к	2	3
181	и во	1	3
182	между тем	1	3
183	крайней мере	6	3
184	быть даже	1	3
185	в него	2	3
186	в том	12	3
187	человека с	1	3
188	совсем другое	1	3
189	от другого	2	3
190	как такового	2	3
191	к самому	1	3
192	а с	1	3
193	своего собственного	5	3
194	и своего	1	3
195	до конца	1	3
196	по своему	5	3
197	словом и	1	3
198	но для	1	3
199	если не	4	3
200	сознания и	2	3
201	бы в	3	3
202	конце концов	7	3
203	но зато	2	3
204	только с	2	3
205	другой стороны	5	3
206	в обычном	1	2
207	он может	1	2
208	это и	3	2
209	здесь и	1	2
210	сам и	1	2
211	все те	1	2
212	и этот	3	2
213	той же	2	2
214	и тут	4	2
215	совпадает с	2	2
216	мы и	6	2
217	свой предмет	1	2
218	своему смыслу	3	2
219	слово не	1	2
220	в которых	1	2
221	столь же	1	2
222	во всех	2	2
223	бы не	3	2
224	именно тем	1	2
225	сама по	4	2
226	с этим	5	2
227	в своем	4	2
228	виду и	1	2
229	уже с	2	2
230	да еще	1	2
231	еще далеко	1	2
232	раз в	1	2
233	так сказать	1	2
234	вообще не	4	2
235	в первых	1	2
236	т д	6	2
237	всех этих	4	2
238	а вовсе	1	2
239	и если	3	2
240	подобно тому	2	2
241	такого же	1	2
242	же не	1	2
243	входит в	2	2
244	много раз	1	2
245	было бы	8	2
246	он есть	1	2
247	уж не	1	2
248	кажется что	1	2
249	в них	2	2
250	если я	2	2
251	и того	3	2
252	был бы	6	2
253	но я	1	2
254	что такое	18	2
255	которые в	2	2
256	тем не	12	2
257	речи в	1	2
258	войти в	2	2
259	тому чтобы	1	2
260	на всю	2	2
261	и почти	1	2
262	в той	2	2
263	тому что	3	2
264	если и	1	2
265	во время	1	2
266	о них	2	2
267	но только	4	2
268	чем не	1	2
269	и без	5	2
270	слова как	3	2
271	этом случае	7	2
272	как на	2	2
273	о нем	2	2
274	ли это	2	2
275	и со	1	2
276	не является	7	2
277	нет ни	1	2
278	отнюдь не	5	2
279	лежит в	1	2
280	одно только	1	2
281	отличается от	2	2
282	той или	5	2
283	отказаться от	1	2
284	вы не	1	2
285	всем этим	3	2
286	всего этого	1	2
287	прямо и	1	2
288	особенно в	1	2
289	собой и	4	2
290	и вообще	16	2
291	находится в	1	2
292	о том	18	2
293	на нее	1	2
294	или как	2	2
295	переходит в	1	2
296	и только	4	2
297	еще более	2	2
298	не знаю	1	2
299	и об	1	2
300	и пусть	3	2
301	быть и	2	2
302	ведь тут	1	2
303	один из	3	2
304	но с	1	2
305	тот же	4	2
306	что даже	1	2
307	то в	1	2
308	и ее	2	2
309	не то	2	2
310	же и	2	2
311	конечно не	2	2
312	не входит	1	2
313	уже не	8	2
314	не для	1	2
315	друг друга	1	2
316	каждый из	2	2
317	были бы	2	2
318	со всем	1	2
319	или иной	5	2
320	о своей	1	2
321	обычном смысле	1	2
322	слово в	2	2
323	было и	1	2
324	говорит о	1	2
325	не было	3	2
326	которых мы	1	2
327	и внутренне	1	2
328	а так	1	2
329	о чем	6	2
330	и потому	1	2
331	но этот	1	2
332	это в	2	2
333	тому как	3	2
334	самого себя	2	2
335	или другого	2	2
336	которой он	4	2
337	пока еще	9	2
338	в заключение	2	2
339	совсем другим	1	2
340	что оно	2	2
341	вопрос о	3	2
342	но именно	4	2
343	будто бы	5	2
344	как слово	1	2
345	сказать что	24	2
346	время не	2	2
347	но ни	1	2
348	к другим	1	2
349	а может	2	2
350	вполне понятно	1	2
351	того или	7	2
352	каждое слово	1	2
353	прямо сказать	1	1
354	ту же	1	1
355	можно говорить	3	1
356	одним из	1	1
357	также и	12	1
358	чтобы не	2	1
359	и фактически	1	1
360	мы здесь	3	1
361	не имел	2	1
362	но тем	1	1
363	нам кажется	2	1
364	ясно что	8	1
365	от самого	2	1
366	по преимуществу	2	1
367	что эти	1	1
368	и больше	1	1
369	отношения к	1	1
370	входящих в	2	1
371	в их	3	1
372	по его	1	1
373	обойтись без	3	1
374	бесконечности в	1	1
375	а уж	1	1
376	лишенного всякой	1	1
377	и само	2	1
378	время как	1	1
379	но даже	3	1
380	то это	3	1
381	из которых	2	1
382	и заставляет	1	1
383	зависимости от	2	1
384	и был	1	1
385	и самого	4	1
386	он был	1	1
387	тем как	1	1
388	без которого	1	1
389	и главное	1	1
390	все будет	1	1
391	то он	1	1
392	в голове	2	1
393	к которой	1	1
394	нельзя говорить	1	1
395	его сознания	1	1
396	не все	4	1
397	а и	1	1
398	иначе что	2	1
399	тут же	8	1
400	не просто	11	1
401	всему тому	1	1
402	оно является	2	1
403	мы сейчас	1	1
404	можно прямо	1	1
405	предметом своего	1	1
406	форме и	1	1
407	после всего	1	1
408	анализ этого	1	1
409	меньше всего	1	1
410	сих пор	4	1
411	независимо от	2	1
412	глубоким и	1	1
413	очень трудно	1	1
414	самим предметом	1	1
415	может обойтись	1	1
416	первых двух	1	1
417	словом в	1	1
418	как нам	2	1
419	всей этой	3	1
420	перед нами	2	1
421	еще больше	1	1
422	вообще а	1	1
423	могли бы	3	1
424	не являются	3	1
425	всего как	1	1
426	являются теми	1	1
427	это определение	1	1
428	и хотя	2	1
429	что слово	3	1
430	находили в	1	1
431	тоже не	7	1
432	в этой	9	1
433	с их	1	1
434	им в	1	1
435	и тот	3	1
436	бы только	1	1
437	и до	1	1
438	роль в	2	1
439	во многих	2	1
440	но ведь	3	1
441	все человеческие	1	1
442	не могла	1	1
443	человек не	2	1
444	раз навсегда	1	1
445	чем иным	1	1
446	же это	5	1
447	в узком	1	1
448	ведь не	1	1
449	в корне	2	1
450	из виду	1	1
451	только результат	1	1
452	что тут	1	1
453	какой бы	1	1
454	языком и	1	1
455	что может	2	1
456	всех своих	1	1
457	так например	1	1
458	на то	6	1
459	в дурную	1	1
460	в нее	2	1
461	всех отношениях	1	1
462	введение в	3	1
463	здесь мы	3	1
464	сознание и	2	1
465	что такой	1	1
466	об этом	2	1
467	выражением этого	1	1
468	к другу	2	1
469	в глубине	1	1
470	другими людьми	2	1
471	слов о	1	1
472	а его	1	1
473	то есть	39	1
474	о в	3	1
475	и мы	2	1
476	дурную бесконечность	1	1
477	не чем	1	1
478	этом мы	1	1
479	само собою	1	1
480	но уже	5	1
481	она и	2	1
482	дела и	1	1
483	эту тему	2	1
484	окончательным определением	1	1
485	в москве	1	1
486	и ничего	2	1
487	как таковой	4	1
488	себе все	1	1
489	перед собой	1	1
490	в этих	4	1
491	бы на	1	1
492	можно сказать	6	1
493	и при	2	1
494	сказать так	1	1
495	всякому человеку	1	1
496	и конкретных	1	1
497	мы говорили	1	1
498	начиная от	1	1
499	является поэтому	1	1
500	их можно	1	1
501	говорил о	1	1
502	оказывается что	3	1
503	свой смысл	2	1
504	должны были	3	1
505	он тоже	2	1
506	из области	1	1
507	но эта	3	1
508	иным как	1	1
509	и более	5	1
510	бы быть	1	1
511	же мы	2	1
512	же такое	4	1
513	нас к	1	1
514	случае в	1	1
515	существует для	1	1
516	без его	3	1
517	здесь есть	1	1
518	она не	3	1
519	от нас	3	1
520	есть нечто	7	1
521	для каждого	4	1
522	правда в	2	1
523	одна из	3	1
524	что их	2	1
525	я буду	1	1
526	и остается	1	1
527	в основе	3	1
528	свою роль	1	1
529	и именно	1	1
530	образом в	1	1
531	как здесь	1	1
532	и упорно	1	1
533	тогда когда	3	1
534	слово и	2	1
535	нами раньше	1	1
536	бы сказали	1	1
537	наконец уже	1	1
538	этих двух	1	1
539	а во	1	1
540	и по	3	1
541	и теперь	1	1
542	связи с	5	1
543	мы бы	3	1
544	его самостоятельности	1	1
545	этом отношении	1	1
546	что-нибудь и	1	1
547	не такая	1	1
548	ни о	4	1
549	не могут	4	1
550	когда мы	6	1
551	сказать только	1	1
552	самостоятельности и	1	1
553	одни слова	1	1
554	только еще	1	1
555	нашего рассмотрения	1	1
556	себе что	2	1
557	все еще	4	1
558	же его	2	1
559	для того	3	1
560	оно не	3	1
561	которой она	1	1
562	и самое	1	1
563	и о	4	1
564	того чтобы	2	1
565	как не	1	1
566	но при	2	1
567	на нем	2	1
568	ни одно	1	1
569	здесь не	2	1
570	без всякого	4	1
571	данном случае	5	1
572	он вообще	3	1
573	но принцип	1	1
574	и сводится	1	1
575	только не	3	1
576	вопрос что	1	1
577	в дальнейшем	1	1
578	значение в	4	1
579	речи то	1	1
580	котором мы	1	1
581	с собой	1	1
582	можно было	5	1
583	которыми мы	1	1
584	времени и	1	1
585	это вовсе	2	1
586	каждого из	1	1
587	определение слова	1	1
588	которого мы	1	1
589	как ему	1	1
590	я знаю	1	1
591	является в	2	1
592	поэтому в	1	1
593	интонации или	1	1
594	между собой	5	1
595	смысле и	1	1
596	каждый раз	3	1
597	мы могли	2	1
598	не эта	1	1
599	внимание на	3	1
600	и являются	1	1
601	никак не	11	1
602	что каждый	2	1
603	или на	1	1
604	ли она	1	1
605	в значительной	3	1
606	нельзя ни	1	1
607	все на	3	1
608	краткость и	1	1
609	только ему	1	1
610	во всей	1	1
611	в ту	1	1
612	еще только	1	1
613	и она	1	1
614	о своих	1	1
615	друг к	2	1
616	что здесь	1	1
617	по своей	1	1
618	и дело	1	1
619	простым и	2	1
620	и действительно	2	1
621	это очень	1	1
622	поэтому и	1	1
623	и кончая	1	1
624	между этими	2	1
625	здесь с	1	1
626	слишком уж	3	1
627	с одной	5	1
628	для всех	2	1
629	со своим	1	1
630	что если	4	1
631	или не	2	1
632	чтобы он	1	1
633	оно в	1	1
634	здесь это	1	1
635	этот момент	1	1
636	приводит в	1	1
637	а то	1	1
638	потому в	1	1
639	она действительно	1	1
640	слова если	1	1
641	и никаких	1	1
642	речи может	1	1
643	не так	2	1
644	себе в	2	1
645	и их	3	1
646	никто не	3	1
647	ведь это	2	1
648	слово как	1	1
649	для меня	5	1
650	мы можем	6	1
651	но что	1	1
652	случае не	4	1
653	речь и	1	1
654	до бесконечности	1	1
655	о каком	1	1
656	и всему	1	1
657	же деле	1	1
658	именно как	4	1
659	что на	4	1
660	без всякой	5	1
661	неподвижной и	1	1
662	мы это	2	1
663	до сих	4	1
664	и речи	3	1
665	им слов	1	1
666	еще и	5	1
667	мы еще	3	1
668	собой а	1	1
669	один и	2	1
670	или о	2	1
671	предмет и	1	1
672	его из	1	1
673	не говоря	4	1
674	самом же	1	1
675	может ли	3	1
676	мы скажем	3	1
677	а наоборот	1	1
678	ничем не	2	1
679	уже давно	5	1
680	из моментов	2	1
681	впрочем если	1	1
682	все более	1	1
683	но оно	1	1
684	нет ничего	2	1
685	форме эта	1	1
686	ни на	1	1
687	к его	1	1
688	речь не	2	1
689	требует от	1	1
690	по многим	1	1
691	в данном	10	1
692	на себя	1	1
693	есть они	1	1
694	она есть	1	1
695	на тот	2	1
696	общения с	1	1
697	даже с	1	1
698	в тот	1	1
699	согласен с	1	1
700	бы значительно	1	1
701	конечно и	1	1
702	мы сказали	1	1
703	твердого и	1	1
704	или хотя	2	1
705	слова есть	1	1
706	более и	1	1
707	будет и	1	1
708	если оно	3	1
709	в аспекте	1	1
710	он все-таки	1	1
711	это последнее	1	1
712	думают что	1	1
713	но структура	1	1
714	сам же	1	1
715	ли в	2	1
716	самое главное	1	1
717	к действию	1	1
718	или в	2	1
719	узком смысле	1	1
720	еще раз	1	1
721	которая в	1	1
722	бы даже	1	1
723	в отдельных	1	1
724	мысль о	2	1
725	лишь как	1	1
726	и ни	3	1
727	речи однако	1	1
728	все они	1	1
729	несмотря на	3	1
730	еще очень	1	1
731	давно уже	1	1
732	от всякого	2	1
733	здесь только	3	1
734	одной из	1	1
735	о своем	2	1
736	из тех	1	1
737	обратим внимание	1	1
738	они все	2	1
739	был у	1	1
740	все исторические	1	1
741	и отчетливым	1	1
742	из этого	2	1
743	который не	1	1
744	себе но	1	1
745	речи как	1	1
746	в своих	3	1
747	с первого	1	1
748	я могу	3	1
