N	2gram	Vinokur_Ku_2	Psycholo
457	самое понятие	1	1
458	за этим	2	1
459	что как	1	1
460	далее мы	1	1
461	перед нами	4	1
462	как вполне	1	1
463	бы я	1	1
464	могли бы	2	1
465	сказал бы	1	1
466	его к	2	1
467	думается мне	1	1
468	конечно не	2	1
469	основная тенденция	1	1
470	его значении	1	1
471	то в	1	1
472	за собой	2	1
473	привести к	1	1
474	бы сказать	2	1
475	не оставляет	1	1
476	выражение в	3	1
477	что автор	1	1
478	образом при	1	1
479	бы только	1	1
480	во многих	1	1
481	между речью	1	1
482	самая форма	2	1
483	широком смысле	4	1
484	что без	1	1
485	по словам	2	1
486	как оно	1	1
487	не следует	5	1
488	в статье	3	1
489	психологический закон	1	1
490	именно то	1	1
491	признак всякого	1	1
492	и еще	2	1
493	и утверждает	1	1
494	из сферы	1	1
495	он должен	1	1
496	же это	1	1
497	к одному	1	1
498	в корне	2	1
499	все ее	1	1
500	пользования и	1	1
501	ни было	1	1
502	приходим к	1	1
503	тут нам	1	1
504	действительно так	1	1
505	и нам	1	1
506	но все	4	1
507	в одну	2	1
508	могла бы	2	1
509	существует между	1	1
510	об этом	5	1
511	которое нужно	1	1
512	связанных с	1	1
513	сущности не	1	1
514	принцип и	1	1
515	на все	2	1
516	от такой	1	1
517	а как	1	1
518	знает что	3	1
519	это не	6	1
520	но их	1	1
521	отношений на	1	1
522	чаще всего	1	1
523	в большей	3	1
524	на этот	2	1
525	это положение	2	1
526	что сказать	1	1
527	эта система	1	1
528	все равно	2	1
529	и уже	1	1
530	и вне	1	1
531	как сказано	1	1
532	значит не	1	1
533	чем в	3	1
534	ведет к	1	1
535	п но	2	1
536	значение как	1	1
537	и тому	1	1
538	понятия и	1	1
539	еще раз	1	1
540	роль играют	1	1
541	и становится	1	1
542	но я	1	1
543	для него	1	1
544	к тем	1	1
545	и при	1	1
546	мы приходим	1	1
547	можно найти	1	1
548	на месте	1	1
549	почти ни	2	1
550	толстой когда	1	1
551	их значения	1	1
552	что вся	1	1
553	указать что	1	1
554	эти стихи	1	1
555	стоит в	2	1
556	свой смысл	1	1
557	знаем что	3	1
558	теперь как	1	1
559	признать что	1	1
560	той мере	1	1
561	результате этого	2	1
562	читателя или	1	1
563	основная предпосылка	1	1
564	в прямом	1	1
565	и более	2	1
566	только те	1	1
567	однако в	1	1
568	с такими	1	1
569	что этот	1	1
570	как очевидно	1	1
571	этой работы	1	1
572	случае мы	1	1
573	что сказано	1	1
574	в таких	3	1
575	более широким	1	1
576	как можно	2	1
577	виду что	1	1
578	самого начала	1	1
579	то специфическое	1	1
580	дело не	2	1
581	уже из	2	1
582	дело в	1	1
583	из предыдущего	2	1
584	нам и	2	1
585	на котором	1	1
586	при отсутствии	2	1
587	вот это	1	1
588	и ход	1	1
589	того как	2	1
590	поэтическое произведение	1	1
591	здесь совершенно	1	1
592	приведены в	1	1
593	явление в	1	1
594	п в	3	1
595	буквальном смысле	1	1
596	вместо того	1	1
597	убедиться в	1	1
598	дело обстоит	1	1
599	связи с	3	1
600	о революционной	2	1
601	следует что	3	1
602	не учли	1	1
603	этих знаков	1	1
604	так то	1	1
605	не до	1	1
606	не потому	1	1
607	обстоятельство что	7	1
608	именно это	1	1
609	что поэзия	1	1
610	и такие	1	1
611	нет принципиальной	1	1
612	лежит в	1	1
613	ли не	2	1
614	как только	1	1
615	большее количество	1	1
616	наоборот в	1	1
617	понять что	2	1
618	все еще	1	1
619	наконец что	1	1
620	оно не	2	1
621	которые входят	1	1
622	слово которое	1	1
623	особенности этого	1	1
624	речи мы	2	1
625	таких словах	2	1
626	как не	3	1
627	раз мы	1	1
628	в буквальном	2	1
629	языка и	8	1
630	характер и	2	1
631	же и	2	1
632	бы однако	1	1
633	что подобные	1	1
634	от обычного	1	1
635	языка так	1	1
636	с самого	1	1
637	в пределах	4	1
638	идет речь	1	1
639	следовательно и	2	1
640	то как	1	1
641	словах как	2	1
642	в фактах	1	1
643	принять во	1	1
644	не трудно	1	1
645	здесь как	1	1
646	здесь нет	1	1
647	по сравнению	2	1
648	что от	1	1
649	понятно что	1	1
650	основана на	1	1
651	точно также	1	1
652	поэтому в	1	1
653	составные части	1	1
654	быть может	1	1
655	в эпоху	1	1
656	и вообще	2	1
657	против этого	1	1
658	сводится к	3	1
659	вот почему	3	1
660	то они	1	1
661	быть более	1	1
662	возражали против	1	1
663	обращается к	1	1
664	что наша	2	1
665	одного из	2	1
666	почему же	1	1
667	форма как	1	1
668	и содержание	1	1
669	можно сказать	4	1
670	пор пока	1	1
671	а также	3	1
672	аналогии с	3	1
673	звуков в	1	1
674	в значительной	1	1
675	о законах	1	1
676	как у	2	1
677	на точку	1	1
678	поскольку он	1	1
679	которого оно	1	1
680	говорить об	1	1
681	вообще и	2	1
682	слов и	2	1
683	в свете	1	1
684	ее можно	1	1
685	совершенно ином	1	1
686	указывает что	2	1
687	тех пор	2	1
688	что стоит	1	1
689	известном смысле	1	1
690	но так	2	1
691	но с	1	1
692	д и	1	1
693	обе эти	1	1
694	только у	1	1
695	одной из	1	1
696	том или	1	1
697	что этого	1	1
698	в механизме	1	1
699	и между	1	1
700	в вопросе	1	1
701	должен быть	5	1
702	к источнику	1	1
703	очень много	1	1
704	и такое	1	1
705	ссылкой на	1	1
706	с чрезвычайно	1	1
707	здесь с	1	1
708	иное как	1	1
709	современном русском	2	1
710	п эта	1	1
711	сомнений в	1	1
712	вместить в	1	1
713	в нашей	4	1
714	хочу сказать	1	1
715	а это	2	1
716	за счет	2	1
717	каким образом	1	1
718	речь в	5	1
719	этого процесса	1	1
720	газетная статья	1	1
721	не так	1	1
722	содержания и	1	1
723	мы находим	1	1
724	его форма	1	1
725	сами по	1	1
726	и творчества	1	1
727	самом процессе	1	1
728	для меня	1	1
729	может служить	2	1
730	имеет совершенно	1	1
731	которое является	1	1
732	явлениями и	1	1
733	русский язык	6	1
734	как такового	1	1
735	заметить что	1	1
736	они будут	1	1
737	или ином	1	1
738	для решения	1	1
739	в других	1	1
740	является непременным	1	1
741	правды и	1	1
742	в особенности	4	1
743	процесса как	1	1
744	его мысли	1	1
745	выходит за	2	1
746	этой проблемы	1	1
747	так не	1	1
748	что целый	1	1
749	значение которое	1	1
750	именно в	3	1
751	самые большие	1	1
752	в свою	2	1
753	представляет собою	1	1
754	еще и	2	1
755	возникает целый	1	1
756	и др	1	1
757	социальной жизни	1	1
758	соответствии с	2	1
759	и пр	8	1
760	процесс в	1	1
761	стихи не	1	1
762	и опять	1	1
763	мы скажем	2	1
764	свидетельствовать о	1	1
765	которых мы	2	1
766	где эти	1	1
767	тех практических	1	1
768	своего рода	4	1
769	была бы	4	1
770	и том	1	1
771	для этой	2	1
772	так называемых	2	1
773	между собою	1	1
774	известным и	1	1
775	здесь начало	1	1
776	с первого	2	1
777	в общественных	1	1
778	я уже	1	1
779	мы говорим	2	1
780	вопросе о	2	1
781	что именно	1	1
782	было показано	1	1
783	только с	1	1
784	так мы	2	1
785	явная попытка	1	1
786	если так	1	1
787	он говорит	1	1
788	сравнению с	1	1
789	а если	2	1
790	она есть	1	1
791	в той	2	1
792	лежат в	1	1
793	быть только	2	1
794	значение его	1	1
795	слов в	3	1
796	должно быть	4	1
797	л толстой	1	1
798	в это	1	1
799	слова есть	1	1
800	слова и	5	1
801	установки и	1	1
802	слова так	1	1
803	новые и	1	1
804	это выражение	1	1
805	но для	3	1
806	которые были	1	1
807	же значение	1	1
808	в разработку	1	1
809	предпосылки что	1	1
810	конечно ни	1	1
811	совершается в	1	1
812	или в	4	1
813	вот его	1	1
814	с марксистской	1	1
815	нас совершенно	1	1
816	то не	2	1
817	и смысл	1	1
818	теряет свою	2	1
819	мы должны	2	1
820	с а	1	1
821	находится в	1	1
822	зрения в	3	1
823	хотя бы	9	1
824	же в	3	1
825	как без	1	1
826	но вот	2	1
827	даже при	1	1
828	в широком	2	1
829	о своем	1	1
830	между ними	1	1
831	необходимое условие	1	1
832	традиции но	1	1
833	только как	2	1
834	в их	2	1
835	указывал что	2	1
836	для нашего	1	1
837	легко заметить	1	1
838	с ними	2	1
839	не что	1	1
840	к другу	1	1
841	можно привести	1	1
842	языка то	1	1
843	будет тем	1	1
844	в действительности	1	1
845	но эти	1	1
846	случае если	2	1
847	те которые	1	1
