N	2gram	Vygotskiy__7	Hudozhes
200	нельзя было	2	2
201	дело не	1	2
202	того как	2	2
203	одна из	1	2
204	не по	4	2
205	только не	11	2
206	к ней	2	2
207	ему в	1	2
208	в основе	3	2
209	к той	1	2
210	представляется нам	3	2
211	и внешнюю	1	2
212	они и	1	2
213	как мы	14	2
214	данном случае	5	2
215	мысль о	1	2
216	она может	2	2
217	приводит к	4	2
218	с собой	3	2
219	до сих	3	2
220	во второй	5	2
221	и внешней	1	2
222	все те	2	2
223	поэтому она	4	2
224	о нем	1	2
225	и т.д	1	2
226	в другом	1	2
227	и просто	1	2
228	любви к	1	2
229	во втором	3	2
230	нуждается в	3	2
231	и только	4	2
232	один из	2	2
233	себя с	1	2
234	здесь не	1	2
235	идет по	1	2
236	дело с	1	2
237	в виде	1	2
238	нет я	1	2
239	его и	2	2
240	себе в	5	2
241	из них	1	2
242	противоречие между	2	2
243	вовсе не	2	2
244	этими словами	1	2
245	ее на	1	2
246	в любви	2	2
247	сих пор	3	2
248	другого и	1	2
249	или иной	1	2
250	именно в	6	2
251	как же	1	2
252	себя и	2	2
253	что не	2	2
254	этих людей	1	2
255	мы знаем	2	2
256	вместе с	12	2
257	в данном	5	2
258	он будет	1	2
259	в ряду	1	2
260	что же	2	2
261	и от	4	2
262	только для	1	2
263	о его	3	2
264	не является	3	2
265	и для	5	2
266	отнюдь не	1	2
267	в двух	1	2
268	потому что	16	2
269	точки зрения	28	2
270	между ними	3	2
271	сказать что	8	2
272	и внутренне	1	2
273	самое что	2	2
274	себе но	1	2
275	с внешней	5	2
276	как на	6	2
277	тем самым	8	2
278	гораздо более	4	2
279	эта новая	1	1
280	одних и	1	1
281	отношения к	2	1
282	одним из	2	1
283	например в	1	1
284	самой себе	1	1
285	функции в	1	1
286	не находя	1	1
287	становится в	1	1
288	это и	4	1
289	бы для	1	1
290	мысли к	11	1
291	на деле	2	1
292	к другому	3	1
293	высшей степени	1	1
294	когда это	1	1
295	момент когда	1	1
296	которыми он	1	1
297	также и	2	1
298	полагает что	1	1
299	мы имеем	1	1
300	одна только	1	1
301	мы не	7	1
302	что между	2	1
303	что если	2	1
304	смысле можно	2	1
305	все последующее	1	1
306	нам в	1	1
307	в сущности	9	1
308	время как	2	1
309	чисто внешней	1	1
310	но то	2	1
311	этого термина	2	1
312	палкой и	1	1
313	которого в	1	1
314	но ее	1	1
315	из ее	3	1
316	двух или	1	1
317	и памяти	1	1
318	между собой	6	1
319	во всех	6	1
320	во внешнем	1	1
321	точка зрения	1	1
322	к которой	1	1
323	в сторону	1	1
324	друг от	2	1
325	нет и	3	1
326	за пределы	1	1
327	в одной	3	1
328	в той	4	1
329	по сути	1	1
330	показать что	4	1
331	на других	1	1
332	как к	3	1
333	ней в	1	1
334	остановиться на	2	1
335	дистанция между	1	1
336	мы тем	1	1
337	хотя и	1	1
338	но для	2	1
339	его к	2	1
340	мыслительного процесса	1	1
341	напомним что	1	1
342	нового и	1	1
343	самом начале	3	1
344	имеет в	3	1
345	от этого	1	1
346	и говорит	1	1
347	за собой	1	1
348	не дано	1	1
349	в которой	11	1
350	отношения между	4	1
351	представляет собой	19	1
352	все эти	6	1
353	не оставляет	1	1
354	стремились показать	3	1
355	бы так	1	1
356	самое время	1	1
357	того факта	1	1
358	нами в	4	1
359	и тот	1	1
360	ее как	1	1
361	но ведь	1	1
362	в соответствующей	1	1
363	так сказать	1	1
364	все ее	1	1
365	из этой	1	1
366	при виде	1	1
367	этот начальный	2	1
368	в силу	5	1
369	содержит в	3	1
370	наших глазах	3	1
371	их в	1	1
372	так часто	1	1
373	какой бы	1	1
374	известном смысле	2	1
375	и заключается	3	1
376	но все	1	1
377	слова не	1	1
378	и внутренняя	1	1
379	самим собой	2	1
380	не умеет	1	1
381	и других	2	1
382	которого не	2	1
383	то все	1	1
384	всю свою	1	1
385	эти два	1	1
386	и тем	6	1
387	даже в	2	1
388	делает его	1	1
389	видеть и	1	1
390	только одно	2	1
391	к области	1	1
392	тенденция к	2	1
393	этого не	1	1
394	в слове	11	1
395	которой он	1	1
396	он и	1	1
397	легче всего	1	1
398	других и	1	1
399	согласно которому	1	1
400	в один	1	1
401	не мог	2	1
402	говорилось в	1	1
403	во время	2	1
404	на мысль	1	1
405	в ходе	12	1
406	и при	2	1
407	никак не	5	1
408	ее внутренней	1	1
409	таким же	1	1
410	по известному	1	1
411	где мы	1	1
412	переходе от	3	1
413	на месте	1	1
414	от его	1	1
415	признать что	2	1
416	и другого	2	1
417	отношений между	3	1
418	собой один	1	1
419	из центральных	1	1
420	сцепления и	1	1
421	другом и	1	1
422	но он	2	1
423	внимания на	1	1
424	ли я	1	1
425	в конце	4	1
426	том же	2	1
427	в словах	1	1
428	других из	2	1
429	нас к	6	1
430	жена в	1	1
431	раз и	1	1
432	ничего нового	1	1
433	что с	5	1
434	и другое	3	1
435	обособляется в	1	1
436	что ему	3	1
437	мысли в	9	1
438	самого начала	7	1
439	в направлении	5	1
440	ее с	1	1
441	на себе	1	1
442	было не	1	1
443	мы попытались	2	1
444	не могло	1	1
445	для всего	1	1
446	же перед	1	1
447	как два	2	1
448	в самой	3	1
449	имеем дело	1	1
450	учения о	4	1
451	этих двух	2	1
452	нее нет	2	1
453	того в	1	1
454	как она	5	1
455	оно возникает	1	1
456	слове и	1	1
457	отношении она	1	1
458	такая же	1	1
459	хотел сказать	3	1
460	за его	1	1
461	в области	4	1
462	факта что	1	1
463	сказано было	1	1
464	смыкаются в	1	1
465	по нашему	1	1
466	в момент	4	1
467	в разговоре	1	1
468	разрыв между	2	1
469	поэтому не	1	1
470	не та	1	1
471	есть только	2	1
472	во внешних	1	1
473	ли не	2	1
474	одно только	1	1
475	отличается от	3	1
476	об одном	2	1
477	числе и	1	1
478	речь у	1	1
479	всего в	2	1
480	его с	3	1
481	от нее	2	1
482	той или	1	1
483	а ее	1	1
484	долго не	1	1
485	тот и	1	1
486	но сама	1	1
487	при анализе	1	1
488	в ситуации	7	1
489	но по	1	1
490	а затем	2	1
491	от друга	2	1
492	нам о	2	1
493	такое что	3	1
494	в себя	1	1
495	с самого	7	1
496	всей своей	1	1
497	не возникает	1	1
498	иначе говоря	1	1
499	ее совершенно	3	1
500	нельзя сказать	1	1
501	то как	2	1
502	в мышлении	2	1
503	в поведении	1	1
504	времени и	1	1
505	участия в	1	1
506	еще в	1	1
507	что от	1	1
508	мы в	3	1
509	является в	5	1
510	собой и	1	1
511	остановимся на	1	1
512	по себе	3	1
513	это обычно	1	1
514	не случайна	1	1
515	в разных	1	1
516	образом в	2	1
517	она могла	1	1
518	и здесь	2	1
519	что перед	1	1
520	и внутреннее	1	1
521	но мы	3	1
522	и что	6	1
523	обращая внимания	1	1
524	после того	1	1
525	нас в	2	1
526	а во	1	1
527	заключается в	6	1
528	и лишь	1	1
529	возникает и	1	1
530	должно было	2	1
531	погружен в	1	1
532	ко всей	1	1
533	в другой	1	1
534	другого в	1	1
535	тотчас же	1	1
536	еще более	1	1
537	тот момент	1	1
538	случае и	1	1
539	мышление и	2	1
540	того что	14	1
541	стало в	1	1
542	внутренней стороны	1	1
543	по своей	10	1
544	но с	2	1
545	оно и	1	1
546	в новой	3	1
547	контакта с	1	1
548	собой не	1	1
549	и простить	1	1
550	проникнуть в	1	1
551	отцу и	1	1
552	в самое	1	1
553	и потому	3	1
554	но как	1	1
555	не мешает	1	1
556	это же	1	1
557	со всеми	2	1
558	так что	4	1
559	что хотел	1	1
560	внимание в	1	1
561	уже в	2	1
562	в начале	5	1
563	во внутреннем	1	1
564	эта особенность	1	1
565	целого ряда	1	1
566	него и	1	1
567	по выражению	1	1
568	мышления и	9	1
569	будущего она	1	1
570	за ним	1	1
571	их как	1	1
572	не связанных	1	1
573	представить себе	3	1
574	ведь это	2	1
575	несомненно это	1	1
576	в прозе	1	1
577	объяснения в	1	1
578	не для	1	1
579	так как	14	1
580	для меня	1	1
581	то время	2	1
582	отношении к	1	1
583	других но	1	1
584	этом отношении	3	1
585	от того	1	1
586	это движение	1	1
587	были бы	3	1
588	нашем примере	1	1
589	этом пути	1	1
590	по своим	2	1
591	а именно	1	1
592	он позволяет	1	1
593	наконец в	2	1
594	перед ним	1	1
595	воспоминания о	1	1
596	только по	3	1
597	бы друг	1	1
598	не обращая	1	1
599	забыть и	1	1
600	которых мы	2	1
601	у меня	1	1
602	до конца	5	1
603	не означает	3	1
604	что несмотря	1	1
605	с которым	1	1
606	человека не	1	1
607	образом это	1	1
608	там где	1	1
609	более глубокое	1	1
610	с удивлением	1	1
611	в речи	5	1
612	нечто такое	2	1
613	примером только	1	1
614	ребенка в	1	1
615	в точности	1	1
616	все более	1	1
617	живущих в	1	1
618	пожалуй самым	1	1
619	и она	2	1
620	и определенности	1	1
621	оказывается не	1	1
622	не удается	1	1
623	сути дела	2	1
624	при переходе	3	1
625	чем в	4	1
626	в ранних	1	1
627	дважды в	1	1
628	по существу	1	1
629	исходя из	1	1
630	дело здесь	1	1
631	с этой	5	1
632	слова и	10	1
633	этом случае	14	1
634	в ранг	1	1
635	но это	3	1
636	и таким	1	1
637	к двум	2	1
638	это отнюдь	1	1
639	никогда еще	1	1
640	все не	1	1
641	к которому	1	1
642	слова но	3	1
643	самое главное	1	1
644	что делает	2	1
645	только тогда	1	1
646	в пределе	3	1
647	она уже	1	1
648	то не	1	1
649	как теперь	1	1
650	бы в	5	1
651	я хотел	1	1
652	внутренней социальности	1	1
653	природа этого	1	1
654	но зато	1	1
655	ключом к	2	1
656	по самой	1	1
657	она нуждается	1	1
658	сообщением о	1	1
659	же в	1	1
660	стакана чаю	1	1
661	мы стремились	2	1
662	за этим	1	1
663	от ее	2	1
664	лишь по	1	1
665	за именем	1	1
666	с ней	2	1
667	только как	1	1
668	другой стороны	1	1
669	совершенно не	2	1
670	жизни а	1	1
671	о делах	1	1
672	точно так	2	1
673	за столом	1	1
674	первом случае	3	1
675	из этого	2	1
676	только о	2	1
677	совпадают в	1	1
678	в действительности	2	1
679	это так	1	1
680	к этой	2	1
681	котором по	1	1
682	в своих	2	1
683	том числе	1	1
684	к этому	2	1
685	которая не	1	1
686	в таком	1	1
687	во власть	2	1
