N	2gram	Bakhtin_Pr_3	Narrotol
155	в сущности	11	2
156	зависимости от	1	2
157	меньшей степени	1	2
158	и самого	1	2
159	между собой	1	2
160	в чем	5	2
161	как если	1	2
162	друг на	2	2
163	отличие от	2	2
164	глава четвертая	1	2
165	один и	1	2
166	отнюдь не	2	2
167	в той	2	2
168	из уст	1	2
169	что касается	1	2
170	них как	1	2
171	та же	2	2
172	раз в	2	2
173	роль в	1	2
174	на то	1	2
175	героя из	3	2
176	не могла	1	2
177	героя к	2	2
178	так сказать	2	2
179	слово это	1	2
180	и вот	5	2
181	заключает в	1	2
182	одно и	1	2
183	человека в	1	2
184	говорил о	1	2
185	а его	1	2
186	входит в	2	2
187	это было	3	2
188	я в	4	2
189	все равно	4	2
190	этого не	3	2
191	на друга	2	2
192	он и	5	2
193	в москве	1	2
194	и того	2	2
195	в этих	1	2
196	рассказа о	1	2
197	в отличие	2	2
198	сих пор	1	2
199	говорит с	1	2
200	в повести	1	2
201	она не	1	2
202	ничего не	4	2
203	этих двух	1	2
204	как она	2	2
205	связи с	1	2
206	не слышит	2	2
207	ни о	1	2
208	глава третья	1	2
209	они и	1	2
210	оно не	1	2
211	как мы	7	2
212	с ее	3	2
213	свою очередь	1	2
214	здесь не	1	2
215	другой стороны	3	2
216	в произведении	1	2
217	в пределах	6	2
218	друг для	1	2
219	что может	1	2
220	особенно в	2	2
221	она была	1	2
222	с ним	8	2
223	точек зрения	2	2
224	со словами	1	2
225	никак не	1	2
226	до сих	1	2
227	один голос	1	2
228	с другой	4	2
229	в форме	2	2
230	и только	2	2
231	большей или	1	2
232	чем он	1	2
233	с ними	6	2
234	он уже	3	2
235	всяком случае	5	2
236	для друга	1	2
237	где они	1	2
238	себя в	1	2
239	только на	4	2
240	до конца	3	2
241	его и	3	2
242	xix столетия	1	2
243	в конце	5	2
244	не о	4	2
245	друг друга	2	2
246	мы можем	1	2
247	каждый из	2	2
248	в особенности	1	2
249	и даже	7	2
250	о своей	2	2
251	она в	2	2
252	или просто	1	2
253	было и	2	2
254	что не	7	2
255	слово но	1	2
256	героя и	9	2
257	если не	3	2
258	вместе с	4	2
259	к его	1	2
260	и столь	1	2
261	по своему	3	2
262	установкой на	3	2
263	вот я	3	2
264	да и	4	2
265	встречи с	1	2
266	слов в	3	2
267	быть и	2	2
268	человека который	1	2
269	и от	5	2
270	которая в	1	2
271	но зато	3	2
272	хотя бы	5	2
273	только что	3	2
274	в романе	1	2
275	между ними	1	2
276	сказать что	2	2
277	в свою	1	2
278	чем иным	1	2
279	во всяком	5	2
280	как все	1	1
281	если б	2	1
282	и т	8	1
283	одним из	1	1
284	чтобы не	1	1
285	жил в	1	1
286	не имел	1	1
287	на самом	11	1
288	немногочисленных случаях	1	1
289	это и	2	1
290	ему что	1	1
291	и до	1	1
292	за границей	2	1
293	по его	1	1
294	мы уже	6	1
295	из всех	1	1
296	например в	2	1
297	смысле можно	1	1
298	ни единого	2	1
299	он как	4	1
300	в каждый	1	1
301	слова о	4	1
302	событий и	1	1
303	но даже	1	1
304	мы и	2	1
305	не совсем	1	1
306	из которых	1	1
307	слово не	2	1
308	он был	1	1
309	бы то	4	1
310	делает вид	1	1
311	на своих	1	1
312	тем как	1	1
313	бы она	1	1
314	без которого	1	1
315	сказать и	1	1
316	и главное	1	1
317	его собственным	1	1
318	тот сам	1	1
319	или ближе	1	1
320	не то	2	1
321	не входит	2	1
322	тех же	1	1
323	его сознания	1	1
324	не все	1	1
325	ответ на	1	1
326	его душе	1	1
327	отношение к	6	1
328	тут же	1	1
329	с этим	2	1
330	и лишь	2	1
331	похоже было	1	1
332	за голову	1	1
333	может обойтись	1	1
334	еще и	1	1
335	обращения к	1	1
336	не два	1	1
337	в полном	1	1
338	когда он	2	1
339	и наконец	5	1
340	а непосредственно	1	1
341	и к	12	1
342	он на	1	1
343	что слово	1	1
344	за собой	3	1
345	еще на	1	1
346	в которой	2	1
347	что это	5	1
348	ни один	1	1
349	об этих	1	1
350	за это	1	1
351	бы не	2	1
352	то я	1	1
353	чужих слов	1	1
354	во многих	1	1
355	тоже не	1	1
356	он думает	1	1
357	приводит к	1	1
358	и тот	1	1
359	особое место	1	1
360	что даже	2	1
361	чем его	1	1
362	разным голосам	2	1
363	но ведь	1	1
364	как он	3	1
365	но на	4	1
366	без вас	1	1
367	человек не	1	1
368	чужое слово	2	1
369	именно этим	1	1
370	главным образом	1	1
371	т д	2	1
372	к герою	7	1
373	одному из	1	1
374	оно в	1	1
375	чтобы они	1	1
376	как с	1	1
377	не как	3	1
378	в корне	1	1
379	в зеркало	1	1
380	он прямо	1	1
381	друг с	2	1
382	какой бы	1	1
383	и по	1	1
384	так например	1	1
385	в нее	1	1
386	именно это	1	1
387	таким образом	5	1
388	но все	5	1
389	значительной степени	1	1
390	то ни	4	1
391	во внешнем	1	1
392	значение в	1	1
393	голос но	1	1
394	той же	2	1
395	них не	1	1
396	его в	4	1
397	с другими	4	1
398	он есть	2	1
399	лишь на	2	1
400	голосов как	1	1
401	рассказчика и	1	1
402	в большей	1	1
403	в итоге	1	1
404	улавливает в	1	1
405	но уже	1	1
406	не люблю	1	1
407	а художественное	1	1
408	период его	1	1
409	далеко не	3	1
410	все было	1	1
411	в ее	3	1
412	с тем	5	1
413	и само	1	1
414	мы видели	3	1
415	встать и	1	1
416	и было	1	1
417	в один	1	1
418	нисколько не	2	1
419	диалог в	2	1
420	его нельзя	2	1
421	во время	2	1
422	себе с	1	1
423	думает и	1	1
424	в котором	3	1
425	с точки	4	1
426	в их	1	1
427	сюжетное событие	1	1
428	оказывается что	1	1
429	в которых	2	1
430	нельзя понять	1	1
431	что еще	1	1
432	что я	15	1
433	первого абзаца	1	1
434	должны были	1	1
435	теми же	1	1
436	по крайней	3	1
437	он соотносит	1	1
438	ни было	4	1
439	что этот	1	1
440	для нее	1	1
441	реплики и	2	1
442	любовь к	1	1
443	даже в	5	1
444	нас к	1	1
445	тому что	2	1
446	я вас	6	1
447	вернемся к	1	1
448	раз и	3	1
449	любви и	1	1
450	так как	4	1
451	дрожащим голосом	1	1
452	в повествовательном	1	1
453	как можно	3	1
454	для каждого	1	1
455	освободиться от	1	1
456	не говоря	1	1
457	своего героя	2	1
458	из их	1	1
459	для всех	1	1
460	слова как	2	1
461	сам герой	1	1
462	обратим внимание	1	1
463	это сделать	1	1
464	по своей	1	1
465	за исключением	1	1
466	во всем	3	1
467	как не	1	1
468	с читателем	1	1
469	мы бы	1	1
470	только с	3	1
471	и делает	2	1
472	с другом	2	1
473	произведениях но	1	1
474	и со	2	1
475	еще одна	1	1
476	отличается от	2	1
477	об одном	1	1
478	для такого	1	1
479	для его	2	1
480	ли в	1	1
481	пор еще	1	1
482	для героя	1	1
483	было для	1	1
484	должен быть	1	1
485	теперь на	3	1
486	в виду	3	1
487	говорит и	1	1
488	во внутренний	5	1
489	миром и	1	1
490	для всего	1	1
491	говорили что	3	1
492	всей своей	2	1
493	условии что	1	1
494	из рассказа	1	1
495	верит в	1	1
496	и совершенно	1	1
497	и сам	5	1
498	что каждый	1	1
499	в другом	8	1
500	в соборе	1	1
501	на нее	2	1
502	не с	2	1
503	ясно что	1	1
504	это вовсе	1	1
505	себя что	1	1
506	каждого из	1	1
507	в последующих	1	1
508	мог бы	2	1
509	речь как	1	1
510	с собой	1	1
511	но у	1	1
512	является в	1	1
513	поэтому в	1	1
514	из одного	1	1
515	и вообще	2	1
516	взаимодействие и	1	1
517	тебе не	2	1
518	тайно от	1	1
519	я теперь	5	1
520	приближается к	1	1
521	косвенной речи	1	1
522	понимаешь ли	1	1
523	голос в	2	1
524	голоса в	2	1
525	в глаза	3	1
526	появляется в	2	1
527	и чутка	1	1
528	акцентов в	1	1
529	самому себе	1	1
530	ни слова	1	1
531	в значительной	1	1
532	к слову	2	1
533	во всех	2	1
534	нем не	1	1
535	чужой воли	1	1
536	нуждается в	3	1
537	на одном	2	1
538	что и	5	1
539	крайней мере	3	1
540	боли в	1	1
541	бывает и	1	1
542	все время	5	1
543	из средств	1	1
544	человека как	4	1
545	к ней	2	1
546	в него	3	1
547	и мы	1	1
548	в формах	1	1
549	сразу же	1	1
550	причастен к	1	1
551	тот же	2	1
552	одной из	1	1
553	одного сознания	1	1
554	мы увидим	2	1
555	правда и	1	1
556	впрочем и	1	1
557	по мнению	1	1
558	иной степени	1	1
559	протяжении рассказа	1	1
560	между этими	1	1
561	бы ни	1	1
562	не происходит	1	1
563	на мир	1	1
564	с одной	1	1
565	и мысли	2	1
566	со всеми	2	1
567	с которыми	2	1
568	к одному	3	1
569	того же	2	1
570	на всем	1	1
571	и у	5	1
572	уже в	3	1
573	вы уже	1	1
574	ни одного	5	1
575	героя с	1	1
576	словами он	1	1
577	другими людьми	1	1
578	в душе	2	1
579	участие в	1	1
580	этот раз	1	1
581	только одно	1	1
582	внутренней жизни	2	1
583	а то	1	1
584	далек от	1	1
585	для другого	2	1
586	уклоняется от	1	1
587	не случайно	1	1
588	случае не	1	1
589	не понимал	1	1
590	человек как	1	1
591	них мы	1	1
592	и показывает	1	1
593	тем что	4	1
594	не просто	1	1
595	протяжении всего	4	1
596	момент в	1	1
597	после него	1	1
598	никого не	1	1
599	не оказывается	1	1
600	который не	1	1
601	и ему	2	1
602	о внутреннем	1	1
603	и нельзя	1	1
604	которых мы	2	1
605	и создает	2	1
606	им из	2	1
607	для этого	3	1
608	или меньшей	1	1
609	наконец в	3	1
610	а с	3	1
611	мы еще	1	1
612	его голос	3	1
613	говорит о	2	1
614	он только	3	1
615	на этот	1	1
616	стремится к	6	1
617	выше и	1	1
618	не верит	1	1
619	их друг	2	1
620	одну из	1	1
621	а так	2	1
622	между голосами	2	1
623	когда она	2	1
624	впрочем если	1	1
625	там где	7	1
626	со своими	1	1
627	произведение в	1	1
628	которой он	2	1
629	и слово	8	1
630	именно поэтому	1	1
631	на фоне	1	1
632	в творчестве	3	1
633	о себе	18	1
634	глядят на	1	1
635	так же	8	1
636	подошла к	1	1
637	его внутренней	4	1
638	и потому	2	1
639	в строгом	1	1
640	спросил он	2	1
641	надо было	2	1
642	со словом	3	1
643	в человеке	2	1
644	себя за	2	1
645	его слово	4	1
646	она есть	1	1
647	в ответ	1	1
648	почувствовал что	1	1
649	это его	1	1
650	образ и	1	1
651	как феномена	1	1
652	как средство	1	1
653	плачут и	1	1
654	рассказ в	2	1
655	материал для	1	1
656	слова и	10	1
657	чужой голос	3	1
658	художественное произведение	1	1
659	установки и	1	1
660	но это	4	1
661	все это	16	1
662	он обращается	2	1
663	слышит и	1	1
664	пока еще	2	1
665	сам же	1	1
666	отношениях к	1	1
667	одного и	1	1
668	которых он	2	1
669	случаях когда	1	1
670	каким бы	1	1
671	не он	1	1
672	из гостиной	1	1
673	некоторого времени	1	1
674	обращенный к	2	1
675	сознания и	3	1
676	который сразу	1	1
677	человек и	2	1
678	как для	2	1
679	еще более	2	1
680	у которого	1	1
681	будто бы	2	1
682	все они	1	1
683	вот этот	2	1
684	теперь же	2	1
685	отношении к	7	1
686	похожи на	1	1
687	его произведениях	1	1
688	друга но	1	1
689	хотя как	1	1
690	в аналогичной	1	1
691	слова с	3	1
692	не знает	6	1
693	а со	1	1
694	него нет	2	1
695	как за	1	1
696	себе но	1	1
697	не верят	1	1
698	сущности в	1	1
699	конца не	1	1
700	вся эта	1	1
