N	2gram	Medvedev_F_3	Problemy
105	там где	7	4
106	вот как	2	4
107	в своем	2	4
108	в произведении	3	4
109	т д	6	4
110	если же	5	4
111	человека в	2	4
112	же не	1	4
113	может стать	3	4
114	видеть и	1	4
115	в них	3	4
116	между собою	1	4
117	должно быть	1	4
118	в своей	6	4
119	установка на	4	4
120	в отличие	2	4
121	но он	1	4
122	их в	3	4
123	том же	1	4
124	слово как	3	4
125	как его	9	4
126	в самой	2	4
127	с другом	1	4
128	в направлении	5	4
129	к тому	4	4
130	и это	2	4
131	в словах	1	4
132	из одного	2	4
133	по мере	1	4
134	только в	8	4
135	же и	4	4
136	ни одного	1	4
137	так как	9	4
138	как раз	8	4
139	с другой	6	4
140	до конца	4	4
141	более того	6	4
142	не на	3	4
143	не могут	10	4
144	друг с	1	4
145	другого человека	1	4
146	и нет	1	4
147	но это	2	4
148	в результате	5	4
149	между ними	15	4
150	совершенно не	7	4
151	что в	8	4
152	в конкретном	4	3
153	должна быть	3	3
154	обойтись без	2	3
155	мы уже	3	3
156	той же	3	3
157	в единстве	5	3
158	не была	1	3
159	и со	2	3
160	в виду	3	3
161	он был	4	3
162	его художественного	1	3
163	что так	1	3
164	за пределы	2	3
165	в одной	5	3
166	стороны и	2	3
167	в художественном	5	3
168	кроме того	1	3
169	еще один	1	3
170	только на	4	3
171	прямой и	1	3
172	это не	3	3
173	в жизни	11	3
174	кажется что	2	3
175	переходим к	1	3
176	такой же	2	3
177	и их	5	3
178	в их	1	3
179	не должна	1	3
180	даже в	2	3
181	в отношении	2	3
182	она не	4	3
183	на него	1	3
184	ничего не	2	3
185	слова как	2	3
186	могут быть	4	3
187	той или	1	3
188	не менее	7	3
189	но при	2	3
190	и этим	1	3
191	в себя	1	3
192	можно было	1	3
193	так и	21	3
194	со всею	2	3
195	даны в	1	3
196	если бы	12	3
197	и даже	2	3
198	с ним	1	3
199	говорят что	1	3
200	и здесь	1	3
201	между тем	7	3
202	что и	2	3
203	и только	2	3
204	наконец в	1	3
205	здесь в	1	3
206	и следовательно	3	3
207	в формах	2	3
208	образом как	1	3
209	его в	7	3
210	тот же	1	3
211	том или	1	3
212	и ее	6	3
213	себя в	1	3
214	есть в	1	3
215	уже не	3	3
216	тем что	5	3
217	к самому	2	3
218	или иной	2	3
219	он и	3	3
220	рассказа в	1	3
221	по существу	1	3
222	но для	2	3
223	все же	6	3
224	и для	6	3
225	сознания и	2	3
226	в эту	2	3
227	в романе	4	3
228	не знает	1	3
229	другой стороны	5	3
230	в такие	1	3
231	того же	3	3
232	в последнем	2	3
233	героя в	3	3
234	же нам	1	2
235	я и	1	2
236	ту же	2	2
237	отношения к	2	2
238	для построения	1	2
239	чтобы не	2	2
240	человека и	2	2
241	тем же	7	2
242	и о	1	2
243	двух сознаний	1	2
244	бы ни	4	2
245	мы и	3	2
246	то это	1	2
247	в каждой	1	2
248	и сами	2	2
249	установку на	1	2
250	этих случаях	1	2
251	но конечно	1	2
252	он говорит	1	2
253	друг на	1	2
254	в сторону	2	2
255	герой не	1	2
256	нужно быть	1	2
257	друга и	1	2
258	художественного замысла	2	2
259	не входят	1	2
260	как в	4	2
261	с этим	1	2
262	плоскости одного	1	2
263	и как	4	2
264	в точке	1	2
265	в первом	1	2
266	та же	1	2
267	бы и	3	2
268	что это	3	2
269	в целом	4	2
270	европейского романа	1	2
271	бы не	2	2
272	из этих	2	2
273	с их	1	2
274	им в	1	2
275	как он	2	2
276	внутренней речи	2	2
277	одно и	1	2
278	но все	1	2
279	об этом	1	2
280	из них	2	2
281	знает что	1	2
282	входит в	8	2
283	на почве	2	2
284	известно что	1	2
285	ни в	8	2
286	он является	2	2
287	на друга	1	2
288	для чего	2	2
289	художественного творчества	2	2
290	автора и	1	2
291	для своих	1	2
292	том что	4	2
293	и при	1	2
294	в такой	2	2
295	себе а	1	2
296	что говорит	1	2
297	в которых	3	2
298	значение для	1	2
299	но эта	2	2
300	что этот	2	2
301	и то	1	2
302	и очень	2	2
303	раз и	3	2
304	дело в	2	2
305	того как	1	2
306	одна из	2	2
307	одной плоскости	3	2
308	на себе	1	2
309	в процессе	15	2
310	данной социальной	6	2
311	слову и	1	2
312	пути и	1	2
313	правда это	1	2
314	тем не	2	2
315	и является	4	2
316	и эта	3	2
317	бульварного романа	1	2
318	у нас	3	2
319	лежит в	1	2
320	отличается от	2	2
321	и самое	1	2
322	в конце	3	2
323	всего этого	1	2
324	настоящее время	1	2
325	в плоскости	5	2
326	в которые	1	2
327	для этого	2	2
328	произведения как	6	2
329	не был	1	2
330	которого оно	1	2
331	от них	1	2
332	переходит в	2	2
333	точке пересечения	1	2
334	от одного	2	2
335	в форме	1	2
336	и всякое	2	2
337	тело и	1	2
338	того что	3	2
339	этом смысле	2	2
340	быть и	1	2
341	но так	2	2
342	одного сознания	1	2
343	и так	1	2
344	ему для	1	2
345	конечно не	4	2
346	не входит	1	2
347	уже в	4	2
348	если мы	7	2
349	то и	1	2
350	в поэзии	3	2
351	а то	1	2
352	его и	3	2
353	ведь это	1	2
354	и та	1	2
355	мы можем	4	2
356	дело и	1	2
357	оно является	1	2
358	с другим	1	2
359	и др	2	2
360	и пр	15	2
361	превращается в	2	2
362	материал в	4	2
363	в руках	1	2
364	в творчестве	1	2
365	так же	9	2
366	слов в	1	2
367	для понимания	1	2
368	этого слова	2	2
369	высказывания и	5	2
370	является как	1	2
371	рассказа и	1	2
372	между собой	4	2
373	его творчества	1	2
374	в настоящее	1	2
375	для нас	3	2
376	лишь как	3	2
377	еще более	1	2
378	конце концов	2	2
379	хотя бы	6	2
380	реагирует на	1	2
381	ни было	5	2
382	очень хорошо	1	2
383	отношении к	1	2
384	не есть	4	2
385	сказать что	3	2
386	была бы	2	2
387	ведь он	1	2
388	авантюрного романа	1	2
389	но этот	1	2
390	ее в	3	2
391	как слово	1	2
392	в своих	6	2
393	он пишет	1	2
394	конкретного высказывания	3	2
395	каждое слово	1	2
396	значение в	1	2
397	в таком	2	2
398	во всяком	6	2
399	смысле слова	2	1
400	убедимся в	2	1
401	в движение	1	1
402	таком случае	1	1
403	художественного произведения	7	1
404	функции в	3	1
405	и через	1	1
406	его моментов	1	1
407	рассматривать в	1	1
408	на самом	14	1
409	он может	2	1
410	акакия акакиевича	2	1
411	правом может	1	1
412	это и	2	1
413	органическое единство	2	1
414	и сюжет	2	1
415	его внутреннюю	1	1
416	между двумя	1	1
417	в чисто	2	1
418	как необходимый	1	1
419	все те	1	1
420	собственном смысле	1	1
421	видеть в	1	1
422	определяется в	1	1
423	одним из	3	1
424	есть не	1	1
425	с тургеневым	1	1
426	бы уже	1	1
427	или наоборот	1	1
428	же как	3	1
429	всех его	1	1
430	дан в	1	1
431	из своих	2	1
432	этом не	1	1
433	ни единого	1	1
434	пределах данного	1	1
435	и тем	3	1
436	на тему	2	1
437	ему в	1	1
438	социальной группы	2	1
439	первого и	1	1
440	литературы и	3	1
441	как сюжет	1	1
442	целое и	3	1
443	без труда	2	1
444	это возможно	1	1
445	бы еще	1	1
446	разобранных нами	1	1
447	это действительно	1	1
448	бы то	4	1
449	служит для	1	1
450	возможности и	1	1
451	тем как	1	1
452	стилистических приемов	1	1
453	установкой на	2	1
454	то мы	3	1
455	а следовательно	1	1
456	с одной	1	1
457	то он	3	1
458	в общем	2	1
459	и необходимы	1	1
460	менее всего	4	1
461	на речь	1	1
462	ведь мы	2	1
463	нет и	3	1
464	и речи	2	1
465	контексте в	1	1
466	учение о	2	1
467	они действительно	1	1
468	каково бы	1	1
469	конечно совершенно	1	1
470	к сожалению	1	1
471	в собственном	1	1
472	плоскости с	1	1
473	дело идет	3	1
474	и сказ	1	1
475	на социальную	1	1
476	где может	1	1
477	что как	1	1
478	пределах одной	2	1
479	и положений	1	1
480	в слово	1	1
481	в одних	1	1
482	взаимоотношение между	1	1
483	и понимания	6	1
484	характер носит	1	1
485	было только	1	1
486	социальной группе	3	1
487	и художественного	1	1
488	стиля и	1	1
489	увидим что	2	1
490	глава вторая	1	1
491	роман а	1	1
492	должно ощущаться	1	1
493	так или	1	1
494	в нашем	1	1
495	у каждого	1	1
496	определяет все	1	1
497	тоже не	1	1
498	следующей главе	2	1
499	в этой	2	1
500	эпохи и	1	1
501	иначе и	1	1
502	не вещь	1	1
503	не могла	1	1
504	а вовсе	4	1
505	зрения его	3	1
506	все они	1	1
507	и если	1	1
508	отчетливую границу	1	1
509	вообще не	2	1
510	что она	2	1
511	развиваться в	1	1
512	неизбежно должны	1	1
513	сказать в	1	1
514	поэтическое высказывание	1	1
515	оно было	1	1
516	ощущаться как	1	1
517	социальных оценок	5	1
518	на таком	1	1
519	не к	1	1
520	в корне	4	1
521	ни были	1	1
522	своего пути	1	1
523	и единство	1	1
524	сказа т	1	1
525	что ни	2	1
526	и по	1	1
527	на этом	2	1
528	однако в	2	1
529	поэтому слово	1	1
530	значительной степени	1	1
531	не следует	3	1
532	то ни	4	1
533	в мире	1	1
534	своей стороны	1	1
535	с другими	1	1
536	друг другу	2	1
537	моментом которого	1	1
538	его слов	1	1
539	понять его	1	1
540	и иных	1	1
541	в существенном	1	1
542	форму и	1	1
543	должен был	1	1
544	приходит в	1	1
545	в ином	1	1
546	может стремиться	1	1
547	и романа	1	1
548	каждом элементе	1	1
549	из нее	2	1
550	нет в	1	1
551	это положение	1	1
552	в плоскость	3	1
553	в ее	4	1
554	его момент	1	1
555	место и	1	1
556	о чем	1	1
557	очень важное	1	1
558	значит не	1	1
559	чем в	1	1
560	такою же	1	1
561	сюжета мы	1	1
562	и тогда	2	1
563	этот материал	1	1
564	построения романа	2	1
565	или точнее	2	1
566	в эпохи	1	1
567	это ощущение	1	1
568	именно и	1	1
569	мы конечно	1	1
570	это только	2	1
571	она в	1	1
572	объективации и	1	1
573	мы говорили	1	1
574	дальнейшее развитие	1	1
575	от его	3	1
576	для всякого	1	1
577	важно не	2	1
578	может развиваться	1	1
579	остается вне	1	1
580	в другие	1	1
581	теми же	1	1
582	при условии	1	1
583	и эти	1	1
584	бы о	1	1
585	слова к	1	1
586	степени определяется	1	1
587	людей между	2	1
588	органическая связь	2	1
589	это явления	1	1
590	в степени	1	1
591	можем сказать	1	1
592	его внутреннего	1	1
593	высказывания в	1	1
594	а от	1	1
595	непосредственно ни	1	1
596	дня и	1	1
597	в идеологическом	5	1
598	виду что	2	1
599	поэтического высказывания	1	1
600	меня не	1	1
601	освободиться от	1	1
602	друг друга	5	1
603	тогда когда	4	1
604	социальную и	1	1
605	в основе	3	1
606	так именно	1	1
607	материала в	5	1
608	ними и	2	1
609	данную эпоху	1	1
610	иметь в	1	1
611	он указывает	1	1
612	того чтобы	5	1
613	не могло	2	1
614	для всего	1	1
615	только не	2	1
616	и завершения	1	1
617	следовательно и	4	1
618	и каково	1	1
619	только его	1	1
620	находятся в	2	1
621	и лишь	2	1
622	заложенные в	2	1
623	закону но	1	1
624	явление в	1	1
625	развивается в	1	1
626	оно строится	1	1
627	нам важно	2	1
628	связи с	5	1
629	в сознании	1	1
630	сюжет в	1	1
631	совершенно необходимо	1	1
632	ему не	1	1
633	приведенный нами	1	1
634	настоящего времени	1	1
635	не от	2	1
636	высказывания поэтому	1	1
637	стиль и	1	1
638	эта плоскость	2	1
639	п в	2	1
640	все то	1	1
641	зрения своей	1	1
642	же самое	3	1
643	числе и	1	1
644	мере того	1	1
645	нашего рассмотрения	1	1
646	одного слова	1	1
647	не поняв	1	1
648	его с	1	1
649	когда они	1	1
650	поэтического языка	1	1
651	особый тип	1	1
652	он ищет	1	1
653	из их	1	1
654	теперь на	2	1
655	где нет	2	1
656	как таковым	1	1
657	не делает	1	1
658	но только	1	1
659	но по	1	1
660	с ее	2	1
661	как не	2	1
662	теперь что	1	1
663	завершающих функций	1	1
664	она только	1	1
665	так в	2	1
666	идет речь	1	1
667	важное место	1	1
668	в рамки	2	1
669	если они	2	1
670	с первым	1	1
671	гоголевской шинели	1	1
672	те же	3	1
673	одного поколения	1	1
674	не с	1	1
675	определенное реальное	1	1
676	могут вступать	2	1
677	мы приведем	1	1
678	отсюда и	1	1
679	произведения не	1	1
680	еще в	3	1
681	жизнь и	3	1
682	является в	2	1
683	поэтому в	2	1
684	жанра в	2	1
685	совершенно невозможно	1	1
686	и вообще	1	1
687	в построении	1	1
688	же он	2	1
689	все дело	1	1
690	в смысле	4	1
691	часто и	1	1
692	высказывание в	3	1
693	имеет еще	1	1
694	зрения на	1	1
695	определенным образом	1	1
696	за пределами	1	1
697	но мы	1	1
698	сцен и	1	1
699	социального общения	9	1
700	можно сказать	3	1
701	в значительной	1	1
702	не выходит	1	1
703	нас в	1	1
704	от него	2	1
705	разобранной нами	1	1
706	его смысла	4	1
707	некрасова и	4	1
708	лишь путем	1	1
709	и во	2	1
710	оценка не	1	1
711	в языке	2	1
712	не найдем	1	1
713	говорит он	5	1
714	сюда же	1	1
715	наглядный и	1	1
716	романа в	3	1
717	могут лежать	1	1
718	из одних	1	1
719	формы его	3	1
720	каких бы	1	1
721	человека как	2	1
722	может иметь	2	1
723	все существенные	2	1
724	и существенно	1	1
725	могло в	1	1
726	он умеет	1	1
727	условия для	1	1
728	поэтому все	1	1
729	и самые	1	1
730	и мир	2	1
731	говорит в	2	1
732	она может	1	1
733	в каких	2	1
734	единство не	2	1
735	в каждую	2	1
736	нами случай	1	1
737	степени его	1	1
738	является подлинным	1	1
739	один из	1	1
740	для романтизма	1	1
741	мы видим	1	1
742	одной из	2	1
743	иначе обстоит	3	1
744	отношения слова	1	1
745	явления в	1	1
746	в какой	3	1
747	не видеть	1	1
748	то в	2	1
749	и действительно	2	1
750	еще и	1	1
751	самом слове	1	1
752	акакий акакиевич	1	1
753	это очень	1	1
754	художественного слова	1	1
755	сырой материал	1	1
756	всяком случае	6	1
757	борьба двух	1	1
758	именно на	2	1
759	в эти	1	1
760	в качестве	1	1
761	без этого	1	1
762	материал как	2	1
763	человека с	1	1
764	вот что	1	1
765	вопроса о	1	1
766	как человека	1	1
767	возникает вопрос	1	1
768	в пародийной	1	1
769	к слову	1	1
770	процессе его	2	1
771	здесь же	1	1
772	или даже	1	1
773	в данной	2	1
774	и обратно	1	1
775	глава первая	1	1
776	за ним	1	1
777	в конкретное	1	1
778	единство романа	2	1
779	нами понимание	1	1
780	ни с	2	1
781	мы знаем	4	1
782	в идеальном	1	1
783	самого слова	1	1
784	как их	2	1
785	сами по	2	1
786	не о	3	1
787	двумя разными	1	1
788	жить как	1	1
789	каждую эпоху	1	1
790	но уже	2	1
791	которые могут	1	1
792	это тело	1	1
793	не доказывает	1	1
794	людей не	1	1
795	почему не	1	1
796	и делает	1	1
797	или ином	1	1
798	в других	1	1
799	о которых	1	1
800	лишь для	5	1
801	типа т	1	1
802	не было	1	1
803	социальной ситуации	1	1
804	из двух	1	1
805	одной стороны	1	1
806	и из	2	1
807	следовательно его	1	1
808	словесной периферии	1	1
809	или иначе	1	1
810	и тех	2	1
811	том как	2	1
812	человека а	1	1
813	к которому	2	1
814	и самая	1	1
815	ориентируется на	1	1
816	только один	2	1
817	и между	5	1
818	внешнее и	1	1
819	один и	1	1
820	на ней	1	1
821	что для	1	1
822	говорит о	1	1
823	вопрос почему	1	1
824	связано с	2	1
825	смысла и	4	1
826	от этого	2	1
827	слове в	1	1
828	жизнь в	1	1
829	и внутренне	1	1
830	как ни	1	1
831	все время	6	1
832	а ведь	1	1
833	самый факт	2	1
834	одну из	2	1
835	мы остановимся	1	1
836	в пределы	1	1
837	и стать	1	1
838	нужно иметь	1	1
839	социального коллектива	1	1
840	его именно	1	1
841	время оно	1	1
842	совершенно очевидно	1	1
843	здесь имеет	1	1
844	произошло явление	1	1
845	лишь тогда	2	1
846	в связи	4	1
847	идею и	1	1
848	совершенно иное	1	1
849	забывает своего	1	1
850	с помощью	8	1
851	все более	1	1
852	бы оно	1	1
853	материал и	2	1
854	нами как	1	1
855	слово становится	1	1
856	очень существенны	1	1
857	на какой-то	1	1
858	вместе с	6	1
859	и потому	5	1
860	как это	4	1
861	объясняет лишь	1	1
862	и понимать	1	1
863	к своему	1	1
864	и глубоко	1	1
865	где же	1	1
866	до настоящего	1	1
867	смысле этого	2	1
868	но сущность	1	1
869	же их	1	1
870	в положении	1	1
871	его собственные	1	1
872	и всей	1	1
873	высказываний и	1	1
874	слово приходит	1	1
875	форма в	2	1
876	что служит	1	1
877	в это	1	1
878	на другое	1	1
879	в различные	1	1
880	но почему	1	1
881	лишь то	1	1
882	является для	3	1
883	в основном	2	1
884	новые стороны	2	1
885	конкретное высказывание	4	1
886	в начале	1	1
887	с поэтическим	2	1
888	нисколько не	2	1
889	при всем	1	1
890	но с	1	1
891	высказывания а	1	1
892	но наиболее	1	1
893	этот образ	1	1
894	в следующей	2	1
895	возможный ответ	1	1
896	мы совершенно	1	1
897	известной степени	2	1
898	совершается в	3	1
899	этот процесс	3	1
900	и от	11	1
901	образом между	1	1
902	в точном	2	1
903	в пределе	2	1
904	остается тем	1	1
905	слова у	1	1
906	о котором	1	1
907	было прямым	1	1
908	может войти	4	1
909	а к	2	1
910	в двух	1	1
911	в другое	1	1
912	с установкой	2	1
913	развертывается в	1	1
914	из существеннейших	1	1
915	романе как	1	1
916	не забывает	1	1
917	же в	1	1
918	есть уже	1	1
919	обстоит дело	4	1
920	произведении нет	2	1
921	же принцип	1	1
922	видения и	4	1
923	е в	1	1
924	прямым и	1	1
925	границу между	1	1
926	социально и	1	1
927	как ряд	1	1
928	за исключением	1	1
929	и исповедь	1	1
930	сюжет здесь	1	1
931	ведь именно	1	1
932	данного поэтического	1	1
933	в кругу	1	1
934	из этого	4	1
935	но оно	2	1
936	исключением этого	1	1
937	и другой	1	1
938	от души	2	1
939	время не	1	1
940	общения оно	1	1
941	сознания а	1	1
942	можно назвать	1	1
943	сущности в	1	1
944	жизни и	4	1
945	вполне понятно	1	1
946	в данную	2	1
947	этой точки	1	1
948	это в	1	1
949	к этому	2	1
950	том числе	1	1
951	творчество как	1	1
952	они не	4	1
953	как следствие	1	1
