N	4gram	Potebnia_M_3	Psycholo
73	мнимую вечность искусства настает	1	1
74	не за наше личное	1	1
75	какое думалось ему при	1	1
76	почему несмотря на мнимую	1	1
77	и с личной точки	1	1
78	развести глоток молока который	1	1
79	такое толкование будет ложно	1	1
80	как в слове представление	1	1
81	настает пора когда с	1	1
82	один и тот же	1	1
83	ясно что и в	1	1
84	вырывается из груди невозвратными	1	1
85	а ради того который	1	1
86	одно и то же	5	1
87	по целым столетиям не	1	1
88	известной гибкости образа в	1	1
89	и в произведении искусства	2	1
90	наше личное состояние возбужденное	1	1
91	в известной гибкости образа	1	1
92	только в том случае	1	1
93	был у него в	1	1
94	вечность искусства настает пора	1	1
95	в этом рассказе может	1	1
96	темных людей и веков	1	1
97	неумолимое стихийно-разрушительное действие потока	1	1
98	представляющая правосудие содержание окажется	1	1
99	каже свитай боже друге	1	1
100	может вызвать мысль об	1	1
101	сохранять свое художественное значение	1	1
102	политической нравственной научной идеи	1	1
103	было набрать воды из	1	1
104	молоко и как он	1	1
105	само по себе а	1	1
106	возбуждать самое разнообразное содержание	1	1
107	рассказе как бедняк хотел	1	1
108	произведении искусства образ относится	1	1
109	по самой своей природе	1	1
110	слов иначе направляет мысль	1	1
111	веков могут сохранять свое	1	1
112	в слове представление к	1	1
113	что само по себе	1	1
114	отношении разных слоев народа	1	1
115	нравственной научной идеи и	1	1
116	за объективное значение загадки	1	1
117	и как он сказал	1	1
118	а мене зацрни то	1	1
119	могут сохранять свое художественное	1	1
120	понимание но очевидно что	1	1
121	прибавим к этому что	1	1
122	скромная загадка одно каже	1	1
123	на мнимую вечность искусства	1	1
124	обыкновенное выражение именно идея	1	1
125	глоток молока который был	1	1
126	гибкости образа в силе	1	1
127	это мраморная статуя внешняя	1	1
128	подобные рассказы живут по	1	1
129	как бедняк хотел было	1	1
130	загадка одно каже свитай	1	1
131	целым столетиям не ради	1	1
132	не в том что	3	1
133	в произведении искусства и	1	1
134	саво саво себе не	1	1
135	представление к чувственному образу	1	1
136	и сволок может вызвать	1	1
137	сволок может вызвать мысль	1	1
138	формы возбуждать самое разнообразное	1	1
139	не ради своего буквального	1	1
140	но вместе с тем	1	1
141	или что то же	1	1
142	рассказы живут по целым	1	1
143	из сосуда его молоко	1	1
144	а в известной гибкости	1	1
145	невозвратными и с личной	1	1
146	понятию вместо содержание художественного	1	1
147	в силе внутренней формы	1	1
148	несмотря на мнимую вечность	1	1
149	статуя внешняя форма женщины	1	1
150	его молоко и как	1	1
151	следа унесла из сосуда	1	1
152	образу или понятию вместо	1	1
153	и веков могут сохранять	1	1
154	чашке как волна без	1	1
155	почему создания темных людей	1	1
156	чувственному образу или понятию	1	1
157	лиц вопль который вырывается	1	1
158	вложен этим объясняется почему	1	1
159	смысла а ради того	1	1
160	когда с увеличением затруднений	1	1
161	этих слов иначе направляет	1	1
162	форма женщины с мечом	1	1
163	выдадим его за объективное	1	1
164	двери и сволок может	1	1
165	разнообразное содержание скромная загадка	1	1
166	ложно только в том	1	1
167	в произведении искусства образ	1	1
168	что в произведении искусства	1	1
169	живут по целым столетиям	1	1
170	в тесном смысле этого	1	1
171	почудиться неумолимое стихийно-разрушительное действие	1	1
172	будет найти их если	1	1
173	что подобные рассказы живут	1	1
174	вызвать мысль об отношении	1	1
175	образом это мраморная статуя	1	1
176	когда мы выдадим его	1	1
177	будем рассуждать таким образом	1	1
178	его за объективное значение	1	1
179	содержанию как в слове	1	1
180	найти их если будем	1	1
181	который был у него	1	1
182	содержание окажется что в	1	1
183	сосуда его молоко и	1	1
184	будет ложно только в	1	1
185	он сказал саво саво	1	1
186	к содержанию как в	1	1
187	сказал саво саво себе	1	1
188	заслуга художника не в	1	1
189	не заключает в себе	2	1
190	их если будем рассуждать	1	1
191	как волна без следа	1	1
192	буквального смысла а ради	1	1
193	и весами внутренняя форма	1	1
194	правосудие содержание окажется что	1	1
195	мраморная статуя внешняя форма	1	1
196	художественное значение во времена	1	1
197	значение загадки а не	1	1
198	стихийно-разрушительное действие потока мировых	1	1
199	можем употребить более обыкновенное	1	1
200	более обыкновенное выражение именно	1	1
201	пора когда с увеличением	1	1
202	этом рассказе может кому-нибудь	1	1
203	что даже тогда когда	1	1
204	случае когда мы выдадим	1	1
205	с увеличением затруднений при	1	1
206	одно каже свитай боже	1	1
207	бедняк хотел было набрать	1	1
208	все одно окно двери	1	1
209	как он сказал саво	1	1
210	значение во времена высокого	1	1
211	тесном смысле этого слова	1	1
212	употребить более обыкновенное выражение	1	1
213	самое разнообразное содержание скромная	1	1
214	в том случае когда	1	1
215	с мечом и весами	1	1
216	по себе а только	1	1
217	волна без следа унесла	1	1
218	к чувственному образу или	1	1
219	у него в чашке	1	1
220	мысль об отношении разных	1	1
221	действие потока мировых событий	1	1
222	столетиям не ради своего	1	1
223	объясняется почему создания темных	1	1
224	в незамысловатом рассказе как	1	1
225	относится к содержанию как	1	1
226	увеличением затруднений при понимании	1	1
227	из груди невозвратными и	1	1
228	из этих слов иначе	1	1
229	ради своего буквального смысла	1	1
230	этим объясняется почему создания	1	1
231	идеи и такое толкование	1	1
232	молока который был у	1	1
233	создания темных людей и	1	1
234	очевидно что подобные рассказы	1	1
235	содержания какое думалось ему	1	1
236	одним и тем же	3	1
237	внутренней формы возбуждать самое	1	1
238	при создании а в	1	1
239	людей и веков могут	1	1
240	отдельных лиц вопль который	1	1
241	в том что художественное	1	1
242	вместо содержание художественного произведения	1	1
243	объективное значение загадки а	1	1
244	слове представление к чувственному	1	1
