N	2gram	Tiupa_Hudo_1	FransuaR
310	к чему	1	1
311	в которой	1	1
312	с самого	1	1
313	в целом	2	1
314	он в	1	1
315	можно не	1	1
316	жизни так	2	1
317	эти более	1	1
318	бы не	1	1
319	еще далеко	1	1
320	и тот	1	1
321	эпохи и	1	1
322	только один	1	1
323	не могла	1	1
324	так сказать	2	1
325	быть только	1	1
326	главным образом	1	1
327	оно было	2	1
328	лжи и	1	1
329	он не	4	1
330	них уже	1	1
331	в силу	1	1
332	том чтобы	1	1
333	к каждому	1	1
334	влияние на	2	1
335	друг с	1	1
336	на серьезность	1	1
337	его от	1	1
338	и по	3	1
339	на этом	3	1
340	на других	1	1
341	в нее	1	1
342	жить в	1	1
343	что все	1	1
344	и ей	2	1
345	об этом	5	1
346	была в	1	1
347	его в	3	1
348	входит в	1	1
349	первую очередь	2	1
350	это не	7	1
351	получил от	1	1
352	себя атмосферу	1	1
353	однако здесь	1	1
354	в итоге	1	1
355	этом мы	1	1
356	о достоинствах	1	1
357	нашего исследования	1	1
358	в самую	1	1
359	фантастичность и	1	1
360	его было	1	1
361	с этой	2	1
362	претендуя на	1	1
363	элемента в	1	1
364	когда все	2	1
365	не мог	1	1
366	лучше всего	1	1
367	места в	1	1
368	основной тон	1	1
369	таким же	1	1
370	еще недостаточно	1	1
371	ли можно	1	1
372	в такой	2	1
373	во времена	1	1
374	характер это	1	1
375	в первый	2	1
376	не менее	5	1
377	из области	1	1
378	аспекте его	1	1
379	подлинный смысл	1	1
380	не в	7	1
381	живы и	1	1
382	есть именно	1	1
383	что этот	1	1
384	что эта	1	1
385	она не	4	1
386	называл себя	1	1
387	из которых	1	1
388	одиноким и	1	1
389	до известной	1	1
390	как можно	1	1
391	иной раз	1	1
392	как о	1	1
393	означает что	1	1
394	дело в	1	1
395	построена так	1	1
396	и имеет	1	1
397	для всего	2	1
398	только не	1	1
399	то чего	1	1
400	текста и	1	1
401	именно с	1	1
402	на тему	1	1
403	или как	1	1
404	всего на	1	1
405	классическая традиция	1	1
406	я не	1	1
407	к концу	1	1
408	как она	2	1
409	образом он	1	1
410	потому что	5	1
411	же он	1	1
412	ничто не	1	1
413	обратимся в	1	1
414	односторонне и	1	1
415	к читателю	2	1
416	с тем	1	1
417	с другом	1	1
418	была на	1	1
419	к себе	5	1
420	с и	2	1
421	не могут	1	1
422	потом с	1	1
423	всегда оставался	1	1
424	к тому	7	1
425	но также	1	1
426	что уже	1	1
427	было уже	1	1
428	всего о	1	1
429	но из	1	1
430	духовное содержание	1	1
431	жанров и	1	1
432	даже как	1	1
433	литературного творчества	2	1
434	не делает	1	1
435	в средневековой	1	1
436	говорили что	1	1
437	начало и	1	1
438	первой половине	3	1
439	и когда	3	1
440	о назначении	1	1
441	в образе	1	1
442	во многом	1	1
443	во второй	5	1
444	если бы	3	1
445	и внешней	1	1
446	а их	1	1
447	показателен в	1	1
448	эта сторона	1	1
449	воли и	1	1
450	о нем	3	1
451	и та	1	1
452	второй половине	2	1
453	она же	1	1
454	с личной	1	1
455	и серьезности	1	1
456	того или	2	1
457	а во	1	1
458	реализма в	1	1
459	в две	1	1
460	рассказы и	3	1
461	или напротив	2	1
462	отношения но	1	1
463	в бытовой	2	1
464	узкому кругу	1	1
465	деле в	2	1
466	и она	1	1
467	в лице	3	1
468	конце концов	1	1
469	того что	4	1
470	происходит в	1	1
471	таких произведений	1	1
472	как например	1	1
473	хотя бы	1	1
474	и дело	2	1
475	в какой	1	1
476	для себя	3	1
477	ясно что	2	1
478	те связи	1	1
479	смеха к	1	1
480	еще и	1	1
481	поэтому и	2	1
482	с будущим	1	1
483	и ее	1	1
484	во введении	3	1
485	одна и	1	1
486	в серьезных	1	1
487	и событий	1	1
488	и у	1	1
489	своего рода	7	1
490	себя и	2	1
491	является не	1	1
492	в данной	2	1
493	глава первая	1	1
494	за ним	2	1
495	ни с	1	1
496	мы знаем	2	1
497	одно из	1	1
498	слова в	2	1
499	в прошлом	1	1
500	не о	2	1
501	отклонения от	1	1
502	бытия и	4	1
503	жизни на	2	1
504	как раз	4	1
505	отдельного человека	1	1
506	него уже	2	1
507	он один	1	1
508	не претендуя	1	1
509	где в	1	1
510	только на	2	1
511	же деле	1	1
512	живой и	1	1
513	о своей	2	1
514	с мотивом	1	1
515	по своим	1	1
516	не слышит	2	1
517	один и	1	1
518	что не	2	1
519	всего мира	2	1
520	говорит о	1	1
521	них и	1	1
522	это прежде	2	1
523	не на	1	1
524	а не	12	1
525	да не	2	1
526	у его	2	1
527	слов и	1	1
528	долгое время	1	1
529	только от	1	1
530	за нею	2	1
531	ближе к	2	1
532	он и	1	1
533	и ему	2	1
534	в руках	1	1
535	вступает в	1	1
536	в частности	5	1
537	вся жизнь	2	1
538	ни на	1	1
539	в человеке	2	1
540	к своему	2	1
541	по своему	3	1
542	это были	1	1
543	романа в	3	1
544	пишет в	1	1
545	одновременно и	5	1
546	есть на	1	1
547	и там	1	1
548	и всей	1	1
549	культуры в	1	1
550	человек с	1	1
551	каждой отдельной	1	1
552	и менее	1	1
553	под ред	2	1
554	тенденция к	1	1
555	самом же	1	1
556	т с	4	1
557	своей жизни	2	1
558	характера в	3	1
559	видно что	2	1
560	неотделимо от	1	1
561	письме к	1	1
562	время это	1	1
563	всего в	1	1
564	этой внешней	1	1
565	известной степени	1	1
566	и для	3	1
567	судьбы и	1	1
568	лицо и	1	1
569	и от	4	1
570	текстов и	1	1
571	для нас	1	1
572	находит свое	1	1
573	бы в	1	1
574	не более	1	1
575	литературу а	1	1
576	и как	1	1
577	будто бы	3	1
578	искали и	1	1
579	с таким	1	1
580	но вот	1	1
581	всегда есть	1	1
582	еще ничего	1	1
583	в лучшем	1	1
584	с ними	2	1
585	первый раз	1	1
586	на смену	1	1
587	а ведь	1	1
588	в свою	1	1
589	это сознание	1	1
590	или иного	2	1
591	отношению к	8	1
592	на это	1	1
593	эти слова	2	1
594	категорий как	1	1
595	героя как	1	1
596	в состояние	1	1
597	и кажется	1	1
