N	2gram	Potebnia_M_2	FransuaR
269	в заключение	1	2
270	во всяком	7	2
271	не наоборот	1	1
272	отношения к	2	1
273	одним из	1	1
274	к их	1	1
275	человека и	3	1
276	в такой	1	1
277	сам по	4	1
278	самом деле	2	1
279	тех же	1	1
280	вряд ли	3	1
281	между двумя	6	1
282	должна быть	1	1
283	с таким	3	1
284	во-первых потому	1	1
285	этот и	1	1
286	и время	1	1
287	его не	3	1
288	а как	1	1
289	что такое?	1	1
290	оба эти	2	1
291	есть нечто	3	1
292	время как	4	1
293	принадлежит к	1	1
294	бы ни	5	1
295	они были	1	1
296	но даже	3	1
297	а теперь	1	1
298	пространство и	2	1
299	явление не	2	1
300	всех сторон	1	1
301	быть в	1	1
302	этим не	1	1
303	только после	2	1
304	не без	1	1
305	то мы	2	1
306	его так	1	1
307	в ее	1	1
308	но не	12	1
309	бы его	1	1
310	ветряных мельниц	1	1
311	движение во	1	1
312	есть своя	1	1
313	для других	1	1
314	значение и	2	1
315	тогда как	10	1
316	себе и	1	1
317	отличие от	1	1
318	жизни все	1	1
319	друг от	1	1
320	за пределы	2	1
321	что они	5	1
322	что хотя	4	1
323	в истории	1	1
324	что во	2	1
325	его на	2	1
326	что именно	1	1
327	некоторое время	2	1
328	все остальные	5	1
329	все же	5	1
330	однако не	1	1
331	нечто от	1	1
332	нами в	1	1
333	узнает что	1	1
334	себе на	1	1
335	имеет в	1	1
336	часть этого	1	1
337	ни одно	1	1
338	что слово	2	1
339	в самом	4	1
340	точкой зрения	1	1
341	он в	1	1
342	тому же	1	1
343	в нашем	2	1
344	из другого	1	1
345	думать что	3	1
346	всего к	1	1
347	с их	1	1
348	и они	2	1
349	человеке и	1	1
350	ее как	1	1
351	в образы	1	1
352	но на	2	1
353	человек не	1	1
354	когда по	1	1
355	время и	2	1
356	а скорее	2	1
357	о которой	3	1
358	ряд их	2	1
359	не как	3	1
360	которому она	1	1
361	том чтобы	1	1
362	и которые	1	1
363	поэтому оно	2	1
364	здесь для	1	1
365	его от	1	1
366	том же	1	1
367	в каждом	2	1
368	смысле в	1	1
369	мы слышим	1	1
370	не будет	1	1
371	как к	1	1
372	тело которое	1	1
373	он есть	1	1
374	известно что	1	1
375	этом смысле	2	1
376	дали и	1	1
377	и тем	3	1
378	в жизни	2	1
379	все слова	2	1
380	есть движение	1	1
381	этого не	2	1
382	с тем	4	1
383	в слове	13	1
384	и уже	5	1
385	оно имеет	1	1
386	чем в	1	1
387	не так	3	1
388	или вообще	1	1
389	же процесса	1	1
390	и одно	1	1
391	и при	3	1
392	которую мы	1	1
393	и без	1	1
394	же это	1	1
395	всяком случае	7	1
396	в котором	4	1
397	мы называем	3	1
398	и животным	1	1
399	мысли и	1	1
400	знаем что	1	1
401	и количество	1	1
402	что я	1	1
403	должны были	1	1
404	стало быть	4	1
405	не будем	1	1
406	которые в	1	1
407	в прямом	1	1
408	доказывает что	1	1
409	и наоборот	5	1
410	радости и	1	1
411	по себе	15	1
412	не была	1	1
413	и связанные	1	1
414	при помощи	1	1
415	бы их	1	1
416	этого движения	1	1
417	перед собою	2	1
418	человека есть	1	1
419	другой на	1	1
420	в какое	3	1
421	есть прежде	2	1
422	самого начала	2	1
423	мысли в	3	1
424	на котором	1	1
425	не имел	1	1
426	на него	3	1
427	были и	2	1
428	большинство их	1	1
429	что вы	1	1
430	проникать в	1	1
431	найти в	1	1
432	другой только	1	1
433	близкий к	1	1
434	выбора между	1	1
435	или как	1	1
436	с одним	1	1
437	таким путем	4	1
438	показывает как	1	1
439	все стороны	1	1
440	все члены	1	1
441	этот оттенок	1	1
442	по своей	1	1
443	это слово	1	1
444	так например	3	1
445	связи с	6	1
446	мы бы	2	1
447	в сознании	23	1
448	уже и	1	1
449	что на	3	1
450	имеет ничего	1	1
451	у нас	2	1
452	от их	4	1
453	наоборот одно	1	1
454	начиная с	1	1
455	не могут	7	1
456	есть только	6	1
457	в других	4	1
458	его за	1	1
459	что его	3	1
460	кого не	1	1
461	для такого	1	1
462	скорее в	1	1
463	с такою	2	1
464	как с	1	1
465	от которой	1	1
466	ничего общего	1	1
467	от той	1	1
468	существует только	2	1
469	но вряд	1	1
470	и самое	1	1
471	и о	1	1
472	от друга	1	1
473	на нем	1	1
474	здесь не	1	1
475	очень важную	1	1
476	дает им	1	1
477	мысль о	7	1
478	так в	4	1
479	слова всегда	1	1
480	нас даже	1	1
481	различие между	1	1
482	не повторяет	1	1
483	времени и	1	1
484	не с	3	1
485	больше в	1	1
486	на которую	1	1
487	чем выше	1	1
488	поэтому в	1	1
489	об этом	1	1
490	образом в	4	1
491	в таком	4	1
492	большую или	1	1
493	может в	2	1
494	каждый раз	1	1
495	на все	3	1
496	в применении	1	1
497	в другом	2	1
498	и та	1	1
499	язык и	1	1
500	и что	4	1
501	я могу	1	1
502	его жизни	1	1
503	от своего	1	1
504	утверждает что	1	1
505	но только	2	1
506	имеет значения	1	1
507	времени в	1	1
508	по их	1	1
509	или меньшую	1	1
510	притом с	1	1
511	образом мы	2	1
512	все в	1	1
513	здесь образ	1	1
514	мир и	1	1
515	во-вторых потому	1	1
516	от них	3	1
517	переходит в	1	1
518	знаем но	1	1
519	в ряд	1	1
520	с нами	2	1
521	слышать в	1	1
522	от одного	3	1
523	я вижу	1	1
524	в другой	1	1
525	в ту	1	1
526	но она	3	1
527	и могли	1	1
528	для самого	4	1
529	в организме	2	1
530	к которому	2	1
531	плане но	1	1
532	есть такой	1	1
533	что только	2	1
534	есть для	1	1
535	явления в	1	1
536	во всем	2	1
537	которой мы	2	1
538	сказали что	1	1
539	который в	1	1
540	между тем	6	1
541	на которые	1	1
542	в теле	2	1
543	с которыми	2	1
544	так что	10	1
545	мы принуждены	2	1
546	времени становится	1	1
547	на такой	1	1
548	если мы	3	1
549	для кого	2	1
550	но самое	1	1
551	что по	1	1
552	в народной	1	1
553	во втором	1	1
554	все признаки	3	1
555	когда душа	3	1
556	его и	1	1
557	роль и	1	1
558	одно из	3	1
559	себе в	3	1
560	характер но	1	1
561	в известной	1	1
562	в порядок	2	1
563	от другого	3	1
564	слова в	5	1
565	прибавить что	2	1
566	и утверждение	1	1
567	к ним	1	1
568	не говорит	1	1
569	явлений в	1	1
570	этих представлений	1	1
571	даже и	2	1
572	и делать	2	1
573	известных нам	1	1
574	этот последний	1	1
575	чтобы показать	1	1
576	но эти	2	1
577	другого и	1	1
578	и человека	1	1
579	что человек	1	1
580	нельзя сказать	1	1
581	по своим	1	1
582	человека а	1	1
583	приведением в	1	1
584	и прежде	1	1
585	мысли об	3	1
586	такое же	2	1
587	по всей	1	1
588	к ее	1	1
589	притом не	1	1
590	превращается в	2	1
591	самое слово	1	1
592	его особенности	1	1
593	и непосредственно	1	1
594	так когда	1	1
595	один из	2	1
596	же точно	1	1
597	когда же	1	1
598	не производит	1	1
599	вероятно не	1	1
600	в подобных	1	1
601	и слово	1	1
602	и силы	2	1
603	предметов не	1	1
604	имеют свое	1	1
605	наоборот их	1	1
606	мы находим	2	1
607	предмета или	2	1
608	отверстия в	1	1
609	связь с	1	1
610	ближе всего	1	1
611	не были	1	1
612	в переводе	1	1
613	второго лица	1	1
614	как это	2	1
615	относятся к	1	1
616	мы говорим	3	1
617	к себе	1	1
618	или по	2	1
619	общего с	2	1
620	приводит в	5	1
621	которое по	1	1
622	к другому	4	1
623	видит в	1	1
624	эта форма	1	1
625	знать что	2	1
626	перехода от	2	1
627	применении к	1	1
628	и веселый	1	1
629	эти движения	1	1
630	для человека	1	1
631	многих других	1	1
632	тем совершеннее	1	1
633	и оценка	1	1
634	с этой	1	1
635	слова и	3	1
636	для изображения	1	1
637	голоса и	1	1
638	только для	5	1
639	природу и	1	1
640	между прочим	4	1
641	ни для	1	1
642	я от	1	1
643	даже больше	1	1
644	общие черты	2	1
645	в одно	8	1
646	это уже	1	1
647	слова из	1	1
648	или наконец	1	1
649	сходство между	2	1
650	человека на	1	1
651	души в	2	1
652	от него	4	1
653	до мозга	1	1
654	тем более	1	1
655	указывает на	2	1
656	непосредственным источником	1	1
657	и сила	1	1
658	может и	1	1
659	но эта	1	1
660	между ними	2	1
661	из тех	1	1
662	сказать что	2	1
663	в простейшем	1	1
664	от всех	1	1
665	дело с	1	1
666	нет но	3	1
667	в последнем	1	1
668	чувство не	3	1
669	в трех	1	1
670	через них	1	1
671	в каком	3	1
672	заметить что	6	1
673	никаких оснований	1	1
674	ее в	1	1
675	того времени	1	1
676	в своих	1	1
677	как на	3	1
678	они не	4	1
679	которая не	1	1
