N	2gram	Bakhtin_Fr_3	Komedia
452	могла не	1	1
453	очень удачно	1	1
454	этих условиях	1	1
455	того он	1	1
456	язык и	2	1
457	настоящее время	1	1
458	никак не	3	1
459	в риме	2	1
460	правда у	1	1
461	наконец на	1	1
462	от смерти	2	1
463	на что	1	1
464	основе своей	2	1
465	все его	1	1
466	там же	1	1
467	нас от	1	1
468	нас в	2	1
469	за свое	1	1
470	путь к	1	1
471	которых в	1	1
472	от них	1	1
473	она здесь	1	1
474	этот момент	1	1
475	во втором	1	1
476	ее на	1	1
477	не надо	1	1
478	в ту	7	1
479	в описании	1	1
480	которой в	1	1
481	и она	1	1
482	что здесь	1	1
483	но так	1	1
484	ни к	1	1
485	он стал	1	1
486	мы видим	5	1
487	этого материала	1	1
488	только в	3	1
489	в согласии	1	1
490	в стороне	1	1
491	моменты в	1	1
492	лет спустя	1	1
493	важный для	1	1
494	об их	2	1
495	приобрел в	1	1
496	образ как	1	1
497	со всеми	5	1
498	в эти	2	1
499	лишь бы	1	1
500	образов в	2	1
501	за мной	1	1
502	предвещает мне	1	1
503	к какому	1	1
504	слышим мы	1	1
505	и у	2	1
506	только на	4	1
507	свою жизнь	1	1
508	в нашей	2	1
509	это либо	1	1
510	а они	1	1
511	действий и	1	1
512	пока же	1	1
513	и других	6	1
514	изображает как	1	1
515	и их	1	1
516	не находит	2	1
517	на одном	1	1
518	в прошлом	1	1
519	с этими	1	1
520	к первой	1	1
521	как его	2	1
522	из своей	1	1
523	не были	2	1
524	а именно	1	1
525	после смерти	1	1
526	с той	1	1
527	чем он	2	1
528	показывает что	1	1
529	мы еще	6	1
530	говорит о	1	1
531	превращается в	1	1
532	ей не	1	1
533	чем за	1	1
534	на которых	1	1
535	не на	1	1
536	однако и	1	1
537	мы остановимся	2	1
538	лет после	1	1
539	которые как	1	1
540	не видит	4	1
541	было в	1	1
542	этот рассказ	1	1
543	мы находим	3	1
544	у лукиана	1	1
545	теперь он	2	1
546	ко всем	3	1
547	и потому	4	1
548	относятся к	1	1
549	площади и	2	1
550	античной комедии	1	1
551	установления истины	1	1
552	к жизни	2	1
553	в сборнике	1	1
554	вот я	2	1
555	такого рода	3	1
556	не удалось	1	1
557	тому как	1	1
558	прямое отношение	1	1
559	в тех	1	1
560	быть только	1	1
561	да и	1	1
562	в первой	2	1
563	открытым небом	1	1
564	хотя он	3	1
565	своего времени	1	1
566	на свете	1	1
567	в состоянии	2	1
568	персонажей в	1	1
569	в поздней	1	1
570	что между	1	1
571	которые начиная	1	1
572	от окружающих	1	1
573	была речь	1	1
574	можно сказать	2	1
575	в основном	4	1
576	тесным образом	1	1
577	в смысле	1	1
578	здесь прежде	1	1
579	он должен	1	1
580	века он	1	1
581	под названием	1	1
582	вероятно в	1	1
583	пор еще	1	1
584	встречаем в	2	1
585	в военной	1	1
586	или в	1	1
587	в ноги	1	1
588	которого они	1	1
589	в другой	1	1
590	о котором	1	1
591	это как	1	1
592	в голову	1	1
593	на первый	1	1
594	это может	1	1
595	всякого рода	1	1
596	в этих	6	1
597	за него	2	1
598	все они	1	1
599	места в	1	1
600	хотя в	2	1
601	изменилось в	1	1
602	к самому	1	1
603	это касается	1	1
604	сказать что	3	1
605	и только	1	1
606	но этот	1	1
607	положений и	1	1
608	первом случае	1	1
609	ко времени	1	1
610	и две	1	1
611	жизнь в	3	1
612	жизни и	4	1
613	как на	1	1
614	том числе	3	1
615	они не	3	1
