N	2gram	Bakhtin_Fr_2	Istorich
513	образом в	1	1
514	этих явлений	1	1
515	является не	1	1
516	в них	13	1
517	в виду	3	1
518	значения этого	1	1
519	на точку	1	1
520	пользуется этой	1	1
521	он начинает	1	1
522	обрядов и	1	1
523	быть раскрыт	1	1
524	страх перед	2	1
525	и всей	1	1
526	равно как	1	1
527	объяснить и	1	1
528	мы уже	6	1
529	культуры но	2	1
530	у него	2	1
531	и та	1	1
532	отношении они	1	1
533	с этими	1	1
534	по этим	1	1
535	здесь имеются	1	1
536	основные черты	1	1
537	дать не	1	1
538	и связь	1	1
539	в историческом	1	1
540	ни с	1	1
541	этом отношении	3	1
542	образ в	1	1
543	эта формула	1	1
544	с циклом	1	1
545	эта сторона	1	1
546	же деле	1	1
547	мы можем	2	1
548	она не	1	1
549	образы в	4	1
550	бы с	1	1
551	в основу	1	1
552	для достижения	1	1
553	этого целого	1	1
554	будут развиваться	1	1
555	нельзя было	3	1
556	в году	13	1
557	мотивы и	1	1
558	но нельзя	1	1
559	них в	1	1
560	несмотря на	3	1
561	представление о	1	1
562	мы говорили	1	1
563	он видит	2	1
564	которая в	1	1
565	по другим	1	1
566	за ним	1	1
567	в издании	1	1
568	в более	1	1
569	но из	1	1
570	века и	3	1
571	у одного	1	1
572	это означает	1	1
573	сложную систему	1	1
574	и вся	1	1
575	или иного	1	1
576	и у	1	1
577	чем в	1	1
578	не раньше	1	1
579	и со	3	1
580	целый ряд	2	1
581	то чего	1	1
582	таким же	1	1
583	в глубь	1	1
584	и есть	1	1
585	выходить из	1	1
586	все более	1	1
587	знает что	1	1
588	должно было	1	1
589	ничто не	1	1
590	тем же	1	1
591	его отношения	1	1
592	еще недостаточно	1	1
593	и то	1	1
594	не сливаются	1	1
595	всем его	1	1
596	в самой	2	1
597	известно что	1	1
598	в эту	5	1
599	и это	3	1
600	всегда есть	1	1
601	ранних стадиях	1	1
602	в совершенно	1	1
603	преимущественно на	1	1
604	и стали	1	1
605	например у	3	1
606	меньшей степени	3	1
607	он как	2	1
608	здесь еще	1	1
609	от необходимости	1	1
610	еще ничего	1	1
611	что во	1	1
612	известной степени	1	1
613	и смысл	2	1
614	в царстве	1	1
615	подобно тому	2	1
616	на большую	1	1
617	и несколько	1	1
618	и более	4	1
619	все три	1	1
620	к своей	1	1
621	и всего	1	1
