N	2gram	Tiupa_Narr_1	FransuaR
118	некоторые из	1	3
119	тому как	2	3
120	все же	7	3
121	тот же	1	3
122	другой стороны	4	3
123	в частности	14	3
124	как известно	2	2
125	и то	1	2
126	все те	4	2
127	с таким	1	2
128	которое не	1	2
129	и со	1	2
130	в виду	1	2
131	на них	1	2
132	в различных	1	2
133	с одной	7	2
134	но не	5	2
135	если в	3	2
136	что они	3	2
137	один и	1	2
138	вследствие чего	2	2
139	как в	7	2
140	дает нам	1	2
141	хотя и	3	2
142	и наконец	1	2
143	и к	1	2
144	бы не	2	2
145	и тот	2	2
146	так сказать	1	2
147	на его	1	2
148	одному из	1	2
149	новое и	1	2
150	на этом	1	2
151	может быть	25	2
152	для своей	2	2
153	ни в	3	2
154	соответствии с	1	2
155	в один	1	2
156	не мог	4	2
157	на первый	2	2
158	и при	1	2
159	наших дней	1	2
160	в котором	1	2
161	с точки	2	2
162	в их	1	2
163	место в	1	2
164	не столько	4	2
165	их в	1	2
166	том же	1	2
167	словами он	1	2
168	принадлежат к	1	2
169	дело в	1	2
170	но она	1	2
171	никогда не	3	2
172	связи с	4	2
173	в эпизоде	3	2
174	как будто	3	2
175	числе и	4	2
176	к тому	7	2
177	если же	1	2
178	где он	1	2
179	о том	6	2
180	же не	4	2
181	в себя	6	2
182	или в	2	2
183	времени и	7	2
184	было в	2	2
185	во второй	2	2
186	быть может	2	2
187	с ним	1	2
188	тех кто	1	2
189	а также	7	2
190	будто он	3	2
191	существенную роль	1	2
192	одной из	4	2
193	мы увидим	1	2
194	до нас	1	2
195	это же	1	2
196	временем и	1	2
197	до наших	1	2
198	себя в	5	2
199	есть в	2	2
200	уже не	5	2
201	и у	1	2
202	уже в	3	2
203	его и	1	2
204	ни с	1	2
205	мир в	1	2
206	в новом	1	2
207	как раз	2	2
208	в особенности	4	2
209	со стороны	9	2
210	о своей	2	2
211	именно в	6	2
212	к которому	2	2
213	нового времени	2	2
214	одной стороны	7	2
215	они не	2	2
216	не на	2	2
217	в слове	1	2
218	когда же	1	2
219	разных местах	1	2
220	где эта	1	2
221	о чем	2	2
222	в той	6	2
223	связаны с	1	2
224	да и	4	2
225	о его	1	2
226	и для	2	2
227	которых он	1	2
228	еще раз	1	2
229	традиции как	1	2
230	в основе	5	2
231	а как	1	2
232	здесь только	1	2
233	жизни в	3	2
234	нет ничего	1	2
235	между ними	2	2
236	от всех	2	2
237	не может	10	2
238	на свет	1	2
239	только в	4	2
240	и эта	1	2
241	отношения к	2	1
242	же как	3	1
243	жил в	1	1
244	это игра	1	1
245	за собой	4	1
246	из его	1	1
247	в какой-то	1	1
248	должна быть	2	1
249	мать и	1	1
250	видеть в	1	1
251	в самом	1	1
252	глаза были	1	1
253	при анализе	1	1
254	в первый	1	1
255	изменений в	1	1
256	со смертью	2	1
257	приводят к	1	1
258	он как	1	1
259	для характеристики	1	1
260	ними здесь	1	1
261	как было	3	1
262	от церкви	1	1
263	жизни как	3	1
264	которое в	1	1
265	и столь	1	1
266	и он	3	1
267	проявляет себя	1	1
268	он сам	2	1
269	нему в	1	1
270	самом деле	2	1
271	традиции это	1	1
272	не все	5	1
273	эта особенность	1	1
274	а он	1	1
275	конечном счете	2	1
276	в общем	1	1
277	лишь одной	1	1
278	отношение к	2	1
279	отличие от	5	1
280	нет и	2	1
281	общий знаменатель	1	1
282	рассказ о	1	1
283	существенно связаны	1	1
284	первый взгляд	2	1
285	мотивов в	1	1
286	мира который	1	1
287	кто не	1	1
288	что по	2	1
289	напомним что	1	1
290	в противоположность	2	1
291	в герое	1	1
292	эпизоду в	1	1
293	в целом	1	1
294	это разделение	1	1
295	он думает	1	1
296	всего к	1	1
297	отсутствует даже	1	1
298	ни одного	1	1
299	мира но	1	1
300	о ее	1	1
301	тому же	5	1
302	лица и	2	1
303	различными его	1	1
304	человек не	1	1
305	жизнью и	2	1
306	например как	2	1
307	ей в	1	1
308	различные формы	1	1
309	к одному	1	1
310	однако он	1	1
311	в силу	4	1
312	на земле	1	1
313	смертью в	1	1
314	этого жанра	1	1
315	или иных	1	1
316	не бывает	1	1
317	здесь мы	1	1
318	как они	1	1
319	в мире	9	1
320	чего он	1	1
321	об этом	1	1
322	зрения на	2	1
323	или даже	2	1
324	входит в	1	1
325	это было	1	1
326	на протяжении	6	1
327	что один	1	1
328	даже в	2	1
329	делает его	1	1
330	только о	2	1
331	центральное событие	1	1
332	в самую	2	1
333	а за	1	1
334	в данном	5	1
335	была в	1	1
336	мы не	1	1
337	эпизода нет	1	1
338	и тогда	1	1
339	и того	1	1
340	одного и	1	1
341	себе с	1	1
342	как своего	1	1
343	рассказа о	2	1
344	благодаря этому	1	1
345	на данный	1	1
346	все и	1	1
347	на свою	1	1
348	в отличие	5	1
349	мысли и	1	1
350	всякий раз	1	1
351	и правил	1	1
352	нельзя было	1	1
353	в россии	1	1
354	что было	1	1
355	как от	1	1
356	времени а	1	1
357	и риторика	3	1
358	в аспекте	2	1
359	необходимо учитывать	1	1
360	между людьми	1	1
361	вплоть до	2	1
362	до известной	1	1
363	и такого	1	1
364	в обоих	2	1
365	граница между	1	1
366	словами о	1	1
367	дело не	1	1
368	на него	3	1
369	не по	1	1
370	которого он	2	1
371	говорить о	2	1
372	фигуры и	1	1
373	ничего не	2	1
374	именно с	1	1
375	между жизнью	1	1
376	при всем	2	1
377	ему было	1	1
378	из древнейших	1	1
379	потому что	1	1
380	апостола павла	1	1
381	этом отношении	3	1
382	и делает	1	1
383	ему в	2	1
384	что на	2	1
385	от того	1	1
386	у нас	1	1
387	и оно	1	1
388	отрешиться от	1	1
389	легенда о	1	1
390	что все	1	1
391	но все	4	1
392	глава третья	1	1
393	и смертью	1	1
394	же самое	1	1
395	в эпизод	1	1
396	бы он	1	1
397	они и	1	1
398	утверждать что	2	1
399	время они	1	1
400	не будет	3	1
401	здесь отсутствует	1	1
402	свою очередь	3	1
403	и сами	1	1
404	вечности и	1	1
405	данном случае	4	1
406	здесь также	1	1
407	оказываются в	1	1
408	и от	1	1
409	идет не	1	1
410	всей своей	2	1
411	на том	3	1
412	можно было	2	1
413	те же	4	1
414	в последующих	1	1
415	внизу и	1	1
416	которое здесь	1	1
417	с этого	1	1
418	если бы	1	1
419	о котором	1	1
420	что весьма	1	1
421	ними и	1	1
422	эпизод в	1	1
423	в тех	1	1
424	известной степени	1	1
425	в самой	1	1
426	историю в	1	1
427	что каждый	1	1
428	можно сказать	5	1
429	акта в	1	1
430	события этого	1	1
431	нас в	1	1
432	и во	1	1
433	в конечном	3	1
434	от него	1	1
435	его смысла	1	1
436	и всю	1	1
437	для второго	1	1
438	было на	1	1
439	что и	1	1
440	в форме	5	1
441	ко второму	1	1
442	них в	1	1
443	ведь как	1	1
444	по стилю	1	1
445	на какие-то	1	1
446	в него	1	1
447	в современной	1	1
448	быть и	1	1
449	не как	2	1
450	дело с	2	1
451	будто бы	3	1
452	принимает форму	1	1
453	христианства эта	1	1
454	будущее время	1	1
455	или же	1	1
456	и ее	2	1
457	на мир	1	1
458	профанация священного	1	1
459	со всеми	1	1
460	затем следует	1	1
461	характерно что	1	1
462	для него	2	1
463	форм но	1	1
464	у нее	2	1
465	при решении	1	1
466	в соответствии	1	1
467	каждый из	2	1
468	жизни на	1	1
469	конца в	1	1
470	не противоречит	1	1
471	в это	1	1
472	эта характеристика	1	1
473	до сих	1	1
474	чем он	1	1
475	а с	3	1
476	поэтому речевая	1	1
477	рассказа а	1	1
478	мира это	1	1
479	говорит о	2	1
480	в книге	1	1
481	выступает в	2	1
482	с которым	1	1
483	из многочисленных	2	1
484	что мы	2	1
485	людьми и	1	1
486	и вообще	1	1
487	на фоне	1	1
488	к его	1	1
489	и потому	2	1
490	в общую	1	1
491	независимо от	2	1
492	к самому	2	1
493	над ним	1	1
494	содержащий в	1	1
495	характерное для	1	1
496	и там	1	1
497	в терминах	1	1
498	культуры в	1	1
499	проникновению в	1	1
500	этого слова	2	1
501	с этой	1	1
502	с уксусом	1	1
503	сих пор	1	1
504	этом и	1	1
505	истории но	1	1
506	здесь событие	1	1
507	мира в	5	1
508	он приказал	1	1
509	под названием	1	1
510	тех или	1	1
511	и детских	1	1
512	принадлежности к	1	1
513	оно и	1	1
514	в связи	2	1
515	хотя они	1	1
516	которая в	2	1
517	в другое	1	1
518	для нас	1	1
519	в третьем	3	1
520	не должен	1	1
521	и существенно	1	1
522	приходится на	1	1
523	от всего	1	1
524	превратился в	1	1
525	не дает	1	1
526	здесь даже	1	1
527	в системе	1	1
528	на роль	1	1
529	в свою	3	1
530	первый раз	1	1
531	выступают с	1	1
532	речи и	1	1
533	в действительности	1	1
534	включает в	2	1
535	что в	3	1
536	в таком	2	1
