N	2gram	Ircho_Kome_1	Narrotol
381	к ней	2	1
382	от начала	1	1
383	потому что	5	1
384	к этим	3	1
385	свидетельствуют о	1	1
386	в книге	1	1
387	не по	1	1
388	в области	2	1
389	ли это	2	1
390	ему не	1	1
391	может показаться	1	1
392	а как	1	1
393	от того	1	1
394	у нас	3	1
395	в специальном	1	1
396	не могут	1	1
397	мы узнаем	1	1
398	случае его	1	1
399	же самое	2	1
400	узнаем о	1	1
401	например на	1	1
402	для себя	2	1
403	от друга	1	1
404	что все	1	1
405	однако ни	1	1
406	к категории	1	1
407	представляется возможным	1	1
408	и сам	3	1
409	по аналогии	1	1
410	на путь	1	1
411	начала и	1	1
412	к его	1	1
413	было и	1	1
414	когда в	1	1
415	тот же	3	1
416	игравшие на	1	1
417	не кто	1	1
418	с ним	1	1
419	эпизод в	1	1
420	и здесь	2	1
421	предложения как	1	1
422	аналогии с	2	1
423	там же	3	1
424	и во	2	1
425	служит для	1	1
426	нас в	2	1
427	жили в	1	1
428	что и	4	1
429	ее содержание	1	1
430	если это	1	1
431	или может	2	1
432	впрочем не	1	1
433	того что	1	1
434	герой в	1	1
435	в отрыве	1	1
436	не видеть	1	1
437	которое мы	1	1
438	до нас	5	1
439	мира как	1	1
440	до наших	1	1
441	о воцарении	1	1
442	и у	3	1
443	этом что	2	1
444	то и	2	1
445	самую суть	1	1
446	в начале	3	1
447	а то	2	1
448	не дает	1	1
449	две другие	1	1
450	ответ на	1	1
451	где бы	1	1
452	мир в	1	1
453	не так	1	1
454	в ногах	1	1
455	в судьбе	1	1
456	никто не	1	1
457	согласно которой	1	1
458	вовсе не	2	1
459	мы можем	4	1
460	перед ними	1	1
461	конца в	1	1
462	протяжении всего	2	1
463	не противоречит	1	1
464	призывают к	1	1
465	в финале	2	1
466	что могло	1	1
467	до сих	2	1
468	как у	1	1
469	хоть и	2	1
470	на ее	1	1
471	говорить и	1	1
472	здесь в	3	1
473	и прежде	1	1
474	действующих лиц	4	1
475	имело место	1	1
476	понимать как	1	1
477	его из	1	1
478	в соответствии	1	1
479	когда же	5	1
480	и уже	1	1
481	они лишь	1	1
482	связь с	1	1
483	человека к	1	1
484	делятся на	1	1
485	и столь	1	1
486	очевидно что	1	1
487	к жизни	1	1
488	если оно	1	1
489	дает нам	1	1
490	в тех	3	1
491	в состоянии	2	1
492	в это	1	1
493	или хотя	1	1
494	с этой	1	1
495	и формы	2	1
496	сих пор	2	1
497	о его	1	1
498	его устранения	1	1
499	всего в	3	1
500	культурной жизни	1	1
501	случаях когда	1	1
502	и очевидно	1	1
503	времени когда	1	1
504	людьми и	1	1
505	обращается к	1	1
506	ни одного	1	1
507	от него	1	1
508	как теперь	2	1
509	а может	1	1
510	в поле	1	1
511	но зато	1	1
512	но это	2	1
513	обстоит дело	1	1
514	в общем	1	1
515	вопрос как	1	1
516	может и	1	1
517	деревья и	1	1
518	не знает	1	1
519	было показано	1	1
520	культуры в	1	1
521	не могла	1	1
522	где он	2	1
523	это было	1	1
524	по поводу	4	1
525	в античности	1	1
526	и эта	1	1
527	бурного развития	1	1
