N	2gram	Propp_Isto_7	Formalny
178	и эта	2	3
179	ту же	1	2
180	отношения к	1	2
181	а иногда	1	2
182	он может	4	2
183	нам кажется	1	2
184	к другому	1	2
185	в котором	2	2
186	что уже	1	2
187	который был	1	2
188	же что	2	2
189	с его	3	2
190	видели что	1	2
191	очевидно что	1	2
192	эта связь	3	2
193	вот как	1	2
194	в своем	1	2
195	стороны и	2	2
196	приема в	3	2
197	увидим что	2	2
198	от этого	1	2
199	из этих	3	2
200	в этой	1	2
201	е с	1	2
202	как он	6	2
203	вообще не	2	2
204	что она	5	2
205	всех этих	6	2
206	на земле	2	2
207	продолжает жить	1	2
208	его от	1	2
209	что ни	1	2
210	этим самым	1	2
211	это значит	2	2
212	в чисто	1	2
213	же а	1	2
214	на протяжении	1	2
215	от одного	1	2
216	уже знаем	3	2
217	кажется что	3	2
218	он является	1	2
219	и вне	1	2
220	для чего	1	2
221	ни с	2	2
222	такой же	1	2
223	что собственно	2	2
224	в эту	1	2
225	том как	1	2
226	не от	2	2
227	знаем что	3	2
228	в основном	2	2
229	вложена в	1	2
230	но эта	2	2
231	друг другу	1	2
232	что этот	2	2
233	сам он	2	2
234	дело не	5	2
235	дело в	1	2
236	одна из	7	2
237	внести в	1	2
238	вытекает из	2	2
239	находятся в	1	2
240	тем не	4	2
241	из одного	3	2
242	нуждается ни	1	2
243	отличается от	2	2
244	и это	2	2
245	здесь необходимо	1	2
246	как не	1	2
247	но при	2	2
248	здесь не	2	2
249	так в	4	2
250	если они	1	2
251	мотивировки в	1	2
252	можно только	1	2
253	для этого	1	2
254	ничего не	5	2
255	на все	1	2
256	в самой	1	2
257	ее и	1	2
258	и во	1	2
259	что и	8	2
260	и только	1	2
261	нем и	1	2
262	но так	1	2
263	мы увидим	6	2
264	и действительно	1	2
265	должен быть	1	2
266	же он	1	2
267	не можем	2	2
268	из них	2	2
269	превращаются в	1	2
270	ту или	1	2
271	характерно что	2	2
272	тогда он	1	2
273	от того	1	2
274	и даже	3	2
275	и из	1	2
276	связаны с	2	2
277	и тех	1	2
278	в каких	2	2
279	мы еще	1	2
280	и др	2	2
281	связано с	3	2
282	превращается в	3	2
283	а на	1	2
284	и самый	1	2
285	самый факт	1	2
286	новые формы	1	2
287	но оно	2	2
288	но уже	1	2
289	но это	3	2
290	но для	2	2
291	она должна	1	2
292	от него	3	2
293	мы должны	4	2
294	в целях	2	2
295	к самому	1	2
296	одной из	4	2
297	но если	1	2
298	героя и	5	2
299	к этому	2	2
300	в таком	1	2
301	от этой	1	1
302	сказка как	1	1
303	не должны	1	1
304	и то	1	1
305	между двумя	1	1
306	от своей	1	1
307	не имеют	2	1
308	видеть в	3	1
309	со своей	2	1
310	новелл в	1	1
311	в доме	1	1
312	есть не	1	1
313	с теорией	1	1
314	мы имеем	12	1
315	или наоборот	1	1
316	этого нет	1	1
317	не мотивированы	1	1
318	теперь мы	1	1
319	в первый	1	1
320	во времени	1	1
321	же неверно	1	1
322	историческое явление	1	1
323	оно есть	1	1
324	в большом	1	1
325	как эта	1	1
326	ему в	1	1
327	то это	5	1
328	оно может	1	1
329	как прием	1	1
330	не имел	1	1
331	он встречается	1	1
332	есть акт	1	1
333	и связь	1	1
334	тем как	1	1
335	остался вне	1	1
336	своей работе	1	1
337	а только	1	1
338	не входит	1	1
339	только тогда	1	1
340	должны были	3	1
341	иногда и	1	1
342	себе и	3	1
343	он пишет	1	1
344	не просто	2	1
345	значение имеет	1	1
346	передается от	1	1
347	определяется не	1	1
348	сама по	1	1
349	один и	1	1
350	стороны для	1	1
351	его на	2	1
352	с этим	2	1
353	совершенно очевидно	2	1
354	части в	1	1
355	и нет	2	1
356	кроме того	3	1
357	этом же	2	1
358	хотя и	3	1
359	может получить	1	1
360	был ими	1	1
361	следующим образом	3	1
362	него самого	1	1
363	роль играет	1	1
364	или иную	1	1
365	та же	2	1
366	вопрос почему	1	1
367	но отсюда	1	1
368	тоже не	3	1
369	им в	2	1
370	и тот	2	1
371	видим и	3	1
372	эпохи и	1	1
373	имеем в	5	1
374	на то	3	1
375	не могла	1	1
376	и если	3	1
377	три года	2	1
378	он не	6	1
379	здесь однако	1	1
380	соединены в	1	1
381	этого вопроса	1	1
382	по существу	4	1
383	и по	3	1
384	так например	2	1
385	бы от	1	1
386	в нее	1	1
387	спрашивается что	1	1
388	но все	4	1
389	в одну	2	1
390	он будет	1	1
391	в работе	1	1
392	не будет	2	1
393	же не	1	1
394	его не	2	1
395	в поэтике	1	1
396	а его	3	1
397	знает что	1	1
398	отца к	3	1
399	отца и	2	1
400	с начала	1	1
401	наши задачи	1	1
402	приходит в	1	1
403	чаще всего	3	1
404	еще одно	1	1
405	его форм	1	1
406	от отца	4	1
407	к сыну	3	1
408	о которых	1	1
409	с этой	6	1
410	на друга	1	1
411	при которых	2	1
412	задачи и	3	1
413	только во	1	1
414	выйти за	1	1
415	в чистом	1	1
416	можно считать	1	1
417	должно быть	1	1
418	автора и	1	1
419	на первый	4	1
420	в первую	7	1
421	та что	1	1
422	и при	1	1
423	сыну а	1	1
424	именно и	1	1
425	в их	4	1
426	она в	3	1
427	одной очень	1	1
428	направлен на	2	1
429	на престол	3	1
430	и той	1	1
431	но он	2	1
432	вместе со	2	1
433	же мы	1	1
434	то с	1	1
435	этой смены	2	1
436	чистом виде	1	1
437	нечто вроде	3	1
438	еще один	2	1
439	с ним	5	1
440	тем самым	1	1
441	что эта	1	1
442	герою в	1	1
443	того как	3	1
444	она никогда	1	1
445	не вытекает	1	1
446	на него	2	1
447	из их	1	1
448	и ставится	1	1
449	хочет стать	1	1
450	для всего	1	1
451	не их	1	1
452	элемент в	1	1
453	в разных	1	1
454	больше чем	1	1
455	действительности но	1	1
456	с религией	1	1
457	при всем	1	1
458	которые и	1	1
459	как она	1	1
460	предполагать что	1	1
461	такой случай	3	1
462	правда это	1	1
463	связь и	1	1
464	это искусство	2	1
465	в сознании	1	1
466	и делает	1	1
467	ему не	1	1
468	положения вещей	1	1
469	гипотеза о	1	1
470	в америке	1	1
471	если он	3	1
472	мере того	1	1
473	предыдущей главе	1	1
474	в наши	1	1
475	может продолжаться	1	1
476	что при	2	1
477	он создает	1	1
478	утверждать что	1	1
479	как известно	1	1
480	сделать такое	1	1
481	итак первое	1	1
482	продолжаться до	1	1
483	можно и	1	1
484	но по	2	1
485	вывод что	1	1
486	на основе	1	1
487	совершенно ясно	4	1
488	можно сделать	1	1
489	и этим	3	1
490	на той	1	1
491	и может	1	1
492	те случаи	1	1
493	можно было	1	1
494	только тот	1	1
495	не с	1	1
496	до бесконечности	1	1
497	что отдельные	1	1
498	по мере	1	1
499	об этом	6	1
500	связи со	2	1
501	все дело	2	1
502	и здесь	12	1
503	имеет еще	1	1
504	это происходит	3	1
505	также уже	1	1
506	и та	1	1
507	но мы	1	1
508	что его	2	1
509	там же	2	1
510	трудная задача	3	1
511	все в	2	1
512	к ложному	1	1
513	от них	1	1
514	связь же	1	1
515	в форме	2	1
516	жизни такого	1	1
517	того в	1	1
518	но конечно	2	1
519	в ту	1	1
520	они пришли	2	1
521	не так	2	1
522	один момент	1	1
523	в современной	1	1
524	известно что	2	1
525	как например	1	1
526	и история	1	1
527	но с	1	1
528	мы видим	10	1
529	тот же	2	1
530	но этим	1	1
531	и так	2	1
532	который в	1	1
533	случаи когда	2	1
534	играет роль	1	1
535	с одной	5	1
536	в качестве	3	1
537	однако герой	1	1
538	так что	3	1
539	друг на	1	1
540	оказывается в	1	1
541	вот что	1	1
542	и у	2	1
543	так можно	1	1
544	то и	4	1
545	же в	1	1
546	в начале	1	1
547	а то	1	1
548	прошел сквозь	1	1
549	или даже	2	1
550	за ним	1	1
551	говорит о	2	1
552	себе в	1	1
553	для объяснения	3	1
554	должен был	2	1
555	мы выделим	1	1
556	их отцы	1	1
557	не обязательна	1	1
558	в других	4	1
559	даже и	1	1
560	это положение	2	1
561	из двух	1	1
562	как историческое	1	1
563	с другим	1	1
564	до сих	2	1
565	однако это	1	1
566	сюда же	2	1
567	именно в	1	1
568	а о	1	1
569	здесь в	1	1
570	а эти	1	1
571	некоторое единство	1	1
572	выражено в	2	1
573	в середине	1	1
574	на ней	3	1
575	мотивировку в	1	1
576	одной стороны	5	1
577	ничем не	2	1
578	в руках	2	1
579	мы все	1	1
580	о чем	1	1
581	совершенно одинаково	1	1
582	что мы	3	1
583	здесь имеет	1	1
584	и силы	1	1
585	для этой	1	1
586	он приобретает	1	1
587	если это	2	1
588	все более	1	1
589	в частности	1	1
590	кладут в	2	1
591	эта теория	1	1
592	к другой	1	1
593	не удается	1	1
594	в предыдущей	1	1
595	требует от	1	1
596	раз он	2	1
597	направление в	1	1
598	интересен и	1	1
599	к своему	1	1
600	этих случаях	16	1
601	он говорит	2	1
602	не дают	1	1
603	мы условно	1	1
604	же их	1	1
605	а потом	2	1
606	и всей	1	1
607	в американских	2	1
608	происходит в	3	1
609	в отдельности	2	1
610	ряд как	1	1
611	для понимания	1	1
612	действительно ли	1	1
613	герой является	1	1
614	этих форм	1	1
615	может идти	2	1
616	этом случае	1	1
617	герой не	3	1
618	е предполагают	1	1
619	и о	2	1
620	сих пор	3	1
621	стороны эти	1	1
622	один из	7	1
623	под влиянием	1	1
624	становится понятным	1	1
625	и часто	1	1
626	к пониманию	1	1
627	тем и	1	1
628	эта задача	5	1
629	не объясняет	1	1
630	его с	1	1
631	мира и	1	1
632	в другое	2	1
633	у некоторых	2	1
634	еще более	1	1
635	в ином	12	1
636	же к	1	1
637	от всего	1	1
638	все они	1	1
639	или не	1	1
640	лежит в	2	1
641	образом сама	1	1
642	а в	10	1
643	е в	2	1
644	не знает	1	1
645	обычно не	1	1
646	там не	1	1
647	но этот	1	1
648	что под	1	1
649	неверно как	1	1
650	самое и	1	1
651	можно назвать	1	1
652	всем этом	1	1
653	собой это	1	1
654	это в	1	1
655	историческая действительность	1	1
656	становится чем-то	1	1
657	этой точки	3	1
