N	2gram	Losev_Prob_3	FransuaR
247	мы еще	1	2
248	если мы	16	2
249	до конца	1	2
250	нужно сказать	1	2
251	которых мы	1	2
252	не на	1	2
253	а не	18	2
254	этой главы	1	2
255	и вовсе	4	2
256	в частности	2	2
257	начиная с	1	2
258	и потому	7	2
259	как это	2	2
260	не был	2	2
261	наконец и	1	2
262	что мы	8	2
263	и часто	1	2
264	для нас	16	2
265	от него	2	2
266	бы в	2	2
267	в этих	2	2
268	для его	3	2
269	вовсе нет	1	2
270	вполне понятно	1	2
271	в том	21	2
272	все они	2	2
273	и у	2	2
274	образ в	2	2
275	другой стороны	5	2
276	состоит из	5	2
277	что даже	4	2
278	есть и	2	2
279	отметить что	1	2
280	и другие	3	2
281	всех тех	1	2
282	несколько десятков	1	1
283	и шире	1	1
284	от этой	1	1
285	явлений природы	1	1
286	наших дней	1	1
287	сам по	6	1
288	на самом	7	1
289	он может	1	1
290	этого индивидуального	1	1
291	то в	3	1
292	тем же	2	1
293	всего образ	1	1
294	он уже	1	1
295	и больше	3	1
296	в их	2	1
297	и литературы	1	1
298	его не	2	1
299	здесь нам	1	1
300	образы и	3	1
301	на первом	1	1
302	за себя	2	1
303	нам в	1	1
304	почти все	1	1
305	в литературном	1	1
306	и над	1	1
307	не вполне	1	1
308	на тему	1	1
309	в самих	2	1
310	то это	10	1
311	из действительности	1	1
312	состоят из	1	1
313	и говорить	1	1
314	произведение и	1	1
315	столько же	2	1
316	еще не	5	1
317	по линии	1	1
318	всегда можно	1	1
319	между собой	1	1
320	мысли и	1	1
321	является таким	1	1
322	бы не	1	1
323	в изображении	1	1
324	друг к	1	1
325	них всегда	1	1
326	видели что	1	1
327	и всякий	1	1
328	значение и	5	1
329	себе и	1	1
330	как образы	1	1
331	не просто	23	1
332	друга и	2	1
333	есть просто	2	1
334	и речи	1	1
335	один и	1	1
336	в поисках	2	1
337	литературной речи	1	1
338	всякого символического	1	1
339	чем же	4	1
340	чем мы	1	1
341	и нет	2	1
342	там же	1	1
343	такие образы	1	1
344	и к	6	1
345	более или	1	1
346	следующим образом	1	1
347	и хотя	1	1
348	в этот	1	1
349	о самом	1	1
350	случае они	1	1
351	в которой	2	1
352	точку зрения	1	1
353	в целом	6	1
354	сливается с	1	1
355	в нашем	5	1
356	во многих	1	1
357	рассказ о	1	1
358	фигурировать и	1	1
359	бы только	2	1
360	говорит не	1	1
361	здесь часто	1	1
362	имеет для	1	1
363	и если	6	1
364	широком смысле	2	1
365	такие которые	1	1
366	связанные с	1	1
367	оно было	1	1
368	которые находятся	1	1
369	что сказать	1	1
370	перестает быть	1	1
371	него были	1	1
372	в узком	1	1
373	никакому сомнению	1	1
374	не как	1	1
375	новое и	1	1
376	чтобы в	1	1
377	можно даже	1	1
378	очевидным что	1	1
379	из него	2	1
380	и по	2	1
381	образа и	4	1
382	это один	1	1
383	с собой	3	1
384	именно это	1	1
385	но все	3	1
386	такого же	2	1
387	это конечно	1	1
388	на нее	1	1
389	для всех	1	1
390	различие между	1	1
391	же касается	4	1
392	зрения на	2	1
393	его в	3	1
394	и других	1	1
395	в уже	1	1
396	нечего и	1	1
397	он есть	2	1
398	отца и	1	1
399	и дает	1	1
400	никакой роли	1	1
401	мы сказали	1	1
402	с начала	1	1
403	есть также	2	1
404	и тем	9	1
405	ведь в	2	1
406	исторического момента	1	1
407	в жизни	1	1
408	далеко не	1	1
409	на основании	2	1
410	с тем	5	1
411	же самого	1	1
412	со своими	1	1
413	которой он	1	1
414	он и	2	1
415	несмотря на	1	1
416	строгом смысле	1	1
417	другими предметами	2	1
418	и тогда	3	1
419	и того	1	1
420	момента в	1	1
421	или менее	1	1
422	с вещами	1	1
423	даже при	1	1
424	первой главы	1	1
425	что от	1	1
426	просто в	1	1
427	одним и	1	1
428	не столько	2	1
429	в которых	3	1
430	могло бы	3	1
431	своего рода	1	1
432	от его	2	1
433	и другого	1	1
434	дается в	1	1
435	поэтому в	1	1
436	не играют	1	1
437	и эти	1	1
438	или что	1	1
439	предполагают существование	1	1
440	вещей и	1	1
441	общего и	1	1
442	и почти	1	1
443	для нее	2	1
444	по себе	25	1
445	же мы	1	1
446	целиком и	1	1
447	в отношении	2	1
448	не менее	10	1
449	образом очень	1	1
450	что с	1	1
451	и прочие	1	1
452	правда в	1	1
453	дело в	4	1
454	на него	1	1
455	в идее	1	1
456	состоящее из	1	1
457	которого он	1	1
458	всей их	1	1
459	и именно	2	1
460	без конца	1	1
461	о них	1	1
462	но только	6	1
463	та или	3	1
464	не имеет	9	1
465	казалось бы	1	1
466	ничего не	3	1
467	же между	1	1
468	или иная	3	1
469	ровно ничего	2	1
470	моря и	1	1
471	и нужно	1	1
472	ничто не	2	1
473	как будто	3	1
474	бывает весьма	2	1
475	если только	1	1
476	не знали	2	1
477	факта что	1	1
478	и животные	1	1
479	всех прочих	1	1
480	такие же	1	1
481	от их	1	1
482	ни о	3	1
483	представляется нам	1	1
484	исходить из	1	1
485	искусства и	2	1
486	могут быть	2	1
487	во все	1	1
488	и вполне	5	1
489	к другу	1	1
490	той или	12	1
491	свое значение	3	1
492	функцию в	1	1
493	если же	3	1
494	значение это	1	1
495	и это	9	1
496	времени но	1	1
497	говорит сам	1	1
498	и о	5	1
499	более не	1	1
500	здесь не	8	1
501	всего этого	1	1
502	новую жизнь	1	1
503	же не	2	1
504	формы и	3	1
505	самый настоящий	3	1
506	нет никакой	1	1
507	только то	2	1
508	то время	4	1
509	в пределах	1	1
510	в ту	1	1
511	и образа	1	1
512	касается только	1	1
513	если они	1	1
514	можно было	4	1
515	не за	1	1
516	ясно что	6	1
517	связан с	1	1
518	особенно в	1	1
519	с самим	3	1
520	мы приведем	1	1
521	и творит	1	1
522	начала и	1	1
523	и прочих	1	1
524	мог бы	1	1
525	жизнь и	2	1
526	почему? а	1	1
527	но эту	1	1
528	нас и	2	1
529	об этом	3	1
530	мы наблюдали	1	1
531	каждый раз	3	1
532	и здесь	5	1
533	является весьма	1	1
534	и поэтому	1	1
535	язык и	1	1
536	настоящее время	2	1
537	в глаза	1	1
538	произведение это	1	1
539	можно сказать	6	1
540	нас в	4	1
541	первой главе	1	1
542	а вся	1	1
543	нем не	1	1
544	от них	1	1
545	в языке	1	1
546	что и	9	1
547	это не	9	1
548	есть с	2	1
549	иной мере	2	1
550	сказать и	1	1
551	находим и	1	1
552	довлеет себе	1	1
553	то все	1	1
554	что здесь	5	1
555	из всех	1	1
556	том как	2	1
557	с художественным	1	1
558	хотя у	1	1
559	этот вопрос	3	1
560	это особенно	1	1
561	как нечто	9	1
562	словом и	1	1
563	целого и	1	1
564	с молодыми	1	1
565	в природе	2	1
566	и лишены	1	1
567	языка этот	1	1
568	уже не	7	1
569	не страшны	1	1
570	и они	1	1
571	только чисто	1	1
572	об его	4	1
573	свидетельствует о	1	1
574	является не	2	1
575	а то	3	1
576	оно всегда	3	1
577	или даже	5	1
578	и обратно	1	1
579	понятий в	1	1
580	глаза и	1	1
581	совсем другое	4	1
582	для него	3	1
583	ни в	8	1
584	говорить об	1	1
585	представлений о	1	1
586	главе о	1	1
587	является именно	1	1
588	выражения совершенно	1	1
589	из одной	1	1
590	мы можем	6	1
591	характер его	1	1
592	это рассуждение	1	1
593	они будут	1	1
594	образом не	1	1
595	явления природы	1	1
596	ее на	1	1
597	его целиком	1	1
598	для того	1	1
599	о каком	2	1
600	момент в	1	1
601	а потому	1	1
602	же деле	4	1
603	иначе чем	1	1
604	или иной	8	1
605	себе представить	1	1
606	перестают быть	1	1
607	именно здесь	2	1
608	и между	1	1
609	еще и	7	1
610	такое же	1	1
611	а с	2	1
612	себя и	1	1
613	физическая сила	1	1
614	что для	3	1
615	самом же	4	1
616	не было	5	1
617	и стал	1	1
618	на этот	4	1
619	а главное	1	1
620	ничем не	2	1
621	черты в	1	1
622	было сказано	1	1
623	его как	3	1
624	и производят	1	1
625	под общее	1	1
626	и какой-то	1	1
627	мы все	1	1
628	подобного рода	3	1
629	речи это	1	1
630	о чем	2	1
631	когда она	2	1
632	воды и	1	1
633	а образ	1	1
634	в связи	7	1
635	для этой	1	1
636	и об	1	1
637	стороны в	1	1
638	исторического развития	1	1
639	некоторые из	1	1
640	мы говорим	4	1
641	места где	1	1
642	которого мы	1	1
643	есть такое	3	1
644	к своему	1	1
645	с солнцем	1	1
646	он говорит	1	1
647	для обозначения	1	1
648	что за	1	1
649	смысле этого	1	1
650	это есть	3	1
651	что же	8	1
652	и там	2	1
653	всем прочем	1	1
654	происходит в	2	1
655	образ и	3	1
656	да и	5	1
657	по существу	2	1
658	значения они	1	1
659	играют здесь	1	1
660	поэтому когда	1	1
661	этого слова	5	1
662	не является	11	1
663	она как	1	1
664	слова и	3	1
665	благодаря этому	1	1
666	были и	1	1
667	в условиях	3	1
668	только для	1	1
669	героя в	2	1
670	между прочим	2	1
671	из них-то	1	1
672	не существует	1	1
673	действительно есть	1	1
674	имеет дело	1	1
675	всякого рода	4	1
676	это как	1	1
677	в настоящее	2	1
678	а к	2	1
679	об этих	1	1
680	себя самого	1	1
681	из себя	3	1
682	у них	2	1
683	конце концов	3	1
684	здесь уже	1	1
685	находим в	3	1
686	нисколько не	2	1
687	есть от	2	1
688	их с	1	1
689	по одному	1	1
690	для нашего	1	1
691	жизни а	3	1
692	бы его	1	1
693	уже достаточно	1	1
694	но эти	1	1
695	это так	2	1
696	к этой	1	1
697	значение мы	1	1
698	по поводу	2	1
699	не существенна	1	1
700	это в	2	1
701	как на	2	1
702	в таком	5	1
