N	4gram	Tiupa_Narr_2	Hudozhes
157	осознает реальные масштабы своего	1	1
158	системе внешних обстоятельств жизни	1	1
159	что громадные неуклюжие калоши	1	1
160	социальная обособленность человека его	1	1
161	а липовский о настроениях	1	1
162	и своего умения скрывать	1	1
163	в глазах чехова даже	1	1
164	в его утопически-нигилистических убеждениях	1	1
165	между тем не читавший	1	1
166	потом когда все утихло	1	1
167	жизни иной личности лида	1	1
168	личности наиболее характерной дли	1	1
169	но лишены в глазах	1	1
170	у его предшественников [...]	1	1
171	с его внешним обликом	1	1
172	например мы узнаем что	1	1
173	женитьба никитина в последнем	1	1
174	калоши [...] бывают на	1	1
175	собственной жизни вместо того	1	1
176	свою художественную задачу лидия	1	1
177	смысле как мы привыкли	1	1
178	отгороженная от другой личности	1	1
179	бескорыстная самоактуализация личности склонной	1	1
180	так и своего умения	1	1
181	прав так сказать утопически	1	1
182	как вещь личность же	1	1
183	или иного раздраженного критика	1	1
184	никитина в последнем разговоре	1	1
185	своею нервностью и называл	1	1
186	стойко уверовавших в силу	1	1
187	праздности например когда зеленый	1	1
188	жизнью к социальной типажности	1	1
189	лиды и причина этого	1	1
190	тем не читавший гамбургской	1	1
191	в литературе представляют собой	1	1
192	что сумел увлечься и	1	1
193	лессингу не факты осуществляются	1	1
194	с социальным футляром личности	1	1
195	характера переменчиво выявляются в	1	1
196	проблематика идейного спора рассказчика-художника	1	1
197	затем к обретенной социальной	1	1
198	национально-исторической жизни характеры действующих	1	1
199	но при этом читатель	1	1
200	поскольку быть личностью это	1	1
201	себе другого для других	1	1
202	длинный день ничего не	1	1
203	персонажа пожалуй трудно выразиться	1	1
204	гамбургской драматургии никитин учитель	1	1
205	есть продукт ответственной самоактуализации	1	1
206	не со стороны характера	1	1
207	в нее личность же	1	1
208	все отчетливее кристаллизуется в	1	1
209	то испытывает чувство стыда	1	1
210	во всемирно-историческом масштабе практический	1	1
211	отнестись к другому как	1	1
212	называл себя бабой но	1	1
213	ощущение его неорганичности затаенной	1	1
214	и мисюсь личностны а	1	1
215	сам а явление людям	1	1
216	тому что он вовсе	1	1
217	ее характеру она обладает	1	1
218	мы не спасаем человечества	1	1
219	благодаря которым можно было	1	1
220	дли данного общества данного	1	1
221	есть бескорыстная самоактуализация личности	1	1
222	личности явно диссонируют такова	1	1
223	по его словам а	1	1
224	м м пришвин это	1	1
225	себе лирически узнавая себя	1	1
226	собеседника преимущество художника перед	1	1
227	людей положительных рассудительных и	1	1
228	то томится недовольством собой	1	1
229	позиция лиды уязвима но	1	1
230	я поэтому обладательница сильного	1	1
231	бедность несчастное детство тоскливую	1	1
232	и прочих вещах вплоть	1	1
233	анна только пример из	1	1
234	просматривался историзм ее характера	1	1
235	и переживающим как можно	1	1
236	адаптация суть неотождествимые аспекты	1	1
237	что вернулась из церкви	1	1
238	xix в обычно понималось	1	1
239	громадные неуклюжие калоши [...]	1	1
240	как человека ее личностная	1	1
241	единство характерного и личного	1	1
242	и к другому человеку	1	1
243	упростил и тем обесценил	1	1
244	личность в плане как	1	1
245	и по глазам ее	1	1
246	свои усилия на то	1	1
247	вовсе не педагог а	1	1
248	даром как бы в	1	1
249	однако чехов наследует это	1	1
250	как объективно существующего другого	1	1
251	и возмущена ничто не	1	1
252	умершая от родов анна	1	1
253	своего умения скрывать их	1	1
254	вопрос о способах благодаря	1	1
255	новая нервная сознательная жизнь	1	1
256	личности увиденной как симптом	1	1
257	формам человеческих отношений лида	1	1
258	искусственности заемности чехов акцентирует	1	1
259	бы чехов организовал систему	1	1
260	же индивидуальная форма общечеловеческого	1	1
261	волчанинова натура активная деятельная	1	1
262	нельзя сидеть сложа руки	1	1
263	к модификациям собственной характерности	1	1
264	своих качеств так и	1	1
265	моложавости влюбленности в начале	1	1
266	сияет от солнца и	1	1
267	а не со стороны	1	1
268	молодежь только что вернулась	1	1
269	саду и когда все	1	1
270	разве действующие лица тип	1	1
271	xx века в лице	1	1
272	случайна ее манера разговаривать	1	1
273	отчужденно дистанцированно как первые	1	1
274	его жизни так центральное	1	1
275	я к модификациям собственной	1	1
276	не в ладу с	1	1
277	к себе и своей	1	1
278	несомненно на стороне лиды	1	1
279	сильного характера столь легко	1	1
280	русские реалисты изображали своих	1	1
281	чего-то общего культуры идеологии	1	1
282	характером мотивированным обстоятельствами угадывалась	1	1
283	ее поступке обнаруживается ущербность	1	1
284	за характером мотивированным обстоятельствами	1	1
285	дотолстовском романе считалось высшим	1	1
286	своим внешним инобытием среди	1	1
287	субъекта самоопределения пытаясь постичь	1	1
288	лида говорит о земских	1	1
289	с с аверинцева характер	1	1
290	практический же итог его	1	1
291	человеку и к жизни	1	1
292	которым в xix в	1	1
293	как он относится и	1	1
294	к обретенной социальной устроенности	1	1
295	итог его рассуждений совершенно	1	1
296	вполне заурядным характером но	1	1
297	быть может во многом	1	1
298	стараясь уловить свою главную	1	1
299	историю своей встречи с	1	1
300	людям меня самого личность	1	1
301	упоенно живет этой своей	1	1
302	героев воспитанных на реализме	1	1
303	характерного и личного в	1	1
304	солнца и кажется счастливым	1	1
305	лицо собеседника преимущество художника	1	1
306	совершенно иной собственно художественной	1	1
307	социальной типажности как этих	1	1
308	неотождествимые аспекты нашего самоопределения	1	1
309	дамы с собачкой не	1	1
310	характерность видя в нем	1	1
311	жизнь была такою в	1	1
312	жизни так центральное событие	1	1
313	литература xx века в	1	1
314	других демонстративно не срастаясь	1	1
315	не отгороженная от другой	1	1
316	завоеванное реалистическим романом единство	1	1
317	воспитанных на реализме стойко	1	1
318	личностную самоактуализацию как возможность	1	1
319	понимать этот литературный термин?	1	1
320	масштабы своего служения ближним	1	1
321	в лице своих виднейших	1	1
322	отыскал свою вешалку и	1	1
323	изнутри своего я к	1	1
324	творческий кризис все его	1	1
325	бездеятельность исключает ролевые отношения	1	1
326	форма общечеловеческого которое отнюдь	1	1
327	чехова как правило неадекватны	1	1
328	этот литературный термин? нет	1	1
329	учитель словесности интересен не	1	1
330	скрывать их за приятной	1	1
331	чтобы осмыслить свой характер	1	1
332	в кривенко иной раз	1	1
333	собственно художественной персонологической проблематикой	1	1
334	сознательная жизнь которая не	1	1
335	а явление людям меня	1	1
336	иной жизни иной личности	1	1
337	ценит скрытую ее характером	1	1
338	он однако не умел	1	1
339	того что лида говорит	1	1
340	социальной адаптации личности к	1	1
341	чехов решительно отступает от	1	1
342	в ходе социальной адаптации	1	1
343	то что изображает писатель	1	1
344	в этом наивном гимне	1	1
345	многом ошибаемся но мы	1	1
346	хотелось того современной писателю	1	1
347	персонажа прочно соединяется с	1	1
348	увлечься и полюбить то	1	1
349	не только не растворяется	1	1
350	рассказе с подлинным художником	1	1
351	отчетливее кристаллизуется в своей	1	1
352	благодаря характеру никитина а	1	1
353	этого как раз в	1	1
354	характера столь легко одерживает	1	1
355	что он вовсе не	1	1
356	только не растворяется в	1	1
357	сформировавшийся в системе внешних	1	1
358	же формируется в ходе	1	1
359	пытаясь постичь чужую личность	1	1
360	социальным футляром личности в	1	1
361	чрезмерно демонстративен что создает	1	1
362	досталось ему даром как	1	1
363	но он чрезмерно демонстративен	1	1
364	влажный от росы весь	1	1
365	мысль иначе движется нежели	1	1
366	реабилитирует личностную самоактуализацию как	1	1
367	он уже смеялся над	1	1
368	не своим вполне заурядным	1	1
369	мотивы в частности бездеятельность	1	1
370	в.я линков обобщающая мысль	1	1
371	определяло его характер так	1	1
372	иного раздраженного критика посещало	1	1
373	холст живописца достаточно вспомнить	1	1
374	представляют собой понятия смежные	1	1
375	к чужому я поэтому	1	1
376	то полон нежности тишины	1	1
377	художник ценит скрытую ее	1	1
378	но одновременно и всеобщность	1	1
379	можно было бы включить	1	1
380	так художник же в	1	1
381	человечества и быть может	1	1
382	он бы крайне упростил	1	1
383	я характер же формируется	1	1
384	некоторые жанровые сценки импрессионистов	1	1
385	художественную задачу лидия волчанинова	1	1
386	с этой точки зрения	1	1
387	бездарный и безличный к	1	1
388	в литературном образе человека	1	1
389	однако не умел воспользоваться	1	1
390	как можно догадаться творческий	1	1
391	он относится и к	1	1
392	на стороне лиды отрицать	1	1
393	никитина а стороны этого	1	1
394	или иначе вписанный в	1	1
395	относится к герою нс	1	1
396	сохраните черты характера среди	1	1
397	разговоре с машей предстает	1	1
398	интерес к иной жизни	1	1
399	к своему невежеству и	1	1
400	в лицо собеседника преимущество	1	1
401	в глазах автора и	1	1
402	героя внутренние жесты самоактуализации	1	1
403	они более понятны чем	1	1
404	своим вполне заурядным характером	1	1
405	и психологическом есть продукт	1	1
406	чувствует и вопреки этой	1	1
407	от родов анна только	1	1
408	практическая правота в споре	1	1
409	у чехова как правило	1	1
410	для межличностных контактов в	1	1
411	встречаемся в рассказе с	1	1
412	не я сам а	1	1
413	инобытием среди других характеров	1	1
414	эти здоровые сытые красивые	1	1
415	романтиками так чехов рисует	1	1
416	земца представителя молодежи и	1	1
417	обликом с социальным футляром	1	1
418	с совершенно иной собственно	1	1
419	а в том как	1	1
420	же она терпит моральное	1	1
421	созерцательности и внешней праздности	1	1
422	лица тип в том	1	1
423	но личностным отношением изнутри	1	1
424	эпохи просматривался историзм ее	1	1
425	скрытую ее характером личность	1	1
426	при этом читатель относится	1	1
427	только в литературе представляют	1	1
428	наивном гимне праздности который	1	1
429	мы привыкли понимать этот	1	1
430	типажный психологический облик сформировавшийся	1	1
431	и описываемое как вещь	1	1
432	писателю критике он бы	1	1
433	стороны характера персонажа пожалуй	1	1
434	к социальной типажности как	1	1
435	под утро он уже	1	1
436	демонстративен что создает ощущение	1	1
437	своей определенности личность внутренняя	1	1
438	вступает в противоречие с	1	1
439	ни в чем не	1	1
440	создавался литературный тип под	1	1
441	дистанцированно как первые русские	1	1
442	который так легко представить	1	1
443	все эти не демонстрируемые	1	1
444	всемирно-историческом масштабе практический же	1	1
445	умения скрывать их за	1	1
446	представителю чего-то общего культуры	1	1
447	весь длинный день ничего	1	1
448	ее лицам самоактуализация и	1	1
449	так а липовский о	1	1
450	этом наивном гимне праздности	1	1
451	к жизни в целом	1	1
452	по мнению б м	1	1
453	состоит в том что	4	1
454	где конкретно-историческая проблематика идейного	1	1
455	наиболее характерной дли данного	1	1
456	к иной жизни иной	1	1
457	необходимо отнестись к другому	1	1
458	до повторений диктуемой ею	1	1
459	характер здесь всего лишь	1	1
460	и т п не	1	1
461	характера тогда как характер	1	1
462	способна оказаться футляром личности	1	1
463	себя бабой но для	1	1
464	невежеству и недовольству жизнью	1	1
465	мыслит чувствует и вопреки	1	1
466	иной раз того или	1	1
467	с мезонином где конкретно-историческая	1	1
468	старшая из сестер волчаниновых	1	1
469	здесь всего лишь внешнее	1	1
470	но мы делаем то	1	1
471	к себе лирически узнавая	1	1
472	вписанный в нее личность	1	1
473	неловкости моложавости влюбленности в	1	1
474	обострен интерес к иной	1	1
475	считалось высшим достижением если	1	1
476	глазах чехова даже общественная	1	1
477	о настроениях чеховских героев	1	1
478	адаптации личности к внешним	1	1
479	социальной позиции характер этот	1	1
480	уже было ясно что	1	1
481	которым можно было бы	1	1
482	момент назойливой повторяемостью того	1	1
483	мейлаха не стоял так	1	1
484	гуманистические мотивы в частности	1	1
485	лицам самоактуализация и адаптация	1	1
486	гуров постоял немного прислушался	1	1
487	у волчаниновых и т	1	1
488	резедой и олеандром молодежь	1	1
489	акцентирует этот момент назойливой	1	1
490	тишины и довольства собою	1	1
491	улыбкой и разговорами о	1	1
492	другой личности внешним конструированием	1	1
493	выявляются в качестве функции	1	1
494	в рассказе с подлинным	1	1
495	личностью это специфически человеческий	1	1
496	критике он бы крайне	1	1
497	назойливой повторяемостью того что	1	1
498	о личности мы судим	1	1
499	глазах автора личностности если	1	1
500	эстетически чуткий читатель чьи	1	1
501	способ существования характерным же	1	1
502	личностным отношением изнутри своего	1	1
503	и когда все так	1	1
504	личность понятая объективно чужое	1	1
505	вплоть до повторений диктуемой	1	1
506	обретенной социальной устроенности обеспеченности	1	1
507	великое открытие классического реализма	1	1
508	личность внутренняя сторона характера	1	1
509	лишь внешнее по преимуществу	1	1
510	демонстрируемые явно душевные переживания	1	1
511	самоопределения личностность человека есть	1	1
512	чеховского персонажа прочно соединяется	1	1
513	обстоятельствами угадывалась личность чтобы	1	1
514	иначе как хотелось того	1	1
515	чужому я поэтому обладательница	1	1
516	мироотношение одушевленное исканием смысла	1	1
517	связи если бесхарактерные послушные	1	1
518	чехова по мнению б	1	1
519	церкви и пьет чай	1	1
520	испытываемого художником это диалогически-личностная	1	1
521	характерным же зовут лишь	1	1
522	отношения между людьми оставляя	1	1
523	социальная адаптация характера и	1	1
524	ущербность земской деятельницы как	1	1
525	людей а не каждому	1	1
526	с подлинным художником хотя	1	1
527	руки правда мы не	1	1
528	исканием смысла жизни есть	1	1
529	не каждому характерное в	1	1
530	довольства что сумел увлечься	1	1
531	жизнь которая не в	1	1
532	при этом всерьез к	1	1
533	правда мы не спасаем	1	1
534	практическую победу удаляя покоряющуюся	1	1
535	такой девушки можно не	1	1
536	программы социальной позиции характер	1	1
537	глядя на собеседника мисюсь	1	1
538	и адаптация суть неотождествимые	1	1
539	а урок полемически соотнесенную	1	1
540	и недовольству жизнью к	1	1
541	детерминизма обстоятельств не впадая	1	1
542	раз того или иного	1	1
543	конкретно-историческая проблематика идейного спора	1	1
544	люди весь длинный день	1	1
545	самоактуализации человеческого я характер	1	1
546	меня самого личность в	1	1
547	удаляя покоряющуюся ей мисюсь	1	1
548	для которой умершая от	1	1
549	бы в приданое к	1	1
550	художника перед лидой не	1	1
551	героя характер чеховского персонажа	1	1
552	чтобы вся жизнь была	1	1
553	под которым в xix	1	1
554	его единичность но одновременно	1	1
555	открытие весьма отчужденно дистанцированно	1	1
556	если бы чехов организовал	1	1
557	характеров самоактуализация составляет духовное	1	1
558	преимущество художника перед лидой	1	1
559	и внешней праздности например	1	1
560	суть неотождествимые аспекты нашего	1	1
561	чуткий читатель чьи симпатии	1	1
562	и пьет чай в	1	1
563	не педагог а чиновник	1	1
564	можно не только стать	1	1
565	смежные но не тождественные	1	1
566	его ролевую характерность видя	1	1
567	лишена этого внимания к	1	1
568	сторона характера тогда как	1	1
569	сестер волчаниновых упоенно живет	1	1
570	быть личностью это специфически	1	1
571	способах благодаря которым можно	1	1
572	уклад национально-исторической жизни характеры	1	1
573	зрителями собственного якобы самобытного	1	1
574	характер обособляя человеческое я	1	1
575	хочется чтобы вся жизнь	1	1
576	писатель касается каждого человека	1	1
577	все так мило одеты	1	1
578	она терпит моральное поражение	1	1
579	в ее поступке обнаруживается	1	1
580	своему искусно сохраните черты	1	1
581	организовал систему персонажей иначе	1	1
582	[...] то что изображает	1	1
583	в литературе личности наиболее	1	1
584	своего я напротив всякий	1	1
585	это открытие весьма отчужденно	1	1
586	никитин учитель словесности интересен	1	1
587	так создавался литературный тип	1	1
588	тому что он творец	1	1
589	умел воспользоваться так а	1	1
590	человеческих отношений лида может	1	1
591	глазам ее было видно	1	1
592	конструированием своего я напротив	1	1
593	больницы и школы легче	1	1
594	не объяснено не мотивировано	1	1
595	литературе представляют собой понятия	1	1
596	рассказа женитьба никитина в	1	1
597	противостоит как универсальному так	1	1
598	пример из народной жизни	1	1
599	а деловитость серьезность непоколебимая	1	1
600	и так или иначе	1	1
601	найдется хоть один эстетически	1	1
602	представителей решительно отказывается от	1	1
603	вопреки этой своей определенности	1	1
604	их внутреннему бытию характер	1	1
605	обоснованы но изнутри личности	1	1
606	земца [...] сказал я	1	1
607	его ролевой типажный психологический	1	1
608	к тому что счастье	1	1
609	не только в литературе	1	1
610	общества данного социально-бытового уклада	1	1
611	с аверинцева характер есть	1	1
612	не демонстрируемые явно душевные	1	1
613	здоровые сытые красивые люди	1	1
614	приходится к себе самому	1	1
615	которым факты осуществились заставляют	1	1
616	своего я к модификациям	1	1
617	описываемое как вещь личность	1	1
618	словам а урок полемически	1	1
619	обстоятельствам и нормам к	1	1
620	полемически соотнесенную с соломоновой	1	1
621	в своих инвективах против	1	1
622	когда зеленый сад еще	1	1
623	читателя в ее поступке	1	1
624	так сказать утопически во	1	1
625	литературный термин? нет это	1	1
626	поэта избрать предпочтительнее то	1	1
627	в качестве функции внешних	1	1
628	в личности увиденной как	1	1
629	полярностей чтобы за характером	1	1
630	его межличностные связи если	1	1
631	самоопределения пытаясь постичь чужую	1	1
632	иной собственно художественной персонологической	1	1
633	в том что праздность	1	1
634	обособляя человеческое я ослабляет	1	1
635	подлинное прозрение которым он	1	1
636	и личного в литературном	1	1
637	перенесенным на холст живописца	1	1
638	встречи с кисочкой как	1	1
639	заурядным характером но личностным	1	1
640	к другому человеку и	1	1
641	испытывает чувство стыда за	1	1
642	к внешним обстоятельствам и	1	1
643	то хочется чтобы вся	1	1
644	но порой поступает мыслит	1	1
645	не срастаясь с внутренним	1	1
646	личность не относясь при	1	1
647	настроениях чеховских героев сказал	1	1
648	и того и другого	1	1
649	благодаря которым факты осуществились	1	1
650	и тем обесценил свою	1	1
651	не стоял так остро	1	1
652	все его мироотношение одушевленное	1	1
653	этих своих качеств так	1	1
654	как показывает в я	1	1
655	человека есть его единичность	1	1
656	рассказывает историю своей встречи	1	1
657	в начале рассказа затем	1	1
658	реализм xix в направил	1	1
659	томится недовольством собой то	1	1
660	сидеть сложа руки правда	1	1
661	деловитость серьезность непоколебимая правильность	1	1
662	узнаем что громадные неуклюжие	1	1
663	ходе социальной адаптации личности	1	1
664	у кого до чехова	1	1
665	раз в том что	1	1
666	до чехова по мнению	1	1
667	повторяемостью того что лида	1	1
668	мисюсь личностны а деловитость	1	1
669	что лида говорит о	1	1
670	художник же в своих	1	1
671	характером личность не относясь	1	1
672	в ладу с покоем	1	1
673	впадая в романтику чехов	1	1
674	недовольством собой то полон	1	1
675	характер ее результат сознательного	1	1
676	всякий раз вглядывается в	1	1
677	прочих вещах вплоть до	1	1
678	разговаривать не глядя на	1	1
679	праздности который так легко	1	1
680	земской деятельницы как человека	1	1
681	людьми оставляя их открытыми	1	1
682	последнем разговоре с машей	1	1
683	тому что счастье [...]	1	1
684	сад еще влажный от	1	1
685	индивидуальная форма общечеловеческого которое	1	1
686	решительно отказывается от классической	1	1
687	учить это действительно так	1	1
688	столь легко одерживает практическую	1	1
689	ее результат сознательного самоопределения	1	1
690	переменчиво выявляются в качестве	1	1
691	только земца [...] сказал	1	1
692	критика часто бывала озадачена	1	1
693	явление людям меня самого	1	1
694	разговорами о пустяках при	1	1
695	задачу лидия волчанинова натура	1	1
696	того или иного раздраженного	1	1
697	а не другое событие	1	1
698	рисует героев воспитанных на	1	1
699	искаженное инобытие личности для	1	1
700	искусно сохраните черты характера	1	1
701	мотивировано а волынский разве	1	1
702	ролевые отношения между людьми	1	1
703	гимне праздности который так	1	1
704	в романтику чехов тем	1	1
705	свои речи у волчаниновых	1	1
706	в системе внешних обстоятельств	1	1
707	даже общественная активность способна	1	1
708	отдельные особи в кривенко	1	1
709	несомненно есть здоровые гуманистические	1	1
710	с покоем и личным	1	1
711	плане как историческом так	1	1
712	романтику чехов тем не	1	1
713	автора личностности если бы	1	1
714	художником хотя и переживающим	1	1
715	его утопически-нигилистических убеждениях а	1	1
716	века в лице своих	1	1
717	видя в нем пейзажиста	1	1
718	с одной стороны и	1	1
719	кого до чехова по	1	1
720	показывает в я линков	1	1
721	я о ради такой	1	1
722	резко нарушил завоеванное реалистическим	1	1
723	по преимуществу ложное искаженное	1	1
724	крылова жестко очерченный характер	1	1
725	xix в направил свои	1	1
726	малых дел прав так	1	1
727	когда около дома пахнет	1	1
728	живописца достаточно вспомнить некоторые	1	1
729	том смысле как мы	1	1
730	волчаниновых упоенно живет этой	1	1
731	первые русские реалисты изображали	1	1
732	постоял немного прислушался потом	1	1
733	и причина этого как	1	1
734	что у нее тревожно	1	1
735	педагог а чиновник бездарный	1	1
736	можно догадаться творческий кризис	1	1
737	субъективно только в качестве	1	1
738	было ясно что покой	1	1
739	своих героев романтиками так	1	1
740	терпит моральное поражение в	1	1
741	обобщающая мысль иначе движется	1	1
742	живет этой своей чисто	1	1
743	реализме стойко уверовавших в	1	1
744	диктуемой ею фразы из	1	1
745	сиротство бедность несчастное детство	1	1
746	в направил свои усилия	1	1
747	как бы в приданое	1	1
748	характера среди любых событий	1	1
749	идейного спора рассказчика-художника с	1	1
750	обратиться к себе и	1	1
751	в качестве некоторого я	1	1
752	веселы и когда знаешь	1	1
753	пожалуй трудно выразиться точнее	1	1
754	за свои речи у	1	1
755	монады равного себе характера	1	1
756	человека ее личностная неполноценность	1	1
757	активность способна оказаться футляром	1	1
758	[...] бывают на ногах	1	1
759	достаточно вспомнить некоторые жанровые	1	1
760	исключает ролевые отношения между	1	1
761	на собеседника мисюсь не	1	1
762	человеческое я ослабляет его	1	1
763	одеты и веселы и	1	1
764	повторений диктуемой ею фразы	1	1
765	со стороны характера персонажа	1	1
766	человеческий способ существования характерным	1	1
767	к себе самому и	1	1
768	частности бездеятельность исключает ролевые	1	1
769	не впадая в романтику	1	1
770	с машей предстает простым	1	1
771	одновременно и всеобщность поскольку	1	1
772	существования характерным же зовут	1	1
773	касается каждого человека но	1	1
774	других характеров самоактуализация составляет	1	1
775	что все эти здоровые	1	1
776	ничего не будут делать	1	1
777	манера разговаривать не глядя	1	1
778	культуры идеологии класса а	1	1
779	молодежи и т п	1	1
780	неуклюжие калоши [...] бывают	1	1
781	творец своего счастья преодолевший	1	1
782	говорит о земских делах	1	1
783	посещало подлинное прозрение которым	1	1
784	м мейлаха не стоял	1	1
785	как к себе лирически	1	1
786	деле не была счастлива	1	1
787	покоряющуюся ей мисюсь но	1	1
788	как правило неадекватны их	1	1
789	общего культуры идеологии класса	1	1
790	а чиновник бездарный и	1	1
791	бытию характер здесь всего	1	1
792	облик сформировавшийся в системе	1	1
793	стороне лиды отрицать больницы	1	1
794	только что вернулась из	1	1
795	своего счастья преодолевший сиротство	1	1
796	только стать земцем в	1	1
797	поэтому обладательница сильного характера	1	1
798	жизни лишена этого внимания	1	1
799	не умел воспользоваться так	1	1
800	чувства любви испытываемого художником	1	1
801	нежели у его предшественников	1	1
802	сама трезво осознает реальные	1	1
803	чехов акцентирует этот момент	1	1
804	социально-психологической характерностью но порой	1	1
805	моральное поражение в глазах	1	1
806	конечном счете характер это	1	1
807	напротив всякий раз вглядывается	1	1
808	читатель чьи симпатии оказались	1	1
809	которой умершая от родов	1	1
810	не относясь при этом	1	1
811	кристаллизуется в своей противоречивой	1	1
812	духовное содержание чувства любви	1	1
813	срастаясь с внутренним я	1	1
